Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE	Absolute score (sig.score)
S1854	0.11234878602273	0.120174346229159	0.364532630923958	0.21413310171759	0.190149196133197	0	9999	0.377213498632173	0.994773564218257	1.00133806102663
S18543	0.0798623010170587	0.159373742510423	0.379810910843131	0.157780644539785	0.224241190588018	0	9999	0.404044935866718	0.964959389829488	1.00106878949842
S18563	0.0444163475829975	0.0961727397914234	0.423212897732028	0.0926714247078594	0.344455675780654	0	9999	0.379810532667263	0.97200406057794	1.00092908559496
S18564	0.0879876787560794	0.178153580573848	0.309628381314883	0.127381507440918	0.297847789460961	0	9999	0.370987006101442	0.986403709697821	1.00099893754669
S1857	0.0362217182637324	0.165139458722816	0.370808855678152	0.108368994511129	0.32045991037086	0	9999	0.398279218618254	0.963507709916212	1.00099893754669
S18570	0.0490293603619038	0.0968350963580509	0.362109905707564	0.130937545367395	0.361880530907907	0	9999	0.378612466700381	0.979234176503981	1.00079243870282
S18578	0.0432833224081886	0.128036875028628	0.37245791286647	0.0882765767139991	0.368206929863929	0	9999	0.3566083313454	0.989932068807669	1.00026161688121
S18579	0.0849252314252299	0.157394416681869	0.358208275926208	0.146839110379041	0.253291539572738	0	9999	0.390350464471066	0.973284593225644	1.00065857398509
S1858	0.0560731066403318	0.129728439635734	0.349441034631543	0.123120794391916	0.342907078077072	0	9999	0.340310883052706	1.00572476467711	1.0012704533766
S18580	0.0929407893044162	0.229775910453574	0.537092456899716	0.14125963284071	0	0	9999	0.365997394068188	0.991279662896493	1.00106878949842
S18583	0.100280760464089	0.186075092588119	0.386544262284192	0.0941432295476418	0.233749093818778	0	9999	0.346313132024406	0.995284255157566	1.00079243870282
S1859	0.0346606769554616	0.12094625079134	0.449088563778988	0.130558969745339	0.266492618172026	0	9999	0.381430591103526	0.975126823986505	1.00174707944315
S18591	0.0461341481256499	0.133772143045022	0.411538701694185	0.143276428249431	0.265673195925073	0	9999	0.385550858763399	0.975206092430899	1.00039461703936
S18594	0.0321032188470075	0.154577976415416	0.392204498546836	0.195332638226433	0.226574106667127	0	9999	0.380064740258692	0.992681466917426	1.00079243870282
S18595	0.0898450071780176	0.103816256101992	0.40329849988749	0.103241836449717	0.300193017422145	0	9999	0.404398234953675	0.954401616580924	1.00039461703936
S18606	0.0631479239449306	0.108505630295848	0.388409378405117	0.112016980466934	0.328919024433859	0	9999	0.339429340728019	1.00245450058603	1.00099893754669
S18619	0.0518471786863476	0.128105802008813	0.361296369257975	0.126580800147266	0.33309893549456	0	9999	0.362202808774911	0.990572663544976	1.00092908559496
S18620	0.0802730853889798	0.0792016491600261	0.398115343064577	0.133028411378907	0.310450300505927	0	9999	0.384801423407495	0.972033790794836	1.00106878949842
S18621	0.115450553575442	0.122029226922461	0.438976081563291	0.158973162344146	0.165909036621293	0	9999	0.3662860838674	0.987959663837629	1.00133806102663
S18626	0.124992531510147	0.123666514670973	0.432695015152396	0.179945612675977	0.139094943029868	0	9999	0.403721117078069	0.9652983463698	1.00039461703936
S18628	0.0696887674435984	0.10986545007847	0.348829513175793	0.107035387170747	0.365239456116477	0	9999	0.384742144830898	0.971866326947283	1.00065857398509
S18629	0.100532356681735	0.207024273191464	0.269828531599126	0.136498565088621	0.28664085871424	0	9999	0.366898294348056	0.993392314863517	1.00052458527519
S1863	0.0643754762902845	0.143597515294466	0.376122416262209	0.154557675815495	0.261277765404818	0	9999	0.335996982239136	1.01321528763839	0.999930849067273
S18630	0.0431282529844587	0.13161005218378	0.411293254899543	0.115387494912995	0.299105530294409	0	9999	0.357425982777802	0.990820028649384	1.00052458527519
S18637	0.0881525783696406	0.0927893306196478	0.372223056658732	0.130605199540765	0.3168884087963	0	9999	0.3801491389164	0.975799860894631	1.00065857398509
S18640	0.0762811841917259	0.169254294994128	0.362082045231644	0.126987474385368	0.26605357518222	0	9999	0.387219565686883	0.972854195944746	1.00065857398509
S18645	0.0373779095453309	0.154507396210194	0.43992145177257	0.103462096554011	0.266409428941896	0	9999	0.362592191616966	0.985335431213826	1.001678283024
S18647	0.0928067046436205	0.137865098379225	0.44854720431651	0.124086059418704	0.197897778968501	0	9999	0.375850111628642	0.976173219995049	1.00120284572656
S18652	0.058640939871367	0.117359912754064	0.385042018947837	0.106738094106607	0.33248065120134	0	9999	0.32801539802154	1.01002905631731	1.00026161688121
S18658	0.0601853555349791	0.0745595366468087	0.36959024764443	0.132936016067028	0.364197895166706	0	9999	0.389569718249433	0.970671913958322	1.00146905105995
S18663	0.0427709456141737	0.105543630409172	0.367596583935414	0.150244544384235	0.335383564489406	0	9999	0.360272479624979	0.995335290988763	1.0015392688324
S18669	0.0680936673055961	0.111813242763066	0.402497686699074	0.120273913512252	0.298390279218427	0	9999	0.367729009621952	0.983151558022995	1.00106878949842
S18672	0.0503224035516683	0.152556068978705	0.389172415943964	0.136074871180105	0.272735002494449	0	9999	0.326694050556314	1.01654938943682	1.00086076214889
S18677	0.0512196872998826	0.143656444473412	0.457645948797566	0.150193505960447	0.197942987453778	0	9999	0.374621508269536	0.983380309741242	1.00065857398509
S18679	0.0613371401657432	0.151178949983484	0.349002969601681	0.130545255598415	0.308131312534526	0	9999	0.403382540413962	0.962240579339947	1.00019562788385
S1868	0.130400627398214	0.157155586231131	0.360453839191815	0.149293305424202	0.204306128359487	0	9999	0.38021069997856	0.979266067739546	1.00160948660485
S18680	0.0618557000584106	0.146632218615216	0.327645359086232	0.153482407861242	0.310051605058528	0	9999	0.366251686504325	0.993595914271817	0.999667290679629
S18685	0.0581755657608496	0.0940183485927963	0.353359905144236	0.157784614832939	0.337320139654265	0	9999	0.341105901707294	1.00973821319593	1.00065857398509
S18687	0.107301223992913	0.204706130531974	0.391189076909967	0.0770848005325825	0.220046884992852	0	9999	0.353364805934424	0.988369722701488	1.00032811696029
S18693	0.0648080805906856	0.154588682816627	0.394742789834135	0.155471998384733	0.231457237872236	0	9999	0.353473679141561	1.00099763124941	1.00106878949842
S18694	0.0533256842274607	0.119627464883821	0.332964102669009	0.1396895772122	0.355185609710329	0	9999	0.373960636157457	0.985145082569553	1.00079243870282
S18699	0.105948673039184	0.142191771359453	0.338139720268847	0.148821519059634	0.266645395716038	0	9999	0.375685557348446	0.983456871288948	1.00174707944316
S187	0.0731953681424555	0.157615336790296	0.310458460776715	0.122128987920099	0.337737663982924	0	9999	0.361372537986813	0.992437452581212	1.00113581761249
S18701	0.0823514368071794	0.123190370339942	0.373895932132853	0.205256177752038	0.21623516856295	0	9999	0.37616363167671	0.994373775897488	1.00092908559496
S18702	0.0684345218008861	0.105985329193235	0.379257449244319	0.185671336478497	0.260582212350336	0	9999	0.359410378760134	1.00136236413561	0.999930849067273
S18703	0.0606404658892671	0.16075803385754	0.35373493645463	0.143735902258823	0.282129599086429	0	9999	0.368941068845978	0.989442627338825	1.00099893754669
S18717	0.0490356377584423	0.158266858197302	0.302997984144593	0.10976188109786	0.380529218431939	0	9999	0.346615401174986	1.00271918246768	1.00059157963014
S18718	0.0649884049511641	0.140608708345308	0.326489891494811	0.150299079197828	0.318272489995975	0	9999	0.361066472805054	0.996393451973816	1.00065857398509
S18719	0.03790987911078	0.164110048764848	0.309097283099108	0.138701279436973	0.351720778420691	0	9999	0.367227264584794	0.992789362749371	1.0015392688324
S18725	0.0760309449865122	0.103005367637986	0.352544452306367	0.261706904270735	0.207370904783486	0	9999	0.384634119705807	1.00396758495361	1.00065857398509
S18730	0.0592432774050771	0.092102649977928	0.381461285388909	0.192518867714918	0.275466358215988	0	9999	0.343657150913078	1.01397610927329	1.00079243870282
S18732	0.0531283214279432	0.149291023681015	0.341741550347922	0.131729457797898	0.324768220730308	0	9999	0.35931676190871	0.99465662459172	1.00065857398509
S18740	0.0606678955494403	0.179706216784605	0.437369427119548	0.0954092880970509	0.227915961947771	0	9999	0.351737417760648	0.991431429294051	1.00106878949842
S18741	0.0382114524968284	0.143947591193798	0.402308466147903	0.140437716862731	0.27588721200156	0	9999	0.349074359905567	1.00160314981201	1.00079243870282
S18746	0.0972079756628624	0.147820062553816	0.372366280565546	0.166809023743372	0.216455231459489	0	9999	0.366660084389885	0.992994819261939	1.00065857398509
S18749	0.048223192581125	0.174644901563901	0.439705151712533	0.101828834578918	0.237207406168371	0	9999	0.36244691697504	0.985283257448928	1.00160948660485
S18751	0.0516320773576765	0.15271556830522	0.388761535086221	0.155791355513809	0.252568514797025	0	9999	0.350231680844037	1.00401767078641	1.00146905105995
S18757	0.0732836152026622	0.122875289044504	0.339303131319512	0.127691466325822	0.337775583702463	0	9999	0.377009341714989	0.980101161472257	1.00092908559496
S18758	0.0964344168852777	0.169995406684113	0.368922130956933	0.0845285585982331	0.280911925578264	0	9999	0.359800657737568	0.985361379693359	1.00079243870282
S1876	0.0627849570815144	0.0622351892023873	0.30517017441974	0.156293989607415	0.414718535415505	0	9999	0.350934504398425	1.00426588070929	1.00120284572656
S18761	0.0557148310458004	0.122666578406448	0.381007029144218	0.146044759891195	0.295091386787524	0	9999	0.348043259269528	1.00254595699079	1.00052458527519
S18763	0.0457171638081997	0.0982656262124492	0.401454659739373	0.0817176030161151	0.373369532499048	0	9999	0.363095051851321	0.983644989068405	1.00052458527519
S18767	0.0643212129290817	0.0974691929448161	0.333345829075218	0.172626560755063	0.333440050022382	0	9999	0.355626008593336	1.00280936319395	1.00120284572656
S18771	0.103276524222168	0.136360504052899	0.385548211542932	0.105645110319779	0.269694235137407	0	9999	0.396276484803331	0.960819599112758	1.00052458527519
S18786	0.0462044240131095	0.148685772957956	0.302904759505527	0.129984256344402	0.373149872773968	0	9999	0.382259491005692	0.98007700735144	1.00092908559496
S18792	0.0784027026131567	0.136010238241752	0.413513605781977	0.132710596454726	0.240155295611208	0	9999	0.380964948128557	0.975391338307306	1.00079243870282
S18801	0.0457988100219646	0.142968662063323	0.399238912261459	0.130612736641456	0.282583724738359	0	9999	0.368605427364411	0.985852522545247	1.00120284572656
S18806	0.0487246531845343	0.19454092610284	0.409164623324013	0.137244203941428	0.211461411059673	0	9999	0.348667470256736	1.00297059888606	1.00113581761249
S18815	0.0868136350835645	0.0528744469724757	0.402537050952867	0.138772255874651	0.319462212273715	0	9999	0.351431868011148	0.995554143595662	1.00045960115727
S18825	0.0797059024596038	0.114963635901271	0.390093386677534	0.158190069233146	0.257571591003631	0	9999	0.375294803826149	0.983788676800929	1.00052458527519
S18826	0.0564261917565679	0.0855453573342041	0.452362530920668	0.179316097799629	0.227418611687347	0	9999	0.38899977572235	0.976311073860783	1.00106878949842
S18827	0.101879179666428	0.142523079415739	0.374229373601391	0.113966083419039	0.267926869172589	0	9999	0.355097655590108	0.991244993417224	1.00052458527519
S18832	0.0546209035726737	0.129516343675484	0.365457937709102	0.159632860583998	0.290901593345228	0	9999	0.366872393583283	0.992571448356574	1.00012963888649
S18842	0.0936160989598557	0.185328124302737	0.401296402480916	0.0871830920782661	0.234045333238178	0	9999	0.343384002003908	0.996031586799885	1.00146905105995
S18851	0.0609161071265329	0.178885007180704	0.390186637487711	0.132710783547056	0.237960038643082	0	9999	0.359375942441086	0.99374284336803	1.00065857398509
S18856	0.0494423285475599	0.110764981667986	0.388951383572581	0.0997012887734324	0.352069103033403	0	9999	0.39813005674925	0.960830302962994	1.00092908559496
S1887	0.0512006112249634	0.106872329736876	0.428416446404964	0.141737668610296	0.272101060983189	0	9999	0.348830716110139	0.999372849363111	1.00032811696029
S18879	0.062275075812161	0.0983669963978265	0.355779199556221	0.223141067105075	0.261366746723678	0	9999	0.386343067277355	0.991226552483671	1.00092908559496
