Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE	Absolute score (sig.score)
S17973	0	0.219489987702351	0	0.199318308474009	0.108562252851195	0.0205605993942116	0	0	0.00906264692373711	0.00601059897004239	0	0	0.00247348011518148	0	0	0	0.00593350465115848	0.0313258790327834	0.352033420346753	0	0	0	0.0333006845611303	0	0.0259730606025128	0.0196667801296137	0.0445637703523471	0.0125571418002513	0	0	0.0216653809671669	0.0589167247983628	0	0.165186463671279	9999	0.288760396713571	0.962170043041856	1.33660068534409
S17985	0	0.15642131040899	0.00750335209776858	0.204605282809474	0.177840812932888	0.0159123839434172	0	0	0.00391737421696536	0.0105938057156221	0.00346229616248899	0	0.00236127900229695	0	0	0.00511882022024517	0	0.0316529528582829	0.27055954859483	0	0	0	0.0338053095879784	0	0.0335852882701205	6.18372798340046e-05	0.0395139747841187	0.0099833646732749	0.00638667246502791	0	0.0283050077018054	0.00436619574715849	0	0.243731840907906	9999	0.295717326035935	0.961022282615399	1.28968871038049
S17988	0	0.174651772137834	0	0.197507431923629	0.0913768920071399	0.00301392117232433	0.00521744018865971	0	0	0.00775162792964855	0.0261816096364231	0	0.0019449517720009	0	0	0.00690048333022117	0	0.0292129862135264	0.392351321349898	0	0	0	0.0299634095483693	0	0.0309476209477814	0.027427816345846	0	0.0205749951077481	0	0	0.00306660309896251	0	0.0416016438508243	0.199996183819657	9999	0.306792221916702	0.962300624575952	1.28968871038049
S17993	0	0.1757247202452	0	0.147341077284812	0.130122198986822	0.0160862851765228	0	0	0.00985814124368276	0.00246297871583088	0.0030522288268797	0	0.00333522920214633	0	0	0.00309398381265634	0	0.0604111110466046	0.356406080613538	0	0	0	0.041232919571894	0	0.0260932832124857	0.0103479323595271	0.0315706906495666	0.00877858882720005	0.000693414750065778	0	0.0174459090885981	0.0414280165914672	0.0538565756046954	0.171391022886722	9999	0.290230882385855	0.963620122175711	1.31073238869692
S18000	0	0.187523484806191	0	0.165561908142582	0.146924986359979	0.0227567734242655	0	0	0.0097006811153921	0.00012464345438824	0	0	0.00173762593289703	0	0	0	0.000666891548342159	0.0573899154158175	0.385451681224263	0	0	0	0.0462444184372726	0	0.0249466613508626	0	0.0337144859516707	0.0401699252757159	0	0	0.0129629966150026	0.0237171735965989	0.00919303314225493	0.148079940203727	9999	0.278516270029451	0.965027179638453	1.31686722599722
S18003	0	0.132068102862881	0.0508344989747881	0.0966871760023755	0.103536772046424	0.00951745143194821	0	0	0.00106192243151066	0.014283515921583	0.0114956030270408	0	0.00321539769381875	0	0	0.0089705728611466	0	0.0341650999085323	0.361590609022838	0	0	0	0.0435051313514658	0	0.0148209366901309	0.016480935567829	0.0223503836809171	0.00369781127912589	0.0010158125566061	0	0.0227503527432309	0	0.129642050787521	0.19853162352171	9999	0.283968659033839	0.96508982108964	1.28022176036342
S18005	0	0.210495316620469	0	0.187227324242756	0.0859673332689496	0.024061993190645	0	0	0.00682222778880244	0.00700214072648516	0	0	0.00199928847212346	0	0	0	0.00396387845899529	0.0389375404813796	0.398320580836985	0	0	0	0.0463239648088351	0	0.0264007911968119	0	0.0461987508620864	0.0220906042367177	0	0	0.0212247154062606	0	0.0579893980863319	0.135696386269442	9999	0.294181975606134	0.960719204539039	1.32072223495408
S18007	0	0.121777217455817	0	0.17552585966412	0.176970111297793	0.0149790133138429	0	0	0.0104590914711558	0.00189222246460781	0	0	0.00222483594500819	0	0	0	0.000888883118356947	0.0291919573062195	0.321455298346494	0	0	0	0.0449185392052703	0	0.0229911751712347	0	0.0509727326583036	0.0261091816446281	0	0	0.0159476671919749	0.0840884906785348	0.0256846703952058	0.166328167448327	9999	0.286508270268797	0.96261965097854	1.29240511477689
S18013	0	0.235057389101998	0	0.100422242348432	0.0504610858908872	0.0245577804807929	0	0	0.0175024601796236	0	0	0	0.00267091687225844	0	0.00396440146923168	0	0.00621142660059883	0.0509491270549304	0.283057959431779	0	0	0	0.0302505723675165	0.000422525844927694	0.0241358764684599	0.0219250395033497	0.0574441945592417	0.0132163743750335	0.00181083919070415	0	0.00504194920347134	0.17546350829524	0	0.216441091491037	9999	0.252497791952709	0.969134924584798	1.32100676072951
S18015	0	0.205239768494027	0	0.11707659241877	0.0696190216603509	0.024101316611859	0	0	0.0103227228927434	0.00613539890617551	0	0	0.00443601265550592	0	0	0	0.00811831079014854	0.0424117921903313	0.395477963534566	0	0	0	0.026757172966161	0	0.0297727319138835	0.0353353905089315	0.0421004838081254	0.0138264572662963	0	0	0.0182729324988203	0.0650423678009709	0	0.174926129336146	9999	0.250799187240784	0.969166095545624	1.28897256625381
