Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE	Absolute score (sig.score)
S17973	0.0527159679355702	0	0.00529729688388673	0	0	0	0	0	0.153135399890509	0	0.291182405499337	0	0.0278809521998443	0	0.021429784597468	0.116747603337037	0	0.285113794789642	0.0244384570661476	0	0.058400333364805	9999	0.438187856172128	1.02015561095648	1.03634199556425
S17985	0.0344012818962692	0	0.00588483000520847	0	0	0	0	0	0.152192014086276	0	0.211054409619317	0	0.00802004470857192	0	0.00686188729247459	0.15324577041274	0	0.376422808504094	0.0495874191948024	0	0.0367037812003905	9999	0.437756784038597	1.0254795703132	1.03437424692014
S17988	0.0322296667778265	0	0.00931348938775212	0	0	0	0	0	0.153972348854251	0	0.27969582853097	0	0.00949745718264908	0	0.00617760093084628	0.162876623435455	0	0.296083405047202	0.0398296951675707	0	0.0422026307784972	9999	0.421008955885355	1.03870251900204	1.03187874609302
S17993	0.0395558410619152	0	0.00444557196698763	0	0	0	0	0	0.169070964090541	0	0.262360460441387	0	0.0330300733969984	0	0.0111388560822295	0.1050410659796	0	0.316710372176531	0.043710238901887	0	0.048267186200834	9999	0.428162152929472	1.03081992825662	1.03333063029891
S18000	0.0517144021907826	0.000190584735294159	0.024698743436563	0	0	0	0	0	0.131932122671591	0	0.321843117698526	0	0.0320203140296072	0	0.012024217393477	0.0750642020446495	0	0.307910994985858	0.0333042068744573	0	0.0446500874552769	9999	0.435449643288796	1.02336516387621	1.03535299351608
S18003	0.0359766059821762	0	0.0049851021176519	0	0	0	0	0	0.108037506038339	0	0.245043808521473	0	0.0141508983205281	0	0	0.187024338105881	0	0.347400115258335	0.0499635604609995	0	0.0415759203602873	9999	0.421692771616253	1.03790978878039	1.03415785516567
S18005	0.0596335253202077	0	0	0	0	0	0	0	0.147145712522602	0	0.287421540874305	0	0.00895374181687286	0	0.0147108070745218	0.132114512419164	0	0.297279163174372	0.0350457925922799	0	0.0536163362569981	9999	0.440616968545889	1.02019926693944	1.03592113205132
S18007	0.0261577108985565	0	0.0149471027149175	0	0	0	0	0	0.131942938471166	0	0.219590966663987	0	0.0195757066501895	0	0.0077136699300666	0.197997072475293	0	0.345323500433222	0.0344850066563996	0	0.0364954034576565	9999	0.427472448439089	1.03200888644198	1.03422907835145
S18013	0.0603676457115534	0.000598582017606787	0.044907738491664	0	0	0	0	0	0.10744262131854	0	0.264836271823615	0	0.0534257454577725	0	0.0242281544795434	0.0847301945468359	0	0.319142487767711	0.0132501667157393	0	0.0622758773366214	9999	0.426201670094222	1.02779343715512	1.0352054856672
S18015	0.040989709445954	0	0.032625606412948	0	0	0	0	0	0.117457177090424	0	0.322885755042526	0	0.0684555104183854	0	0.0194399838676266	0.145220132812358	0	0.207918396188289	0.0206991831740119	0	0.0566704504516587	9999	0.422380809343054	1.0297469184461	1.03236190490418
S18016	0.0513629549882441	0	0.0200241050870545	0	0	0	0	0	0.144826783625676	0	0.269585076307613	0	0.0472047300923414	0	0.0180903485624877	0.074034671318487	0	0.329564980453545	0.0318524812106178	0	0.0472693979873487	9999	0.443797140565476	1.01446948228438	1.03381552963341
S18028	0.0296248666916753	0	0.0233021549441289	0	0	0	0	0	0.189644066942518	0	0.294857337025987	0	0.0299139045000004	0	0.0280740808647557	0.0855829702227781	0	0.276217054077034	0.0173340592357903	0	0.0592650351287473	9999	0.435844770978571	1.02312677521829	1.03381552963341
S1803	0.0322640049791372	0	0.0238540209578106	0	0	0	0	0	0.179466704189782	0	0.311261408215731	0	0.0397589777209046	0	0.0162395397733271	0.0797063552061789	0	0.260405413944326	0.0248247173606524	0	0.0650549977635402	9999	0.427181505008437	1.03057583011184	1.03283614011139
