Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE	Absolute score (sig.score)
S10001	0.087701926285079	0.11567734887989	0.407791276237179	0.156089409883465	0.233999347259516	0	9999	0.351417900435864	0.999456569903013	1.00125930854513
S10006	0.0924495538851495	0.116506637456082	0.355224714204309	0.141245584758011	0.294961144149276	0	9999	0.318291701375204	1.02138693070489	1.00038763445283
S1001	0.0518556019007466	0.175472929321509	0.357955988153105	0.118992333833113	0.29672123657458	0	9999	0.36963693873305	0.985521476634007	1.00099808978305
S10010	0.024453937487294	0.168731190174316	0.386844196910197	0.193002171613854	0.227899178960403	0	9999	0.403102105595784	0.976130298420147	1.00093067514606
S10011	0.053369257078105	0.145235329301628	0.343717693852227	0.126315936709885	0.33222454179388	0	9999	0.405244673109605	0.960690233222964	1.00086275873573
S10014	0.0673638189224098	0.151179615278143	0.449296799526801	0.122802161656709	0.210488046581996	0	9999	0.378930455745794	0.975204482938004	1.00113044196606
S10026	0.0615098669839941	0.125426150040467	0.303728058533985	0.137035974489296	0.372958484034951	0	9999	0.340611454809986	1.00951244316248	1.00065853408269
S10032	0.0685367826677405	0.17846541498258	0.333550875442372	0.117450245022243	0.303319919463247	0	9999	0.381096229092662	0.977483900271488	1.00132323757818
S10036	0.031925100419105	0.127299322242677	0.334371924145613	0.177717687855334	0.329073599790098	0	9999	0.367821268996236	0.997708347878833	1.00038763445283
S10042	0.0547139916500558	0.14561517547121	0.383493507341129	0.13244658807527	0.284184617588019	0	9999	0.385908406841731	0.974052078836141	1.00045388012568
S10044	0.0540538681074989	0.125511426639749	0.365901639536074	0.140635427488241	0.314692480553825	0	9999	0.356744535875797	0.996232976033272	1.00079484232539
S10049	0.085931619899984	0.111978668063276	0.360506365706492	0.111272414326888	0.331506311515437	0	9999	0.334632056153518	1.00583516852339	1.00119537951208
S10057	0.0602674525847565	0.15632206640677	0.399469630380778	0.0936573399696996	0.291871400902977	0	9999	0.377620812810071	0.974110050745577	1.00158789024498
S10062	0.0851812718916651	0.203856003348327	0.317972623722493	0.123524570441342	0.270328289331898	0	9999	0.385249295204944	0.976328321490957	1.00086275873573
S10066	0.0262706761883043	0.175270351293345	0.381766753925095	0.202456292790197	0.215030768128446	0	9999	0.418932186588345	0.966920669549159	1.00079484232539
S10067	0.0703221938057969	0.112582196849845	0.36386800004265	0.0950409837711412	0.359117300676631	0	9999	0.358000585521428	0.988700029961084	1.00093067514606
S1007	0.0937185044712949	0.0969448312778504	0.337460114351375	0.154182270365051	0.317885600047003	0	9999	0.360275695978055	0.994585810814358	1.00019132051257
S10073	0.0716213887080111	0.100741576782583	0.352533250408561	0.110012663326998	0.365885963099234	0	9999	0.382560520324626	0.97344060683734	1.00079484232539
S10077	0.088259569377291	0.126986883223964	0.429802789260011	0.126158794521233	0.229586805942888	0	9999	0.382963697297736	0.971849509813023	1.00079484232539
S10080	0.0821626465530485	0.151591830686626	0.377312841973026	0.13179488069414	0.257932642418548	0	9999	0.414515607085368	0.952528812408949	1.00079484232539
S10082	0.0657087102102054	0.114920727152413	0.338110883698616	0.0875687674875086	0.394485753776645	0	9999	0.370934936604241	0.980650569536653	1.00079484232539
S10087	0.124376234350513	0.18087559264932	0.368656526707238	0.129597981706912	0.197689044098093	0	9999	0.36868267645625	0.984923564332217	1.00119537951208
S10089	0.0698832713215821	0.143413867230718	0.374534264066987	0.180965311532451	0.232133960994326	0	9999	0.408287728261867	0.966277642245586	1.00093067514606
S1009	0.102136233296986	0.102420089244191	0.360633358431059	0.0881254773387947	0.348008079267152	0	9999	0.403809375072959	0.954868369475447	1.00132323757818
S10090	0.051872473367165	0.0989493425779302	0.375964428738983	0.182769583572272	0.291033501684266	0	9999	0.349039236439754	1.00872322428107	1.00058932994062
S10093	0.0580564265780894	0.102320452101199	0.300406193128791	0.186226480207798	0.353378082436951	0	9999	0.363073504409117	1.00207191487767	1.00038763445283
S10094	0.0511945611485806	0.124531560577376	0.376622610537892	0.127785769511262	0.320524032307583	0	9999	0.366726615274006	0.986887835660024	1.00065853408269
S1010	0.0982955001820463	0.157884397241507	0.362773012506029	0.122041119956109	0.260136412080367	0	9999	0.398173808621253	0.963012250406487	1.00113044196606
S10111	0.0504182392288072	0.116346394794057	0.346214144782868	0.121367539937669	0.367043200654462	0	9999	0.365788061798843	0.987945252771212	1.00138951939786
S10116	0.0550898540359528	0.111096661844299	0.432580776926515	0.0636238373378043	0.338804249367505	0	9999	0.395428415542027	0.958138172210062	1.00119537951208
S10119	0.0695898464607983	0.128898858390382	0.323638570885002	0.100536045603681	0.37799521274283	0	9999	0.376389805215668	0.978417677800549	1.00065853408269
S10121	0.0565094040999923	0.162301127949416	0.395347000180109	0.124237955066644	0.262263046786533	0	9999	0.384707304787212	0.973676082115191	1.00065853408269
S10130	0.0499762315728974	0.12967301192851	0.386834234482039	0.179527279903101	0.254852000849178	0	9999	0.397777622861168	0.973610403105262	1.00086275873573
S10140	0.0802895125833165	0.155458331049222	0.396857510717262	0.165738671316208	0.202450816659379	0	9999	0.397016083643257	0.971122384049699	1.00079484232539
S10142	0.109892962809866	0.138701000314219	0.433540144989598	0.119121807742425	0.200199885361435	0	9999	0.376408305904108	0.974809785678652	1.00145580121754
S10150	0.0523780960912015	0.109947589589057	0.410403928212359	0.25408391676764	0.173574103792569	0	9999	0.432657143989206	0.96439718837163	1.00038763445283
S10155	0.0809352419753893	0.157957371278252	0.297801993653314	0.122979448356897	0.341120787061535	0	9999	0.409306054887063	0.958315097539392	1.00079484232539
S1016	0.056041405497297	0.172547687232782	0.380139704815573	0.152310585337826	0.240219925661651	0	9999	0.386160067920917	0.978543338402706	1.00125930854513
S10163	0.0593469009794913	0.151501660453066	0.424586139786881	0.124163127719627	0.241197013386321	0	9999	0.382742141408224	0.973713956125173	1.00079484232539
S10167	0.0562662566820654	0.110457322149072	0.421002800729588	0.116594420097684	0.296199326140131	0	9999	0.36946275228012	0.981308017733154	1.00052012579854
S10168	0.0736997974247658	0.112771037665486	0.38940397225157	0.117495427674149	0.307695269404071	0	9999	0.369462740307298	0.981847933284052	1.00106550442004
S10173	0.104655461131927	0.1184515485451	0.282707188386675	0.106187064577402	0.388725425562937	0	9999	0.412965254908576	0.953218716816074	1.00072668820404
S10175	0.0642542650820062	0.12877864315373	0.369938218799918	0.129519382281901	0.308236178886485	0	9999	0.353143473687072	0.996416750008211	1.00072668820404
S10179	0.0554735685398804	0.100462372300492	0.399497661010477	0.12622897138267	0.318791306892165	0	9999	0.354256171155423	0.993909343238677	1.00045388012568
S10186	0.0647283119923795	0.166178307484549	0.365702733526875	0.051516352379646	0.353197532194733	0	9999	0.361391793247598	0.983115532419695	1.00132323757818
S1019	0.0679370050351054	0.139742892387597	0.384741745066783	0.0789515605875467	0.329557472069032	0	9999	0.373169859781423	0.975906243594564	1.00093067514606
S10190	0.0812070048599439	0.134644191106698	0.272102161782094	0.107996426102033	0.404504096274914	0	9999	0.379822269601068	0.978957678344398	1.00045388012568
S10195	0.0734197273370652	0.1080694280242	0.369669102969704	0.19062886944983	0.259734717950463	0	9999	0.326976875127427	1.02583620458308	1.00152184573126
S10196	0.0551424570496919	0.116519224270344	0.371666496210032	0.131756318821327	0.325778262384331	0	9999	0.377119578957547	0.979957987678871	1.00086275873573
S10200	0.0394518239026461	0.170096111262485	0.38401510082639	0.134118735435182	0.273448670539356	0	9999	0.388991714722937	0.973567184416665	1.00113044196606
S10201	0.0714699944699327	0.151206781208284	0.394590932531299	0.290218478651656	0.0941678705877692	0	9999	0.376405197676618	1.02639443059293	1.00165405744894
S10202	0.0416845121449058	0.148963387292377	0.488314402349178	0.0921981364386142	0.229359687573466	0	9999	0.396396430379409	0.958687276968046	1.00052012579854
S10205	0.0683700927107958	0.108533490970409	0.398226796261984	0.125868515878649	0.300260412723291	0	9999	0.338724027920804	1.00411863491519	1.00125930854513
S10211	0.0534056368163	0.161527995997364	0.294456049200239	0.131905715989738	0.360094121394222	0	9999	0.343103666520828	1.00869692327934	1.00138951939786
S10221	0.0489736255747274	0.137574559020833	0.334087376260034	0.137794025287548	0.341825609082005	0	9999	0.378980016314197	0.981801816999928	1.00025519522515
S10222	0.0662215087794456	0.155890189347494	0.353991092871949	0.189932082027209	0.235288364552085	0	9999	0.380870637694248	0.990228156307932	1.00132323757818
S10226	0.0852757328936771	0.114085839225868	0.371851797530407	0.159782357142667	0.269799115532768	0	9999	0.383959559354112	0.978153595936578	1.00079484232539
S10227	0.0514291405539229	0.101473506464128	0.378664512325424	0.14457735996161	0.325178718273098	0	9999	0.365532952540001	0.989727413170002	1.00132323757818
S10228	0.0372743730866539	0.143209056936461	0.379848406605436	0.139399480967911	0.3017905281348	0	9999	0.390738775285053	0.972487015689829	1.00152184573126
S10232	0.123368469059615	0.0756009416855717	0.337804147744526	0.107180485116009	0.357111460814319	0	9999	0.40567032268914	0.955280006936751	1.00106550442004
S10248	0.0648095373747262	0.109113276517332	0.266981613176346	0.138299706739421	0.421590708517562	0	9999	0.344127710342152	1.00891375108225	1.00079484232539
S10249	0.0470404748999092	0.186336076625571	0.411184595498682	0.170922338147492	0.185711894340421	0	9999	0.426285025349044	0.953050699532424	1.00119537951208
S1025	0.0970571396098001	0.236195194442541	0.415132920962234	0.116485347588759	0.136585198614209	0	9999	0.387099819425834	0.972139322200442	1.00145580121754
S10266	0.0717695297699571	0.124059567670437	0.372648344773967	0.195461003385539	0.237127058820142	0	9999	0.392619714028705	0.980202355821238	1.00106550442004
S10269	0.112843633621678	0.148034228539515	0.405326231049927	0.160991847192792	0.174259860813631	0	9999	0.380642175291746	0.98026332411323	1.00145580121754
S10272	0.0560065810655663	0.120006169555662	0.373449289798534	0.158788928461635	0.292814535538644	0	9999	0.345042231485588	1.0072217011509	1.00106550442004
S10273	0.0887014318578945	0.113597040856133	0.423837238390352	0.125513460287496	0.249281503754188	0	9999	0.373820268388246	0.978016114133796	1.00093067514606
S10274	0.0759706663365618	0.115326438644174	0.337489601914946	0.153002062049187	0.318869765137825	0	9999	0.353033560281858	1.00081146765595	1.00065853408269
S1028	0.0678832706468724	0.11754219761173	0.312757693866632	0.166575568897808	0.336104027712683	0	9999	0.363605525460019	0.997254577865103	1.00086275873573
S10280	0.112225773141654	0.213314589880014	0.477850743889961	0.0765262866747213	0.120741140496344	0	9999	0.343403267573576	0.992583497220788	1.00065853408269
S10283	0.0607960240442349	0.152293047857491	0.349357545812987	0.0926009870040847	0.345883070427266	0	9999	0.378241461317757	0.975602469060332	1.00093067514606
S1029	0.0641798982630122	0.130548102721015	0.39864026513898	0.117932299767454	0.289630109255603	0	9999	0.364316848319352	0.985849250801843	1.00093067514606
S10292	0.0717141535967481	0.0990169365476631	0.362020970635581	0.101923368019622	0.36625524634645	0	9999	0.346336499142788	0.997456991437485	1.00093067514606
S10294	0.0655229982599103	0.0989182325423721	0.348647525582202	0.128473383926259	0.358957985487797	0	9999	0.348176902700744	1.00017313991691	1.00052012579854
S10302	0.0594747675015602	0.104600418344709	0.349350694983463	0.132329119389913	0.355310504200397	0	9999	0.37205880367658	0.984205273831418	1.00106550442004
S10303	0.0684116553539113	0.148673612994135	0.409348732494342	0.106210182218436	0.268150659264563	0	9999	0.409355442200495	0.952313267726792	1.00079484232539
S10323	0.0590880255375483	0.129463697187195	0.406494222498873	0.131380393398891	0.275227718826433	0	9999	0.366418362480311	0.986292305684345	1.00165405744894
S10326	0.0502844892309384	0.157754225350501	0.395635003720505	0.123663914953173	0.273857746256958	0	9999	0.356294969061328	0.993753773735473	1.00119537951208
S10328	0.0506181618972827	0.0879858625564346	0.516127590919629	0.115962262812838	0.230304211596868	0	9999	0.380330631989742	0.970858352788066	1.00099808978305
S10329	0.0963828497227146	0.120521495663578	0.406191979908799	0.106288885505017	0.271680293619933	0	9999	0.362236247933661	0.983945162051353	1.00106550442004
S10336	0.070018553491618	0.18012296734797	0.446209472690481	0.108795433882371	0.195919077007601	0	9999	0.396557061877383	0.961576195293709	1.00106550442004
S10340	0.100726661017526	0.119324478133241	0.370193888975789	0.124281240768737	0.286669110616784	0	9999	0.375683934023948	0.978033960945641	1.00119537951208
S10347	0.0958459403891387	0.117809151370821	0.418916259418326	0.120588156314297	0.246840492507417	0	9999	0.370176575264701	0.979819947483782	1
S10353	0.092727444150397	0.144587615947728	0.347795994670384	0.127559583316599	0.287987895997586	0	9999	0.407150070469848	0.957693324319274	1.00065853408269
S10356	0.0836383651548431	0.114057724155195	0.397833666053383	0.105494908284129	0.299906011498513	0	9999	0.372251915183134	0.977733246100411	1.00093067514606
S10358	0.0423153459074059	0.115749009343054	0.428961456907703	0.149810262565107	0.264094600422793	0	9999	0.344600550420214	1.00446257810838	1.00093067514606
S10365	0.0554868405078632	0.162853339255216	0.373650392891609	0.15429440336708	0.254235149776771	0	9999	0.383826912941615	0.980390144697874	1.00052012579854
S1037	0.0861189020007397	0.115931379639265	0.411770705066302	0.0727192567169082	0.314782994154968	0	9999	0.378477906158222	0.969884958138282	1.00132323757818
S10373	0.0883065983375141	0.0913320553823414	0.363464723000709	0.115355534528752	0.34192872320351	0	9999	0.359478216308483	0.988862001508526	1.00038763445283
S10374	0.0612433797245543	0.143102461174364	0.277692958818564	0.153057216463368	0.36490398381915	0	9999	0.338343457486656	1.01566360842499	1
S10375	0.0486783521189368	0.134857236050257	0.392487221832121	0.111054056313392	0.313853808831358	0	9999	0.407740399838437	0.955168751146739	1.00093067514606
S10377	0.0692024797311121	0.13865337465511	0.289222529874203	0.13263740574168	0.371010898201935	0	9999	0.376001843837709	0.98433523866948	1.00072668820404
S10378	0.0703148076747902	0.132162470787772	0.356729836300951	0.102093351354999	0.339562292617214	0	9999	0.385195188273923	0.970743099222343	1.00086275873573
S10390	0.0846149196081742	0.16654582231636	0.359335382875764	0.121859912610445	0.26737562819042	0	9999	0.387183044880701	0.971774867716344	0.999731665601163
S10391	0.110374242503527	0.140997519404886	0.373940549622897	0.10959751403356	0.265885016760517	0	9999	0.304515755128061	1.02451522796142	1.00079484232539
S10393	0.0443798854444641	0.156446714326509	0.302892451408246	0.110561197122243	0.385584211796989	0	9999	0.372916466068384	0.984464241838646	0.999864460098451
S10400	0.0599717666085325	0.15725065669703	0.355734909624037	0.133065184641107	0.294365116882121	0	9999	0.391427223974379	0.971283701224815	1.00038763445283
S10401	0.0892069468085231	0.168932183961615	0.393092607523655	0.119104629394478	0.230859011823805	0	9999	0.398077306017336	0.962358240175735	1.00119537951208
S10406	0.0538347862355899	0.135792990846018	0.345331302787624	0.201061789347041	0.264909805929791	0	9999	0.357167890996498	1.01009861394276	1.00093067514606
