Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE	Absolute score (sig.score)
S10001	0	0.161921824775369	0.0171361307016549	0.141406606305703	0.119859525372245	0.0100067616303944	0	0	0.00549196177486138	0.0171899108489583	0.0112940423562513	0	0.00320795333457219	0	0	0.00814373611324885	0	0.0295044492269692	0.395557941033422	0	0	0	0.0377868317630051	0	0.0176752983112475	0.0256838047225054	0.0272676399404118	0	0	0	0.0302354269854765	0	0.0970650251502969	0.140935592567522	9999	0.277583729509144	0.964890382544622	1.29737046291411
S10006	0	0.168102259430328	0	0.10747625661617	0.0702017555410135	0	0.00469214448687248	0.00136422899520022	0.00258298035018468	0.00189511290253889	0.0162351732807326	0	0.00343412978222346	0	0	0.000707957064000577	0	0.0538072703945456	0.404588786326903	0	0	0.00158670651853698	0.0440578733769038	0	0.0234649392917961	0.0189023263849884	0	0.0506381828750176	0	0	0	0.0941093291118304	0.0575553359259324	0.169579486778458	9999	0.283027290973839	0.965707790718775	1.29498223543418
S1001	0	0.227435340790102	0	0.167513344505113	0.064991966049801	0.00823447346358469	0	0	0.0125000752810617	0	0	0	0.00221976990622874	0	0	0	0.000362881612598918	0.0428826111406017	0.304788372865558	0	0	0	0.0374533518728676	0.00836588184926162	0.0247523250131383	0.000318869681659975	0.0460139997495698	0.0284297561321018	0	0	0	0.0848996436404894	0.00115467839625342	0.265261104868431	9999	0.300618527205579	0.962457853430541	1.32757844681842
S10010	0	0.118709413196163	0	0.216342158521186	0.111432786333812	0.0150363423116481	0	0	0.00915247912012277	0.0036835722993662	0	0	0.00185813839312084	0	0	0	0.00387847980440841	0.0364161397461562	0.424732190608096	0	0	0	0.0501942002894747	0	0.0159935600668375	0.0112660594791748	0.0466466860222657	0.0291593473602824	0	0	0.0182043058988995	0.0375130809292972	0	0.18010881023198	9999	0.307993798533278	0.957821691976307	1.33032775061229
S10011	0	0.0540075989273565	0.0694196336791392	0.165322391225879	0.07639212266726	0	0.00230578454446273	0	0	0.00568152802675873	0.0202290619860477	0	0.0014057522342305	0	0	0.00409667495015217	0	0.0496317399705328	0.333070864423655	0	0	0	0.0531145869642606	0	0.0296890696435028	0.0195150073913854	0	0.0465362575842032	0	0	0	0.062676278845468	0.124235172566961	0.188295640654819	9999	0.302584928784732	0.961771684671529	1.30562516628607
S10014	0	0.15653469406562	0	0.168979978344288	0.152143867894294	0.0213453866547883	0	0	0.00769439517462437	0.0015423914898373	0	0	0.00281115277804585	0	0	0	0.00232063307845424	0.0417434596831917	0.337350847571597	0	0	0	0.035771446941165	0	0.0325148370958415	0.0153279016691794	0.0418942288949441	0.0111190707794984	0.000153634100922976	0	0.00861118430391973	0.0553221095809918	0.0125898927872242	0.199209252075892	9999	0.2985072280153	0.961386368116997	1.30498036496432
S10026	0	0.24718051030866	0	0.129456228830781	0.0537788655473952	0	0.00150965542054653	0	0.00410548308945207	0	0.0129226998592069	0	0.000814110831092783	0	0	0.00058842360811638	0	0.0403319997784736	0.361426931851796	0	0	0	0.0345765552252347	0.0105713074804588	0.019705204356712	0.00253713322117849	0.0332438670117408	0.0522471626125347	0	0	0	0.168775614684805	0	0.172454866939457	9999	0.284498876658808	0.964758731984624	1.34622662065764
S10032	0	0.193565893274851	0	0.268223193843361	0.0819492178730793	0.017362791113385	0	0	0.0104535680301888	0.000724029355461396	0	0	0.0022849774273335	0	0	0	0.00369650544594244	0.0590990292951765	0.295745675790597	0	0	0	0.0376755430472381	0	0.0299739506930309	0.008993785087514	0.0571498417858843	0.0256778949644204	0	0	0.017797752946279	0.0830173373061251	0	0.15458896144938	9999	0.281074135090609	0.962983527170196	1.34797994872925
S10036	0	0.196135866840292	0	0.0948711705258376	0.037904785180898	0.0175184396124321	0	0	0.010073645070687	0	0	0	0.00180882841297591	0	0	0	0	0.0354520674076123	0.398736838488057	0	0	0	0.0376590014499598	0	0.0185090017115278	0	0.0486267735916811	0.0134192655946209	0	0	0.0234339991592354	0.0665301916211188	0.110073853678796	0.174347678024692	9999	0.291647043621418	0.962551417933609	1.28510140637042
S10042	0	0.14407061905766	0	0.180578193191816	0.124245666788554	0.00978490792107149	0	0	0.0138838218474538	0	0	0	0.00487828885526673	0	0	0	1.5824111333963e-05	0.0440421903850966	0.3516824895594	0	0	0	0.0373867595112967	0	0.0195538803023265	0.00842563265369958	0.0494609488948086	0.0181565913810327	0	0	0.0158687519479057	0.0651152480261448	0.0330623758539477	0.211421783313105	9999	0.306473158309786	0.960203206719366	1.33163397360192
