Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE	Absolute score (sig.score)
S21863	0.0431359684198803	0	0.00936032473382653	0	0	0	0	0	0.133993658274012	0	0.264787608316888	0	0.0200310950235269	0	0.0166153302891623	0.122977715145983	0	0.3423922880412	0.0253234727976128	0	0.0583581421987903	9999	0.430137813932449	1.02827043733419	1.03697560324088
S21867	0.0504836441480679	0	0.0092494346064459	0	0	0	0	0	0.230686500341808	0	0.28477474354417	0	0.0377040187401562	0	0.0234503176696702	0.073470084995508	0	0.243869547051295	0.0301041137960517	0	0.0515238631043604	9999	0.443850798500799	1.01698783532008	1.03531626799753
S2187	0.0153832038918058	0	0.0198077182663132	0	0	0	0	0	0.145953995362635	0	0.300240007498563	0	0.0376533536993522	0	0.0171517236992875	0.104745650725226	0	0.322100618627363	0.0278546574080196	0	0.0395442929355813	9999	0.438232302784357	1.02015740542482	1.03043522211415
S21895	0.0634385468552372	0.00172219054363314	0.0266798463774182	0	0	0	0	0	0.121900878155366	0	0.341261322082918	0	0.0490926049337604	0	0.0214065873784926	0.0677462285035538	0	0.252906205326936	0.0184738290011514	0	0.0697235966845265	9999	0.430073043538952	1.02518902375549	1.03435183584299
S21900	0.0592231989502225	0	0.0336284149256295	0	0	0	0	0	0.125407242505665	0	0.270651098613512	0	0.0478201229897596	0	0.0292961449564697	0.0802726791981847	0.00710609055476592	0.315985578221257	0.00324909364013756	0	0.0586915337224161	9999	0.437783660289874	1.01774219779496	1.03133119827802
S21906	0.0593225135977186	0	0.0313351753362926	0	0	0	0	0	0.148300182453953	0	0.28013616086021	0	0.0336925547087183	0	0.0187555015879872	0.11467378781718	0	0.291372629329577	0.0161480887049345	0	0.0369689238481112	9999	0.434670356418601	1.02311695416909	1.03070551824468
S21913	0.0749814348590679	0	0.0101091546239616	0	0	0	0	0	0.142810228321174	0	0.247477283491021	0	0.0159610602686582	0	0.0150106598662823	0.101556215764183	0	0.344726096535962	0.0225512667345544	0	0.0592378739368467	9999	0.43526324481972	1.02449087249595	1.03442127440171
S21917	0.0574927617318652	0	0.0127174267108334	0	0	0	0	0	0.155215142015462	0	0.226175496353222	0	0.0320809193291579	0	0.0118128183682389	0.166535677721157	0	0.296706235886526	0.0329563535119175	0	0.041556869513936	9999	0.431513214099559	1.02703138991611	1.03324970114232
S21919	0.0336801358351525	0.000162216217508396	0	0	0	0	0	0	0.146226228740202	0	0.299671207852365	0	0.0291060261287109	0	0.0165105826448591	0.119394963016945	0	0.321307885309777	0.0448212869123009	0	0.0212647977699396	9999	0.434634766976256	1.02482883552688	1.03214533042776
S2192	0.0288914068610442	0	0	0	0	0	0	0	0.175654448326878	0	0.209885640623396	0	0.0238628131533254	0	0.0100993122534548	0.0690381947852406	0	0.43119500632609	0.0365141229001516	0	0.0511406446337471	9999	0.467251955480308	0.997222385462517	1.03628158986333
S21936	0.0372324567321281	0	0.0144853993099538	0	0	0	0	0	0.170672553488193	0	0.252605382458887	0	0.0357014967146185	0	0.0116616373130638	0.0712172478411091	0	0.340561518496825	0.0563914413286273	0	0.0469898841157014	9999	0.422053444312766	1.03713919663826	1.03751901779911
S21937	0.0270254833812936	0	0.0180436161277395	0	0	0	0	0	0.136361845484879	0	0.31114966927782	0	0.0309222749108971	0	0.0128037145332759	0.119358715081628	0	0.293761818674758	0.0314405466591786	0	0.0521023279697269	9999	0.430342291904625	1.02747652361203	1.0329700121012
S21942	0.0369616913798164	0	0	0	0	0	0	0	0.184139649945218	0	0.247719337259165	0	0.0264706799168782	0	0.0075893616585226	0.0993524371770884	0	0.337365641184309	0.0546885094280031	0	0.0406140968854053	9999	0.442934000369537	1.0194026770467	1.03490140483441
S21948	0.0144005948327543	0	0.0190921957102688	0	0	0	0	0	0.127141177495153	0	0.214669628569802	0	0.0128904333104007	0	9.57631923950677e-05	0.248258471087065	0	0.310202601861419	0.0507126848554523	0	0.0368882849282827	9999	0.404921808834284	1.05340050742097	1.03435183584299
S21957	0.107425207915312	0	0.00669854089144092	0	0	0	0	0	0.11797291750266	0	0.247303132624684	0	0.0271423988205643	0	0.0143496094770637	0.0486062265300645	0	0.383068693628306	0.0382176873039126	0	0.0459042453984382	9999	0.452656621553936	1.00856478607007	1.03668866009245
S21959	0.0405353854867795	0	0.0258539471475373	0	0	0	0	0	0.11244284058043	0	0.21282380175939	0	0.0436755194982828	0	0.00690189113907384	0.128343419210127	0	0.391208062696849	0.0334897921753598	0	0.0352963836105261	9999	0.417068422215176	1.03949384048339	1.03057104330436
S21960	0.0426735626151169	0	0.0271313015069871	0	0	0	0	0	0.0758327680896843	0	0.312838863672513	0	0.0306622292590144	0	0.0102636028088077	0.191409881130415	0	0.262100260260914	0.0261374006254257	0	0.0513853521452678	9999	0.419969967595004	1.03451007071162	1.03043522211415
S21961	0.0404099137410788	0.0143350854790997	0.0287957378381204	0	0	0	0	0	0.161866388128962	0	0.241023478599023	0	0.0583575743306331	0	0.017041449206111	0.115514915599697	0.00513501463544966	0.297377724821713	0.0173189851739427	0	0.032919284668483	9999	0.438629895037605	1.01803573084723	1.03009555222231
S21976	0.0543167798570617	0	0.0158803626457587	0	0	0	0	0	0.123526075267055	0	0.191843509133324	0	0.00198171108991525	0	0.0105624105242141	0.114642126394929	0	0.433612962583212	0.0434914701952922	0	0.0440800030356029	9999	0.447852478578723	1.01683964885143	1.03393741072636
S21979	0.0893227933782914	0	0.0405003683267076	0	0	0	0	0	0.141814990518038	0	0.224724000110946	0	0.0613792899009669	0	0.0243749370363701	0.0724075536491808	0	0.308613660043407	0.0137328988266047	0	0.0554802038838559	9999	0.428550428834312	1.02626296037269	1.03235069567437
S21980	0.0457176694932079	0	0.0247018689877235	0.0181886669821181	0	0	0	0	0.123284336958583	0	0.138007927726447	0	0.0322460947903736	0	0.0389786389959185	0.153169521310652	0.013210273596758	0.393450032991089	0.0273789529322802	0	0.0229280316993878	9999	0.438493431200372	1.02088758603533	1.03126201646454
S21984	0.00704164561648231	0	0	0	0	0	0	0	0.173219221958759	0	0.270609821547455	0	0.0283374734253385	0	0	0.150773440704593	0	0.317782785262837	0.0671908907932103	0	0.017395416365692	9999	0.434023498249124	1.027914422465	1.03235069567437
S2199	0.060813978643808	0.000805554742904111	0.00953818018995899	0	0	0	0	0	0.135407290806768	0	0.291221628979978	0	0.0312290084499563	0	0.0123397954186226	0.118563825627106	0	0.303358445159784	0.0323599010719319	0	0.0366458676182148	9999	0.439217755366863	1.0196219527716	1.03228347670903
S21994	0.024510349655336	0	0.00126406582368875	0	0	0	0	0	0.130332345214731	0	0.284875223427488	0	0.0303573247606954	0	0.0160240725452327	0.138036425543532	0	0.319792696319835	0.0364521226994485	0	0.0518122335240573	9999	0.435831822794973	1.02232492585007	1.03345685951404
S21999	0.0377148954440542	0	0.0251737568644327	0	0	0	0	0	0.154998215901258	0	0.26637243940937	0	0.0279295517579796	0	0.0172573824473911	0.108055872677482	0	0.313640560252459	0.0227646684989221	0	0.0591321632670165	9999	0.441171190309852	1.01810345784941	1.03303950652037
S22002	0.0783122695307872	0	0.024165491696294	0	0	0	0	0	0.165415990237941	0	0.209577830495031	0	0.0416203599477661	0	0.0395070537019574	0.00588658857200468	0.0823573283756201	0.315529033838887	0.000132026229561898	0	0.0724689324683858	9999	0.43214085935937	1.02536436314512	1.03497290509424
S22011	0.0491589807216598	0	0.0259636379588012	0	0	0	0	0	0.112399671762613	0	0.280068649249236	0	0.0433173432613087	0	0.018432320288354	0.123291467410682	0	0.301499290597818	0.014979827104507	0	0.0635806117588629	9999	0.421934002478298	1.03225694262536	1.03269180011384
S22023	0.059753699881053	0	0.028338791475808	0	0	0	0	0	0.109562556381352	0	0.380958083018406	0	0.0276105290915903	0	0.0118177563898534	0.223066522550014	0	0.125581071328907	0.0250696775261132	0	0.0408023236574146	9999	0.42624694770003	1.02995895696364	1.03256101130051
S22025	0.0457674559318515	0	0.0285678537839559	0	0	0	0	0	0.134595541437336	0	0.21202887794742	0	0.0392461282097218	0	0.0158848702024155	0.117975062776831	0.0281286294798358	0.353709218878919	0.0166793518258283	0	0.0387482078039055	9999	0.447285165168822	1.01209831760585	1.03133119827802
S22026	0.0868360891569885	0	0.0249947087729424	0	0	0	0	0	0.136168543039647	0	0.27256022530102	0	0.049710416094208	0	0.0208225288437463	0.00774375565228886	0	0.335173643180658	0.0259474694110363	0	0.0770878294452142	9999	0.420757460060756	1.03467602774542	1.03704520889775
S22032	0.00600485305168417	0	0	0	0	0	0	0	0.147816109319796	0	0.313451775033615	0	0.0180607916789275	0	0.00127004033815974	0.168781144520528	0	0.296216573852054	0.051974550956654	0	0.026995204552937	9999	0.442360152561812	1.01952067029954	1.03057104330436
