Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE	Absolute score (sig.score)
S25781	0.0555043540990184	0.117783286293057	0.389486731769235	0.108356645419165	0.330215638709214	0	9999	0.323968312256144	1.0129397568743	1.00134665628969
S25783	0.0561482883629785	0.200401624223296	0.233192868723645	0.101623703231556	0.40977707112607	0	9999	0.377904458292361	0.983861708575527	1.00114355566755
S25785	0.124859701448739	0.145938229873793	0.34787482075151	0.152201445730796	0.230472458484851	0	9999	0.363497605627847	0.991839797355389	1.00134665628969
S25792	0.070072636751004	0.127776022342527	0.363798355016522	0.150851314461274	0.288712886836977	0	9999	0.37580006010681	0.98381825478397	1.0012112154083
S25803	0.0617144767588265	0.101770943646609	0.272438231398889	0.11940258226321	0.445607508883353	0	9999	0.365287597166378	0.991492889579797	1.00093374295089
S25808	0.0310647072686538	0.183855494824156	0.339619469556732	0.233283419082701	0.21291342518616	0	9999	0.380916814951373	1.006987076196	1.0007365159184
S25823	0.0803324434910953	0.155389418338663	0.410228182261314	0.116556870090583	0.238161926947112	0	9999	0.406583539419162	0.955307170908252	1.00066884112877
S25824	0.0619929751742766	0.197432537750847	0.402559566108863	0.0929038050095953	0.246992810793186	0	9999	0.347512951536282	0.995635704394305	1.00188169483677
S25833	0.0791581365625965	0.119867331682691	0.382313918488929	0.115584162511142	0.304287666162947	0	9999	0.355909300690516	0.991163901255213	1.0012112154083
S25835	0.0449801603786752	0.150617169270301	0.371303162173832	0.144789872919101	0.288909600379092	0	9999	0.372607125710575	0.986696039633349	1.000599965121
S25845	0.108625047809235	0.10847833816752	0.40190285571221	0.112074899753143	0.269184990776768	0	9999	0.373740724818306	0.97617621147708	1.00026613221888
S25847	0.0525871411045049	0.120391537358466	0.381219382865519	0.129982446399523	0.31703070768029	0	9999	0.350749541801511	0.998082603731027	1.0012112154083
S25848	0.0580841872037101	0.132188187809541	0.373906821876752	0.125177386126483	0.311577159934401	0	9999	0.389567447538206	0.970226870058108	1.00093374295089
S25849	0.0909266943513607	0.170710325934929	0.35413291209069	0.139422195552153	0.246019087479172	0	9999	0.41392380314104	0.955214977851577	1.0012112154083
S25858	0.0523041417814254	0.133473154108213	0.463132021255817	0.128861246922642	0.223163178882789	0	9999	0.352216104331454	0.99454346788781	1.00093374295089
S2586	0.0498414487359496	0.176666726720938	0.343602923789835	0.0987776536796303	0.331111247073647	0	9999	0.357252434508485	0.992118145698887	1
S25861	0.0525350373744688	0.13732859414398	0.33728474111801	0.108942356434332	0.365656838722905	0	9999	0.377424887696327	0.978748384688099	1.00174756779369
S25867	0.072586262315499	0.125887336957591	0.39013021028962	0.142433611379027	0.270309235347951	0	9999	0.386397049569644	0.973730444277862	1.00134665628969
S25874	0.0655285874744274	0.193061017163958	0.351900102255554	0.0928060067076985	0.298118582896666	0	9999	0.430664297371765	0.938316746942734	1.0014142964983
S25883	0.083783223762254	0.149880180388495	0.331678431483162	0.125503166271964	0.310636934801043	0	9999	0.400954353201727	0.963003921170717	1.00148193670692
S25886	0.0990057281149596	0.118117684568064	0.38455761489851	0.0805117551856036	0.319153873522551	0	9999	0.352323135556277	0.988982127826798	1.00134665628969
S2589	0.093028458599759	0.146179322519552	0.371956843464575	0.125099170668161	0.264066619722251	0	9999	0.403911946449273	0.958879772757978	1.0003304149743
S25892	0.027284534174664	0.169704689453288	0.366988364453568	0.178965308710668	0.257451800937532	0	9999	0.37172953513744	0.996532138748675	1.00039469772972
S25895	0.0748838399261769	0.113839688192075	0.306373666113465	0.153204908910076	0.352502087566245	0	9999	0.390210655932339	0.97549112155238	1.00080419070804
S2590	0.0984565679466131	0.111886003589603	0.385872930299881	0.129945941594817	0.27538708776014	0	9999	0.370734093426625	0.981656307277014	1.00154853119105
S25907	0.0659504559171823	0.14917249431234	0.344796131583582	0.139466703204213	0.301214180103685	0	9999	0.412328281650961	0.956916708774105	1.000599965121
S25923	0.0860422426055772	0.082610600585708	0.457319976789194	0.154673316638766	0.220287606331641	0	9999	0.381611755527455	0.975547404283923	1.00093374295089
S25926	0.0798806428083047	0.0626795078627617	0.336510861909226	0.104698597148533	0.416966906189576	0	9999	0.387939330348537	0.969984330832825	1.0007365159184
S2593	0.07805812188536	0.0944243856568849	0.439067932829524	0.131443907752499	0.258216867284037	0	9999	0.361985207935575	0.986727783671079	1.0012112154083
S25930	0.0597456192270068	0.150809600969819	0.391674422721472	0.143713787300927	0.254793085699177	0	9999	0.342347443443575	1.00656287603938	1.0007365159184
S25931	0.0479315647411077	0.152154421336358	0.368319971976859	0.111607266100552	0.320449669266602	0	9999	0.349660123269716	0.997582606147722	1.00046289342148
S25932	0.0756213447576353	0.109192896100526	0.410721343874972	0.0928539874373474	0.312686323756306	0	9999	0.395815205014642	0.959855798330783	1.00107589592679
S25935	0.0669069799742933	0.0991350882747954	0.397851897396915	0.118400116106293	0.318917133656007	0	9999	0.321616772807883	1.01470858981517	1.0012112154083
S25953	0.0981178222525879	0.160504022674396	0.326112772758224	0.110660095830274	0.305951942774207	0	9999	0.392982337186118	0.966717117028562	1.00134665628969
S25956	0.108230832488361	0.0899413619021416	0.339033687174809	0.133425842506996	0.330037117056459	0	9999	0.381700076601273	0.975544798155193	1.00066884112877
S25963	0.0783311600758174	0.0981349027477486	0.355111890344081	0.12539527110007	0.34329290795116	0	9999	0.373292940264778	0.981225159668344	1.00026613221888
S25968	0.0615525425484182	0.174006512414891	0.36894766843609	0.130578285755577	0.26599088677181	0	9999	0.354747311402669	0.997071353598039	1.00107589592679
S25977	0.0618125486280662	0.121151060939521	0.350627697549018	0.143823714379615	0.323660874430566	0	9999	0.324098214170928	1.01971536106813	1.00107589592679
S2598	0.0723925222282512	0.14232387536736	0.37326942581057	0.138712682032235	0.273367746585103	0	9999	0.403171492240859	0.962077754716864	1.00006625202352
S25980	0.0718056208357533	0.122739548066043	0.395800561358835	0.123277100902174	0.287310911788081	0	9999	0.342733534370541	1.0011720347788	1.00093374295089
S25982	0.096050433122631	0.14595823983971	0.39045400127118	0.192706594730254	0.176177387325913	0	9999	0.373879689518503	0.993406950871626	1.00134665628969
S25993	0.0921228766099562	0.138063371136172	0.450139665966566	0.126393789400923	0.194559232735379	0	9999	0.384447127567982	0.970493834471545	1.001278935849
S26	0.0818541839534202	0.100410234762286	0.407562655606269	0.162792962158221	0.247979928640806	0	9999	0.347560051925181	1.00319249414953	1.000599965121
S26000	0.0729789095104263	0.152722012643277	0.417242230429075	0.136888475592426	0.221102114775682	0	9999	0.392148779983456	0.968796383011515	1.00093374295089
S26002	0.0541575385352096	0.153784207638022	0.369280971404755	0.130756296876264	0.292954728496636	0	9999	0.371551768325599	0.984805028734505	1.00093374295089
S26005	0.0665958703906238	0.141520322827645	0.371879877964608	0.168573094658108	0.253381163081395	0	9999	0.36463092753333	0.995755679220572	1.00195032892238
S2601	0.0781534354624123	0.130865272279143	0.369288104464292	0.127513338801828	0.29545878484132	0	9999	0.391077287817248	0.968750738549896	1.001278935849
S26014	0.0607759795631815	0.111601746371916	0.337561537391069	0.136906049047077	0.354023654456218	0	9999	0.342436598436582	1.00630273655132	1.00086896682946
S26019	0.0883463098450322	0.115222443335246	0.376347574932058	0.126090844153335	0.295474764441248	0	9999	0.358186153153358	0.990750367663908	1.00148193670692
