Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE	Absolute score (sig.score)
S10087	0.104505901627385	0.628779932141576	0.0632866695616456	0	0	0.238275963907844	9999	0.466990329796988	0.97819461631745	1.03484846723845
S10089	0.109186977742411	0.692496212745245	0	0	0	0.233441889198253	9999	0.462083811404832	0.98371917045407	1.03512507968591
S1009	0.203008085740933	0.66470431230739	0.0312657649949047	0	0	0.137088474514638	9999	0.517611388405915	0.928943968890444	1.03606663755787
S10090	0.0688532420149431	0.743046003526627	0	0	0	0.221137459424149	9999	0.417891816488435	1.02493061426171	1.03303670496572
S10093	0.144776355273115	0.316072028397748	0.32248769203752	0	0	0.248904325420498	9999	0.469102119850229	0.972238582501224	1.03224040112888
S10094	0.161218141695963	0.511138115706003	0.100780956981032	0	0	0.262387309861256	9999	0.474524287297537	0.968827759239884	1.03552452424425
S1010	0.160825347273168	0.64126947770868	0.00741165987478265	0	0	0.226148890511757	9999	0.487223768364371	0.958419877837681	1.03565537536839
S10111	0.107271071192519	0.571699081924994	0.156787761409613	0	0	0.199897460841262	9999	0.488555266737761	0.956873048194623	1.03565537536839
S10116	0.136755264906226	0.731007387602911	0	0	0	0.166667156530004	9999	0.492754631128216	0.954927888810588	1.03442980903914
S10119	0.162540216351417	0.544209674019575	0.161257621855703	0	0	0.166004918195295	9999	0.494778520915774	0.949298193249694	1.03401243042199
S10121	0.0906515721421898	0.632302546253346	0.101095871635512	0	0	0.208632314825583	9999	0.470577629383935	0.974834232300687	1.03268230485663
S10130	0.0884219055400633	0.674297136448871	0	0	0	0.27324177730959	9999	0.459500994422309	0.987365170258959	1.03596081929852
S10140	0.179284745666466	0.52816089146883	0.0239437897736497	0	0	0.303389769771265	9999	0.463261608203792	0.980519921522903	1.03477919668021
S10142	0.153052900782811	0.541038320299349	0.149579565107426	0	0.000229871286535263	0.191089222016287	9999	0.476449856718774	0.966309562734848	1.03498987949241
S10150	0.12463427417329	0.525239304837955	0.00482917137337937	0	0	0.374806671358285	9999	0.444394263476426	1.00278974627687	1.02950942174291
S10155	0.154666159270578	0.577127069362414	0.116815702783712	0	0	0.185925297525033	9999	0.502468592637041	0.942827205422029	1.03453422894174
S1016	0.0825473252884844	0.569472695967622	0.14538713301659	0	0	0.236465979116075	9999	0.471349212326759	0.973767961632209	1.03387313338877
S10163	0.143934240558306	0.660194405393973	0	0	0	0.228942114114432	9999	0.453725418913	0.989626569709919	1.03307076006671
S10167	0.152683513191516	0.433705976213691	0.258622463009539	0	0	0.18861623155682	9999	0.482284667331443	0.959974003913234	1.03362818397157
S10168	0.109917700772422	0.605909155431827	0.150675312180901	0	0	0.168887896351722	9999	0.486560213782218	0.959006145144962	1.03539006473687
S10173	0.184358427324523	0.519196151389365	0.197981767891902	0	0	0.133486065495209	9999	0.533846010535852	0.912028495242988	1.035022412101
S10175	0.119523441228012	0.544235555675767	0.101369689404616	0	0	0.268463524662339	9999	0.450725591528985	0.991838850132532	1.03359221097073
S10179	0.114639151752572	0.43598183755246	0.281864835450208	0	0	0.205032089844688	9999	0.468088639893962	0.973911393241603	1.03751791459993
S10186	0.152068999936375	0.620739484627262	0.086918619772641	0	0	0.174945907355622	9999	0.48981431167976	0.955206072757014	1.0346730116919
S1019	0.136944132339905	0.635331545281993	0.0570621464418352	0	0	0.206186700180519	9999	0.482410910181662	0.962880827019145	1.03552452424425
S10190	0.208856811733051	0.42269698386656	0.239292708419646	0	0	0.162190200946461	9999	0.517430370019786	0.926157032230944	1.03303670496572
S10195	0.113047191186413	0.518065820098152	0.109722132625859	0	0	0.294820231457963	9999	0.416836921097769	1.02229724437419	1.03565537536839
S10196	0.108137233879692	0.526876719310817	0.181926839443302	0	0	0.218250816951428	9999	0.478141184748969	0.966003978573564	1.03519160958524
S10200	0.0771473821537061	0.544980964543213	0.137385806540656	0	0	0.275054680185409	9999	0.46649429881411	0.978964576745899	1.03456883342298
S10201	0.0291300815022523	0.681921265597301	0	0	0	0.320466826098178	9999	0.401840830641665	1.04232104105658	1.03151817319773
S10202	0.0951113305278504	0.638430481439534	0.0558240307574218	0	0	0.245202990698178	9999	0.483661943244738	0.963579609183795	1.03456883342298
S10205	0.155463060786517	0.505271691210704	0.137085819922913	0	0	0.238211789404076	9999	0.4454728558143	0.994206348305693	1.03603236132421
S10211	0.139778261424652	0.36329286977818	0.296616740567453	0	0	0.232414554772978	9999	0.467490571502111	0.97367884360358	1.03210242654326
S10221	0.138300220734138	0.477726551475206	0.217565755703843	0	0	0.202651361885171	9999	0.472688881571215	0.969464929700572	1.03624388979836
S10222	0.0922408138270273	0.580445086667022	0.0924983460791163	0	0	0.269629585386165	9999	0.449280088691484	0.99442469440374	1.03481383195933
S10226	0.122614008596648	0.626550312258773	0.0272996610867897	0	0	0.258525897550199	9999	0.45736364329809	0.986964452364043	1.03498987949241
S10227	0.119098979604092	0.539854786373509	0.101690870434149	0	0	0.274407934608685	9999	0.46535295786712	0.978855442260516	1.03505257102043
S10228	0.0923526244512901	0.615098184452926	0.0860464410807658	0	0	0.241993844241711	9999	0.477204770737967	0.969040454577781	1.03549109422669
S10232	0.229457309862405	0.473077796148522	0.208732577539952	0	0	0.122048993830231	9999	0.529442551392908	0.915071189843976	1.03331667738111
S10248	0.0992561679132115	0.43411995850227	0.335198068055101	0	0	0.163355559319484	9999	0.456071953284115	0.985139664617092	1.03192975379007
S10249	0.135250773850982	0.549788305286793	0	0	0	0.351309220446346	9999	0.481039533704221	0.968048401109347	1.03634829958412
S1025	0.113433301408477	0.57917966616633	0.1537879535336	0	0	0.189123603135846	9999	0.489098611921609	0.956242198435935	1.03552452424425
S10266	0.158171405514546	0.606709329390055	0	0	0	0.268296913204585	9999	0.460569704247194	0.9833068356479	1.03317764810919
S10269	0.130893210440308	0.650860981503482	0	0	0	0.2522582384782	9999	0.450371587348157	0.993352225826184	1.03401243042199
S10272	0.104518889492647	0.491996798813592	0.191182872872724	0	0	0.242427453586756	9999	0.43168876629828	1.00757404180463	1.03012601476572
S10273	0.161136410209192	0.628002599463853	0	0	0	0.245290799366096	9999	0.463166733560403	0.98054992616365	1.03442980903914
S10274	0.132956731507808	0.511995663056962	0.162025477604747	0	0	0.22755635677222	9999	0.456569951919619	0.984779056792809	1.03453422894174
S1028	0.126938628664409	0.428052864960779	0.280377612485815	0	0	0.196697801244833	9999	0.460743040423132	0.980062645454907	1.03206690735584
S10280	0.0494244274781118	0.720088374582683	0	0	0	0.268491892559933	9999	0.449583558348527	0.99815764447894	1.03800469462073
S10283	0.121893462494341	0.534534462901468	0.185094129025877	0	0	0.19193365223135	9999	0.505218396700412	0.940535866987559	1.03345570665304
S1029	0.127467394978446	0.621723636120766	0.0783684165843404	0	0	0.208788851900569	9999	0.461078599903475	0.982229562241291	1.03634829958412
S10292	0.121270367037983	0.648576057277454	0.110516347193285	0	0	0.154206061914262	9999	0.477477871029931	0.967735973475017	1.03456883342298
S10294	0.120506975463942	0.434267516725099	0.307123932454826	0	0	0.174725501756951	9999	0.478994814976597	0.963831139053643	1.03662392640082
S10302	0.12749622061688	0.504953712335284	0.189652553612767	0	0	0.209827267225136	9999	0.484151273648134	0.959682103421326	1.03192975379007
S10303	0.148162967820007	0.619811751262336	0.0500574084019408	0	0	0.215145520624902	9999	0.489846327063992	0.955688187469555	1.03317764810919
S10323	0.138029112725334	0.596472836541373	0.0519040427964038	0	0	0.251320711033451	9999	0.460258534706012	0.983181434050742	1.03772670309656
S10326	0.104193375048422	0.562877180437526	0.0989910717430523	0	0	0.270977798352157	9999	0.457148383939338	0.986806916812085	1.03703942558116
S10328	0.0762909249804386	0.696625303624793	0.0458827970485308	0	0	0.218375614991402	9999	0.472457574676951	0.974878139896894	1.03717464064516
S10329	0.13697576658093	0.604983626335565	0.079293435034522	0	0	0.215546642310956	9999	0.471434096902949	0.972473077311828	1.03679947026197
S10336	0.107059706905622	0.582393831209741	0.0862434899933874	0	0	0.259010891293824	9999	0.480949733930115	0.965154719778312	1.03470791940257
S10340	0.133945169345199	0.640047032665407	0.0477308362795783	0	0	0.213125428948267	9999	0.477551931848534	0.967593669777468	1.03484846723845
S10347	0.141414352562583	0.67840893944567	0	0	0	0.210988656733747	9999	0.46074580917341	0.983434146000059	1.030811948742
S10353	0.170677184676716	0.596945863944368	0.0395876755803508	0	0	0.225966923907751	9999	0.481814541511924	0.962397675641099	1.03317764810919
S10356	0.157606158006917	0.676302135505092	0	0	0	0.201878520517714	9999	0.472444913701144	0.972237103801952	1.03578681402972
S10358	0.0627368802505597	0.673843025193268	0	0	0	0.301006966564902	9999	0.433035287494486	1.01276141760948	1.03758687200873
S10365	0.116357727486052	0.556115994321095	0.0812355279760148	0	0	0.279607331728596	9999	0.468603173929251	0.976451450403813	1.03331658151176
S1037	0.137992440722231	0.616621635005233	0.139766242314212	0	0	0.139912791094896	9999	0.504004313595619	0.942411732598606	1.03429310913657
S10373	0.150820080930781	0.574974513364452	0.125132477149089	0	0	0.18336603769225	9999	0.4739118772063	0.969091138388703	1.03429310913657
S10374	0.148517922356574	0.399620466258901	0.283985135073672	0	0	0.197281510553372	9999	0.435377747584111	1.00168505513881	1.02940503424252
S10375	0.17400473981925	0.449851633584134	0.180842026368413	0	0	0.231230653744632	9999	0.503381825774038	0.940640915018675	1.03592905351643
S10377	0.194085902391196	0.383077464825733	0.277348214933888	0	0	0.176511772374495	9999	0.49014561141913	0.951532399219749	1.03102335452531
S10378	0.139036323470653	0.508692768277935	0.210171089640561	0	0	0.177523683083853	9999	0.497598886719974	0.94686680085875	1.035423864473
S10390	0.150397764644508	0.718766892354285	0	0	0	0.159660158308289	9999	0.456517895737125	0.987391819160158	1.02882481530708
S10391	0.152479886432216	0.454037570290396	0.168474240497722	0	0	0.260932700850825	9999	0.414444633603715	1.0212779791738	1.03592439807116
S10393	0.129451614013913	0.255568950443397	0.462314358984221	0	0	0.185701781524187	9999	0.488268360255098	0.954851665901276	1.03303670496572
S10400	0.162014202147198	0.588982013022948	0.00585848523223009	0	0	0.27660100625066	9999	0.488000704809127	0.958243949154753	1.03345570665304
S10401	0.129611001993546	0.648398824583335	0	0	0	0.258928302526756	9999	0.471655208467557	0.974328819463517	1.03693812910364
S10406	0.0932684567013878	0.538161810685196	0.114257376860056	0	0	0.287349060719079	9999	0.444581635373037	0.998542598922054	1.03303670496572
S10408	0.151552185881892	0.6098381595057	0	0	0	0.27633635770897	9999	0.464653925360858	0.980041745135024	1.03772670309656
S10409	0.162920858129684	0.310757691491339	0.397926285560092	0	0	0.16303326880011	9999	0.496851995444289	0.946110288964178	1.03463810398123
S10418	0.0804372454060635	0.684512371074408	0	0	0	0.268366965031286	9999	0.397831963297977	1.04185021151173	1.03331658151176
S10431	0.0931806526184926	0.563912724502523	0.146556505822432	0	0	0.229459654963754	9999	0.480616360111695	0.964830643594925	1.0331095379072
S10438	0.106310566427211	0.515475799891012	0.202979678205865	0	0	0.213782502848735	9999	0.492211970038369	0.952944984235383	1.03854854737282
S10439	0.15790691029732	0.4217047412465	0.200736548572708	0	0	0.254975334721011	9999	0.493983764957035	0.949939121652023	1.03532353483754
S10441	0.0503174297303825	0.632080880237099	0	0	0	0.352555930886109	9999	0.444949757795053	1.00444793698596	1.03495424085359
S10442	0.134763934872882	0.538562322312037	0.105807431106132	0	0	0.259312220085813	9999	0.492669145673239	0.953028974452743	1.03844590837686
S1046	0.140238655680381	0.578890770526643	0.0330227690281573	0	0	0.281825821167959	9999	0.46900511676041	0.97603571855984	1.03397801640314
S10478	0.117463357805106	0.555641791718415	0	0	0	0.362284915213351	9999	0.438071826069052	1.00806548643	1.03539006473687
S10480	0.159745846634833	0.610504992175206	0.11985040179058	0	0	0.144847791552212	9999	0.48037893170912	0.963536429676143	1.03494903215283
S10484	0.149465131656128	0.595571356156437	0.00794726762070548	0	0	0.282406309303601	9999	0.465722199717639	0.979126512912861	1.03539006473687
S10492	0.163751488516245	0.339392938485473	0.315756616100097	0	0	0.216623481142437	9999	0.506108691124076	0.937528512187121	1.03552452424425
S10496	0.145970744056893	0.552285609352409	0.146974168966136	0	0	0.190227141833694	9999	0.481477892211384	0.9620532962928	1.03545766420913
S10510	0.134210057315832	0.514561957106371	0.171269030059008	0	0	0.215084035204698	9999	0.470085783902472	0.972452466967426	1.03512507968591
S10513	0.0949861427872732	0.582241026579309	0.046696421836415	0	0	0.309532115450039	9999	0.482286313113298	0.966135549037832	1.03345570665304
S10516	0.155379626478111	0.629207623751671	0	0	0	0.252452175351377	9999	0.463467791084718	0.980595095968283	1.03703942558116
S10534	0.115371876819845	0.584616842023168	0.136519957666648	0	0	0.196807905002097	9999	0.46763344060843	0.97590536292437	1.03331658151176
S10535	0.115174164093331	0.434558713101497	0.31907703891864	0	0	0.164644480127779	9999	0.483169226301737	0.960231184316096	1.03345439624125
S10537	0.158648960866564	0.529262971225261	0.0815926639979895	0	0	0.265752078712604	9999	0.490280394699305	0.954835725605993	1.03525667480242
S1054	0.110470762592052	0.607184093576811	0.101052140829132	0	0	0.216315415103002	9999	0.469869568979478	0.974605012961018	1.035022412101
S10543	0.0919142340271264	0.592387875447348	0.134523553960124	0	0	0.21643101136782	9999	0.45948205460866	0.984210340205637	1.03525667480242
S10546	0.109180478911808	0.493896401970488	0.19912834054529	0	0	0.232052208014239	9999	0.450328420038041	0.990812306091679	1.03425742944182
S1055	0.118670762432195	0.543778650651293	0.0466779876019929	0	0	0.324121070624292	9999	0.453300847044624	0.991978247605287	1.03324847130977
S10551	0.156327825399575	0.642129369571203	0	0	0	0.23510086502961	9999	0.483271929684567	0.962400009113691	1.03355806000039
S10552	0.0970640291498183	0.636541117383671	0	0	0	0.301553198102085	9999	0.419724914812282	1.02279794207569	1.03515834463557
S10555	0.106027780377896	0.492726246517026	0.264986192900602	0	0	0.170620380281122	9999	0.502174030775089	0.943351949366851	1.03436060007665
S10559	0.128906469846127	0.576937385597568	0.0519845716097525	0	0	0.277020040185003	9999	0.46884988709415	0.976182545494959	1.03484846723845
S1056	0.185273027906103	0.536178864753296	0.13579453042641	0	0	0.1777434564066	9999	0.49667723685628	0.946952650409758	1.03498987949241
S10563	0.156654103545813	0.561352377215009	0.0686893804501228	0	0	0.246374898855767	9999	0.488334917226379	0.956611952386434	1.03307076006671
S10574	0.0922652029509777	0.610144692837755	0.121152324286573	0	0	0.212854415887058	9999	0.485842331922958	0.960480892493016	1.03641663596236
S10576	0.14008409908037	0.464311397201067	0.192318212441688	0	0	0.234699844621579	9999	0.448999361397608	0.990936512119779	1.0314135533447
S10578	0.122430480534299	0.403172485454045	0.219661616608055	0	0	0.285375501530065	9999	0.46671981047066	0.976369192215453	1.03064008412646
S10579	0.092163682498215	0.562745454182875	0.145815300665661	0	0	0.232867773623983	9999	0.432128022849418	1.00828209099855	1.03359221097073
S10582	0.0984110459105481	0.554247206047508	0.138698183676048	0	0	0.244430378395618	9999	0.461447016402374	0.982215249987466	1.03578681402972
S1059	0.123064315310362	0.56094618950916	0.124719529428294	0	0	0.226660030489055	9999	0.491280473382184	0.954175015789925	1.03539006473687
S10599	0.186821008420922	0.434628294097964	0.14950741612462	0	0	0.265253002965731	9999	0.479986430374706	0.962554034803865	1.03620972160924
S10611	0.0981368887947004	0.59501332535383	0.0944941129048225	0	0	0.246648782083219	9999	0.452733196109114	0.990766653896676	1.03429310913657
S10614	0.110025346628837	0.610033698030149	0.00857911489305519	0	0	0.306069759850533	9999	0.468693151249713	0.978589190166146	1.03470791940257
S10624	0.17581173737244	0.604876470313026	0.00136329454718517	0	0	0.257052560212279	9999	0.449087474092502	0.992681929572304	1.03910406244493
S10632	0.127776519078734	0.568206913030796	0.0932736761676358	0	0	0.243222573223707	9999	0.449933827150248	0.991996213039881	1.03247968150087
S10634	0.140025284048371	0.592621065810277	0.100504311156591	0	0	0.200722472373532	9999	0.463227973776023	0.979411043292203	1.03387313338877
S10638	0.124417805118329	0.632107301739598	0	0	0	0.27800912208381	9999	0.462558806681068	0.983074796452287	1.03453422894174
S10644	0.135412793789017	0.534448127213161	0.17398271571532	0	0	0.189960668633571	9999	0.508463429103386	0.937158798863961	1.03380430535107
S10649	0.0236077130160806	0.621915604483647	0.118896778599591	0	0	0.270969968637553	9999	0.422177750035735	1.02109350556276	1.03539006473687
S10652	0.115130308213804	0.607192343493856	0.0450001479663615	0	0	0.266725310442716	9999	0.413910366425082	1.0252878619003	1.03404811011674
S10654	0.0873917221581478	0.458867145740392	0.292073953286292	0	0	0.196515646053619	9999	0.465244858235752	0.977383432638568	1.03484846723845
S10655	0.0705802131834817	0.612993772310916	0.119248885293708	0	0	0.231189559633886	9999	0.467234693248392	0.978430561772471	1.03401243042199
S10656	0.0967490217513507	0.565296882128087	0.185919695909954	0	0	0.186188659017612	9999	0.476581847793495	0.967951401058141	1.034154258807
S10657	0.146772381347605	0.480333174967787	0.136100337596704	0	0	0.270076632498669	9999	0.484116439251216	0.960259970730308	1.03328252641077
S10658	0.115349908826403	0.517116369612777	0.203230564489422	0	0	0.199325569172396	9999	0.477773198090913	0.965836383574498	1.035022412101
S10660	0.13685170170496	0.550512619033788	0.187491520880486	0	0	0.159437267517338	9999	0.497884465342348	0.94714467405711	1.03429310913657
S10661	0.142938344497079	0.607722023550551	0.107397886421695	0	0.000988757546845966	0.177786219538917	9999	0.470589888875135	0.972704551646165	1.03683323155509
S10676	0.14456029994713	0.444397482854267	0.159764552941541	0	0	0.287167968823492	9999	0.436347490896785	1.0032540100955	1.03589030456643
S1068	0.156377700595253	0.64651137403841	0.0202835650362897	0	0	0.21261417435977	9999	0.492311127156531	0.953652001042124	1.03578681402972
S10681	0.124824148657163	0.403114083254083	0.266929491362194	0	0	0.236225680640074	9999	0.459043829194832	0.981909903181447	1.03109340391351
S10686	0.138152657689681	0.580524352716519	0.0585195360251239	0	0	0.25737228699166	9999	0.45793150458457	0.985209861456085	1.03456883342298
S10688	0.0429924517057788	0.739044129697515	0.0210814479388882	0	0	0.233887634945864	9999	0.453697424177479	0.994104464299119	1.03700566428805
S10690	0.0993514762103857	0.616872000706195	0.0555745431298769	0	0	0.264827310301071	9999	0.437303747525542	1.0053480387816	1.03662533034753
S10698	0.106387562184165	0.613431666294563	0.117457226172015	0	0	0.195760250314976	9999	0.495847822693543	0.95076605189712	1.03303670496572
S107	0.0894079382805503	0.550804457051432	0.21142211884065	0	0	0.184432123385233	9999	0.490077984361054	0.95559753539734	1.03606663755787
S10703	0.09591272422621	0.576290984612956	0.159072877412381	0	0	0.203713293240862	9999	0.488677022284689	0.957163636048584	1.03498987949241
S10726	0.127678247309707	0.616151716544928	0.0996371786225257	0	0	0.192188232891228	9999	0.48350746230036	0.961603477422591	1.03565537536839
S10729	0.134503781930306	0.552431969348932	0.109957901525121	0	0	0.238161291905226	9999	0.460486860246772	0.982015814917467	1.03505494470959
S10733	0.137768116513356	0.468071634163711	0.202556311701343	0	0	0.226311857024165	9999	0.479126995040561	0.963839338477187	1.03470791940257
S10734	0.243343880357777	0.374481458181046	0.234371448781185	0	0	0.181676346068763	9999	0.52029745387705	0.922552146081203	1.03387313338877
S10735	0.157961262391423	0.595768172013448	0.0668349589307792	0	0	0.212993666664738	9999	0.477993062871622	0.965878322126648	1.03355806000039
S10740	0.163996172355406	0.56724695862977	0.0156423377975697	0	0	0.286005955853528	9999	0.502743224017975	0.944514172731418	1.03289142463627
S10745	0.120821246971489	0.524895204312683	0.0533970271989333	0	0	0.335316330556036	9999	0.447040196650156	0.997786936806349	1.03442980903914
S10748	0.136606384047054	0.676769477527021	0	0	0	0.223663564007083	9999	0.471012760340901	0.974394820765629	1.03703942558116
S10753	0.178238082875117	0.535352066009716	0.0656568957574799	0	0	0.258895376107696	9999	0.487560756239612	0.956801780769607	1.03814242075001
S10756	0.151228535596673	0.480795128210362	0.187640019240126	0	0	0.214698635051905	9999	0.461381604447392	0.979473695992538	1.03436231809907
S10757	0.127172380329028	0.669536229082251	0.0742357728664331	0	0	0.164445682459159	9999	0.506897340105554	0.940724742315299	1.03539006473687
S1076	0.153072078684649	0.63344584027546	0.0109343322908571	0	0	0.237971613222035	9999	0.489170368200495	0.95691792678786	1.035423864473
S10764	0.141939801829114	0.65465082219004	0	0	0	0.238118026311564	9999	0.453718678276286	0.989769460985881	1.03470865033072
S10767	0.14218705956095	0.479203037470659	0.242464960857227	0	0	0.171435046931143	9999	0.495664705064124	0.948312702319528	1.03529010481998
S10776	0.117154760498468	0.651348561679135	0	0	0	0.267215304842659	9999	0.45574711275257	0.989341801616253	1.03571862702026
S10778	0.135793776870473	0.527900634551772	0.140699312626249	0	0	0.231988733417544	9999	0.486265622708064	0.95813073543081	1.03638245746604
S10784	0.0911029278005181	0.63087758229662	0	0	0	0.315058915484021	9999	0.434059927940882	1.01087595412719	1.03703942558116
S10787	0.115683087669415	0.590997300845024	0.127657185985925	0	0	0.198144461750111	9999	0.494858792507152	0.951125687464421	1.03248203625048
S10800	0.262788775293741	0.563271590861901	0	0	0	0.210529402363261	9999	0.478844811924358	0.96259967562092	1.0365897685189
S10805	0.15385783138914	0.591374164457409	0	0	0	0.29065830871988	9999	0.435826677587596	1.00594948342941	1.03589030456643
S10813	0.134233899983982	0.52487299562003	0.117922290281166	0	0	0.25809589380073	9999	0.464794414020129	0.978270448524724	1.03512507968591
S10814	0.0947007861834731	0.527136565943164	0.158016438980852	0	0	0.250548384168685	9999	0.443045155818027	0.998527305162128	1.03040217527617
S10815	0.0848796669421744	0.567059782022223	0.167020864413535	0	0	0.218316659956614	9999	0.437445090270612	1.00359434416395	1.03727697333455
S10817	0.121547299368113	0.496087282153944	0.203097033883817	0	0	0.213246400997267	9999	0.449240506155755	0.991181380460493	1.03397801640314
S1083	0.124986891884021	0.57321029967908	0.124132718364985	0	0	0.214016463823227	9999	0.476732017581284	0.967424048848949	1.03634637375131
S10835	0.131227263618388	0.475562780430178	0.112291015131062	0	0	0.314896957223513	9999	0.475782725809432	0.969876320075701	1.03397801640314
S10838	0.0979147544394559	0.515359211294444	0.194987292314258	0	0	0.226411753643742	9999	0.450537902329228	0.991089136265832	1.0346730116919
S10844	0.172409648344853	0.526593012734944	0.144785878924858	0	0	0.18938910810453	9999	0.475032226095292	0.966968346966037	1.03317764810919
S10845	0.0935038154139431	0.566147159796471	0.0715565522041545	0	0	0.305139809253148	9999	0.433466280401255	1.00954187103732	1.03634733666772
S10846	0.21355452838458	0.511600115393071	0.159421176858386	0	0	0.151149539301527	9999	0.506412172446796	0.937093447286984	1.03572535993756
S10853	0.129544104804201	0.408061057377707	0.216540116786896	0	0	0.2792054535133	9999	0.450659771401054	0.990367450740223	1.0333507324821
S10854	0.148753870734329	0.637713045474741	0.0562720065673049	0	0	0.192386156909534	9999	0.495364852725899	0.950561318418694	1.03512507968591
S10865	0.0962033078758843	0.629257050087412	0.0423323490173131	0	0	0.271000635962071	9999	0.46198361147334	0.9838336173518	1.03879334294268
S10866	0.128996848257409	0.436124921837693	0.24535990174395	0	0	0.223743946357445	9999	0.457317614192752	0.983372666624002	1.0342256181965
S10869	0.0863397258183321	0.502088949284078	0.0912579381869634	0	0	0.353629968222384	9999	0.439734333033383	1.00578926509794	1.03331658151176
S10873	0.147881242708202	0.592041181564516	0.0265336122133885	0	0	0.269068487758147	9999	0.430360372291088	1.00999301491458	1.03552452424425
S10876	0.140090617776314	0.476109308504332	0.202328362306956	0	0	0.21642595226599	9999	0.502926108364498	0.941831445483603	1.03495424085359
S10883	0.140038773502594	0.47567339145321	0.169255329783342	0	0	0.250790766154691	9999	0.469832909522719	0.972774540366981	1.03575826089384
S10885	0.206753195688716	0.453251946932798	0.12720274607195	0	0	0.24694637011354	9999	0.492355244990802	0.950574184437218	1.034154258807
S10893	0.142337196227238	0.449771022557302	0.17503054596837	0	0	0.265611876299562	9999	0.45785551967231	0.983627485740423	1.03275064105247
S10895	0.0965846674650117	0.531824257361118	0.123851152659824	0	0	0.283395297882434	9999	0.45724982859457	0.986871179697793	1.03565537536839
S10902	0.158794865536021	0.479001345032229	0.213032725782881	0	0	0.18436267323411	9999	0.483381181715264	0.959169440742873	1.03519160958524
S10903	0.143854351225935	0.292489441239228	0.376293349413821	0	0	0.221966326823121	9999	0.479954833607687	0.962046959846382	1.03460346870211
S1092	0.0604411469859874	0.56689731640214	0.107330211614112	0	0	0.301713782463797	9999	0.453189316953142	0.992725443409073	1.03638245746604
S10925	0.132121616596107	0.57377633324975	0.0816276327941009	0	0	0.246628676167046	9999	0.469783709673453	0.974257487817366	1.034154258807
S10927	0.125329459321735	0.610732775820919	0.0339744505282641	0	0	0.26700273991024	9999	0.495161751285989	0.952341556329757	1.03703942558116
S10936	0.110977620634326	0.522678131280808	0.192143211351882	0	0	0.210410758342219	9999	0.494342117857803	0.950914443689177	1.03620972160924
