Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
mix_18	0.0453238428993891	0	0.00805385884200074	0.11247087366593	0.0385025384115966	0.025526939049022	0.00371769294190084	0.00690041192393947	0	0	0	0.0109343102212651	0.716936273213185	0	0	0	0	0.0202923630718202	0	0.0113408957599516	0	0	0	0.763416369612361	0.65501984868099
mix_19	0.206579909190252	0	0.0277414351706503	0.222943243036494	0.0348372455118607	0.0699224055457172	0.00279288421736559	0.0063186957992592	0	0	0	0.0199790657354862	0.388137958340404	0	0	0.00547687878750534	0	0.0134095556640378	0	0.00186072300096754	0	0	0	0.753499164213392	0.694050578820651
mix_20	0.098315683412203	0	0.0176148029781619	0.468333424269664	0.163061524513742	0.104705804044135	0.00970671136055809	0.00715193372579151	0.017140023001816	0	0	0.0453222183532822	0.0523796429346471	0.00277901429848678	0	0	0	0.00892243452347786	0.00456678258403373	0	0	0	0	0.745358655440498	0.669513111762768
mix_21	0.232618800158262	0	0.0391729223308993	0.257920960910298	0.0877032224685315	0.107464621496321	0.00673161281764588	0	0	0	0	0.0156479236487938	0.23407897959727	0	0	0.00832849151716084	0	0.0103324650548174	0	0	0	0	0	0.758016364623484	0.685679466448874
mix_22	0.226589287362979	0	0.0372231251216114	0.226946010836727	0	0.0871178409248231	0.00158981415936218	0.00863702711590302	0	0.00203165633537924	0.00721918481379979	0.0291279208276863	0.349578476827033	0	0	0.00989341827585787	0	0.0140462373988375	0	0	0	0	0	0.732223958933032	0.710265937054501
mix_23	0.256066257848086	0	0.0325106872310186	0.114102777281996	0.0564648140555329	0.109905277428526	0.00512191699170574	0.00205994095021988	0.00161065352119269	0	0	0	0.402840476653493	0	0	0.00103439499762503	0	0.0166970818888526	0	0.00158572115175121	0	0	0	0.765220008660561	0.680733573679028
mix_24	0.0047040984377607	0.0029809887980456	0.00681912608882157	0.121507458985046	0.00235852798679349	0.0326074566189497	0.013790577630532	0	0	0.00249852192349011	0.0234798801306549	0.00808431937054505	0.756454740500558	0	0	0.000345992446839542	0	0.0163082627915921	0	0.00806004829037133	0	0	0	0.766224810169034	0.647770249292174
mix_25	0.0500502792858979	0	0.00705902875077188	0.18490254042314	0.160683900492535	0.100725683414743	0.000165324285184489	0	0.0161335387313637	0	0	0.00271857749029762	0.461234877140165	0	0	0	0	0.0110261193756521	0	0.00530013061024922	0	0	0	0.745806575915302	0.692705711366427
mix_26	0.00716056604843389	0.0478963512973726	0.0184966141609585	0.340318164784168	0.109549631388461	0.197888895470652	0	0	0.00793467965819864	0	0.0559432701678704	0.0964268332467614	0.0640841838047575	0.0112346930779599	0	0	0.00820338395372436	0.00952485116874182	0.0193378742638597	0	0	0.00600000750808097	0	0.691959166776736	0.722608795568902
mix_27	0.253523830310917	0	0.0304769494183089	0.0748502418297906	0	0.0686671884136299	0.00567573838651211	0.00875837043297287	0	0.00730048436880002	0.065862785763355	0	0.4621291152886	0	0	0.00766006700619873	0	0.0150952287809144	0	0	0	0	0	0.740500675704812	0.697236629838359
mix_28	0.183924346244494	0	0.0404066103169303	0.344558924585822	0.167628354335783	0.156728921950545	0.00556060835381565	0.00249754689407339	0	0.0123126894273367	0	0.0261198223080947	0.0550637952562599	0	0	0	0	0.0051983803268454	0	0	0	0	0	0.750029159824867	0.669715525891393
mix_29	0.132105909439382	0	0.0210449970668023	0.220133725453455	0.0722309602934157	0.0734919401835817	0.00651128967250879	0.00386569952788772	0	0.0362163329729042	0	0.0278133707931549	0.392722185667464	0	0	0.0014148833458381	0	0.0124487055836053	0	0	0	0	0	0.727766332979203	0.713583290738047
mix_30	0.164147825947403	0	0.0213524902727641	0.242483616361355	0.04808886369733	0.073869417826806	0	0.00717296554861851	0	0.0243228618925212	0	0.0240612940127486	0.372676404952745	0	0	0.00596888452198953	0	0.0158553749657185	0	0	0	0	0	0.737246686803429	0.707016449380836
mix_31	0.137371300459108	0	0.0110586754059467	0.135783873319909	0.119352610298003	0.128981593092432	0.00809007341193876	0	0.00479700661648857	0	0	0.00556193296017723	0.433667598985575	0	0	0	0	0.0150599382370946	0	0.000275397213327536	0	0	0	0.748200051169211	0.697480947225397
mix_32	0.160847215072825	0	0.0243203298829999	0.218153427691995	0.109349376975192	0.099723764766512	0	0.00497548009153041	0	0.0367067118578566	0	0.0361833702292866	0.292762598223372	0	0	0.00638074571425093	0	0.0105969794941797	0	0	0	0	0	0.732411695639792	0.709544303338133
mix_33	0.174283120752856	0	0.0286227861820552	0.159925620884031	0.0523895775617521	0.0860710624564489	0.00158979860417148	0.00686837074617212	0	0.0285101640217299	0	0.022799728672811	0.423189747288416	0	0	0.00174935186572889	0	0.0140006709638261	0	0	0	0	0	0.744306575976944	0.70125483127829
mix_34	0.017202674601685	0	0.00552705121966837	0.221689581753419	0.031689345363414	0.0372649748787277	0	0.000902542444806751	0.002465206504319	0.00180358237168003	0	0.0190202641056329	0.639709291853103	0	0	0	0	0.0157354946799273	0	0.0069899902236169	0	0	0	0.745584485835826	0.678472092815661
mix_35	0.0955931681797139	0	0.0160404355542226	0.271016593779034	0.0396475268434022	0.0673287329628983	0.000191875542007803	0.00261079451290942	0	0	0	0.0309101952021176	0.45581308455566	0	0	0.00302868813180759	0	0.0166785728178345	0	0.0011403319183927	0	0	0	0.732085506136561	0.706793613970557
mix_36	0.264036302020581	0	0.0426675006317345	0.149150623087817	0.114193716789762	0.151411083099605	0.019000988512255	0.00019488595801204	0	0.0242578326601097	0	0	0.226032784768349	0	0	0	0	0.00905428247177587	0	0	0	0	0	0.764486783536938	0.679756295438637
mix_37	0.253447579982966	0	0.038221420385815	0.166725148248222	0.0934013204879284	0.156199653356742	0.0019588757545331	0.00367026854573274	0	0	0	0.00818242269011122	0.262698344922791	0	0	0.000858161829144747	0	0.0143484243811064	0	0.000288379414906986	0	0	0	0.764643745586166	0.681555197074134
mix_38	0.0456097777252882	0.0494841996328213	0.0314326413343116	0.258721868416758	0.172146792506005	0.20559222958749	0.000141202275630505	0	0.0121555246800366	0	0.0186964942705066	0.0559435285108983	0.113104906457735	0.00226536966653136	0	0	0.00866968082942643	0.00274645492047744	0.018847870651499	0	0	0.00444145853458441	0	0.722644141792231	0.701816662847068
mix_39	0.308709536372168	0	0.0472787272350111	0.351981559333707	0	0.11536160948834	0.00322406343682128	0.00524922515747203	0	0.000817636301129518	0	0.0337020604125731	0.122040815672338	0	0	0	0	0.0116347665904392	0	0	0	0	0	0.73242472507911	0.692045607747539
mix_40	0.186814627407924	0	0.0251777612458581	0.106312386107457	0.0963718333239793	0.0951969415718446	0.0160797726456159	0.00394818802865748	0	0.0305678952187719	0	0.00395338603509617	0.416723932780139	0	0	0.00599959271798274	0	0.0128536829166745	0	0	0	0	0	0.753961768040805	0.695227549860259
mix_41	0.0515708548967131	0	0.0170950487737047	0.248531012003181	0.0209261990159841	0.0260422921304056	0.0102234665698374	0.00261997313636456	0	0	0.00937226768183786	0.0302625842055145	0.550839367354928	0	0	0.0143630961891626	0	0.0181538380423667	0	0	0	0	0	0.738066161461775	0.695422853337082
mix_42	0.299661771625379	0	0.0604613429637493	0.281539328769894	0.14801717845344	0.110306437345041	0.00685262174412009	5.27260123344127e-05	0	0	0	0.00972037388115805	0.0735699256281749	0.00146876601759681	0	0	0	0.00834952755911203	0	0	0	0	0	0.780257385084568	0.644463123964667
mix_43	0.00916295278728466	0.0270858733793558	0.0094580152650523	0.39670388561761	0.0695374237586329	0.0706188654935615	0.00686400628981897	0	0.00134981193322426	0	0.0128751516239773	0.0651124844207523	0.292326967984557	0	0	0	0	0.0324454666984081	0.0064590947477643	0	0	0	0	0.698672010087664	0.725770323949547
mix_44	0.0725007633102969	0	0.0147709956820552	0.245311245977699	0.1424118362572	0.166726650596147	0.0219435996270456	0	0.00111248417229318	0.00728785570561692	0	0.0422379297901974	0.265953316260406	0	0	0.00140696117873821	0	0.0150359905527241	0.0033003708895804	0	0	0	0	0.714051769234429	0.718002177509947
mix_45	0.011317261627935	0.00203614746191536	0.00501037003259551	0.17890223727378	0.198363687321847	0.138769294721755	0.00738537774823244	0	0.0108273588014013	0	0	0	0.430126817612676	0	0	0	0	0.00965634992121654	0	0.00760509747664639	0	0	0	0.74216649207522	0.692757438626982
mix_46	0.152903290407382	0	0.026080635352173	0.419801032310594	0.0699123815629985	0.117910615775294	0	0.00142536581661419	0	0	0	0.0383373285821775	0.164295774941166	0	0	0	0	0.00933357525160023	0	0	0	0	0	0.727789133803964	0.697283570620362
mix_47	0.199019969630744	0	0.0242064603021787	0.172149329339979	0.0667072035492184	0.0821082103151107	0.00938732831011372	0.00530415543380662	0	0	0	0.0078259224432725	0.417726949729521	0	0	0.00299705578231615	0	0.0125674151637387	0	0	0	0	0	0.754374629313138	0.692825478190715
mix_48	0.233300770835953	0	0.0289968333084809	0.0436187397468255	0	0.0641739123107005	0.0061461063590733	0.0140922110350324	0	0.0125668380181805	0.0854855530336359	0	0.490658896016796	0	0	0.00496224943491492	0	0.0155746053641629	0	0.00042328453624421	0	0	0	0.736321448876847	0.69949949644514
mix_49	0.20366579731591	0	0.022766145918387	0.189441912718975	0	0.0326821789464019	0.0118942599527483	0.0123157075519961	0.00423856369518037	0	0.0236489789584499	0.0221519880969187	0.438622571690083	0	0	0.016914182781033	0	0.0209879357435146	0.00066977663040117	0	0	0	0	0.735873526416119	0.707208584199838
mix_50	0.238117398742258	0	0.0436456400236435	0.190323199428721	0.169609869260002	0.163736306602495	0.00297848215086118	0	0.0147389882039136	0	0	0	0.16230957204198	0	0	0	0	0.00893106546767383	0	0.00560947807845169	0	0	0	0.77521120843542	0.663162673055387
mix_51	0.217367192916994	0	0.0284972684912771	0.0629113436647774	0	0.104545169764456	0.0139508458403116	0.0050030998447073	0	0.024316069965006	0.0506725716512963	0.00358156050718071	0.466209708598265	0	0	0.00666358183530844	0	0.0162815869204206	0	0	0	0	0	0.740577328789332	0.700608498385716
mix_52	0.353578031209178	0	0.0547571141870924	0.303057047398154	0.0299741731180657	0.107525350639581	0.0102877196406852	0.0122710136753723	0	0.0129405973567687	0	0.0170693174484511	0.0862580641018413	0	0	0	0	0.01228157122481	0	0	0	0	0	0.771321742437548	0.652298147125034
mix_53	0.220454469496989	0	0.0263026497585544	0.134089056929814	0	0.0849614836129055	0	0.0132303213843961	0	0.0184564041541582	0	0.0320633577692991	0.436527870979696	0	0	0.0154179814371041	0	0.014130818183019	0	0.00436558629406455	0	0	0	0.748186580725958	0.69592956505513
mix_54	0.297169090977231	0	0.0582895556875984	0.330405380103877	0.114655462170628	0.0780684819492886	0	0	0	0	0	0.0142161253664504	0.0986704560161354	0.000153045521012473	0	0	0	0.00710672847550784	0	0.00126567373227069	0	0	0	0.774464766315531	0.65162039393496
mix_55	0.20449842878291	0	0.0251078658503827	0.15045103873212	0.00981448172987453	0.074891524286265	0	0.0139982600399539	0	0.0140016396846211	0	0.0346121514287918	0.448144971359779	0	0	0.00548809607110176	0	0.0189915420342007	0	0	0	0	0	0.745949619842844	0.697452238493765
mix_56	0.138796338093574	0	0.0146867776899624	0.212492847524012	0.165530191804327	0.118887638105182	0.00374697481440356	0	0.0154944355011893	0	0	0	0.316259976233598	0	0	0	0	0.010554361777932	0	0.0035504584558202	0	0	0	0.749058293805344	0.694676906626953
mix_57	0.0123633687560024	0.00211678534285733	0.0059468047267927	0.220692756932287	0.108284569399351	0.0889856616937563	0.0150638928336863	0	0	0.00956190408231343	0	0.0178201677103132	0.504935405117371	0	0	0	0	0.0112652231209183	0	0.00296346028435129	0	0	0	0.721999932471503	0.708278313539051
mix_58	0.175808210062234	0	0.0263007383272151	0.351294596131087	0.0386339311911696	0.0999034824972323	0.00648140270178278	0	0	0	0	0.0280407579084873	0.254375142924267	0	0	0.0068012359916406	0	0.0123605022648836	0	0	0	0	0	0.726227136874882	0.709668749907274
mix_59	0.0217185450676605	0	0.0083706703345373	0.294295247744815	0.0406584056535202	0.0269944309035424	0	0.00872737873978211	0.00246178417066594	0	0	0.0341680398441791	0.544175668265011	0	0	0	0	0.0100414623777405	0	0.00838836689854638	0	0	0	0.728115476953656	0.70041690067763
mix_60	0.243107055196725	0	0.0478162546933116	0.218655392451413	0.0356360109058396	0.0668268520446736	0.0109566965862908	0.00432011137001071	0.0184398096942013	0	0	0.00164956537772883	0.339303801343723	0	0	0	0	0.0132884503360821	0	0	0	0	0	0.758878544411389	0.688224488835483
mix_61	0.22266867073529	0	0.0495258585206062	0.214528292720328	0.240306693297169	0.172044664990058	0	0	0.011244607111736	0	0	0.0114016171964207	0.0683264374449894	0	0	0	0	0.00594659823115868	0	0.00400655975224254	0	0	0	0.779144940648779	0.645569030322653
mix_62	0.204494279462189	0	0.0276419698228436	0.21443033158792	0.163485083990856	0.159065089311454	0.0197603783728051	0.00939171952621168	0	0.0354207303182401	0	0.0377233475148612	0.107374593156178	0.000557642680751051	0	0	0	0.0163366305648992	0.0043182036907907	0	0	0	0	0.742459859957559	0.688264990313623
mix_63	0.0235556761284911	0.00800891321609223	0.0105606525028033	0.210711213810673	0.0724884780321298	0.0669195426398533	0.018761243105659	0.0049113024270106	0.00196770451504986	0	0	0.0246490098432097	0.524681888471357	0	0	0.0156387190704121	0	0.0171456562372591	0	0	0	0	0	0.737248835363164	0.698346778261083
mix_64	0.205162908682605	0	0.0250056151433121	0.131930174597981	0.0737050264002832	0.0761668078093295	0	0.00492989902146995	0.0131873824638643	0	0	0.00208030349075537	0.453942437562895	0	0	0	0	0.0121791872581083	0	0.00171025756939703	0	0	0	0.757575249878082	0.686797062723584
mix_65	0.07500551530192	0.0454480355426666	0.0392088124289265	0.211725528065268	0	0.154122102585854	0	0	0.0268337652377802	0	0.0517468996597141	0.0576942873645704	0.285323442125603	0	0	0	0	0.0447835760803779	0.0081080356073189	0	0	0	0	0.687566076494367	0.747288811148673
mix_66	0.227771885499368	0	0.0256179836839833	0.100301237953213	0	0.0723041263874356	0.00787519476899141	0.0061390540865231	0	0.0209164403041032	0.050081174896856	0.0022072433492358	0.46473076520315	0	0	0.00564568801738983	0	0.0164092058497504	0	0	0	0	0	0.739082914017916	0.700298494431195
mix_67	0.295645212936345	0	0.0395301477830632	0.354945189100586	0.0244016861659802	0.121187437660574	0.00926747941842436	0.00534941944028468	0	0.0246419560382789	0	0.0290590388402449	0.0865267319776762	9.09216726125933e-06	0	0	0	0.0094366084712809	0	0	0	0	0	0.748518361932372	0.67524337940604
mix_68	0.0537765972647372	0.0181553067602547	0.0211024056840779	0.472896380679169	0.072288733959286	0.041774767016142	0.00192450948965916	0.00117504134587982	0	0	0	0.110917361090551	0.163891614765381	0.00416236144972848	0	0	0	0.0183900160137335	0.0195449044813999	0	0	0	0	0.705119874848442	0.714071552078683
mix_69	0.191215501083983	0	0.0211041363866011	0.153566259494355	0.0378488462321303	0.089792948793504	0.00277752424304456	0.00611844194976261	0.0101979017582371	0	0	0.00101644926255669	0.472364544883984	0	0	0	0	0.012587243123982	0	0.00141020278785974	0	0	0	0.756747372177248	0.686829376058788
mix_70	0.306383550024177	0	0.0416937242467217	0.0461452089369808	0	0.0908842473783735	0.00506181702939797	0.0224005966028106	0	0.0123908797870937	0.139782253545314	0.0229313002238204	0.276640632202021	0	0	0.0164099659243329	0	0.019275824098957	0	0	0	0	0	0.699137183773944	0.731187969089522
mix_71	0.252868437207877	0	0.0401178884867217	0.0452624739584139	0.0169412810175706	0.0229220160157405	0	0.0165171806174783	0.00612244229446857	0	0	0.0057083806548291	0.568688953915946	0	0	0.00679367061511147	0	0.0154508789520823	0	0.0026063962637608	0	0	0	0.766039346094094	0.661118424272909
mix_72	0.395362528410636	0	0.0693104093359891	0.146583749682486	0.0817672190564572	0.124180549489758	0.00609580024898615	0.00250911660448374	0	0	0	0.00350099374836953	0.157372125108545	0	0	0	0	0.013317508314289	0	0	0	0	0	0.799815311239424	0.626400217231851
mix_73	0.280301729813247	0	0.0429727816959146	0.180264785128829	0	0.0761910616539337	0.0133404159857685	0.0231317907178548	0	0.00789787136712911	0.0865606151032041	0.0206942756129734	0.230173919513908	0	0	0.00985063248226201	0	0.0258390614466622	0.00278105947831329	0	0	0	0	0.718572179180784	0.718759156260144
mix_74	0.222591292090708	0	0.0312902372302379	0.163294389859348	0.0611806179248208	0.0887831020386956	0	0.013098807119838	0	0.0290299054114557	0	0.0293567794444675	0.332721057883037	0	0	0.00934582314178791	0	0.0160828088725282	0	0.00322517898307642	0	0	0	0.748181917653993	0.700373259882683
mix_75	0.207017639577558	0	0.0265995175710713	0.0577813757172928	0	0.113989131114314	0	0.00585116275053356	0	0.0135094733108126	0.0201420324152906	0.0082230885209659	0.521681287167828	0	0	0.00694112500861169	0	0.0175275336308439	0	0.00073663321487757	0	0	0	0.747599840013286	0.689020103098456
mix_76	0.0346923192801749	0.0372131381216869	0.0208326849649981	0.410314968700793	0.076079655396639	0.0493528132235273	0.0101937683962432	0	0.0129361481582037	0	0	0.0513156610581749	0.242797027841264	0	0	0	0	0.0316012089897672	0.0226706058685271	0	0	0	0	0.7117946493292	0.718539872583175
mix_77	0.111171386029471	0	0.0167978103909169	0.338513167002542	0.193067076923252	0.167327222443436	0.00585826642872062	0.00500525282960263	0.0207266504983818	0	0	0.0439535995914571	0.0818976205365932	0.000955259659940618	0	0	0	0.0101171281273141	0.0046095595383717	0	0	0	0	0.755056806355864	0.664385875634351
mix_78	0.153437642849689	0	0.0243311004579185	0.211744223291714	0.00428229419860614	0.0340796175852046	0.0127298789118145	0.00993062446433282	0	0	0	0.031148062555496	0.475992740650402	0	0	0.0196517255051231	0	0.0211021885073219	0.0015699010223767	0	0	0	0	0.742232876320977	0.701282679325459
mix_79	0.0548308078670748	0	0.012405183557801	0.150745124114254	0.108820878702186	0.0504587453050418	0	0	0.01161101408764	0.00813000457762786	0	0.0202941262034784	0.568400876753744	0	0	0	0	0.0124646728597573	0	0.00183856597139461	0	0	0	0.751110664308171	0.682756026122908
mix_80	0.228933717785646	0	0.0419161843532823	0.213134363035086	0.0998775280792533	0.0929990279417715	0.00419054004186734	0	0.0167417277258223	0	0	0	0.28815128116628	0	0	0.00236239965050721	0	0.0116932302204836	0	0	0	0	0	0.754414589908497	0.691218255168077
mix_81	0.139275228963327	0	0.021064412871937	0.228125488657489	0.170193969699749	0.137639196597081	0.00331916371238518	0	0.0160792164537913	0	0	0	0.271403980482258	0	0	0	0	0.00906474390836206	0	0.00383459865362034	0	0	0	0.747623984519281	0.69308173083473
mix_82	0.187706347034313	0	0.0359380602815867	0.190612192891877	0.0403953335464169	0.0742321154228629	0	0.0129259356226509	0	0	0	0.0298610073128216	0.414975901065129	0	0	0.00346678251205188	0	0.00988632431028942	0	0	0	0	0	0.751204178398523	0.695678367319045
mix_83	0.174490561921054	0	0.0221028173115937	0.0935673497944566	0.0235823627198848	0.0596890789064129	0.00826767266076133	0.0123494511848506	0	0.012093330589129	0	0.0249253540539458	0.527997090193432	0	0	0.0167979921675123	0	0.0207033631135167	0.00343357538344937	0	0	0	0	0.747736921199473	0.690901006663449
mix_84	0.192912854258657	0	0.0209648437884299	0.231278591411098	0.101369155841365	0.103442194391215	0.00511302465314688	0.00242236570937737	0.00641549799243472	0	0	0.00349409136429254	0.32205538125005	0	0	0	0	0.0105319993399334	0	0	0	0	0	0.750743865866615	0.694794374467414
mix_85	0.14588642509527	0	0.0188279391160713	0.239841952809951	0.134339940745678	0.129879148215763	0	0	0.00780402242990636	0	0	0.00097804874204399	0.309308470714441	0	0	0	0	0.0092627734072722	0	0.00387127872360299	0	0	0	0.751292585677951	0.692464032943907
mix_86	0.0359453152425279	0.039264072917417	0.0199473447890328	0.329978392732612	0.184710167094207	0.103149234017056	0.0114163579721403	0	0.00161024749239408	0	0	0.0662205248806574	0.166223579635647	0.00251191789903984	0	0	0	0.00866510844607039	0.0303577368811989	0	0	0	0	0.73414587716088	0.6944898539928
mix_87	0.116094311480106	0	0.00921363195455533	0.194785795534925	0.13266268415244	0.0958529758679713	0.00790687626499896	0	0.019770903835359	0	0	0	0.41205773938468	0	0	0	0	0.0108418280332251	0	0.000813253491739488	0	0	0	0.746319271171661	0.697597694258033
mix_88	0.173332111600061	0	0.0367370887555712	0.293359438414792	0.099509510252765	0.0857811175570584	0.00625245705346494	0.00368835181578435	0	0.0276021007600268	0	0.025085633304206	0.227958440792516	0	0	0.00949995916991847	0	0.0111937905238358	0	0	0	0	0	0.735577236575318	0.703140471863224
mix_89	0.166421256742629	0	0.011781458277424	0.271124115317772	0.187136770927022	0.186161697059476	0	0	0	0.0180759605347102	0	0.0252268835378331	0.124661508210128	0	0	0	0	0.00676913702960734	0	0.00264121236339868	0	0	0	0.741507795463556	0.683378485594563
mix_90	0.0849215990659987	0	0.00983790546733217	0.197197841843633	0.135478311488224	0.0862415852072285	0	0	0.0148554648727578	0	0	0.00957500811038937	0.445441702399321	0	0	0	0	0.0122013208257761	0	0.00424926071933888	0	0	0	0.740292640717981	0.700400881570244
mix_91	0.170490873661541	0	0.0267034019499866	0.140933745309184	0	0.101408677828274	0.00522817836905552	0.00245286982428908	0	0.00209356774033786	0.0372670679676091	0.00841807250732746	0.482414607988266	0	0	0.00541985525814122	0	0.0151166932619401	0	0.00205238833404792	0	0	0	0.736073825299682	0.704817300889627
mix_92	0.154423467745862	0	0.0205432667086731	0.165655568455537	0.10449803923	0.0931339560081514	0	0.004624764009942	0.00952934164424486	0	0	0.00743157478843323	0.422749298607712	0	0	0	0	0.015987545689678	0	0.00142317711176686	0	0	0	0.751012768688991	0.696083115128641
mix_93	0.0119072353330158	0.00545480723017197	0.0052115485138802	0.0513358784306373	0.0264089236703226	0.0496346434356029	0.00193765742821339	0.00397292882946421	0.00485763879886435	0.00716659065255098	0	0.0109585255762614	0.792001512945801	0	0	0	0	0.0160746995285327	0	0.0130774096266811	0	0	0	0.768795619695111	0.642175174162087
