Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	otherCells
S10442	0.00243630574378341	0.00310003304163089	0.0365933099774462	1.38772549942235e-07	7.73203186617105e-09	1.13020600394122e-08	0.957870193430498
S1046	0.00311934396676999	0.00301190602340472	0.036042364019143	0.000197999820780528	5.72153430925249e-07	1.0229368069148e-09	0.957627812993534
S10478	0.00248540640298089	0.00318136768093766	0.0357654317452907	1.23306134072794e-07	1.01652232312695e-06	3.50908551748899e-08	0.958566619251478
S10480	0.0031565721396761	0.00274690230020877	0.0361526603730862	1.46525738718901e-08	9.57998024000364e-09	6.09205990995884e-09	0.957943834862415
S10484	0.00221803963035302	0.0030303907762517	0.036753300486896	3.34895879066845e-07	4.07933454471114e-07	4.46853278707847e-06	0.957993057744379
S10492	0.00331365115886936	0.00297583284949974	0.0362671566900162	5.08853712947498e-05	3.38433701231883e-08	1.51498715409996e-09	0.957392438571963
S10496	0.0031290153458265	0.00290262844290303	0.0363268762319326	4.08686116316276e-08	1.60137972250803e-07	2.07363681595453e-08	0.957641258236386
S10510	0.00283170715315236	0.00291000870739512	0.035225770701676	4.01503290979378e-06	5.365549278442e-06	1.51567110635087e-09	0.959023131339917
S10513	0.00243587004523824	0.00309151722554925	0.0365841344766352	2.98522137070735e-05	5.33093320022986e-09	5.96084123528441e-09	0.957858614747096
S10516	0.00251296205240579	0.00291132154114691	0.0361104040701966	4.22512593758886e-05	6.41202571069989e-09	1.09352590692663e-08	0.95842304372959
S10534	0.00269233897406268	0.00299362681213109	0.0355112732060759	9.70681648988616e-07	1.76783284432329e-10	8.69007711014401e-08	0.958801703248527
S10535	0.00335464659676881	0.0028822709984818	0.0352972658094466	4.31463449478029e-07	6.69710483156889e-10	2.7520532676895e-08	0.95846535694161
S10537	0.0031140038600438	0.002986263366836	0.0364564625020669	9.70174654749386e-05	8.95085062806e-10	9.46733639919859e-09	0.957346242443157
S1054	0.00267065707248681	0.00304017516733165	0.0357541572443007	1.39406188127071e-09	4.18315351337262e-09	2.96672471462033e-06	0.958532038213951
S10543	0.00278951846766042	0.00288261556839706	0.0366853585265696	1.06750782869663e-07	1.10571862639209e-08	1.25957911250495e-08	0.957642377033613
S10546	0.00273331887448805	0.0029910725163035	0.0356719286636592	0.000180046830199912	5.28421247008008e-11	2.01177288053614e-09	0.958423631050734
S1055	0.002548841310182	0.00317904729670302	0.035676303864717	1.49957224290703e-07	1.41722451550958e-08	2.84318009605777e-08	0.958595614967128
S10551	0.00308536126680961	0.00300311799563155	0.0356277161785754	0.000188579508309606	1.21746863546721e-08	1.08225321345556e-09	0.958095211793734
S10552	0.00236860774701544	0.0030773347273374	0.035827642734637	6.52538369829335e-06	1.14218980634354e-09	7.57979330054381e-09	0.958719880685329
S10555	0.00329645770168674	0.00272727024465066	0.0371261528400941	3.11923740334579e-05	1.65524272785982e-09	7.44562759423599e-08	0.956818850728016
S10559	0.00315548760402603	0.00304934662048986	0.0355485415729681	9.34119400145966e-08	2.53996955865756e-06	3.8175959768464e-10	0.958243990439258
S1056	0.00295136078420009	0.00291540348497851	0.0360767662503542	9.08505079750074e-07	6.6008178819767e-08	6.08739862314604e-10	0.958055494358469
S10563	0.0025075033491807	0.00306628162838895	0.0369876595203801	6.22543632090698e-07	6.6504532503744e-09	6.54682724984705e-09	0.957437919761138
S10574	0.00256725460927223	0.00291383685498279	0.0367030698751412	1.60994819423812e-05	1.9935017013313e-05	4.35309800070041e-09	0.95777979980855
S10576	0.00293536553160353	0.00297511629886329	0.0354240718278998	9.29273386142538e-05	3.65641518641163e-08	3.2327054883242e-09	0.958572479206162
S10578	0.00268986595991549	0.00307105166265183	0.0358765882398295	4.27194140592032e-07	1.12783796778825e-08	8.54436143185302e-09	0.958362047120721
S10579	0.00266291429667483	0.0030902286529774	0.0360370069255404	1.48840684948586e-05	2.2065136034775e-09	1.06923565965341e-05	0.958184271493203
S10582	0.00278132738801947	0.00294986318840728	0.0368025042560131	1.8410958340835e-05	1.51801061980019e-09	1.20192454634158e-08	0.957447880671963
S1059	0.00295679791052789	0.00297915452722434	0.0365276449943056	1.75370016177775e-06	4.7564286946982e-08	1.63352392899752e-09	0.95753459966997
S10599	0.00294392695606007	0.00313481410362317	0.0360597053306914	4.74855200439473e-08	2.25198602572435e-07	2.63293355280943e-08	0.957861254596167
S10611	0.00331734036310943	0.00300417455144189	0.0354845943037713	1.40811257894646e-06	1.63172307600497e-09	1.20320671988754e-05	0.958180448970176
S10614	0.00239246897411461	0.00308480145561233	0.0367025392779525	0.000251341812845843	5.20056628848654e-09	9.16339867069978e-06	0.957559679880238
S10624	0.00311870213952221	0.00293430650442565	0.0357702290633031	4.25890300685787e-08	2.23984764457909e-09	1.32421392718142e-08	0.958176704221732
S10632	0.00269814422996375	0.00284128163703091	0.0358740041085936	0.000473795826459029	1.46658846159692e-09	1.13725760164662e-05	0.958101400155348
S10634	0.00311126367713053	0.00282031857003164	0.0360678405390423	9.62224955912829e-07	2.73663180852737e-09	1.53157907485566e-07	0.9579994590943
S10638	0.00275196038600134	0.00305371244483896	0.0358556658450344	4.79081176097925e-07	8.01118327790008e-10	6.95700312193712e-07	0.958337485741519
S10644	0.00298688286047726	0.00288174015430854	0.0367559549922932	8.15805030723671e-08	5.08306004797188e-08	7.45037654788253e-07	0.957374544544163
S10649	0.00250561779196703	0.00296869285472425	0.0361547674230667	0.000249636095811953	8.81979053025436e-09	7.92200681822693e-09	0.958121269092633
S10652	0.00277082140208056	0.0028789040912272	0.0357263123097423	0.000173707794193694	4.09471622656469e-09	1.07091125490634e-05	0.958439541195491
S10654	0.0029032039624217	0.00285679743563029	0.0362033022163229	5.33495086751916e-05	4.30200094676322e-09	3.61884398242627e-09	0.957983338956105
S10655	0.00295394141731336	0.00288795760829699	0.0360170509973464	1.49953211005517e-06	1.68871705292398e-09	5.00290001004827e-09	0.958139543753316
S10656	0.0037008085358828	0.00280591168375649	0.0373228136575378	0.000560038475607717	7.6881243394259e-10	3.5721646728777e-05	0.955574705231674
S10657	0.00269778303664919	0.00293997195810573	0.0361549154563633	9.80692869962555e-05	1.48953099639114e-09	1.05087357116985e-07	0.958109153684997
S10658	0.00283092979193181	0.00291368822169042	0.0366314826987454	6.8206354265862e-05	5.98833852559912e-09	1.98255870005804e-08	0.957555667119441
S10660	0.00344030613337628	0.00284664692521048	0.0354633420430705	2.26095094164094e-06	3.94649404817133e-09	1.88415284088538e-07	0.958247251585623
S10661	0.00330029498111942	0.00283734118758422	0.0362625670704741	1.02022943898999e-06	2.02243926550016e-08	1.72123356689035e-10	0.957598756134867
S10676	0.00248316654981974	0.0030219423053246	0.0364217374020613	2.16299995235805e-09	4.04828874096653e-08	6.8218097260404e-10	0.958073110414726
S1068	0.00329342076502998	0.00291593327692477	0.0362309365719532	6.78451421195949e-07	1.22028125384765e-09	5.59594838421954e-08	0.957558973754906
S10681	0.00257500367644255	0.00298314309318002	0.0352315639186365	2.45637049802343e-05	1.1534659967609e-09	5.1297427694662e-08	0.959185673155867
S10686	0.00298851678459964	0.00294389624283306	0.0355703790525324	3.16800330721683e-05	3.11536768764906e-08	1.4538563030455e-08	0.958465482194723
S10688	0.00283647058033506	0.00296790426224491	0.0362699928667614	1.6435530147894e-05	1.60495111049484e-06	2.15638269681582e-09	0.957907589653018
S10690	0.00254381055816612	0.002840832016597	0.0363778688864908	5.7881590070214e-08	1.24000744037079e-08	2.50119924527348e-06	0.958234917057836
S10698	0.00284371418488006	0.00283007064542863	0.0368447084804856	8.65616780191052e-08	2.44804061312812e-06	1.36702313401164e-08	0.957478958416683
S107	0.00286840426421671	0.00292379040193087	0.0365148294052376	8.45663795225623e-08	3.31206486572364e-09	8.39540228292144e-09	0.957692879654768
S10703	0.0028437553647801	0.00292580285230519	0.0364318874503561	1.23240663808839e-06	3.71448837271923e-09	1.44310779426288e-05	0.957782887133489
S10726	0.00327603314008599	0.00295796830359893	0.0356925915376329	1.05272367290569e-07	2.0477078220853e-05	8.00080691741376e-09	0.958052816667287
S10729	0.0028448075587531	0.00292707999293251	0.0358415373645149	5.04751607066243e-06	1.95036818605139e-09	1.79309863545343e-08	0.958381507686374
S10733	0.00329421379494101	0.00296900173706223	0.035860423776432	7.47679285300415e-08	2.4753594089115e-05	6.74233369414226e-09	0.957851525587214
S10734	0.0027011221958858	0.00291796947704325	0.0365180919428101	8.16416324602898e-10	6.37300499962841e-09	6.05539874991582e-07	0.957862203654964
S10735	0.00300581896185063	0.00286364818304893	0.0362726712116792	5.9343090806492e-08	4.55925516669287e-07	2.02185267370381e-08	0.957857326156287
S10740	0.00290377089170125	0.0031547208457587	0.0362885992335234	2.66547661286421e-07	1.52084918188123e-08	4.84345080289343e-09	0.957652622429413
S10745	0.00264181210583699	0.00306090687829434	0.0361560115456565	9.5153962506251e-08	1.12398113299592e-08	5.75592404435829e-10	0.958141162500846
S10748	0.00258936705235498	0.00298563812706262	0.0362260166773817	2.21841614570442e-07	5.56493155107254e-07	7.55309730164246e-09	0.958198192255334
S10753	0.00283503269953902	0.00313123755309606	0.0367062329801232	9.6586652457449e-08	1.00168329905838e-08	7.05884113822593e-10	0.957327389457872
S10756	0.00320512293965544	0.00291518847399054	0.0360880308584231	1.86957322092509e-08	1.52344189969092e-06	3.26056141297633e-07	0.957789789534158
S10757	0.00297217451341393	0.00262091434384887	0.0372433583535318	1.23615364015638e-06	3.27670885119924e-06	6.4467468060847e-09	0.957159033479967
S1076	0.00382655035886048	0.00296964340538348	0.035787469984379	8.85943768654538e-05	2.68050470157141e-08	8.01681887544158e-10	0.957327714267783
S10764	0.0027428238807388	0.00292824293476743	0.0359254332357837	3.34267197808807e-09	1.21153322050256e-08	1.99973488541543e-07	0.958403284517217
S10767	0.00398393335044271	0.00272843174322849	0.0361110512998896	2.68710126079669e-08	4.55786430697776e-09	5.15529233679634e-06	0.957171396885226
S10776	0.00277546596553537	0.00293211054038117	0.0366758218868569	0.000376315646168708	1.0770088533986e-08	4.07125961598709e-08	0.957240234478373
S10778	0.00309123551664273	0.00287589074698448	0.0364401875924084	0.000861861350236898	9.94753744211711e-09	2.06114422967589e-09	0.956730812785046
S10784	0.00268393198685005	0.00306897689254225	0.0365207714025482	3.80391287557382e-07	4.42972711146976e-08	4.07019317033801e-09	0.957725890959308
S10787	0.00268723882385014	0.00286821659872548	0.0363536802934698	3.61736756002727e-08	1.44405011772739e-08	6.22858283888116e-10	0.958090813046919
S10800	0.0035883319531049	0.00288760182775933	0.0359387890305406	6.4211153637441e-07	5.41260485969906e-09	1.69250193272217e-09	0.957584627971952
S10805	0.0026741888887573	0.00299045524618205	0.0360966594708636	5.68388211986879e-05	1.2608971888945e-08	1.70057717498064e-08	0.958181827958255
S10813	0.00265356225524817	0.00301899153860348	0.0364031150914874	3.28000261927676e-06	6.48197958089673e-08	2.27557666549467e-09	0.957920984016669
S10814	0.00278472946107448	0.00287308302464547	0.0348717092611908	0.000306884645493974	1.55618976332736e-08	1.09654389437672e-09	0.959163576949154
S10815	0.00285068606757368	0.00287463390836319	0.0362611348488751	0.000178928743897463	1.38348770898264e-08	1.65121293513256e-09	0.957834600945201
S10817	0.00332072064936884	0.00283457232639399	0.035716774631691	1.43482843045711e-06	6.34427416707484e-09	3.33822955795459e-09	0.958126487881612
S1083	0.00252436788114874	0.00285774425898795	0.0368901950896472	6.21731757533436e-09	2.02400632944996e-07	1.00083242523001e-06	0.95772648331984
S10835	0.00281224069770396	0.00305562532229501	0.0358297196947357	3.53404272439832e-06	1.79819862573635e-09	4.44591977074927e-06	0.958294432524572
S10838	0.00275662352385839	0.00296289553946632	0.0361607383953501	4.16436815705122e-05	9.27926581059088e-08	5.13563399976846e-09	0.958078000931463
S10844	0.00323497621399458	0.00289489957575641	0.0357374715458349	2.02415873096836e-06	8.12604483213108e-09	2.98710495421248e-08	0.958130590508589
S10845	0.00279189342639898	0.00307278256090976	0.0357398723225465	1.09477181925143e-07	9.15202426675507e-06	1.649331972615e-09	0.958386188539364
S10846	0.0034984223805925	0.00283253978413239	0.0362057241454316	6.10969114046799e-07	2.08275950907466e-09	4.98956493538422e-07	0.957462201681476
S10853	0.00290243218548145	0.00307326157957088	0.0353422759374016	4.62221230144057e-07	1.32040726542124e-08	4.61863289669168e-09	0.95868155025361
S10854	0.00271413235269298	0.00290876694174924	0.0364099394706824	7.75429645255757e-06	6.47431851366493e-09	4.32530465376943e-09	0.9579593961388
S10865	0.00242108196124635	0.00290067850217476	0.0372063751997542	3.05663301544373e-05	1.09005190710037e-08	3.24804522186037e-09	0.957441283858106
