Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
S10205	0.0683515871116689	0.108351187843272	0.398975106695399	0.124218830724407	0.300103287625252	0	9999	0.338622678973954	1.00391741599117
S10211	0.0532578426133711	0.161225672640353	0.293947590446881	0.131740121598589	0.359828772700806	0	9999	0.343209847454412	1.00863164820863
S10221	0.048624158055419	0.137049711969765	0.3343097602156	0.137692522439868	0.342323847319348	0	9999	0.379095893195746	0.981699096281319
S10222	0.0662757937156092	0.155669663762452	0.353504592279848	0.189537280889217	0.235012669352874	0	9999	0.38107341692453	0.990035462125109
S10226	0.0853713987834284	0.114101938267341	0.371360291127697	0.160072203011167	0.269094168810367	0	9999	0.384137679872796	0.978103274284906
S10227	0.0513258233861578	0.101169333527911	0.378910437758148	0.144352804090594	0.324241601237189	0	9999	0.365710087971842	0.989565784956795
S10228	0.0372778617028707	0.142797872982892	0.379373238331033	0.139570056193224	0.30098097078998	0	9999	0.390969600508181	0.972370125819921
S10232	0.123272504701245	0.0755926042029132	0.337703435506586	0.106967888525761	0.356463567063496	0	9999	0.405837346422117	0.955138864969073
S10248	0.0656999161273116	0.109221373573865	0.265817687964265	0.138655144277507	0.420605878057051	0	9999	0.344361754589566	1.00881928494874
S10249	0.0467961988157891	0.186497404268207	0.410270276417586	0.170706198062281	0.185729922436136	0	9999	0.426213077746772	0.953140993694686
S1025	0.0966695510734257	0.234658097543422	0.414037192255968	0.116358541163978	0.138276617963206	0	9999	0.387187438902336	0.972028933247285
S10266	0.0719460453723868	0.123943351786778	0.372247147012224	0.195632832676371	0.23623062315224	0	9999	0.392787351601672	0.980158024843918
S10269	0.112596491031801	0.147502655750236	0.4049615561527	0.161329611146876	0.173609685918387	0	9999	0.380870166396838	0.980200127490345
S10272	0.0557268039208371	0.11895392114076	0.374004039956999	0.158322896910598	0.292992338070806	0	9999	0.345110870886948	1.0070574789826
S10273	0.0887049687656083	0.113141709156535	0.422934725851249	0.125622106589731	0.249596489636877	0	9999	0.373978626553453	0.977942559384443
S10274	0.0756692659549856	0.115118883548218	0.337422775334457	0.152769643365996	0.319019431796343	0	9999	0.353122867631066	1.00072688318713
S1028	0.0691204700247489	0.117472705777314	0.313014058740261	0.167001312270208	0.333391453187469	0	9999	0.363845496116412	0.997104673039129
S10280	0.11211705500077	0.214051947051058	0.477860031066737	0.0766750269452828	0.119295939936151	0	9999	0.343747872914101	0.992414356125425
S10283	0.0598036185271127	0.151839615716042	0.349477280892653	0.0917514853856804	0.347127999478512	0	9999	0.378319384559031	0.97549148712814
S1029	0.0640089781250938	0.130264931679996	0.398257451957641	0.117947785522113	0.289520852715155	0	9999	0.364482488478289	0.985753339934437
S10292	0.0715318235330619	0.0987928458050143	0.361768630785252	0.101826045190794	0.366080654685878	0	9999	0.346423035432992	0.997399633554896
S10294	0.0654317625931919	0.0988422861125369	0.348350850995425	0.128337718967229	0.359037381331618	0	9999	0.348338899415137	1.00005958497133
S10302	0.0590640249667539	0.104305490592287	0.348960304163801	0.132328529232798	0.35534165104436	0	9999	0.372218134737523	0.984126612497733
S10303	0.0683310151355751	0.14822889481238	0.408662793285625	0.105970500051237	0.268806796715182	0	9999	0.409409548986061	0.952262350525349
S10323	0.0590086096843766	0.129058114338425	0.406065268728228	0.131455627939719	0.274412379309251	0	9999	0.366581314998666	0.986209957746684
S10326	0.0501803444547886	0.157212435886122	0.395190950313521	0.123590239469913	0.273826029875657	0	9999	0.356450162322177	0.993646948676935
S10328	0.0505305733747048	0.0876915200646666	0.514861901922274	0.11589881976773	0.231017184870625	0	9999	0.380416061941656	0.970821624170706
S10329	0.0960733966790284	0.120268306016966	0.407308769023531	0.105522232416937	0.270827295863537	0	9999	0.362373761828738	0.983721836423422
S10336	0.0708417418539769	0.180039792498092	0.445800711758958	0.108853008513143	0.194464745375831	0	9999	0.396801643193351	0.961399080404237
S10340	0.10057290715275	0.119083295776999	0.369529621269941	0.124190566515232	0.286623609285078	0	9999	0.375853782170107	0.977930449145725
S10347	0.0961441427581421	0.117995994754253	0.419331770774341	0.121078007881686	0.245450083831579	0	9999	0.370392699026459	0.979715914720264
S10353	0.0927483028126983	0.144332153027121	0.347608968288163	0.127463548950482	0.287847026921535	0	9999	0.407290610440702	0.957581043786509
S10356	0.0837121213386583	0.11324862981063	0.396900170623254	0.105228637677942	0.300910440549516	0	9999	0.372248795686348	0.977727814116074
S10358	0.04277198937279	0.115414757516898	0.428239542874357	0.14928819111054	0.264285519125415	0	9999	0.344606400295506	1.00436324510865
S10365	0.0552794313503486	0.162252196105455	0.374140016170077	0.153523441754919	0.254804914619201	0	9999	0.383945990541081	0.980128899548167
S1037	0.0858791857267353	0.115499329008491	0.410998344724498	0.0723706722679092	0.315252468272367	0	9999	0.378621295700361	0.96978677718596
S10373	0.0882759603143986	0.0912506680894432	0.363348115081771	0.115323538840269	0.341801717674118	0	9999	0.359648342348416	0.988743883098595
S10374	0.0614504429180313	0.14292890030605	0.277629681415196	0.153395758041708	0.364595217319015	0	9999	0.33846759148673	1.01562509639471
S10375	0.0487538209606201	0.134311722745308	0.392539964755591	0.110955072246798	0.313439419291683	0	9999	0.407903955504418	0.955025713899804
S10377	0.0691782341310149	0.138467797837697	0.288893789702393	0.132963285644109	0.370496892684787	0	9999	0.376264187474754	0.984208983762368
S10378	0.0701373299734846	0.130373125101579	0.357675055434283	0.102349379622821	0.339465109867832	0	9999	0.385332384580602	0.970619809363963
S10390	0.0845248186505379	0.166023839478173	0.359060584973072	0.12204710468049	0.268343652217726	0	9999	0.387189922347904	0.971792920117239
S10391	0.110501742910834	0.140776452963197	0.374682237451901	0.109091872949867	0.264947693724201	0	9999	0.304539855882932	1.024378728527
S10393	0.044090361384309	0.156774040469907	0.302994891808075	0.110572320713595	0.385568385624114	0	9999	0.373092813821738	0.984353651016021
S10400	0.060134307763823	0.157414047705604	0.355796541655943	0.13361234758244	0.29304275529219	0	9999	0.391700236412105	0.971172982502467
S10401	0.0890624707623093	0.168445490445304	0.392548346384624	0.119291040411232	0.230652651996531	0	9999	0.398217627734031	0.96230052948046
S10406	0.0538308006955624	0.135555181969611	0.345082219686922	0.200875496350657	0.264656301297248	0	9999	0.357319566019501	1.00997592825132
S10408	0.0906277328432966	0.107899828419669	0.46729058227908	0.151086898610328	0.183094957847626	0	9999	0.391797790938281	0.968089405653233
S10409	0.079359644100247	0.132203191811863	0.29042394187381	0.111186971930232	0.386826250283847	0	9999	0.365167655370445	0.988743584058813
S10418	0.0466989136063271	0.129351495511795	0.364122405244765	0.292101445619775	0.167725740017338	0	9999	0.353583527043566	1.04370620870648
S10431	0.0633730895430972	0.0951094027205137	0.350179734535872	0.144354137586693	0.346983635613823	0	9999	0.372342731411575	0.985339202116421
S10438	0.054253726466336	0.112396551290869	0.360874182938027	0.11640641547998	0.356069123824788	0	9999	0.379358546127598	0.976854134066288
S10439	0.0550182545517564	0.114582875559442	0.323846728385627	0.146998238258917	0.359553903244259	0	9999	0.397202488182304	0.969616058167548
S10441	0.0692561849407849	0.224065715407545	0.413088496079495	0.128504458978526	0.16508514459365	0	9999	0.353317685639725	0.998792885373727
S10442	0.0595346681915096	0.154583227913931	0.403176420562303	0.11471146784136	0.267994215490897	0	9999	0.399235667603756	0.961310988087118
S1046	0.0592626650179036	0.146553939492839	0.339892700680151	0.173596019268299	0.280694675540807	0	9999	0.399030981362471	0.973234159780555
S10478	0.0709529809243172	0.160034322383407	0.360720866131756	0.201260482063894	0.207031348496626	0	9999	0.376610651882564	0.996365679828094
S10480	0.129045405784002	0.120623772842716	0.406550797159426	0.0894317475916124	0.254348276622244	0	9999	0.385050370673934	0.965124187151141
S10484	0.0764759045058371	0.11851238808952	0.396649194603644	0.137946365540878	0.27041614726012	0	9999	0.376985500348113	0.97915950766143
S10492	0.0616703636110963	0.127824546045203	0.320359802216221	0.107349061035712	0.382796227091767	0	9999	0.373017435019426	0.982024701517617
S10496	0.112589309901667	0.137231937663073	0.341925356775469	0.0997027072505925	0.308550688409199	0	9999	0.360729164537192	0.986456508655086
S10510	0.0683144358204484	0.174959035464173	0.391737769001528	0.166921324359838	0.198067435354013	0	9999	0.369333836152221	0.993365310271854
S10513	0.0284958633443877	0.176664942013061	0.354738952650569	0.101994578782008	0.338105663209973	0	9999	0.385849575618803	0.97284704335123
S10516	0.0788446778807137	0.156616107805465	0.394274547702645	0.11656196179679	0.253702704814386	0	9999	0.364187714678343	0.985905133424945
S10534	0.083657148949899	0.156939724830147	0.320785676031432	0.0966752925721955	0.341942157616326	0	9999	0.346570385414159	0.998482068848325
S10535	0.0706104698804809	0.146773659041697	0.28789674986142	0.114097076517341	0.380622044699061	0	9999	0.348772832634354	1.00132871590058
S10537	0.0800853375972106	0.156363173484659	0.385894352019108	0.097429962575123	0.280227174323899	0	9999	0.398739096486903	0.959356051935093
S1054	0.0851023159143949	0.133189874034172	0.481256587158699	0.126580415954158	0.173870806938576	0	9999	0.38292608329463	0.971029835953455
S10543	0.0725096032476355	0.124494288742095	0.445119105746451	0.128063387653623	0.229813614610195	0	9999	0.368003394654962	0.982781205597023
S10546	0.0746174491384809	0.13744802475169	0.37321477723124	0.141149535278541	0.273570213600048	0	9999	0.354283562618173	0.997184638163007
S1055	0.0530240833194551	0.138791160026766	0.345841219498476	0.202305318354008	0.260038218801295	0	9999	0.382923948014868	0.991574590012255
S10551	0.101168768993365	0.146551310177811	0.34719866192006	0.137611558835843	0.267469700072922	0	9999	0.408613346131823	0.95783539013701
S10552	0.058539627734199	0.154543101560216	0.402884769429977	0.196569716673739	0.187462784601869	0	9999	0.340769478094756	1.02056607717362
S10555	0.0649077387308628	0.11698762828446	0.455121876169493	0.0859869567335611	0.276995800081623	0	9999	0.38884217909792	0.962991290174533
S10559	0.0410623394306546	0.186921487588367	0.357046516036175	0.12103837751084	0.293931279433963	0	9999	0.377084452919532	0.981458715671699
S1056	0.10658160184197	0.112382580567709	0.331839667037802	0.103093608059031	0.346102542493488	0	9999	0.382031516229309	0.972547678101441
S10563	0.0622403048284624	0.0860664233788401	0.378229372416618	0.152381772773945	0.321082126602134	0	9999	0.38521774063228	0.976097574319443
S10574	0.0659848711075869	0.113223517933439	0.381276547091623	0.0915049218747882	0.348010141992562	0	9999	0.36362425900786	0.983853912756986
S10576	0.0710851442334047	0.13617556960318	0.313533130658243	0.189253302702122	0.289952852803051	0	9999	0.36773423094143	0.999709074837455
S10578	0.044603249437266	0.169877186762657	0.359692837637023	0.147391234322854	0.278435491840199	0	9999	0.379044026488382	0.983759311877139
S10579	0.071220479605726	0.120054156081012	0.37882351624737	0.179230913355615	0.250670934710277	0	9999	0.334268679878557	1.01839713391612
S10582	0.0729591404431333	0.110671817996195	0.383025554445809	0.144703234260474	0.288640252854389	0	9999	0.375491611932892	0.981717586353372
S1059	0.0643318238367059	0.113684690058124	0.406592610151541	0.109891887729921	0.305498988223709	0	9999	0.38924345603017	0.966811808047405
S10599	0.0605937515250693	0.18715783292535	0.292166235138626	0.154688979997332	0.305393200413623	0	9999	0.391329221435392	0.978771973715728
S10611	0.0415517228743654	0.135614552940872	0.364210203883998	0.135353488178518	0.323270032122246	0	9999	0.348333532457163	1.00223265319724
S10614	0.0421210810852252	0.166714223535046	0.36154496696246	0.168198647174312	0.261421081242956	0	9999	0.404648588809647	0.968989232639534
S10624	0.133493619973866	0.148985483084394	0.406921001822031	0.110561987842873	0.200037907276836	0	9999	0.349411916878168	0.992400846491849
S10632	0.0651360273572182	0.144422266371165	0.382807587971054	0.159871032369689	0.247763085930873	0	9999	0.355236790782443	1.00054233721329
S10634	0.0973609700075567	0.131607678658886	0.348289255437966	0.121659486914858	0.301082608980733	0	9999	0.357248817717388	0.991863970901352
S10638	0.0859801205008315	0.215237090915365	0.439559547428906	0.149148951161924	0.110074289992972	0	9999	0.379761856922448	0.982931803204281
S10644	0.0857429856252037	0.153082825454899	0.350606959540306	0.102303527454984	0.308263701924608	0	9999	0.392966727351916	0.96508567126929
S10649	0.0300667951643659	0.127603682007773	0.393079066935911	0.186335964028764	0.262914491863186	0	9999	0.349067870873468	1.01151696393834
S10652	0.0739325655711362	0.168545014950021	0.403906932318008	0.172481538966904	0.181133948193931	0	9999	0.348133716982259	1.00907214368459
S10654	0.0784995126030115	0.132095069789041	0.363575950609262	0.125431663747836	0.30039780325085	0	9999	0.349573797718356	0.997957739660162
S10655	0.068774278947373	0.12337185537893	0.370115643949244	0.139527552816529	0.298210668907924	0	9999	0.361435285511622	0.991831746505464
S10656	0.0509169455974648	0.101121146130903	0.39723990131572	0.109983919568847	0.340738087387064	0	9999	0.376431181912082	0.976755455937702
S10657	0.0683910263963517	0.153940501792142	0.417197211221008	0.137500786522408	0.222970474068091	0	9999	0.396814071834514	0.965779632287509
S10658	0.0875731910279868	0.125923760155053	0.383857732079497	0.115890758457236	0.286754558280227	0	9999	0.371735911592419	0.979843137842793
S10660	0.0884950078450964	0.15733063959793	0.435872526356333	0.079101699893721	0.239200126306919	0	9999	0.371627841315172	0.974237471632904
S10661	0.0892614692772369	0.114496534454934	0.383818790717235	0.108969319647006	0.303453885903588	0	9999	0.348998043567905	0.994510476802774
S10676	0.0770512490783915	0.146128243636053	0.370906997207805	0.1600722786284	0.24584123144935	0	9999	0.334590390761058	1.01510479507681
S1068	0.108514209133621	0.126767375775317	0.386836269439163	0.0945958633002538	0.283286282351644	0	9999	0.399489516101543	0.957062344082552
S10681	0.0695011824925163	0.169211733544184	0.393535219915299	0.181133268244864	0.186618595803137	0	9999	0.364717342126824	0.999775409074824
S10686	0.117338746178004	0.138355273945498	0.306978563456358	0.161679229687341	0.275648186732798	0	9999	0.364390714384705	0.994560731155927
S10688	0.0772068676871477	0.228241677521427	0.384034767674186	0.121919096794996	0.188597590322243	0	9999	0.339009081848729	1.00813033268605
S10690	0.0875523451338557	0.179925226417447	0.46683628661373	0.100769715543569	0.164916426291398	0	9999	0.348581466880331	0.992551207576579
S10698	0.0727485416068563	0.181719630632073	0.329741081022855	0.108131561756544	0.307659184981672	0	9999	0.393781433819226	0.967189484393895
S107	0.0617964427617914	0.102531866294088	0.364940416250178	0.120274104888777	0.350457169805165	0	9999	0.384257279247488	0.973222422946784
S10703	0.0411504870785281	0.152387604927067	0.338469088615494	0.105407440773831	0.36258537860508	0	9999	0.373766958490125	0.981582502500433
S10726	0.0892471480833349	0.12926356593694	0.367468193392596	0.122669203283702	0.291351889303426	0	9999	0.375767549771309	0.978535032316524
S10729	0.0699207586744739	0.141329331315036	0.377459152639716	0.138585690971506	0.272705066399268	0	9999	0.342110853658868	1.00543080226601
S10733	0.0532614304374546	0.158294451630744	0.359169043452368	0.105989285814668	0.323285788664766	0	9999	0.364417489755541	0.986808669174303
S10734	0.0645199794858608	0.159649012750725	0.295054821861426	0.10159120699871	0.379184978903279	0	9999	0.401679467872891	0.962286864345743
S10735	0.0838276066386902	0.126332329711863	0.382075954584085	0.123859624144572	0.283904484920789	0	9999	0.38014587928357	0.975223940474672
S10740	0.0463517093938602	0.123414354431738	0.345621525766713	0.16165923848443	0.32295317192326	0	9999	0.412297185288553	0.960553466108122
S10745	0.0873664485132464	0.181162595006822	0.361932708696239	0.16403766622167	0.205500581562023	0	9999	0.389678695591015	0.978252376406136
S10748	0.0759033383279576	0.125275462253196	0.382622520349356	0.125867115961864	0.290331563107626	0	9999	0.37371550159103	0.98034173610137
S10753	0.0759096181879381	0.0928048992149566	0.366319785460434	0.117025151498583	0.347940545638089	0	9999	0.373567313054426	0.97965761111409
S10756	0.0972408807107487	0.115528862803798	0.336545673040086	0.148557646098005	0.302126937347363	0	9999	0.345124027996628	1.00465318994569
S10757	0.112084503922436	0.219130309015298	0.40646051428279	0.0512428658589589	0.211081806920517	0	9999	0.380338553314369	0.966862764248122
S1076	0.0687702127361877	0.159330360025726	0.365587181741653	0.106620061186952	0.299692184309481	0	9999	0.399608738817519	0.961051422243259
S10764	0.0698126371718059	0.128112537243605	0.3991663116678	0.126990597683608	0.275917916233181	0	9999	0.346096883126914	0.999512864274581
S10767	0.0872583950977947	0.090868359692982	0.434269205415247	0.089263077421716	0.29834096237226	0	9999	0.379623153224116	0.969488113699022
S10776	0.060651377042912	0.132281894857465	0.397496971864525	0.156994930380202	0.252574825854896	0	9999	0.379131519693046	0.982064353924956
S10778	0.0698659163806858	0.130819747064849	0.352742728241382	0.17165142167115	0.274920186641933	0	9999	0.387663404165773	0.979662927471039
S10784	0.0704824601635479	0.141204631606287	0.381596596036741	0.180704870818049	0.226011441375376	0	9999	0.379711081420646	0.987132480560237
S10787	0.072867815806295	0.123696139695928	0.37755119900781	0.101785154922204	0.324099690567763	0	9999	0.380269166503821	0.973103577815393
S10800	0.192583121247295	0.124726872059094	0.355199964723166	0.113981529377666	0.213508512592779	0	9999	0.39300459933374	0.961900885134284
S10805	0.0790069092176616	0.102987544701706	0.394761171266205	0.142728884819045	0.280515489995383	0	9999	0.341230510266385	1.00456014652754
S10813	0.0639185464694379	0.153563221676826	0.403442257887558	0.125893657825198	0.25318231614098	0	9999	0.363444536549101	0.988124465021251
S10814	0.0740641927261084	0.126836705855535	0.359782160626348	0.182593459133592	0.256723481658417	0	9999	0.348345269273115	1.00999592746207
S10815	0.0619670698413517	0.100810220365056	0.385664995240213	0.147445722766769	0.304111991786611	0	9999	0.328890558739055	1.01504348187469
S10817	0.0671244602964971	0.110872573655709	0.371673793289824	0.140544299814187	0.309784872943784	0	9999	0.348524866618716	1.0007743001633
S1083	0.0622574907960776	0.155871516990894	0.398169249467532	0.0771107019207253	0.30659104082477	0	9999	0.352586296943506	0.989599124569404
S10835	0.0692652951017167	0.214877193255699	0.366841250729736	0.121952557627978	0.227063703284871	0	9999	0.379985903263918	0.979270347941425
S10838	0.0582772987288931	0.118895708286842	0.306562341868533	0.141315111134651	0.37494953998108	0	9999	0.347981313613723	1.00488972428785
S10844	0.0921924555960163	0.116930685688742	0.354001361884234	0.116496764685723	0.320378732145285	0	9999	0.354278892458485	0.993003816906704
S10845	0.051584864331941	0.15177270239309	0.381175640416584	0.141243891864438	0.274222900993947	0	9999	0.346869370293703	1.00370577512567
S10846	0.172850303943917	0.114334948029789	0.351849983308265	0.0903626330709269	0.270602131647102	0	9999	0.395817623336459	0.958296925879826
S10853	0.0501148024812147	0.204102537424551	0.278445375862118	0.17437083576573	0.292966448466386	0	9999	0.369708060293984	1.0010990862898
S10854	0.0829918933787773	0.126839710718419	0.368747074580168	0.0819957714662219	0.339425549856414	0	9999	0.377729480139851	0.973043507689914
S10865	0.0734936880890421	0.12774746494809	0.422950822157471	0.116497148920926	0.25931087588447	0	9999	0.37087084009457	0.979770959759612
S10866	0.0621367217018913	0.169947623493053	0.348182086826625	0.113945494501151	0.30578807347728	0	9999	0.360481580412606	0.990994039071303
S10869	0.0512152605083373	0.130250734664757	0.433622239978985	0.171186695600071	0.213725069247851	0	9999	0.364225581261956	0.995177990948715
S10873	0.0672581140962987	0.130214381603585	0.40903300178175	0.121896800327103	0.271597702191263	0	9999	0.34035466573287	1.00248138898171
S10876	0.0722474867954913	0.17354140729421	0.326420914349888	0.122457914763139	0.305332276797272	0	9999	0.382956802808365	0.976887150999148
S10883	0.0764622800935599	0.118465942327314	0.358660801823043	0.155448901579741	0.290962074176342	0	9999	0.382068614802162	0.979733841784501
S10885	0.0784534180881212	0.11528347395162	0.304770489627851	0.147576368488553	0.353916249843854	0	9999	0.393145732754887	0.972441137919979
S10893	0.0535422781000458	0.164594320462431	0.336905386664602	0.14206611448802	0.302891900284901	0	9999	0.377735244617491	0.983930357941822
S10895	0.0392728682302577	0.156775144938715	0.405236705336527	0.135090074436468	0.263625207058032	0	9999	0.366726415730884	0.98852902149267
S10902	0.108639013605004	0.0929246271576202	0.33919172674699	0.12311536610608	0.336129266384306	0	9999	0.363790904759534	0.986926416940278
S10903	0.0446999179505257	0.106629292535148	0.320721356920328	0.157981091840936	0.369968340753062	0	9999	0.373916873779294	0.988786722834964
S1092	0.055824685652682	0.126781050461347	0.346564569176779	0.178158082966776	0.292671611742417	0	9999	0.368767261378742	0.995502477295308
S10925	0.096515682387411	0.128147705644409	0.356881911749092	0.116273904638197	0.302180795580891	0	9999	0.363196582897875	0.986603391324571
S10927	0.0367446085289304	0.121893578392971	0.375010526727016	0.131066967948346	0.335284318402736	0	9999	0.391137997770782	0.97064720721251
S10936	0.0475569319453239	0.102893688802462	0.371557130349479	0.117029930894562	0.360962318008174	0	9999	0.371508999797443	0.982277265846478
S10945	0.0854529765770659	0.208360686954696	0.32310093565289	0.117134550406924	0.265950850408424	0	9999	0.409898319823443	0.957404793111652
S10947	0.0395031560300264	0.14228289919417	0.383355235354012	0.139389870020795	0.295468839400996	0	9999	0.349952984426745	1.00134669086588
