B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
A	0	0	0	0	0	0	0	1	0	0
B	0	0	0	0	0	0	0	1	0	0
C	0	0	0	0	0	0	0	1	0	0
D	0	0	0	0	0	0	0	1	0	0
E	0	0	0	0	0	0	0	1	0	0
F	0	0	0	0	0	0	0	1	0	0
G	0	0	0	0	0	0	0	1	0	0
H	0	0	0	0	0	0	0	1	0	0
I	0	0	0	0	0	0	0	1	0	0
J	0	0	0	0	0	0	0	1	0	0
K	0	0	0	0	0	0	0	1	0	0
L	0	0	0	0	0	0	0	1	0	0
