Mixture	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	P-value	Correlation	RMSE
S10111	0.109874577835632	0.0360650993514068	0.717544970702809	0.0554670059815268	0	0	0.0810483461286256	0	0	9999	0.285117900157732	1.13498403934129
S10116	0.175852904631789	0.0125239260309807	0.648450015490077	0.0343600979061921	0	0	0.128813055940962	0	0	9999	0.343047116537773	1.07516364035493
S10119	0.151662078568454	0	0.728806496093936	0.0200349502224376	0	0	0.0994964751151722	0	0	9999	0.327154638995526	1.09145500119235
S10121	0.128495157444976	0.0373940093765528	0.735691173123966	0	0	0	0.0984196600545055	0	0	9999	0.30399382135367	1.11284073435319
S10130	0.225380277793334	0	0.665073861648668	0	0	0	0.109545860557998	0	0	9999	0.320938689575603	1.07799013197414
S10140	0.177189659392921	0.0201351139085858	0.697855667801911	0.035418438142751	0	0	0.0694011207538316	0	0	9999	0.283187690528584	1.11729327245705
S10142	0.0896229202236229	0.0573500354938165	0.733246980835196	0	0	0	0.119780063447365	0	0	9999	0.28209180757664	1.1415263996115
S10150	0.257357354071097	0	0.617609144192992	0	0	0	0.125033501735911	0	0	9999	0.304621008484232	1.08431978973148
S10155	0.141500262544381	0.034869826586565	0.738351816271796	0	0	0	0.0852780945972587	0	0	9999	0.331543986013083	1.0867449790598
S1016	0.146213564707016	0.00217277198051452	0.773142337697283	0	0	0	0.0784713256151861	0	0	9999	0.280864689901435	1.12654588771685
S10163	0.248343067957114	0.00313033614429046	0.623434087421667	0	0	0	0.125092508476928	0	0	9999	0.295893336546461	1.09288557004373
S10167	0.127271695563576	0	0.738882340469208	0	0	0	0.133845963967216	0	0	9999	0.305482942906715	1.11657900404014
S10168	0.108571521546341	0.0318693978253916	0.719753002608167	0	0	0	0.11769257203801	0	0.0221135059820897	9999	0.297122309461426	1.12628265273022
S10173	0.126415372660344	0.0295506654739946	0.766385295796002	0.00223690432291361	0	0	0.0754117617467457	0	0	9999	0.335024939345699	1.08751469705379
S10175	0.118682853776331	0.00616533576566739	0.76807873125153	0.0344405551004806	0	0	0.0726325241059914	0	0	9999	0.279413172338814	1.13667804597119
S10179	0.091986763130523	0.00919130012039183	0.815472591379316	0	0	0	0.0833493453697695	0	0	9999	0.276968833401802	1.14447532544367
S10186	0.0937954466599809	0.0563800224174565	0.772678732342339	0	0	0	0.0771457985802237	0	0	9999	0.301772086353271	1.12151346418424
S1019	0.143480511413657	0.0232480105237768	0.740456868053232	0	0	0	0.0928146100093346	0	0	9999	0.296099132859357	1.11535405568626
S10190	0.144995494453527	0.0051093322756661	0.786530408377717	0	0	0	0.0633647648930895	0	0	9999	0.321631328129167	1.09383418360694
S10195	0.198038701461231	0	0.684118175113173	0.0366378101909345	0	0	0.0812053132346614	0	0	9999	0.237544768067682	1.1480860222283
S10196	0.137899884390265	0	0.751518793277041	0	0	0	0.0872108847632951	0.0233704375693995	0	9999	0.29279427247154	1.12319249850205
S10200	0.135571221654959	0.013260329827475	0.760416309154804	0	0	0	0.0907521393627621	0	0	9999	0.289232795118781	1.12315815061427
S10201	0.265055366521005	0.00107868883888639	0.609665101252032	0	0	0	0.124200843388076	0	0	9999	0.249097070167512	1.12369131222057
S10202	0.147290371954933	0.0241828217200233	0.676588085815639	0	0	0	0.151938720509405	0	0	9999	0.302340235341418	1.11429260059673
S10205	0.107976939838004	0.0366707070689497	0.764621254805861	0	0	0	0.0907310982871859	0	0	9999	0.269094110162285	1.14520442018526
S10211	0.151920378639796	0.0209147749409451	0.714257130232368	0.0316119886464861	0	0	0.0812957275404043	0	0	9999	0.270478214606659	1.13418746090385
S10221	0.139397759217043	0	0.769650872221438	0.0041831467925465	0	0	0.0867682217689724	0	0	9999	0.299343310886586	1.11487372570923
S10222	0.19360969055347	0.00520660176925402	0.69965430781604	0	0	0	0.0925899471602459	0.00893945270099008	0	9999	0.292958594610893	1.10690299656177
S10226	0.146333623690471	0.0428481611944066	0.740172271350182	0	0	0	0.0706459437649404	0	0	9999	0.294620836094743	1.11331953282308
S10227	0.153686404475468	0	0.771606272050165	0	0	0	0.0747073234743672	0	0	9999	0.276968236846231	1.12742759380415
S10228	0.143955011905631	0.00841925907496393	0.695839495094787	0.0445718432902831	0	0	0.107214390634335	0	0	9999	0.311322888184173	1.10768416004994
S10232	0.10332116425121	0.02141237788979	0.778855981768924	0.00479360160796657	0	0	0.0875954313256411	0.00402144315646825	0	9999	0.32629650057191	1.10247193888014
S10248	0.118862055872014	0	0.766561061958649	0	0	0	0.100458966061675	0.0141179161076617	0	9999	0.284480230322149	1.13466162830735
S10249	0.195282918603212	0.0330421251368376	0.717130510616459	0	0	0	0.0545444456434913	0	0	9999	0.295646490364841	1.09961719483024
S1025	0.108606974852915	0.045100622640223	0.7371985711463	0	0	0	0.109093831360563	0	0	9999	0.295185299686665	1.12560658168876
S10266	0.23228503351852	0.0102112794832637	0.654347974283953	0	0	0	0.103155712714264	0	0	9999	0.292349517674241	1.0973644671889
S10269	0.140868525782948	0.0729436574358146	0.689829059644293	0	0	0	0.0963587571369436	0	0	9999	0.275193617358541	1.13029340843892
S10272	0.16696721372719	0	0.726689820999307	0.000699467165030687	0	0	0.0863945847994609	0.0192489133090118	0	9999	0.259207907388389	1.140771596798
S10273	0.132584287484508	0.0331855106694199	0.732827249455541	0	0	0	0.101402952390532	0	0	9999	0.279681828848122	1.13120839947655
S10274	0.14365955623541	0	0.731952836569323	0.0195556601424472	0	0	0.0839981250486705	0.0208338220041494	0	9999	0.290000718623235	1.12447989549215
S1028	0.166288624169638	0	0.712380720957585	0.00811032369732188	0	0	0.0813584668389276	0.0318618643365274	0	9999	0.289710203965867	1.11925843308497
S10280	0.168153835968387	0.0599565041580586	0.641981622428254	0	0	0	0.0984601075633049	0	0.0314479298819955	9999	0.258873030514103	1.13752312928053
S10283	0.0844348352742804	0.0348527880435438	0.792230806950136	0	0	0	0.0884815697320396	0	0	9999	0.307517058854967	1.12134011441475
S1029	0.124506481106975	0.0176165842571246	0.751059976563567	0	0	0	0.106816958072334	0	0	9999	0.286999544490024	1.1288599520289
S10292	0.119838921086902	0.0247139795289669	0.762341904908549	0	0	0	0.0931051944755824	0	0	9999	0.292592886143907	1.12435577018216
S10294	0.136235204484203	0	0.712577107993468	0.067116152963687	0	0	0.0840715345586422	0	0	9999	0.280843187080303	1.13389156856277
S10302	0.113922948771369	0.0152963189105458	0.77572573503706	0.00625015743369919	0	0	0.0888048398473259	0	0	9999	0.295543613068197	1.12418441341855
S10303	0.129126410962117	0.025827366161488	0.712579671310347	0	0	0	0.132466551566048	0	0	9999	0.326991853014765	1.09754719964356
S10323	0.157567386315187	0.0260659069304008	0.670433152065896	0.0325260525524382	0	0	0.113407502136078	0	0	9999	0.288408367179687	1.12106723339221
S10326	0.127007053881825	0.0396251722672656	0.712199275536597	0	0	0	0.121168498314313	0	0	9999	0.272294475989026	1.13976289656935
S10328	0.112063612100314	0.0305182727498305	0.715002268443768	0.00460107392563958	0	0	0.137814772780449	0	0	9999	0.298219856023102	1.1256490023042
S10329	0.136849946844127	0.055595909980994	0.699953266668896	0	0	0	0.107600876505983	0	0	9999	0.290737269232158	1.12094246175492
S10336	0.151068202011589	0.0167786783476943	0.714111198238844	0	0	0	0.118041921401873	0	0	9999	0.301259546995965	1.11154784579838
S10340	0.112857305385893	0.04838997749047	0.755002161843832	0	0	0	0.0837505552798044	0	0	9999	0.293565647399647	1.1236626698621
S10347	0.252421664029948	0.0236554483557682	0.546378004515011	0	0	0	0.171591995909585	0	0.00595288718968811	9999	0.307668222914627	1.08657615678817
S10353	0.162788616586275	0.0349416624813341	0.685477488437245	0.0413973429477198	0	0	0.0753948895474252	0	0	9999	0.334545796331021	1.08078015592282
S10356	0.156209290413516	0.0344685536966995	0.714929010683764	0.00531229830548429	0	0	0.0890808469005367	0	0	9999	0.297513780787543	1.11046552399169
S10358	0.141051522569553	0.0531965768679959	0.719503270247161	0	0	0	0.0862486303152899	0	0	9999	0.269658407874008	1.13458952358077
S10365	0.175429372207788	0.00041862025305122	0.735239596771472	0	0	0	0.0889124107676885	0	0	9999	0.290015799848196	1.11262722584885
S1037	0.088605857824055	0.0407156554363042	0.739939280075974	0.0105884373771533	0	0	0.120150769286514	0	0	9999	0.313645161486107	1.11806148035284
S10373	0.121563778090484	0.0091693304197057	0.769410833120595	0	0	0	0.0998560583692152	0	0	9999	0.29707858585818	1.12162731298002
S10374	0.134196305036152	0	0.637226559549168	0.124441747788531	0	0	0.104135387626149	0	0	9999	0.279737426833048	1.14048045828119
S10375	0.149964797461426	0.00142239591121778	0.671314428639849	0	0	0	0.128985517575282	0	0.0483128604122252	9999	0.322652972881018	1.0983307998614
S10377	0.198772629077243	0	0.658156932277138	0.0653197162608635	0	0	0.0777507223847554	0	0	9999	0.317362126981041	1.08869404210002
S10378	0.119844471653122	0.0155558241646372	0.734625682263768	0	0	0	0.12596623646777	0.00400778545070302	0	9999	0.319788979317915	1.10623130989372
S10390	0.269447655825176	0.0122036146856303	0.596756720200046	0	0	0	0.121592009289148	0	0	9999	0.333222246779668	1.05904856107529
S10391	0.146836366155739	0.009378504476655	0.721981345612517	0.0390281974585963	0	0	0.0827755862964929	0	0	9999	0.263014372571255	1.14243310775694
S10393	0.129784248627938	0	0.746643989194937	0.0218235303026222	0	0	0.0840900297707351	0.0176582021037681	0	9999	0.305423914158289	1.11576221889467
S10400	0.192663700295703	0.00152053647946857	0.7201798977723	0	0	0	0.085635865452529	0	0	9999	0.302107658526383	1.09868699077667
S10401	0.204027038664773	0.009690231311268	0.694078568066692	0	0	0	0.0922041619572671	0	0	9999	0.313316809476309	1.08730697190521
S10406	0.186887654137328	0	0.727866369665433	0.0175590346811664	0	0	0.0676869415160722	0	0	9999	0.272516769412693	1.12274867817111
S10408	0.21192928373	0.0046016454304165	0.655936427317682	0	0	0	0.127532643521901	0	0	9999	0.296866380228786	1.10094990273987
S10409	0.172958584249559	0	0.73704936732079	0.00742916293402499	0	0	0.082562885495626	0	0	9999	0.297856416819468	1.10722991712636
S10418	0.278290287858702	0	0.59520437911966	0	0	0	0.126505333021639	0	0	9999	0.274880336181255	1.10190969528883
S10431	0.169094420207668	0.0251854338259716	0.700850227793553	0	0	0	0.104869918172807	0	0	9999	0.286269837932958	1.11712408958999
S10438	0.167578353650404	0	0.759814232933014	0	0	0	0.0726074134165827	0	0	9999	0.290758520458723	1.1130297641291
S10439	0.175543934119157	0.00200332503391542	0.751742374606525	0	0	0	0.0707103662404023	0	0	9999	0.308865360218858	1.09673944566775
S10441	0.211563706202766	0.0186189398980474	0.665999284251563	0	0	0	0.103818069647624	0	0	9999	0.256273363470154	1.12920088168135
S10442	0.159289013571212	0.0128200829574739	0.740898847378588	0	0	0	0.0869920560927264	0	0	9999	0.294495321841364	1.11257744977408
S1046	0.153749084363236	0.00290032523331051	0.764240108555608	0.00271130444746334	0	0	0.0763991774003824	0	0	9999	0.291763958486866	1.11609746314047
S10478	0.243048807362655	0.0124359764069631	0.663286621410971	0	0	0	0.0812285948194111	0	0	9999	0.267661759768405	1.11162837468709
S10480	0.107872978975587	0.0533733107459769	0.724163449130194	0	0	0	0.114590261148242	0	0	9999	0.310012730305972	1.11408649731337
S10484	0.231262553305716	0.0152254272053468	0.655215502591181	0	0	0	0.0982965168977563	0	0	9999	0.286071261646641	1.10178056002203
S10492	0.131202595964359	0	0.775091825753365	0	0	0	0.0937055782822764	0	0	9999	0.312868732340134	1.10656737104742
S10496	0.0927201868922714	0.0420744578410285	0.770542805237932	0	0	0	0.0946625500287678	0	0	9999	0.289876656743965	1.13320061701166
S10510	0.151734241007792	0.0058383301164795	0.735422642924706	0	0	0	0.107004785951023	0	0	9999	0.277522395564166	1.12950039444112
S10513	0.149265193219301	0.00217085498623623	0.761827066394721	0	0	0	0.0867368853997421	0	0	9999	0.295127703812505	1.11521143076325
S10516	0.172694042368258	0.0319734553535066	0.702587019355672	0.0059210271583376	0	0	0.0868244557642255	0	0	9999	0.286793400074865	1.11451636294879
S10534	0.143269336893615	0.0181764636319341	0.690158618608396	0.0470734796823598	0	0	0.066827636382812	0.0344944648008825	0	9999	0.275198761530898	1.13755163755285
S10535	0.113956713803115	0.00471277288633501	0.724429398532654	0.0396793986443389	0	0	0.0655145738447037	0.0517071422888534	0	9999	0.289895264374304	1.13651478370981
S10537	0.189686961128167	0.0370713958964705	0.649103374911642	0.0364126299539378	0	0	0.0877256381097827	0	0	9999	0.301927292363432	1.1002306364929
S1054	0.10932658544206	0.0252723401011524	0.772250707723793	0	0	0	0.0880460919763201	0.00510427475667528	0	9999	0.2791845153925	1.13802929548249
S10543	0.140007454106377	0.0332818290081674	0.683109304605728	0	0	0	0.143601412279728	0	0	9999	0.287141258911328	1.12698448039918
S10546	0.173385434763675	0	0.681223708338402	0.029846790516344	0	0	0.115544066381579	0	0	9999	0.277008176183568	1.1269581532752
S1055	0.179842029380682	0	0.717691919013962	0	0	0	0.102466051605355	0	0	9999	0.282261640662312	1.11843873018259
S10551	0.166579690860567	0.0427588559925112	0.706731300621648	0	0	0	0.0839301525252738	0	0	9999	0.32944852697132	1.08174345442713
S10552	0.211818483242974	0	0.666839075762194	0	0	0	0.121342440994832	0	0	9999	0.266916664110113	1.12341590768795
S10555	0.130075967767369	0.0139207011387276	0.659564942424795	0	0	0	0.148771495296439	0	0.0476668933726691	9999	0.309769815981471	1.11495401203149
S10559	0.145552284689858	0.0359545360931698	0.744973202653114	0	0	0	0.073519976563858	0	0	9999	0.286610061198711	1.12025441868533
S1056	0.120744824081798	0.0262366364090012	0.763823965245095	0.00717146564184732	0	0	0.0651635818960496	0.0168595267262091	0	9999	0.305643859533551	1.11443637638859
S10563	0.170484793137025	0.0256917731085502	0.661896265019611	0.0246900180381073	0	0	0.117237150696706	0	0	9999	0.298950960805157	1.10937450874584
S10574	0.117171595345672	0.0441919427798242	0.757501156594619	0	0	0	0.0811353052798849	0	0	9999	0.291379159213266	1.12423022071618
S10576	0.224695544430124	0	0.63567027881321	0.00799694433727258	0	0	0.114387650404856	0.0172495820145377	0	9999	0.284121038032214	1.10935662553523
S10578	0.184360964566487	0	0.732590261877365	0.00379462583048017	0	0	0.0792541477256678	0	0	9999	0.294898244897094	1.10619942504779
S10579	0.136601127885018	0	0.741886350394363	0.0214792594577882	0	0	0.100033262262831	0	0	9999	0.258089915402294	1.14965720740024
S10582	0.197859348218856	0.034748903616574	0.683411208128877	8.56189164092676e-05	0	0	0.0838949211192832	0	0	9999	0.282920784176559	1.11045131015183
S1059	0.143816767553909	0.0135596383219044	0.740615895132251	0	0	0	0.102007698991935	0	0	9999	0.301995192871855	1.11177785835119
S10599	0.188476497789978	0	0.695117290624085	0.0480000601221993	0	0	0.068406151463738	0	0	9999	0.299544430295787	1.10350597768593
S10611	0.118491478834799	0.0162753188143351	0.770147226097574	0.0175967192722542	0	0	0.0774892569810375	0	0	9999	0.271858420986188	1.14134029888213
S10614	0.221446839955486	0	0.692265640049599	0	0	0	0.0862875199949148	0	0	9999	0.296758500686375	1.09588723617588
S10624	0.128425131285239	0.0799036372648728	0.711425811084079	0.000571265429530671	0	0	0.0796741549362784	0	0	9999	0.275447830854951	1.13189770344308
S10632	0.180437723783679	0.00708612652533357	0.718320170535788	0	0	0	0.0941559791551989	0	0	9999	0.284256268501948	1.11581249846977
S10634	0.123324610656007	0.0219860504262413	0.725854418805575	0	0	0	0.0905745166624239	0.0382604034497524	0	9999	0.283525970434235	1.13556706636315
S10638	0.183880093866008	0.00574348720633678	0.71367466174227	0	0	0	0.0967017571853853	0	0	9999	0.270408078301063	1.12573321513918
S10644	0.116624922924326	0.0173288062185004	0.769971245397656	0.000334117045456929	0	0	0.0957409084140607	0	0	9999	0.308507094059593	1.11320316034736
S10649	0.187470909268474	0	0.719215572830882	0	0	0	0.0734141793908035	0.019899338509841	0	9999	0.249144616350756	1.14202517616915
S10652	0.204667184554331	0.0306339543102374	0.62572494688948	0	0	0	0.138973914245952	0	0	9999	0.259088795074677	1.13131513992699
S10654	0.136508560595774	0.0243163974775316	0.688118949986007	0	0	0	0.151056091940688	0	0	9999	0.276485850835957	1.13732726122397
S10655	0.152225057512693	0.00498440434835719	0.739024934696643	0.0289960005480261	0	0	0.0634146667568581	0.0113549361374226	0	9999	0.270206296964172	1.13525975313269
S10656	0.129063983822999	0.018643670667953	0.725624763157576	0	0	0	0.126667582351473	0	0	9999	0.29622682684657	1.12193585812792
S10657	0.190862854058916	0	0.691809452519967	0	0	0	0.117327693421118	0	0	9999	0.305608045138674	1.09876344871051
S10658	0.126415147546893	0.0188921717835501	0.746565364130214	0.00305721245249368	0	0	0.105070104086849	0	0	9999	0.289826072804537	1.12611716961525
S10660	0.0977238380173757	0.0250681059835363	0.716919248411664	0	0	0	0.128013280263446	0	0.0322755273239772	9999	0.303361404389756	1.12587622142619
S10661	0.10811680196834	0.0482741122461805	0.760706417215273	0	0	0	0.0829026685702061	0	0	9999	0.280098470150205	1.13545803988122
S10676	0.112910463050293	0.034150481800618	0.779565556617239	0	0	0	0.0733734985318501	0	0	9999	0.250395133871453	1.15710215111435
S1068	0.114988397058801	0.057036813206921	0.753760130745529	0	0	0	0.0742146589887485	0	0	9999	0.307295578911862	1.11118507728215
S10681	0.20630367322938	0	0.687242452116896	0	0	0	0.101282646253326	0.005171228400398	0	9999	0.278061531808084	1.11549027456284
S10686	0.137183448292959	0.0303685521961043	0.740196191150442	0.0179700496944301	0	0	0.0742817586660646	0	0	9999	0.291645666701963	1.11995988378543
S10688	0.139946772067846	0.0539474913931189	0.70455576513315	0	0	0	0.101549971405884	0	0	9999	0.26384461301637	1.14047883523139
S10690	0.163454083445896	0.0260113768333758	0.685705675054546	0	0	0	0.124828864666183	0	0	9999	0.263319471941117	1.13776939382452
S10698	0.10744767114245	0.0492882588569283	0.731760459795738	0.020386945070362	0	0	0.0911166651345223	0	0	9999	0.315066022100381	1.10976329364753
S107	0.138034350973119	0.00925342523506979	0.751464325114322	0	0	0	0.095688285425888	0	0.00555961325160162	9999	0.30140799400961	1.11372572018487
S10703	0.0935700886492686	0.0206348712471928	0.78861496490399	0.00996189323488046	0	0	0.0872181819646682	0	0	9999	0.30128372383867	1.12505185525416
S10726	0.13609523884717	0.0146871473657634	0.778224519702104	0.00105288488524782	0	0	0.0699402091997146	0	0	9999	0.297815261794258	1.11491111279361
S10729	0.20410760276378	0.0115254194676182	0.649253022134193	0.0216163744950452	0	0	0.113497581139363	0	0	9999	0.278350143734356	1.11686374720046
S10733	0.119132718596196	0.0127313127550606	0.779069439056504	0	0	0	0.0890665295922396	0	0	9999	0.295439881596885	1.12262186997161
S10734	0.170893796763221	0	0.736553516250912	0	0	0	0.0925526869858667	0	0	9999	0.321871523221761	1.08918572111992
S10735	0.164536796148083	0.00737941822566207	0.744530946340151	0	0	0	0.0835528392861032	0	0	9999	0.302970949900531	1.10466544379386
S10740	0.229933772950366	0	0.684641933277143	0.00623721701025924	0	0	0.0791870767622313	0	0	9999	0.307197428884231	1.08580648065978
S10745	0.199963522274122	0.0403332233775037	0.680463381416931	0	0	0	0.079239872931444	0	0	9999	0.274329597928377	1.11585119276215
S10748	0.149607415628128	0.0147126026699349	0.749626242998009	0	0	0	0.0860537387039284	0	0	9999	0.285975746618439	1.12155960856728
S10753	0.198045195848683	0.0113943949732115	0.692822099114619	0	0	0	0.0907351344491242	0	0.00700317561436258	9999	0.291450919090249	1.10569030151713
S10756	0.145880575481616	0.026395300954497	0.691928936766531	0.0563365448574773	0	0	0.0794586419398786	0	0	9999	0.268408850100683	1.13855668446033
S10757	0.0878037207672998	0.0429096424889398	0.739698053091189	0	0	0	0.0921699028717198	0	0.0374186807808515	9999	0.304033150767257	1.12459576352047
S1076	0.17920084338829	0.0278349448787114	0.708598844353401	0	0	0	0.0843653673795982	0	0	9999	0.319343060996962	1.08729731295187
S10764	0.205412759984675	0.00121767783182932	0.675680835392711	0	0	0	0.117688726790785	0	0	9999	0.283153593075132	1.11239121932057
S10767	0.101267702551872	0.0388788966127868	0.676933646464637	0.0328919385305713	0	0	0.142559703069843	0	0.0074681127702904	9999	0.313142897014165	1.11873312730458
S10776	0.160066030605463	0.048500106326328	0.657761759251431	0.0372931714125988	0	0	0.0963789324041791	0	0	9999	0.280396458645188	1.12457833618336
S10778	0.175984572932557	0.00866153719812694	0.712517541453036	0	0	0	0.102836348416281	0	0	9999	0.292179580400363	1.11140939467023
S10784	0.225084235005321	0.0265048148081522	0.643775144217355	0	0	0	0.104635805969172	0	0	9999	0.277943874364715	1.10937550494606
S10787	0.160477125337318	0	0.699701761919766	0.026992018940816	0	0	0.1128290938021	0	0	9999	0.317095085968387	1.09861096362065
S10800	0.132735962870017	0.0796746557364319	0.709736451233417	0	0	0	0.077852930160134	0	0	9999	0.293589720616908	1.11652921039301
S10805	0.191459714697604	0.00635841572948386	0.715408024463295	0	0	0	0.0867738451096171	0	0	9999	0.269505300658812	1.12372907165971
S10813	0.13894288514789	0.0444900116413455	0.705880049841719	0	0	0	0.110687053369045	0	0	9999	0.283257021699571	1.1269448076348
S10814	0.205778897337829	0	0.670502219009616	0	0	0	0.123718883652555	0	0	9999	0.278097315497742	1.11668414447253
S10815	0.118559899689521	0.0299968642750774	0.72794293969656	0.0277326548993944	0	0	0.0957676414394479	0	0	9999	0.265209160162642	1.14772389338464
S10817	0.161246401195483	0.00093879569781355	0.709468160838142	0.0149056252699812	0	0	0.11344101699858	0	0	9999	0.285723946612316	1.12228868672692
S1083	0.112823043266392	0.0357947967584501	0.759715113366913	0	0	0	0.0916670466082447	0	0	9999	0.284052575776275	1.13231665502101
S10835	0.142562507734601	0.0249010979657025	0.77294657297717	0	0	0	0.0595898213225265	0	0	9999	0.276540598837135	1.12848563000443
S10838	0.149326383530379	0.000503948315457493	0.78342040938905	0	0	0	0.0667492587651132	0	0	9999	0.271956929722808	1.13191375585852
S10844	0.131098133268306	0.0113573514641919	0.655885879201863	0.0906162164210988	0	0	0.108643992978168	0.0023984266663725	0	9999	0.293788620499639	1.12816998870311
S10845	0.161134655910851	0.0248627089535169	0.721413754039209	0.000980697402674447	0	0	0.0916081836937487	0	0	9999	0.260989466380544	1.13761267607431
S10846	0.114984419833982	0.0419699798712248	0.737143269410188	0	0	0	0.105902330884605	0	0	9999	0.326362742897092	1.09888956114169
S10853	0.191592422023161	0	0.702551709533813	0	0	0	0.0581900734478007	0.0476657949952256	0	9999	0.283499354870067	1.1174871345517
S10854	0.103917155706015	0.0772829817287035	0.750334186098382	0	0	0	0.0684656764668994	0	0	9999	0.305378925923516	1.11435466268884
S10865	0.164505152800668	0.0249678861360119	0.705411624550531	0	0	0	0.105115336512789	0	0	9999	0.28450734339957	1.11969757970491
S10866	0.145644272618574	0	0.751049568943787	0	0	0	0.103306158437639	0	0	9999	0.285643567636864	1.12484590447037
S10869	0.203036070215013	0.0242130104066897	0.648593946003157	0	0	0	0.124156973375141	0	0	9999	0.263680562533769	1.12723629491771
S10873	0.175978411281133	0.00744981408085463	0.714677240570299	0	0	0	0.0744567707100929	0.0274377633576205	0	9999	0.2653424711028	1.13352589409863
S10876	0.119479375881101	0.0311071277413477	0.775164668919195	0	0	0	0.0742488274583563	0	0	9999	0.296020231030161	1.12013624460314
S10883	0.198469059062856	0	0.704556406549151	0	0	0	0.0969745343879931	0	0	9999	0.284056389516953	1.11193656339037
S10885	0.164137769678027	0	0.724057381731054	0.0378206363699847	0	0	0.0739842122209342	0	0	9999	0.309042382805755	1.10199514260524
S10893	0.201083322811956	0	0.714933747662707	0	0	0	0.0829810180087018	0.00100191151663548	0	9999	0.292645283513612	1.1038951612332
