B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
mix_48	0	1	0	0	0	0	0	7.45529727322262e-268	0	0
mix_49	0	1	0	0	0	0	0	2.43155262310053e-183	0	0
mix_50	0	1	0	0	0	0	0	9.27659277952721e-27	0	0
mix_51	0	1	0	0	0	0	0	2.47831769045124e-218	0	0
mix_52	0	1	0	0	0	0	0	4.59650816569744e-146	0	0
mix_53	0	1	0	0	0	0	0	1.1627816315856e-208	0	0
mix_54	0	6.62106170603359e-259	0	0	0	0	0	0	0	1
mix_55	0	1	0	0	0	0	0	9.55392485618266e-180	0	0
mix_56	0	7.24446073325519e-29	0	0	0	0	0	1	0	0
mix_57	0	1.35018077231874e-53	0	0	0	0	0	1	0	0
mix_58	0	2.56220333789373e-15	0	0	0	0	0	0.999999999999997	0	0
mix_59	0	0.0370099339412913	0	0	0	0	0	0.962990066058709	0	0
mix_60	0	1	0	0	0	0	0	2.82707974933598e-170	0	0
mix_61	0	4.93194227751077e-46	0	0	0	0	0	1	0	0
mix_62	0	2.21115944546253e-37	0	0	0	0	0	1	0	0
mix_63	0	3.43636108016376e-22	0	0	0	0	0	1	0	0
mix_64	0	1	0	0	0	0	0	2.36685786228218e-133	0	0
mix_65	0	0.999996652462563	0	0	0	0	0	3.34753743676889e-06	0	0
mix_66	0	1	0	0	0	0	0	1.81146311189755e-200	0	0
mix_67	0	1	0	0	0	0	0	2.80415284866541e-90	0	0
mix_68	0	0	0	0	0	0	0	1.03725288420836e-55	0	1
mix_69	0	1	0	0	0	0	0	1.16212400970026e-122	0	0
mix_70	0	1	0	0	0	0	0	3.81780285235634e-317	0	0
mix_71	0	1	0	0	0	0	0	8.53464481064676e-281	0	0
mix_72	0	1	0	0	0	0	0	0	0	0
mix_73	0	1	0	0	0	0	0	2.41415496990229e-188	0	0
mix_74	0	1	0	0	0	0	0	3.90368307654738e-121	0	0
mix_75	0	1	0	0	0	0	0	2.01242689589329e-210	0	0
mix_76	0	4.58072105670918e-129	0	0	0	0	0	1	0	0
mix_77	0	0	0	0	0	0	0	1	0	3.78502480287826e-97
mix_78	0	1	0	0	0	0	0	3.79564729627801e-100	0	0
mix_79	0	1	0	0	0	0	0	5.95999337614484e-24	0	0
mix_80	0	1	0	0	0	0	0	4.61455689170099e-123	0	0
mix_81	0	7.82223388815416e-54	0	0	0	0	0	1	0	0
mix_82	0	1	0	0	0	0	0	4.82049772097163e-144	0	0
mix_83	0	1	0	0	0	0	0	2.12457180882951e-165	0	0
mix_84	0	1	0	0	0	0	0	1.88894627410251e-55	0	0
mix_85	0	2.25427353924974e-32	0	0	0	0	0	1	0	0
mix_86	0	0	0	0	0	0	0	1	0	0
mix_87	0	4.5019157998567e-05	0	0	0	0	0	0.999954980842001	0	0
mix_88	0	0.00228303084583087	0	0	0	0	0	0.997716969154169	0	0
mix_89	0	4.99920191493796e-108	0	0	0	0	0	1	0	2.94041911456351e-87
mix_90	0	0.99999325838008	0	0	0	0	0	6.74161992018523e-06	0	0
mix_91	0	1	0	0	0	0	0	1.18794089895875e-154	0	0
mix_92	0	1	0	0	0	0	0	8.74701466470319e-66	0	0
mix_93	0	1	0	0	0	0	0	1.68061167694472e-105	0	0
mix_94	0	1	0	0	0	0	0	6.10213485403288e-17	0	0
mix_95	0	1	0	0	0	0	0	1.82034763333271e-227	0	0
mix_96	0	1	0	0	0	0	0	1.57215559987564e-164	0	0
mix_97	0	1	0	0	0	0	0	1.96108251244919e-61	0	0
mix_98	0	1	0	0	0	0	0	1.06393585449238e-113	0	0
mix_99	0	0	0	0	0	0	0	1	0	0
mix_100	0	1	0	0	0	0	0	5.28616751326985e-60	0	0
