naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
S12830	0	0	0	0	0	0	0	0	0
S12836	0	0	0	0	0	0	0	0	0
S12839	0	0	0	0	0	0	0	0	0
S12845	0	0	0	0	0	0	0	0	0
S12848	0	0	0	0	0	0	0	0	0
S12849	0	0	0	0	0	0	0	0	0
S12854	0	0	0.825588412132169	1.10697244154733	0	0	0	0	0
S12857	0	0	0	0	0	0	0	0	0
S12863	0	0	0	0	0	0	0	0	0
S12865	0	0	0	0	0	0	0	0	0
S12866	0	0	0	0	0	0	0	0	0
S12868	0	0	0	0	0	0	0	0	0
S12869	0	0	0	0	0	0	0	0	0
S12872	0	0	0	0	0	0	0.00121260980127211	0	0
S12875	0	0	0	0	0	0	0	0	0
S12884	0	0	0	0	0	0	0	0	0
S12886	0	0	0.788375318946612	1.38582921215429	0	0	0	0	0
S12888	0	0	0	0	0	0	0	0	0
S12893	0	0	0	0	0	0	0	0	0
S12897	0	0	0	0	0	0	0	0	0
S1290	0	0	0	0	0	0	0	0	0
S12901	0	0	0	0	0	0	0	0	0
S12906	0	0	0	0	0	0	0	0	0
S1291	0	0	0	0	0	0	0	0	0
S12912	0	0	0	0	0	0	0	0	0
S12922	0	0.0878534850819177	0	0	0.0678283225431622	0.0948728013284216	0	1.65661618262546	2.11409156380539
S12924	0	0	0	0	0	0	0	0	0
S12925	0	0	0	0	0	0	0	0	0
S12944	0	0	0	0	0	0	0	0	0
S12950	0	0	0	0	0	0	0	0	0
S12952	0	0	0	0	0	0	0	0	0
S12953	0	0	0	0	0	0	0	0	0
S1296	0	0	0	0	0	0	0	0	0
S12964	0	0	0	0	0	0	0	0	0
S12968	0	0	0	0	0	0	0	0	0
S12969	0	0	0	0	0	0	0	0	0
S12978	0	0	0	0	0	0	0	0	0
S12979	0	0	0	0	0	0	0	0	0
S12982	0	0	0	0	0	0	0	0	0
S12984	0	0	0	0	0	0	0	0	0
S12989	0	0	0	0	0	0	0	0	0
S12996	0	0	0	0	0	0	0	0	0
S13010	0	0	0	0	0	0	0	0	0
S13018	0	0	0	0	0	0	0	0	0
S13022	0	0	0	0	0	0	0	0	0
S13025	0	0	0	0	0	0	0	0	0
S13026	0	0	0	0	0	0	0	0	0
S13029	0	0	0	0	0	0	0	0	0
S13035	0	0	0	0	0	0	0	0	0
S13039	0	0	0	0	0	0	0	0	0
S13042	0	0	0	0	0	0	0	0	0
S13051	0	0	0	0	0	0	0	0	0
S13053	0	0	0	0	0	0	0	0	0
S13057	0	0	0	0	0	0	0	0	0
S1306	0	0	0	0	0	0	0	0	0
S13060	0	0	0	0	0	0	0	0	0
S13062	0	0	0	0	0	0	0	0	0
S13070	0	0	0	0	0	0	0	0	0
S13073	0	0	0	0	0	0	0	0	0
S1308	0	0	0	0	0	0	0	0	0
S13082	0	0	0	0	0	0	0	0	0
S13084	0	0	0	0	0	0	0	0	0
S13094	0	0	0	0	0	0	0	0	0
S13109	0	0	0	0	0	0	0	0	0
S13114	0	0	0	0	0	0	0	0	0
S13131	0	0	0	0	0	0	0	0	0
S13132	0	0	0	0	0	0	0	0	0
S13134	0	0	0	0	0	0	0	0	0
S13154	0	0	0	0	0	0	0	0	0
S13161	0	0	0	0	0	0	0	0	0
S13169	0	0	0	0	0	0	0	0	0
S1317	0	0	0	0	0	0	0	0	0
S13170	0	0	0	0	0	0	0.13840605674539	0	0
S13173	0	0	0	0	0	0	0	0	0
S13178	0	0	0	0	0	0	0	0	0
S13192	0	0	0	0	0	0	0	0	0
S13194	0	0	0	0	0	0	0	0	0
S13195	0	0	0	0	0	0	0	0	0
S132	0	0	0	0	0	0	0	0	0
S13203	0	0	0	0	0	0	0	0	0
S13216	0	0	0	0	0	0	0	0	0
S13217	0	0	0	0	0	0	0	0	0
S13219	0	0	0	0	0	0	0	0	0
S1322	0	0	0	0	0	0	0	0	0
S13227	0	0	0	0	0	0	0	0	0
S13231	0	0	0	0	0	0	0	0	0
S13234	0	0	0	0	0	0	0	0	0
S13243	0	0	0	0	0	0	0	0	0
S13248	0	0	0	0	0	0	0	0	0
S13253	0	0	0	0	0	0	0	0	0
S13272	0	0	0	0	0	0	0	0	0
S13275	0	0	0	0	0	0	0	0	0
S13278	0	0	0	0	0	0	0	0	0
S13283	0	0	0	0	0	0	0	0	0
S13289	0	0	0	0	0	0	0	0	0
S1329	0	0	0	0	0	0	0	0	0
S13291	0	0	0	0	0	0	0	0	0
S13293	0	0	0	0	0	0	0	0	0
S13296	0	0	0	0	0	0	0	0	0
S13299	0	0	0	0	0	0	0	0	0
S1330	0	0	0	0	0	0	0	0	0
S13300	0	0	0	0	0	0	0	0	0
S13305	0	0	0	0	0	0	0	0	0
S1331	0	0	0	0	0	0	0	0	0
S13310	0	0	0	0	0	0	0	0	0
S13311	0	0	1.75696008949248	2.54438674262969	0	0	0	0	0
S13324	0	0	0	0	0	0	0	0	0
S13326	0	0	0	0	0	0	0	0	0
S13329	0	0	0	0	0	0	0	0	0
S13331	0	0	0	0	0	0	0	0	0
S13336	0	0	0	0	0	0	0	0	0
S13339	0	0	0	0	0	0	0	0	0
S13341	0	0	0	0	0	0	0	0	0
S13345	0	0	0	0	0	0	0	0	0
S13346	0	0	0	0	0	0	0	0	0
S13349	0	0	0	0	0	0	0	0	0
S1335	0	0	0	0	0	0	0	0	0
S13352	0	0	0	0	0	0	0	0	0
S13354	0	0	0	0	0	0	0	0	0
S13357	0	0	0	0	0	0	0	0	0
S13367	0	0	0	0	0	0	0	0	0
S13369	0	0	0	0	0	0	0	0	0
S13370	0	0	0	0	0	0	0	0	0
S13374	0	0	0	0	0	0	0	0	0
S13378	0	0	0	0	0	0	0	0	0
S13382	0	0	0	0	0	0	0	0	0
S13389	0	0	0	0	0	0	0	0	0
S13391	0	0	0	0	0	0	0	0	0
S13396	0	0	0	0	0	0	0	0	0
S13398	0	0	0	0	0	0	0	0	0
S13403	0	0	0	0	0	0	0	0	0
S13405	0	0	0	0	0	0	0	0	0
S13407	0	0	0	0	0	0	0	0	0
S1341	0	0	0	0	0	0	0	0	0
S13415	0	0	0	0	0	0	0	0	0
S13416	0	0	0	0	0	0	0	0	0
S13420	0	0	0	0	0	0	0	0	0
S13425	0	0	0	0	0	0	0	0	0
S13433	0	0	0	0	0	0	0	0	0
S13442	0	0	0	0	0	0	0	0	0
S13444	0	0	0	0	0	0	0	0	0
S13445	0	0	0	0	0	0	0	0	0
S13454	0	0	0	0	0	0	0	0	0
S13457	0	0	0	0	0	0	0.535035465638442	0	0
S13461	0	0	0	0	0	0	0	0	0
S13471	0	0	0	0	0	0	0	0	0
S13472	0	0	0	0	0	0	0	0	0
S13476	0	0	0	0	0	0	0	0	0
S13478	0	0	0	0	0	0	0	0	0
S1348	0	0	0	0	0	0	0	0	0
S13486	0	0	0	0	0	0	0	0	0
S13494	0	0	0	0	0	0	0	0	0
S13507	0	0	0	0	0	0	0	0	0
S13510	0	0	0	0	0	0	0	0	0
S13511	0	0	0	0	0	0	0	0	0
S13512	0	0	0	0	0	0	0	0	0
S13515	0	0	0	0	0	0	0	0	0
S13519	0	0	0	0	0	0	0	0	0
S13521	0	0	0	0	0	0	0	0	0
S13533	0	0	0	0	0	0	0	0	0
S13537	0	0	0	0	0	0	0	0.0720921000238035	0
S13541	0	0	0	0	0	0	0	0	0
S13543	0	0	0	0	0	0	0	0	0
S13545	0	0	0	0	0	0	0	0	0
S1355	0	0	0	0	0	0	0	0	0
S13558	0	0	0	0	0	0	0	0	0
S1356	0	0	0	0	0	0	0	0	0
S13561	0	0	0	0	0	0	0	0	0
S13564	0	0	0	0	0	0	0	0	0
S13568	0	0	0	0	0	0	0	0	0
S13569	0	0	0	0	0	0	0	0	0
S13570	0	0	0	0	0	0	0	0	0
S13575	0	0	0	0	0	0	0	0	0
S13577	0	0	0	0	0	0	0	0	0
S13585	0	0	0	0	0	0	0	0	0
S13586	0	0	0	0	0	0	0	0	0
S13587	0	0	0	0	0	0	0	0	0
S13589	0	0	0	0	0	0	0	0	0
S13593	0	0	0	0	0	0	0	0	0
S13605	0	0	0	0	0	0	0	0	0
S13616	0	0	0	0	0	0	0	0	0
S13617	0	0	0	0	0	0	0	0	0
S13618	0	0	0	0	0	0	0	0	0
S13625	0	0	0	0	0	0	0	0	0
S13627	0	0	0	0	0	0	0	0	0
S13633	0	0	0	0	0	0	0	0	0
S13636	0	0	1.00752607566407	0.835943204282089	0	0	0	0	0
S13638	0	0	0	0	0	0	0	0	0
S13646	0	0	0	0	0	0	0	0	0
S13647	0	0	0	0	0	0	0	0	0
S13649	0	0	0	0	0	0	0	0	0
S1365	0	0	0	0	0	0	0	0	0
S13654	0	0	0	0	0	0	0	0	0
S13656	0	0	0	0	0	0	0	0	0
S13658	0	0	0	0	0	0	0	0	0
S13664	0	0	0	0	0	0	0	0	0
S13672	0	0	0	0	0	0	0	0	0
S13674	0	0	0	0	0	0	0	0	0
S13675	0	0	0	0	0	0	0	0	0
S13678	0	0	0	0	0	0	0	0	0
S13679	0	0	0	0	0	0	0	0	0
S13698	0	0	0	0	0	0	0	0	0
S13706	0	0	0	0	0	0	0	0	0
S13708	0	0	0	0	0	0	0	0	0
S1371	0	0	0	0	0	0	0	0	0
S13716	0	0	0	0	0	0	0	0	0
S13717	0	0	0	0	0	0	0	0	0
S13725	0	0	0	0	0	0	0	0	0
S1373	0	0	0	0	0	0	0	0	0
S13749	0	0	0	0	0	0	0	0	0
S13751	0	0	0	0	0	0	0	0	0
S13759	0	0	0	0	0	0	0	0	0
S13761	0	0	0	0	0	0	0	0	0
S13766	0	0	0	0	0	0	0	0	0
S13778	0	0	0	0	0	0	0	0	0
S1378	0	0	0	0	0	0	0	0	0
S13780	0	0	0	0	0	0	0	0	0
S13785	0	0	0	0	0	0	0	0	0
S13789	0	0	0	0	0	0	0	0	0
S13791	0	0	0	0	0	0	0	0	0
S13794	0	0	0	0	0	0	0	0	0
S13795	0	0	0	0	0	0	0	0	0
S13796	0	0	0	0	0	0	0	0	0
S13824	0	0	0	0	0	0	0	0	0
S13827	0	0	0	0	0	0	0	0	0
S13834	0	0	0	0	0	0	0	0	0
S13837	0	0	0	0	0	0	0	0	0
S13846	0	0	0	0	0	0	0	0	0
S1385	0	0	0	0	0	0	0	0	0
S13851	0	0	0	0	0	0	0	0	0
S13856	0	0	0	0	0	0	0	0	0
S13858	0	0	0	0	0	0	0	0.855224390244869	1.08426388157157
S13866	0	0	0	0	0	0	0	0	0
S13877	0	0	0	0	0	0	0	0	0
S13881	0	0	0	0	0	0	0	0	0
S13883	0	0	0	0	0	0	0	0	0
S13903	0	0	0	0	0	0	0	0	0
S13904	0	0	0	0	0	0	0	0	0
S13920	0	0	0	0	0	0	0	0	0
S13925	0	0	0	0	0	0	0	0	0
S13926	0	0	0	0	0	0	0	0	0
S1393	0	0	0	0	0	0	0	0	0
S13936	0	0	0	0	0	0	0	0	0
S13938	0	0	0	0	0	0	0	0	0
S13948	0	0	0	0	0	0	0	0	0
S13952	0	0	0	0	0	0	0	0	0
S13955	0	0	0	0	0	0	0	0	0
S13956	0	0	0	0	0	0	0	0	0
S13959	0	0	0	0	0	0	0	0	0
S13972	0	0	0	0	0	0	0	0	0
S13980	0	0	0.432821802068411	0	0	0	0	0	0
S13982	0	0	0	0	0	0	0	0	0
S13988	0	0	0	0	0	0	0	0	0
S14012	0	0	0	0	0	0	0	0	0
S14014	0	0	0	0	0	0	0	0	0
S14022	0	0	0	0	0	0	0	0	0
S14028	0	0	0	0	0	0	0	0	0
S14030	0	0	0	0	0	0	0	0	0
S14035	0	0	0	0	0	0	0	0	0
S14037	0	0	0	0	0	0	0	0	0
S14038	0	0	0	0	0	0	0	0	0
S14049	0	0	0	1.32669513192401	0	0	0	0	0
S14051	0	0	0	0	0	0	0	0	0
S14056	0	0	0	0	0	0	0	0	0
S14070	0	0	0	0	0	0	0	0	0
S1408	0	0	0	0	0	0	0	0	0
S14089	0	0	0	0	0	0	0	0	0
S14090	0	0	0	0	0	0	0	0	0
S14121	0	0	0	0	0	0	0	0	0
S14122	0	0	0	0	0	0	0	0	0
S14129	0	0	0	0	0	0	0	0	0
S14133	0	0	0	0	0	0	0	0	0
S14138	0	0	0	0	0	0	0	0	0
S14141	0	0	0	0	0	0	0	0	0
S14151	0	0	0	0	0	0	0	0	0
S14154	0	0	0	0	0	0	0	0	0
S14157	0	0	0	0	0	0	0	0	0
S14161	0	0	0	0	0	0	0	0	0
S14167	0	0	0	0	0	0	0	0	0
S14185	0	0	0	0	0	0	0	0	0
S1419	0	0	0	0	0	0	0	0	0
S14193	0	0	0	0	0	0	0	0	0
S14197	0	0	0	0	0	0	0	0	0
S142	0	0	0	0	0	0	0	0	0
S14206	0	0	0	0	0	0	0	0	0
S14215	0	0	0	0	0	0	0	0	0
S14220	0	0	0	0	0	0	0	0	0
S14222	0	0	0	0	0	0	0	0	0
S14225	0	0	0	0	0	0	0	0	0
S1423	0	0	0	0	0	0	0	0	0
S14233	0	0	0	0	0	0	0	0	0
S14251	0	0	0	0	0	0	0	0	0
S14260	0	0	0	0	0	0	0	0	0
S14266	0	0	0	0	0	0	0	0	0
S14278	0	0	0	0	0	0	0	0	0
S14280	0	0	0	0	0	0	0	0	0
S14286	0	0	0	0	0	0	0	0	0
S14287	0	0	0	0	0	0	0	0	0
S14290	0	0	0	0	0	0	0	0	0
S14297	0	0	0	0	0	0	0	0	0
S14303	0	0	0	0	0	0	0	0	0
S14305	0	0	0	0	0	0	0	0	0
S1432	0	0	0	0	0	0	0	0	0
S14320	0	0	0	0	0	0	0	0	0
S14332	0	0	0	0	0	0	0	0	0
S14339	0	0	0	0	0	0	0	0	0
S14340	0	0	0	0	0	0	0	0	0
S14342	0	0	0	0	0	0	0	0	0
S14346	0	0	0.0800982407141218	0	0	0	0	0	0
S14348	0	0	0	0	0	0	0	0	0
S14354	0	0	0	0	0	0	0	0	0
S14358	0	0	0	0	0	0	0.226723756138068	0	0
S1436	0	0	0	0	0	0	0	0	0
S1437	0	0	0	0	0	0	0	0	0
S14372	0	0	0	0	0	0	0	0	0
S14379	0	0	0	0	0	0	0	0	0
S14381	0	0	0	0	0	0	0	0	0
S14389	0	0	0	0	0	0	0	0	0
S14392	0	0	0	0	0	0	0	0	0
S14393	0	0	0	0	0	0	0	0	0
S14395	0	0	0	0	0	0	0.18668427442556	0	0
S14397	1.48318027037178	1.8659050175405	0	0	0	0	0	0	0
S144	0	0	0	0	0	0	0	0	0
S14402	0	0	0	0	0	0	0	0	0
S14405	0	0	0	0	0	0	0	0	0
S14409	0	0	0	0	0	0	0	0	0
S1441	0	0	0	0	0	0	0	0	0
S14414	0	0	0	0	0	0	0	0	0
S14415	0	0	0	0	0	0	0	0	0
S14416	0	0	0	0	0	0	0	0	0
S14417	0	0	0	0	0	0	0	0	0
S14428	0	0	0	0	0	0	0	0	0
S14432	0	0	0	0	0	0	0	0	0
S14433	0	0	0	0	0	0	0	0	0
S14434	0	0	0	0	0	0	0	0	0
S14437	0	0	0	0	0	0	0	0	0
S14438	0	0	0	0	0	0	0	0	0
S14440	0	0	0	0	0	0	0	0	0
S14462	0	0	0	0	0	0	0	0	0
S14467	0	0	0	0	0	0	0	0	0
S14469	0	0	0	0	0	0	0	0	0
S14488	0	0	0	0	0	0	0	0	0
S14492	0	0	0	0	0	0	0	0	0
S14493	0	0	0	0	0	0	0	0	0
S14495	0	0	0	0	0	0	0	0	0
S14502	0	0	0	0	0	0	0	0	0
S14507	0	0	0	0	0	0	0	0	0
S14513	0	0	0	0	0	0	0	0	0
S14522	0	0	0.376525826542205	0.775440666543112	0	0	0	0	0
S14532	0	0	0	0	0	0	1.32005447002886	0	0
S14533	0	0	0	0	1.37169606307416	0.595562283241429	0	0.223047215891415	0
S14534	0	0	0	0	0	0	0.306642216667356	0	0
S14538	0	0	0	0	0	0	0	0	0
S1454	0	0	0	0	0	0	0	0	0
S14549	0	0	0	0	0	0	0	0	0
S14554	0	0	0	0	0	0	0	0	0
S14562	0	0	0	0	0	0	0	0	0
S14564	0	0	0.403943173942331	0.561754592952642	0	0	0	0	0
S1457	0	0	0	0	0	0	0	0	0
S14570	0	0	0	0	0	0	0	0	0
S14571	0	0	0	0	0	0	0	0	0
S14579	0	0	0	0	0	0	0	0	0
S1458	0	0	0	0	0	0	0	0	0
S1459	0	0	0	0	0	0	0	0	0
S14594	0	0	0	0	0	0	0	0	0
S14595	0	0	0	0	0	0	0	0	0
S14599	0	0	0	0	0	0	0	0	0
S14608	0	0	0	0	0	0	0	0	0
S14614	0	0	0	0	0	0	0	0	0
S14619	0	0	0	0	0	0	0	0	0
S14640	0	0	0	0	0	0	0	0	0
S14641	0	0	0	0	0	0	0	0	0
S14644	0	0	0	0	0	0	0	0	0
S14647	0	0	0	0	0	0	0	0	0
S1465	0	0	0	0	0	0	0	0	0
S14650	0	0	0	0	0	0	0	0	0
S14653	0	0	0	0	0	0	0	0	0
S14660	0	0	0	0	0	0	0	0	0
S14663	0	0	0	0	0	0	0	0	0
S14664	0	0	0	0	0	0	0	0	0
S14674	0	0	0	0	0	0	0	0	0
S14676	0	0	0	0	0	0	0	0	0
S14678	0	0	0	0	0	0	0	0	0
S14682	0	0	0	0	0	0	0	0	0
S14683	0	0	0	0	0	0	0	0	0
S14685	0	0	0	0	0	0	1.27209112984705	0	0
S14694	0	0	0	0	0	0	0	0	0
S14696	0	0	0	0	0	0	0	0	0
S14705	0	0	0	0	0	0	0	0	0
S14707	0	0	0	0	0	0	0	0	0
S14714	0	0	0	0	0	0	0	0.10856585938285	0
S14729	0	0	0	0	0	0	0	0	0
S14733	0	0	0	0	0.212895140624575	0	0	0	0
S14735	0	0	0	0	0	0	0	0	0
S14749	0	0	0	0	0	0	0	0	0
S14761	0	0	0	0	0	0	0	0	0
S14762	0	0	0	0	0	0	0	0	0
S14766	0	0	0	0	0	0	0	0	0
S14767	0	0	0	0	0	0	0	0	0
S14769	0	0	0	0	0	0	0	0	0
S14770	4.63076162282126	3.13821575434054	0	0	0.000871282667341956	0	0	0	0
S14774	0	0	0	0	0	0	0	0	0
S14780	0	0	0	0	0	0	0	0	0
S14793	0	0	0	0	0	0	0	0	0
S14796	0	0	0	0	0	0	0	0	0
S14803	0	0	0	0	0	0	0	0	0
S14804	0	0	0	0	0	0	0	0	0
S14805	0	0	0	0	0	0	0	0	0
S14814	0	0	0	0	0	0	0	0	0
S14816	0	0	0	0	0	0	0	0	0
S1482	0	0	0	0	0	0	0	0	0
S14823	0	0	0	0	0	0	0	0	0
S14824	0	0	0	0	0	0	0	0	0
S14829	0	0	0	0	0	0	0	0	0
S14838	0	0	0	0	0	0	0	0	0
S14841	0	0	0	0	0	0	0	0	0
S14848	0	0	0	0	0	0	0	0	0
S14853	0	0	0	0	0	0	0	0	0
S1486	0	0	0	0	0	0	0	0	0
S14862	0	0	0	0	0	0	0	0	0
S14873	0	0	0	0	0	0	0	0	0
S14885	0	0	0	0	0	0	0	0	0
S14888	0	0	0	0	0	0	0	0	0
S14890	0	0	0	0	0	0	0	0	0
S14895	0	0	0	0	0	0	0	0	0
S14896	0	0	0	0	0	0	0	0	0
S14900	0	0	0	0	0	0	0	0	0
S14906	0	0	0	0	0	0	0	0	0
S14909	0	0	0	0	0	0	0	0	0
S1491	0	0	0	0	0	0	0	0	0
S14913	0	0	0	0	0	0	0	0	0
S14914	0	0	0	0	0	0	0.399689348873867	0	0
S14916	0	0	0	0	0	0	0	0.799558183972281	0.409607890621138
S14919	0	0	0	0	0	0	0.406145554789624	0	0
S14949	0	0	0	0	0	0	0	0	0
S1495	0	0	0	0	0	0	0	0	0
S14954	0	0	0	0	0	0	0	0	0
S14956	0	0	0	0	0	0	0	0	0
S14961	0.309659807726373	0	0	0	0	0	0	0	0
S14976	0	0	0	0	0	0	0	0	0
S14978	0	0	0	0	0	0	0	0	0
S14980	0	0	0	0	0	0	0	0	0
S14983	0	0	0	0	0	0	0	0	0
S14989	0	0	0	0	0	0	0	0	0
S14991	0	0	0	0	0	0	0	0	0
S14999	0	0	0	0	0	0	0	0	0
S15000	0	0	0	0	0	0	0	0	0
S15012	0	0	0	0	0	0	0	0	0
S15013	0	0	0	0	0	0	0	0	0
S1502	0	0	0	0	0	0	0	0	0
S15023	0	0	0	0	0	0	0	0	0
S15024	0	0	0	0	0	0	0	0	0
S15025	0	0	0	0	0	0	0	0	0
S15032	0	0	0	0	0	0	0	0	0
S15033	0	0	0	0	0	0	0	0	0
S15041	0	0	0	0	0	0	0	0	0
S1505	0	0	0	0	0	0	0	0	0
S15054	0	0	0	0	0	0	0	0	0
S15061	0	0	0	0	0	0	0	0	0
S15063	0	0	0	0	0	0	0	0	0
S15065	0	0	0	0	0	0	0	0	0
S15069	0	0	0	0	0	0	0	0	0
S15070	0	0	0	0	0	0	0	0	0
S15071	0	0	0	0	0	0	0	0	0
S15077	0	0	0	0	0	0	0	0	0
S15078	0	0	0	0	0	0	0	0	0
S1508	0	0	0	0	0	0	0	0	0
S15080	0	0	0	0	0	0	0	0	0
S15085	0	0	0	0	0	0	0	0	0
S15089	0	0	0	0	0	0	0	0	0
S15092	0	0	0	0	0	0	0	0	0
S15093	0	0	0	0	0	0	0	0	0
S15099	0	0	0	0	0	0	0	0	0
S1510	0	0	0	0	0	0	0	0	0
S15100	0	0	0	0	0	0	0	0	0
S15107	0	0	0	0	0	0	0	0	0
S15108	0	0	0	0	0	0	0	0	0
S1511	0	0	0	0	0	0	0	0	0
S15110	0	0	0	0	0	0	0	0	0
S15111	0	0	0	0	0	0	0	0	0
S15113	0	0	0	0	0	0	0	0	0
S15115	0	0	0	0	0	0	0	0	0
S15120	0	0	0	0	0	0	0	0	0
S15121	0	0	0	0	0	0	0	0	0
S15124	0	0	0	0	0	0	0	0	0
S15126	0	0	0	0	0	0	0	0	0
S15129	0	0	0	0	0	0	0	0	0
S15130	0	0	0	0	0	0	0	0	0
S15153	0	0	0	0	0	0	0	0	0
S15160	0	0	0	0	0	0	0	0	0
S15167	0	0	0	0	0	0	0	0	0
S1517	0	0	0	0	0	0	0	0	0
S15179	0	0	0	0	0	0	0	0	0
S15184	0	0	0	0	0	0	0	0	0
S15192	0	0	0	0	0	0	0	0	0
S15193	0	0	0	0	0	0	0	0	0
S15198	0	0	0	0	0	0	0	0	0
S1520	0	0	0	0	0	0	0	0	0
S15208	0	0	0	0	0	0	0	0	0
S1521	0	0	0	0	0	0	0	0	0
S15216	0	0	0	0	0	0	0	0	0
S15218	0	0	0	0	0	0	0	0	0
S1522	0	0	0	0	0	0	0	0	0
S15223	0	0	0	0	0	0	0	0	0
S15237	0	0	0	0	0	0	0	0	0
S15239	0	0	0	0	0	0	0	0	0
S15241	0	0	0	1.57079255408067	0	0	0	0	0
S15246	0	0	0	0	0	0	0	0	0
S15254	0	0	0	0	0	0	0	0.468692005873721	0
S15258	0	0	0	0	0	0	0	0	0
S15259	0	0	0	0	0	0	0	0	0
S15264	0	0	0	0	0	0	0	0	0
S15266	0	0	0	0	0	0	0	0	0
S15273	0	0	0	0	0	0	0	0	0
S1528	0	0	0	0	0	0	0	0	0
S15285	0	0	0	0	0	0	0	0	0
S15294	0	0	0	0	0	0	0	0	0
S15304	0	0	0	0	0	0	0	0	0
S15308	0	0	0	0	0	0	0	0	0
S15313	0	0	0	0	0	0	0	0	0
S15329	0	0	0	0	0	0	0	0	0
S1533	0	0	0	0	0	0	0	0	0
S15338	0	0	0	0	0	0	0	0	0
S15340	0	0	0	0	0	0	0	0	0
S15345	0	0	0	0	0	0	0.558998506229469	0	0
S15354	0	0	0	0	0	0	0	0	0
S15366	0	0	0	0	0	0	0	0	0
S15368	0	0	0	0	0	0	0	0	0
S15372	0	0	0.170708354337409	0	0	0	0	0	0
S15374	0	0	0	0	0	0	0	0	0
S15375	0	0	0	0	0	0	0	0	0
S15380	0	0	0	0	0	0	0	0	0
S15382	0	0	0	0	0	0	0	0	0
S1539	0	0	0	0	0	0	0	0	0
S15394	0	0	0	0	0	0	0	0	0
S15401	0	0	0	0	0	0	0	0	0
S15413	0	0	0	0	0	0	0	0	0
S15417	0	0	0	0	0	0	0	0	0
S1542	0	0	0	0	0	0	0	0	0
S15420	0	0	0	0	0.132720629094758	0	0	0	0
S15427	0	0	0	0	0	0	0	0	0
S15428	0	0	0	0	0	0	0	0	0
S15429	0	0	0	0	0	0	0	0	0
S15432	0	0	0	0	0	0	0	0	0
S15433	0	0	0	0	0	0	0	0	0
S1544	0	0	0	0	0	0	0	0	0
S15446	0	0	0	0	0	0	0	0	0
S15452	0	0	0	0	0	0	0	0	0
S15455	0	0	0	0	0	0	0	0	0
S15458	0	0	0	0	0	0	0	0	0
S1546	0	0	0	0	0	0	0	0	0
S15463	0	0	0	0	0	0	0	0	0
S15470	0	0	0	0	0	0	0	0	0
S15479	0	0	0	0	0	0	0	0	0
S15487	0	0	0	0	0	0	0	0	0
S15490	0	0	0	0	0	0	0	0	0
S15496	0	0	0	0	0.723141640156993	0.0968867951738937	0	0	0
S1550	0	0	0	0	0	0	0	0	0
S15503	0	0	0	0	0	0	0	0	0
S15513	0	0	0	0	0	0	0	0	0
S15515	0	0	0	0	0	0	0	0	0
S15525	0	0	0	0	0	0	0	0	0
S15526	0	0	0	0	0	0	0	0	0
S15527	0	0	0	0	0	0	0	0	0
S15528	0	0	0	0	0	0	0	0	0
S15543	0	0	0	0	0	0	0	0	0
S15545	0	0	0	0	0	0	0	0	0
S15556	0	0	0	0	0	0	0	0	0
S15558	0	0	0	0	0	0	0	0	0
S15570	0	0	0	0	0	0	0	0	0
S15571	0	0	0	0	0	0	0	0	0
S15574	0	0	0	0	0	0	0	0	0
S15580	0	0	0	0	0	0	0	0	0
S15585	0	0	0	0	0	0	0	0	0
S15587	0	0	0	0	0	0	0	0	0
S15589	0	0	0	0	0	0	0	0	0
S15600	0	0	0	0	0	0	0	0	0
S15605	0	0	0	0	0	0	0	0	0
S1561	0	0	0	0	0	0	0	0	0
S15618	0	0	0	0	0	0	0	0	0
S15621	0	0	0	0	0	0	0	0	0
S15628	0	0	0	0	0	0	0	0	0
S15629	0	0	0	0	0	0	0	0	0
S15631	0	0	0	0	0	0	0	0	0
S15634	0	0	0	0	0	0	0	0	0
S1564	0	0	0.844582357407922	0.11340654199294	0	0	0	0	0
S15648	0	0	0	0	0	0	0	0	0
S15659	0	0	0	0	0	0	0	0	0
S15677	0	0	0	0	0	0	0	0	0
S15683	0	0	0	0	0	0	0	0	0
S15689	0	0	0	0	0	0	0	0	0
S15690	0	0	0	0	0	0	0	0	0
S15692	0	0	0	0	0	0	0	0	0
S15693	0	0	0	0	0	0	0	0	0
S15703	0	0	0	0	0	0	0	0	0
S15705	0	0	0	0	0	0	0	0	0
S1572	0	0	0	0	0	0	0	0	0
S15722	0	0	0	0	0	0	0	0	0
S15730	0	0	0	0	0	0	0	0	0
S15732	0	0	0	0	0	0	0	0.571423759109854	0
S15738	0	0	0	0	0	0	0	0	0
S1574	0	0	0	0	0	0	0	0	0
S1576	0	0	0	0	0	0	0	0	0
S15768	0	0	0	0	0	0	0	0	0
S1577	0	0	0	0	0	0	0	0	0
S15770	0	0	0	0	0	0	0	0	0
S15778	0	0	0	0	0	0	0	0	0
S1578	0	0	0	0	0	0	0	0	0
S15781	0	0	0	0	0	0	0	0	0
S15789	0	0	0	0	0	0	0	0	0
S15791	0	0	0	0	0	0	0	0	0
S15795	0	0	0	0	0	0	0	0.687390235809528	0.936988562824013
S15802	0	0	0	0	0	0	0	0	0
S15816	0	0	0	0	0	0	0	0	0
S15819	0	0	0	0	0	0	0	0	0
