Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
S10001	1.15645121333128e-70	2.86801534895106e-19	0.212540849710196	8.08899183074517e-89	1.12743623697487e-58	3.79398408861678e-46	3.13868445471739e-34	6.99827577235922e-122	1.29487692757365e-141	1.83741705343279e-70	8.02841623510434e-64	4.08947475179625e-107	4.61255199528934e-163	2.10504651667635e-47	2.26732186487104e-60	4.38194128041806e-119	3.16031344930041e-39	7.71023054472671e-107	6.1771905993617e-111	6.75245817165219e-216	5.01895174057091e-48	2.98739799078528e-81	6.64202608108875e-54	9.11491880814199e-116	7.90261902906304e-112	1.02951318229082e-12	1.08606168731986e-33	0.787459150288773	3.92965057222685e-161	1.17155454228667e-96	3.22823725546012e-67	1.15019285420244e-48	8.09180996212996e-16	3.10546262079978e-34
S10006	1.2563909627323e-70	2.76463870229926e-19	0.188231536412607	7.56062122346323e-89	1.14805090721399e-58	3.56262273217455e-46	2.72417018034279e-34	7.74100595140918e-122	1.05362369453373e-141	1.89185797978052e-70	7.65758637639028e-64	3.70972669865573e-107	5.17648071548866e-163	2.25405646477354e-47	3.03989187384116e-60	3.92627914322731e-119	3.13127574914155e-39	6.8018306752935e-107	5.30938685670541e-111	5.59958233923259e-216	5.15669271150253e-48	2.92237802644282e-81	5.6521572215662e-54	9.25960946514193e-116	8.9476721891055e-112	1.0186920951238e-12	1.24737894591722e-33	0.811768463586373	2.94280627869324e-161	1.04518790132606e-96	3.44531243980722e-67	1.25438801937879e-48	6.88882524477617e-16	3.20879937646762e-34
S1001	1.24155347659279e-70	2.77635712693101e-19	0.18070106446741	7.71283595227365e-89	1.27313876428674e-58	3.33511816446109e-46	2.72593233911312e-34	7.14794216412038e-122	9.56346631769768e-142	1.82914731484579e-70	8.25184623017401e-64	3.23973712430329e-107	4.76587884733641e-163	2.31947121705657e-47	3.13618594641688e-60	3.60556896431394e-119	2.9710891714414e-39	6.96268564009888e-107	4.8299302942251e-111	5.25694552463655e-216	4.94453122355236e-48	3.08068262848057e-81	5.41983241494848e-54	1.04568131063926e-115	7.9329221002261e-112	9.4731002799749e-13	1.25946682978775e-33	0.819298935531642	2.69450927822945e-161	9.54152855371215e-97	3.18052472142177e-67	1.28510412360531e-48	7.18337563969117e-16	4.37068596766237e-34
S10010	1.4214433551013e-70	2.54953109301393e-19	0.197008526033245	8.0383040858258e-89	1.39927662259193e-58	3.54949844648232e-46	2.91707885154346e-34	6.48702349779608e-122	1.12101386333715e-141	1.80636825987128e-70	8.53346172567424e-64	3.56444152858835e-107	4.75260786605626e-163	2.23260572092512e-47	2.73022475130964e-60	4.10998858022923e-119	2.98064334251623e-39	7.92215840994435e-107	7.09089235565176e-111	6.17777755747187e-216	4.84174747980065e-48	2.99964340588117e-81	5.83242010177831e-54	9.38149421678694e-116	8.03350059079326e-112	9.08937406309409e-13	1.11398735443354e-33	0.802991473965845	3.29951494013931e-161	1.14849563387336e-96	3.46857447782919e-67	1.18539903524615e-48	7.59480201323054e-16	3.94989787083802e-34
S10011	1.07915649228939e-70	2.4822241208147e-19	0.201803442798006	7.70365916476352e-89	1.19129997563411e-58	3.46519535926594e-46	2.98139128741341e-34	5.96692053651166e-122	1.07266688896076e-141	1.78095673568334e-70	7.81015731950309e-64	3.61985711998183e-107	4.5168698092023e-163	1.81003793158631e-47	2.29113495165892e-60	3.70819137577917e-119	3.13791082736157e-39	7.3953507940124e-107	5.26169000960282e-111	5.91413142583093e-216	5.12894316131525e-48	2.53614948978257e-81	6.62859921380225e-54	8.79792788905614e-116	6.74297304815103e-112	1.00039587287513e-12	9.97828972670327e-34	0.798196557200993	3.24281113851132e-161	1.07735080356456e-96	3.05137730816423e-67	1.18121498927244e-48	8.00113356641442e-16	3.84241802507748e-34
S10014	1.42308603681435e-70	3.07963319930019e-19	0.209405536126047	8.22091705873534e-89	1.55436163796176e-58	3.79808090734284e-46	3.10992338283896e-34	8.66382485774914e-122	1.25059972736625e-141	1.95086081202966e-70	8.50089564348235e-64	3.81019683299623e-107	5.13438592619095e-163	2.31766501544685e-47	2.90841489000185e-60	4.47974061515066e-119	3.25419265998887e-39	8.22037019362178e-107	5.93265166615408e-111	6.36601486949758e-216	5.27889800042075e-48	3.59781046936404e-81	6.17190628256804e-54	1.14853738030572e-115	8.80722156837946e-112	1.03944820936907e-12	1.23356934323375e-33	0.790594463872913	3.55781657455232e-161	1.22560171576289e-96	3.81692995736552e-67	1.24146646370075e-48	8.16857565484921e-16	4.04367377341964e-34
S10026	1.39495952352216e-70	2.99407691572984e-19	0.202372905413152	7.79849592967744e-89	1.17999505720412e-58	3.38127038077011e-46	2.6752436806513e-34	7.05120148182999e-122	1.01885611898427e-141	1.89733563915888e-70	8.55691888385693e-64	3.18463043876053e-107	4.78965517011587e-163	2.53592163519417e-47	3.44981036315804e-60	3.64117048418205e-119	2.94319947063207e-39	7.43435974609791e-107	5.72908192961578e-111	5.80591280563758e-216	4.57368073676834e-48	3.64138343128521e-81	5.37607297023771e-54	1.04290979266186e-115	7.58759947635639e-112	9.22627857273126e-13	1.29842242865425e-33	0.797627094585925	2.93103195782234e-161	9.61449810641032e-97	3.49297409668163e-67	1.54804440436564e-48	7.06805420482861e-16	4.20537800282621e-34
S10032	1.29651986283616e-70	3.22999234087537e-19	0.201373369879591	8.33816159119528e-89	1.20682870027984e-58	3.42188994092892e-46	2.76430024988174e-34	6.45411577107413e-122	1.06266163402204e-141	1.75449728827986e-70	7.68735378468527e-64	3.32413001851587e-107	4.59996578002858e-163	2.00719891031031e-47	2.90420308009394e-60	3.79316475345225e-119	2.79730201141668e-39	7.93305090998469e-107	5.25798042318091e-111	6.17844098007525e-216	4.43093099881595e-48	3.01642959330285e-81	5.67830161142716e-54	9.54738673460874e-116	8.50079019726163e-112	9.14007809426179e-13	1.1773055611492e-33	0.798626630119494	3.31150520693288e-161	1.04859449858306e-96	3.4360381130201e-67	1.19381695335484e-48	7.00842630162338e-16	3.47999645239729e-34
S10036	1.53818643605083e-70	2.53101910688004e-19	0.203306334721482	8.11172225775849e-89	1.19682855566565e-58	3.60905788679967e-46	3.0623960983505e-34	7.80460330343239e-122	1.04236460503622e-141	1.95094217443534e-70	8.65852659507033e-64	3.66566127125499e-107	5.19629121473896e-163	2.68458136742844e-47	3.22170213660753e-60	4.18389530019657e-119	3.19289464073745e-39	7.05156513479894e-107	5.57491617685927e-111	6.105812968058e-216	4.34974580163529e-48	3.64127464377644e-81	5.81243122130862e-54	1.03336271033232e-115	8.22101131196214e-112	8.72141203244112e-13	1.23889255071693e-33	0.796693665277645	2.84987975935383e-161	1.04338322208543e-96	3.21306454763301e-67	1.38967552826003e-48	7.42545513425608e-16	4.16415119526112e-34
S10042	1.28888124042791e-70	2.64781258636938e-19	0.192666220837019	8.13169859121644e-89	1.35148524146537e-58	3.28391716971619e-46	2.79579845514218e-34	6.51234149402429e-122	1.00560077978728e-141	1.79931741301552e-70	8.10260997660196e-64	3.22343489641126e-107	4.71294242852855e-163	2.20659407975014e-47	2.95416668496166e-60	3.67468522509836e-119	2.95469743242292e-39	7.18913494013899e-107	5.46916216773808e-111	5.95005741120331e-216	4.38389398854854e-48	3.24688704822429e-81	5.60836492343852e-54	8.33652793166094e-116	6.85913997682784e-112	8.84406323518901e-13	1.11590655324421e-33	0.807333779162095	2.97877234759505e-161	1.00661892397233e-96	3.35045442409241e-67	1.22793327063211e-48	7.19460397154511e-16	3.96006332832161e-34
