B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
mix_31	0	0	0	3.8370934721898e-52	1	8.06898620939272e-70	0	0	0	0	0
mix_32	0	0	0	9.93028684527978e-174	1	9.52074701274836e-159	0	0	0	0	0
mix_33	0	0	0	1.86109225743741e-98	1	3.42343979196397e-89	0	0	0	0	0
mix_34	0	0	0	1	0	4.48297794390116e-32	0	0	0	0	0
mix_35	0	0	0	1.14670017603607e-41	1	1.13921739832925e-65	0	0	0	0	0
mix_36	0	0	0	1	7.88993031885286e-23	3.38078261066391e-33	0	0	0	0	0
mix_37	0	0	0	1	0	2.44096674766159e-49	0	0	0	0	0
mix_38	0	0	0	1	0	3.51712786100755e-41	0	0	0	0	0
mix_39	0	0	0	3.95814087601454e-06	0.999996041859124	6.69300622442109e-32	0	0	0	0	0
mix_40	0	0	0	5.1320207811766e-50	1	5.64304458068515e-57	0	0	0	0	0
mix_41	0	0	0	1	0	2.81553472325645e-41	0	0	0	0	0
mix_42	0	0	0	1.07588116569279e-238	1	3.27966809912987e-216	0	0	0	0	0
mix_43	0	0	0	1	8.67968134447241e-20	1.70218260069295e-21	0	0	0	0	0
mix_44	0	0	0	8.15533770636995e-17	1	3.72681572787492e-41	0	0	0	0	0
mix_45	0	0	0	1	1.03907766622078e-65	3.21864467123947e-41	0	0	0	0	0
mix_46	0	0	0	1	9.98680418422201e-63	5.45254380061845e-34	0	0	0	0	0
mix_47	0	0	0	1	0	0	0	0	0	0	0
mix_48	0	0	0	2.28764665905068e-135	1	1.94629383253814e-123	0	0	0	0	0
mix_49	0	0	0	7.19309301380087e-16	0.999999999999999	1.47910160158466e-39	0	0	0	0	0
mix_50	0	0	0	1.02372693006939e-51	1	6.77280820482399e-71	0	0	0	0	0
mix_51	0	0	0	1	0	9.73841203976948e-36	0	0	0	0	0
mix_52	0	0	0	1	0	4.09241934152741e-35	0	0	0	0	0
mix_53	0	0	0	1	0	2.57500443752979e-31	0	0	0	0	0
mix_54	0	0	0	4.12026044612627e-39	1	1.11381186021399e-48	0	0	0	0	0
mix_55	0	0	0	5.8163149882158e-45	1	3.33887301031374e-54	0	0	0	0	0
mix_56	0	0	0	5.049594859314e-131	1	8.31528173316325e-148	0	0	0	0	0
mix_57	0	0	0	6.90482352226179e-74	1	1.46927714913291e-93	0	0	0	0	0
mix_58	0	0	0	1	7.45070732330646e-18	2.42911335240621e-30	0	0	0	0	0
mix_59	0	0	0	1	0	7.55521243803708e-42	0	0	0	0	0
mix_60	0	0	0	5.67077405165861e-56	1	6.44688961101452e-65	0	0	0	0	0
mix_61	0	0	0	1	1.01663285103921e-33	1.28730087525687e-37	0	0	0	0	0
mix_62	0	0	0	1	0	9.40062736104558e-46	0	0	0	0	0
mix_63	0	0	0	2.32329512112652e-27	1	5.05459679396416e-56	0	0	0	0	0
mix_64	0	0	0	1	0	0	0	0	0	0	0
mix_65	0	0	0	1	0	1.58099909166177e-46	0	0	0	0	0
mix_66	0	0	0	1	0	4.961824057409e-53	0	0	0	0	0
mix_67	0	0	0	1	0	1.60105649192808e-53	0	0	0	0	0
mix_68	0	0	0	1	5.53394090285599e-65	5.56715726589759e-33	0	0	0	0	0
mix_69	0	0	0	1.70721707919527e-29	1	1.19136667495719e-53	0	0	0	0	0
mix_70	0	0	0	1	1.74544748929212e-77	8.46467322028671e-33	0	0	0	0	0
mix_71	0	0	0	1	0	4.47214354955372e-54	0	0	0	0	0
mix_72	0	0	0	1	0	6.99573872364477e-48	0	0	0	0	0
mix_73	0	0	0	0.999999999999857	1.51496789187305e-67	1.43010384146705e-13	0	0	0	0	0
mix_74	0	0	0	1.57373682577616e-193	1	1.02500413149202e-188	0	0	0	0	0
mix_75	0	0	0	9.17345617389397e-73	1	7.70653122099252e-69	0	0	0	0	0
mix_76	0	0	0	1	0	2.80132943542728e-59	0	0	0	0	0
mix_77	0	0	0	4.02057577151032e-30	1	7.59183049148214e-57	0	0	0	0	0
mix_78	0	0	0	1	2.3669145723471e-34	1.0349284705204e-20	0	0	0	0	0
mix_79	0	0	0	1	0	8.47714784128789e-41	0	0	0	0	0
mix_80	0	0	0	8.22393410758884e-15	0.999999999999992	1.45350094153348e-31	0	0	0	0	0
mix_81	0	0	0	1	0	9.92119883971631e-32	0	0	0	0	0
mix_82	0	0	0	1	0	0	0	0	0	0	0
mix_83	0	0	0	2.37752460258125e-12	0.999999999997622	3.48437220314959e-32	0	0	0	0	0
mix_84	0	0	0	1	0	2.96894524590237e-40	0	0	0	0	0
mix_85	0	0	0	1	0	1.6049983078912e-46	0	0	0	0	0
mix_86	0	0	0	0.0062204896032618	0.993779510396738	4.9863209397182e-27	0	0	0	0	0
mix_87	0	0	0	4.39579945284005e-182	1	1.64991945702786e-194	0	0	0	0	0
mix_88	0	0	0	1.86607687933041e-79	1	7.53233538060526e-93	0	0	0	0	0
mix_89	0	0	0	0.999999999999972	0	2.78680000003563e-14	0	0	0	0	0
mix_90	0	0	0	6.42596491335594e-133	1	7.21082815815483e-165	0	0	0	0	0
mix_91	0	0	0	4.92359089375318e-33	1	3.47978530552314e-58	0	0	0	0	0
mix_92	0	0	0	2.52939831942957e-65	1	6.80174425456587e-82	0	0	0	0	0
mix_93	0	0	0	1	0	2.07684648448835e-66	0	0	0	0	0
mix_94	0	0	0	6.07966370504956e-159	1	1.49014848183644e-157	0	0	0	0	0
mix_95	0	0	0	6.52365651377389e-136	1	4.60673071420306e-121	0	0	0	0	0
mix_96	0	0	0	0.999999999999999	1.18721022359272e-15	5.79494541664102e-19	0	0	0	0	0
mix_97	0	0	0	2.26483960192241e-161	1	3.56946155583426e-166	0	0	0	0	0
mix_98	0	0	0	1.33743056191604e-123	1	1.31249410416294e-128	0	0	0	0	0
mix_99	0	0	0	1	0	5.36900679901608e-64	0	0	0	0	0
mix_100	0	0	0	4.4909061561766e-33	1	2.43591247377826e-68	0	0	0	0	0
