B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
mix_43	0	0	7.56823040526854e-06	0	0	0	0	0.999992431769595	0	0
mix_44	0	0	2.02449248618071e-22	2.99107959556341e-37	0	0	0	1	0	0
mix_45	0	0	0.999999999999971	2.27602866772222e-52	0	0	0	2.864736589261e-14	0	0
mix_46	0	0	1	0	0	0	0	2.41121961057464e-19	0	0
mix_47	0	0	1.19498991776943e-50	0	0	0	0	1	0	0
mix_48	0	0	2.98827946152966e-21	0	0	0	0	1	0	0
mix_49	0	0	1	1.42694617030501e-138	0	0	0	4.49998548039171e-78	0	0
mix_50	0	0	3.16406234365288e-07	1.57301888279642e-50	0	0	0	0.999999683593766	0	0
mix_51	0	0	4.28621597435885e-13	0	0	0	0	0.999999999999571	0	0
mix_52	0	0	2.86223531856175e-08	0	0	0	0	0.999999971377647	0	0
mix_53	0	0	0.999999999991177	2.24309636788708e-63	0	0	0	8.82258615191065e-12	0	0
mix_54	0	0	2.72344908183737e-31	1.13478639026002e-75	0	0	0	1	0	0
mix_55	0	0	3.3219753677216e-57	0	0	0	0	1	0	0
mix_56	0	0	2.41871447808848e-48	0	0	0	0	1	0	0
mix_57	0	0	3.96737650755695e-22	2.10258879258079e-30	0	0	0	1	0	0
mix_58	0	0	2.11670207434849e-34	4.10294938322665e-75	0	0	0	1	0	0
mix_59	0	0	1	5.65937825306275e-98	0	0	0	6.01332582362003e-35	0	0
mix_60	0	0	5.55922911541734e-39	0	0	0	0	1	0	0
mix_61	0	0	0.999274833769498	1.22917168522559e-60	0	0	0	0.000725166230502087	0	0
mix_62	0	0	7.27417923527476e-12	0	0	0	0	0.999999999992726	0	0
mix_63	0	0	2.07841113685091e-41	5.3200652748174e-79	0	0	0	1	0	0
mix_64	0	0	0.000244207863441709	2.27480517853017e-40	0	0	0	0.999755792136558	0	0
mix_65	0	0	0.999958344312589	0	0	0	0	4.16556874109173e-05	0	0
mix_66	0	0	1	1.32818810592421e-83	0	0	0	3.89467675428597e-45	0	0
mix_67	0	0	1	4.43700080649549e-35	0	0	0	3.21013046978688e-16	0	0
mix_68	0	0	2.17659319405841e-26	0	0	0	0	1	0	0
mix_69	0	0	4.73761473345216e-51	1.42130795146972e-52	0	0	0	1	0	0
mix_70	0	0	1.07393513160717e-33	0	0	0	0	1	0	0
mix_71	0	0	3.53439411146911e-25	1.46344552008431e-69	0	0	0	1	0	0
mix_72	0	0	4.89962536314046e-07	0	0	0	0	0.999999510037464	0	0
mix_73	0	0	7.27576730144346e-38	8.97601055724824e-64	0	0	0	1	0	0
mix_74	0	0	2.7457594554697e-73	1.2614097086481e-85	0	0	0	1	0	0
mix_75	0	0	9.22431675150226e-25	0	0	0	0	1	0	0
mix_76	0	0	1	6.55432525211235e-62	0	0	0	4.64246657622167e-23	0	0
mix_77	0	0	2.52378099393008e-24	2.22707431784234e-63	0	0	0	1	0	0
mix_78	0	0	2.0060910210048e-39	0	0	0	0	1	0	0
mix_79	0	0	0.999999999999994	1.47916779081215e-44	0	0	0	5.69551605238051e-15	0	0
mix_80	0	0	0.999999999999999	1.62482547705671e-70	0	0	0	8.00299999845676e-16	0	0
mix_81	0	0	1	0	0	0	0	5.45243907973536e-45	0	0
mix_82	0	0	0.999999999999917	0	0	0	0	8.31363190599344e-14	0	0
mix_83	0	0	1.99208973126658e-46	0	0	0	0	1	0	0
mix_84	0	0	0.969619626232401	2.18069513204092e-60	0	0	0	0.0303803737675988	0	0
mix_85	0	0	1	0	0	0	0	1.05402134181327e-36	0	0
mix_86	0	0	4.32432464661736e-33	3.89109244903911e-51	0	0	0	1	0	0
mix_87	0	0	7.9218224746972e-35	3.83605483903525e-46	0	0	0	1	0	0
mix_88	0	0	7.11675573992397e-21	5.39049682647916e-61	0	0	0	1	0	0
mix_89	0	0	1	1.22631802233184e-23	0	0	0	4.54405265524672e-20	0	0
mix_90	0	0	1.68917278408613e-42	9.64492679689356e-81	0	0	0	1	0	0
mix_91	0	0	0.000128085983839501	4.94289581851054e-75	0	0	0	0.99987191401616	0	0
mix_92	0	0	3.22969676752781e-46	2.03396131489077e-80	0	0	0	1	0	0
mix_93	0	0	2.47551323551039e-44	6.87436402884029e-74	0	0	0	1	0	0
mix_94	0	0	3.90373632383e-29	8.75541662362774e-61	0	0	0	1	0	0
mix_95	0	0	2.84137889911407e-50	0	0	0	0	1	0	0
mix_96	0	0	0.000114595877798303	0	0	0	0	0.999885404122202	0	0
mix_97	0	0	1.97120391549193e-10	1.50558374294688e-72	0	0	0	0.99999999980288	0	0
mix_98	0	0	2.25357709393556e-12	0	0	0	0	0.999999999997746	0	0
mix_99	0	0	1	2.16129231233705e-82	0	0	0	2.02439927481906e-43	0	0
mix_100	0	0	3.86890051347521e-36	0	0	0	0	1	0	0
