Chondrocyte.articular,B.cell.naive,B.cell.memory,Monocyte.CD14,NK.cell.CD56,Endothelial.large.blood.vessel,Endothelial.microvascular.mammary.or.endometrial,Endothelial.microvascular.non.reproductive,Epithelial.cell.mammary,Epithelial.renal.cortical,Epithelial.respiratory,Fibroblast.cardiac.ventricle,Fibroblast.of.arm,Fibroblast.of.lung,Fibroblast.of.the.aortic.adventitia,Fibroblast.or.papilla.dermal.cell,Hair.follicular.keratinocyte,Macrophage,Mature.neutrophil,Melanocyte.of.skin,Myometrial.cell,Osteoblast,MSC.like.pluripotent.cell,Myocyte.regular.cardiac,Smooth.muscle.cell.aortic,Smooth.muscle.cell.bronchial,Smooth.muscle.cell.of.bladder,Smooth.muscle.cell.coronary.artery,Smooth.muscle.cell.pulmonary.artery,Smooth.muscle.cell.of.trachea,Smooth.muscle.cell.uterine,T.Cell.CD4,T.cell.CD4.memory,T.cell.CD8.memory
Mix_1,0,0.336984689310838,0.0481981907220716,0.00737626366379115,0.130519380360889,0,0,0,0,0,0,0,0.0429323096681438,0.00537964430356009,0,0,0.0264510040969176,0.12055345871346,0.0549461802116953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226658878948633
Mix_2,0,0.357487398527592,0.0737586120092155,0,0.0676770892644421,0,0,0,0,0,0,0.00269708133310583,0.0449281209071963,0.00323987484045831,0,0,0.0375747040670705,0.0740071146953566,0.0575096844314872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281120319924066
Mix_3,0,0.321272878263333,0.0113330121512736,0,0.132341515284535,0,0,0,0,0,0,0,0.0315967990008781,0.0143630725664054,0,0,0.0222119144995399,0.0545238320172163,0.0540872171023413,0,0,0,0,0,0,0,0,0,0,0,0,0.0677013665295544,0,0.290568392584921
Mix_4,0,0.321846834382836,0.0223229365507951,0,0.118185328687681,0,0,0,0,0,0,0,0.0370550042481506,0.0118471444714533,0,0,0.0280447237379453,0.0462948822043221,0.055678887409529,0,0,0,0,0,0,0,0,0,0,0,0,0.0509534542219803,0,0.307770804085325
Mix_5,0,0.398125970280178,0.0712747359036688,0,0.123817816274887,0,0,0,0,0,0,0,0.0298243487906923,0.0180232522339461,0,0,0.0164416893459856,0.0391448650788779,0.0593608365075925,0,0,0,0,0,0,0,0,0,0,0,0,0.0629420276707241,0,0.181044457913452
Mix_6,0,0.384602910236487,0.073987692873591,0.016592550041732,0.0856286435855255,0,0,0,0,0,0,0,0.0392708244370269,0.00823813131320612,0,0,0.0237216588075741,0.124105738935409,0.0506328412863898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193219008483082
Mix_7,0,0.33265859741465,0.0392705538883393,0,0.0272620652569446,0,0,0,0,0,0,0.0118018271497041,0.0382510553171838,0.000606375792740806,0,0,0.0408407680363734,0.0357322084818747,0.0529203602570192,0,0,0,0,0,0,0,0,0,0,0,0,0.0398997654291712,0,0.380756422975986
Mix_8,0,0.332216563197286,0.133300398822748,0,0,0,0,0,0,0,0,0.0171791828159331,0.0486639277704604,0,0,0,0.0478618777046484,0.0794838325486251,0.0424274897330187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298866727407283
Mix_9,0,0.358646611870543,0.0563351485566568,0,0.0782308183186971,0,0,0,0,0,0,0,0.0384372666872263,0.00960206230253913,0,0,0.0324570466298928,0.0604077540326427,0.0565542711407599,0,0,0,0,0,0,0,0,0,0,0,0,0.0229894005684812,0,0.286339619892568
Mix_10,0,0.402540097412465,0.0800218828528838,0,0.0408327737340028,0,0,0,0,0,0,0,0.0336324598656477,0.0125009039569648,0,0,0.0305940506772482,0.0774370156842011,0.0568767878405395,0,0,0,0,0,0,0,0,0,0,0,0,0.0188585797601265,0,0.246705448215925
