naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S10044	1.74896498067421e-169	2.29308781233411e-32	2.59425580952396e-102	1.23091225678098e-171	2.75617497047758e-213	7.99629508975797e-30	9.31600593246833e-119	1.36834131220448e-26	0	2.96556315577377e-92	6.18854327320119e-218	1.46314437401273e-124	4.89779655176377e-82	0	1.0208227949048e-238	0	0	8.45253071576668e-159	0	1
S10049	2.23783148688867e-169	2.30839738700673e-32	2.26705712626609e-102	1.18235335425246e-171	3.12632438207289e-213	5.3104411479268e-30	6.97073874558716e-119	1.17180144469758e-26	0	2.60197318872958e-92	6.26537061677377e-218	1.20728989032859e-124	4.79035590765635e-82	0	8.10527168339871e-239	0	0	7.53487382676421e-159	0	1
S10057	1.41679864355436e-169	2.21963881430877e-32	6.0994627496221e-103	9.14060307492556e-172	3.07886969623248e-213	3.47536630532662e-30	3.67143712044088e-119	1.07807792886359e-26	0	3.63798458417948e-92	8.15244716143354e-218	1.20983094380416e-124	5.33787743930629e-82	0	4.49273471910464e-239	0	0	4.49311717816647e-159	0	1
S10062	1.9277278652601e-169	2.35657500977439e-32	1.29694809711555e-102	1.29677476866697e-171	2.3205511173096e-213	4.09349097127983e-30	6.19567538687224e-119	1.07745538644753e-26	0	3.06865423301522e-92	7.25612773092892e-218	1.31073145390923e-124	4.91003343087389e-82	0	4.64236689066086e-239	0	0	6.25055092025468e-159	0	1
S10066	9.70994302822478e-170	1.82731447226754e-32	9.33197325996154e-103	1.34383988877141e-171	2.37726183251584e-213	1.99455242882655e-30	8.66046741918195e-119	1.34747776509017e-26	0	2.4001747190472e-92	7.95594435307654e-218	1.12896868219536e-124	3.87653094301875e-82	0	3.92908635994973e-239	0	0	4.49529778119404e-159	0	1
S10067	2.32382495917345e-169	2.03072038227473e-32	1.27166683311923e-102	1.056306071698e-171	2.58518491373893e-213	1.07318858788108e-29	4.22254137140902e-119	1.28996161258001e-26	0	2.42671737489973e-92	6.45313341227687e-218	1.25829669142917e-124	4.17256015105124e-82	0	1.38468761808806e-239	0	0	7.67615239526562e-159	0	1
S1007	2.72382635888614e-169	2.41835315155376e-32	1.07657891740088e-102	1.10628870119017e-171	3.10910817038927e-213	6.00375475723459e-30	4.58984327324161e-119	1.06959265768756e-26	0	2.86421428176019e-92	7.77494885756444e-218	1.01024517843484e-124	6.50507721043672e-82	0	8.79811145847082e-239	0	0	5.90409807659878e-159	0	1
S10073	2.4481094667328e-169	2.27120553445852e-32	1.95150534181896e-102	1.25193638761482e-171	2.55112598054385e-213	9.23811419555444e-30	7.65142375280812e-119	1.4781521735333e-26	0	3.02088813842401e-92	1.23075058378576e-217	1.3485778427468e-124	3.62077747353083e-82	0	1.172509097393e-238	0	0	7.57239684703231e-159	0	1
S10077	2.30755985399492e-169	2.02406871624712e-32	4.14886152790907e-103	1.28460776818214e-171	2.34215108769158e-213	2.54876503380311e-30	5.44008134807657e-119	9.52436490468163e-27	0	2.10901998038962e-92	6.68193764078987e-218	1.20500472155999e-124	4.35840273593386e-82	0	1.55695496113487e-239	0	0	5.52031281154736e-159	0	1
S10080	3.16835663385255e-169	1.92869489291959e-32	1.72244041784865e-102	1.23077006443439e-171	2.02637447707572e-213	4.62343480904087e-30	5.15150827715609e-119	9.67988267859325e-27	0	2.76147569497274e-92	6.71521311258808e-218	9.18725301610565e-125	4.23677402035073e-82	0	7.27473087927061e-239	0	0	3.82303043932461e-159	0	1
S10082	2.12938192768836e-169	2.28695017786321e-32	1.75680501586711e-102	1.14503729762729e-171	2.07829552057866e-213	4.15332004475178e-30	4.58777580502044e-119	1.2749683793531e-26	0	2.5472480042991e-92	9.98895103864513e-218	1.30704196840919e-124	4.87825840489553e-82	0	6.32512450368068e-239	0	0	7.56120771271723e-159	0	1
S10087	4.03742297301221e-169	2.2118061313623e-32	1.0739702862253e-102	1.24587666723515e-171	2.42015728553674e-213	3.38502161613946e-30	6.39367269524873e-119	1.10493497270779e-26	0	2.73689375239741e-92	9.4908229274687e-218	1.15942175886492e-124	5.67164085890046e-82	0	6.41742209912528e-239	0	0	7.53243692519337e-159	0	1
S10089	1.68970110706975e-169	2.21124406349048e-32	4.85784179548192e-103	1.05318673745297e-171	2.42962581815467e-213	3.37245309976478e-30	4.63551048732222e-119	7.14742162604556e-27	0	2.28401600927759e-92	5.74125652775665e-218	8.62943972635431e-125	5.82637885351503e-82	0	3.25019710454953e-239	0	0	4.20891980205904e-159	0	1
S1009	3.89782162194743e-169	3.02651661193297e-32	1.07094724303319e-102	1.14651979133343e-171	2.60184342297637e-213	5.65371194425812e-30	6.00443385983433e-119	1.35631737054499e-26	0	2.73771593961706e-92	5.82866917354794e-218	1.39449117019419e-124	5.46529554478188e-82	0	3.20767329987017e-239	0	0	6.58210946843576e-159	0	1
S10090	1.53117028366418e-169	1.80278198231195e-32	4.26097082507771e-103	1.19479347096534e-171	1.94019386054642e-213	2.45779578083086e-30	3.98159061510586e-119	8.69321341084257e-27	0	3.26920405623278e-92	1.09300885615273e-217	1.27952245485232e-124	4.49202569683418e-82	0	4.87835206014296e-239	0	0	4.08551142672713e-159	0	1
S10093	1.41660224717088e-169	1.88625527640505e-32	2.46050436953896e-102	9.54176410963185e-172	3.18545798951941e-213	4.26831025502437e-30	6.35941867149026e-119	5.92366297784071e-27	0	3.21304108731338e-92	9.74210265597257e-218	6.44568444226837e-125	4.49669857807919e-82	0	1.74057717552016e-238	0	0	4.18293821091962e-159	0	1
S10094	2.42144472296548e-169	1.9784330832761e-32	2.07784409784568e-102	1.5052758842233e-171	3.10186122853369e-213	6.97260802107356e-30	5.9303951018822e-119	1.33532859433635e-26	0	2.78769507247915e-92	7.80969669086033e-218	1.23999886438639e-124	5.04445886118445e-82	0	2.18105660297266e-239	0	0	7.70369197989458e-159	0	1
S1010	2.12412411849288e-169	2.42630054848344e-32	8.79153759076704e-103	1.2368134606078e-171	2.53807402002266e-213	3.032060162571e-30	5.34180838007438e-119	1.47661610669469e-26	0	2.15617273989137e-92	9.21680366379084e-218	1.16727039762144e-124	5.87707990785511e-82	0	3.78535134065673e-239	0	0	4.65006222045792e-159	0	1
S10111	1.98517758388439e-169	2.36765400550592e-32	2.25822214262928e-102	1.05406311798007e-171	3.16133548569245e-213	7.49224657242166e-30	5.17506945380853e-119	1.63988517470773e-26	0	2.25569617831748e-92	7.90664975790321e-218	1.21861195542e-124	4.17854164411426e-82	0	7.60752521963726e-239	0	0	6.29999210395804e-159	0	1
S10116	1.62195605951087e-169	2.55146338154572e-32	5.20386008584402e-103	1.12463843618315e-171	2.31594470941108e-213	4.47772226559918e-30	3.28272726148551e-119	1.68058261720148e-26	0	2.4158643157705e-92	7.24624299303716e-218	1.18731724411468e-124	4.31531591766585e-82	0	4.37230450028198e-239	0	0	4.57197237701548e-159	0	1
S10119	1.89671301039882e-169	2.1121197062982e-32	1.53381102535646e-102	8.73892621148978e-172	1.9944175425254e-213	4.14890813452491e-30	5.77256117960534e-119	1.1917058135895e-26	0	2.55196067244723e-92	1.02219593356498e-217	1.01682551185001e-124	4.60669744037285e-82	0	9.53386069020107e-239	0	0	6.95564042481911e-159	0	1
S10121	1.91171580576452e-169	1.87313940005688e-32	1.14542850506481e-102	1.15606933499436e-171	2.80350986105152e-213	7.95189319680469e-30	4.8545185580729e-119	8.24101990231718e-27	0	3.09657365630903e-92	7.71553671746589e-218	1.18948641860986e-124	4.90787843256493e-82	0	5.87312039093256e-239	0	0	5.05478601788835e-159	0	1
S10130	1.21779227742437e-169	1.99219417362072e-32	8.134848661998e-103	1.29827372729069e-171	2.256574085416e-213	6.03769709416606e-30	5.25222319348053e-119	6.35601661196634e-27	0	2.95584939317577e-92	5.47426972007587e-218	1.17498211695739e-124	5.01586845933099e-82	0	5.81841907615942e-239	0	0	5.32931467264453e-159	0	1
S10140	4.76596405025759e-169	2.78573547352412e-32	2.26779056686803e-102	1.46303193313917e-171	2.69939133988305e-213	6.23590253744992e-30	7.89357160839341e-119	8.30754898833292e-27	0	3.81629517680912e-92	7.03605382244263e-218	1.63686892401563e-124	6.00264984912217e-82	0	1.63614330645016e-238	0	0	9.47581492028909e-159	0	1
S10142	3.44443670977339e-169	2.39405827440322e-32	1.25569615424452e-102	9.65218803197895e-172	2.23462716256043e-213	1.38498493638381e-29	4.7727746659422e-119	9.74068273083414e-27	0	2.75236683110334e-92	7.02922930503757e-218	1.17067352762211e-124	5.42227962402756e-82	0	6.15273224842919e-239	0	0	6.91126606666716e-159	0	1
S10150	2.95420116536837e-169	2.18140594334552e-32	1.30965554151611e-102	1.31126680207932e-171	2.33453326258538e-213	4.26013272927452e-30	9.22998449864206e-119	7.42104777748941e-27	0	2.53550437359558e-92	5.82099798740718e-218	9.90506810130051e-125	4.23599097059768e-82	0	2.25824046381083e-238	0	0	3.9077820900177e-159	0	1
S10155	2.86076581602945e-169	1.90104357735615e-32	1.80941174995772e-102	9.6165718416627e-172	2.01274928681273e-213	4.55304498418865e-30	6.8107399996144e-119	1.43308892528683e-26	0	2.42789511121187e-92	9.80691825320774e-218	1.05655812169406e-124	3.6531293750219e-82	0	4.9838496436031e-239	0	0	5.04405271681614e-159	0	1
S1016	1.30287746239969e-169	1.94678235417821e-32	1.4694953004723e-102	9.60214033187119e-172	2.62272669563094e-213	3.37370005362733e-30	4.11805060359629e-119	1.03779977897946e-26	0	2.29884006180993e-92	7.51826544009043e-218	1.06863719136319e-124	4.22172570744961e-82	0	9.8284270491393e-239	0	0	5.47812943463324e-159	0	1
S10163	3.57316219398904e-169	2.47133673984806e-32	4.32724510339214e-103	1.35509555982174e-171	2.27894716508765e-213	3.38189463708066e-30	1.31515556735232e-118	1.28327301392002e-26	0	2.75567566361425e-92	5.09047348083004e-218	9.4348542264494e-125	5.16702135886888e-82	0	1.18948118352147e-238	0	0	4.69421315649845e-159	0	1
S10167	2.95911972627855e-169	2.23311611658341e-32	1.91864448440425e-102	1.11635400675682e-171	2.75439247453883e-213	7.10876222381463e-30	7.57464473422192e-119	1.10971930219089e-26	0	2.93991157463957e-92	8.65939671717036e-218	9.50091785278408e-125	4.53216226250313e-82	0	8.32313600259339e-239	0	0	6.30873180398566e-159	0	1
S10168	2.54106756487621e-169	1.91179116186515e-32	1.11849133398483e-102	1.0284425881993e-171	3.52054994791187e-213	1.13826537909725e-29	4.29481173509225e-119	9.98518780020838e-27	0	2.75211247014975e-92	8.48216875161466e-218	1.12365992126161e-124	4.37494894425985e-82	0	1.39377132435702e-239	0	0	6.4050804307634e-159	0	1
S10173	2.78060998424759e-169	2.53448320370433e-32	6.50590086896974e-103	1.01014420275966e-171	3.05583675934359e-213	4.80898262355136e-30	7.56904643749643e-119	1.67217765940461e-26	0	3.22144083019099e-92	7.576858745324e-218	1.11664618477086e-124	4.90629114431864e-82	0	8.10470988824776e-239	0	0	5.49371989231474e-159	0	1
S10175	3.23231560236929e-169	2.1434849234034e-32	1.23746473472103e-102	1.28740078983669e-171	2.55590487660256e-213	6.21346652457049e-30	5.46407855526108e-119	1.20680685824013e-26	0	2.79776107384936e-92	8.28652093550767e-218	1.13432873276626e-124	5.70054365465413e-82	0	9.30642589483122e-239	0	0	5.5394779493225e-159	0	1
S10179	2.51833126417877e-169	1.65652304026335e-32	2.33737208110734e-102	1.24061997524815e-171	2.2540728519066e-213	1.58103607342859e-29	7.26281194446616e-119	1.7056182740859e-26	0	2.6369546551813e-92	9.5663363617011e-218	1.48992405957357e-124	4.3890220376127e-82	0	2.92761777785515e-239	0	0	7.25286009652918e-159	0	1
S10186	4.35860984711428e-169	2.22045951873704e-32	1.38923186917923e-102	9.07180326651577e-172	2.57564568412748e-213	5.31436891155414e-30	2.67034884886649e-119	1.57920099117459e-26	0	2.5262068303002e-92	8.34011061787692e-218	1.7051974457411e-124	5.02665792589658e-82	0	3.37813553357821e-239	0	0	5.16565044343692e-159	0	1
S1019	2.03416222056175e-169	2.13099164448678e-32	1.04214359570073e-102	1.01672387845955e-171	2.30122302602893e-213	6.4834649936749e-30	3.07651044709686e-119	9.8020911464357e-27	0	2.4210610005465e-92	7.22768276567255e-218	9.16181582173881e-125	4.19382360140275e-82	0	3.32947308597999e-239	0	0	6.17148076769934e-159	0	1
S10190	4.26358810431806e-169	1.90442869201023e-32	2.53904754743397e-102	1.04255820180174e-171	2.67462039113771e-213	5.44449553169412e-30	6.28877153546712e-119	1.47457050034631e-26	0	2.72578687212812e-92	1.66617325326494e-217	1.28372732990233e-124	4.58207004866716e-82	0	1.25466230892137e-238	0	0	1.04428965302816e-158	0	1
S10195	2.43507814193323e-169	2.01790501908799e-32	1.48389335531292e-102	1.13162393167819e-171	2.15178531183196e-213	4.17419610388134e-30	7.26835167349846e-119	1.46529871372806e-26	0	2.8934139979525e-92	5.78640185301903e-218	8.69729575427972e-125	4.27759386910621e-82	0	8.16485469597364e-239	0	0	4.51726647216471e-159	0	1
S10196	1.50981111175382e-169	2.23962667700434e-32	2.11548346862255e-102	1.23747089382826e-171	2.98355866459152e-213	4.97604102544413e-30	8.2670821614841e-119	1.47999756312862e-26	0	2.94725678429729e-92	7.92091183264207e-218	1.01518228498708e-124	4.71121611704086e-82	0	1.46236061079455e-238	0	0	4.81004376421044e-159	0	1
S10200	1.16142935424117e-169	1.84457903154638e-32	1.88991420785056e-102	1.14010070177689e-171	2.97495424052966e-213	8.54056617791338e-30	1.00736287141571e-118	9.9586917317186e-27	0	3.18458658212843e-92	8.58429617118753e-218	1.21568725559376e-124	5.04038119897497e-82	0	8.98028072623975e-239	0	0	6.45619141980864e-159	0	1
S10201	1.72492631675445e-169	2.21333977000345e-32	6.25357932590905e-103	1.47484287140622e-171	2.63810284983372e-213	4.52420733521625e-30	7.24479512047245e-119	6.62945173316343e-27	0	3.41323424941984e-92	5.79630369155945e-218	1.40269900628727e-124	4.91491402695691e-82	0	6.70572759489318e-239	0	0	5.32439161534399e-159	0	1
S10202	2.59500035503285e-169	1.7815400746751e-32	7.77305741920678e-103	1.15604262442958e-171	2.29469245641385e-213	7.01121777316277e-30	6.86112376835795e-119	6.5499757345372e-27	0	2.52860104276871e-92	5.57987647818612e-218	1.14599874647246e-124	4.1767076952617e-82	0	7.54747398020562e-239	0	0	4.9730008822651e-159	0	1
S10205	5.61168775139989e-169	2.14923753099454e-32	1.21096240672225e-102	1.31293417957389e-171	3.3087833040251e-213	9.54380817915763e-30	8.50077804336796e-119	1.70168200819699e-26	0	2.78937022083162e-92	6.51937284345651e-218	1.47939311431154e-124	4.77654077671034e-82	0	5.63101064453633e-239	0	0	7.67686185516785e-159	0	1
S10211	1.11550841950621e-169	1.69971351618308e-32	2.62082449349045e-102	8.44729452951806e-172	2.08228490687591e-213	5.21270318170924e-30	5.42965886174178e-119	1.1444291367542e-26	0	2.07830313440296e-92	6.46522174271024e-218	1.07376042077982e-124	4.35216377556167e-82	0	8.7353199427829e-239	0	0	5.15503904122958e-159	0	1
S10221	2.30462933894855e-169	2.20568219612662e-32	2.11969115964373e-102	1.23427276893127e-171	2.28469377803289e-213	6.63899583426764e-30	1.02176738939856e-118	1.37569577800808e-26	0	2.27495724142878e-92	5.41864895392362e-218	9.73468003848541e-125	4.28253839484286e-82	0	1.38574882389783e-238	0	0	6.75388065865471e-159	0	1
S10222	2.01116958341693e-169	2.47430772440498e-32	9.19202150616998e-103	1.03871120346222e-171	3.19319534047459e-213	1.80671011620395e-30	6.09888237374419e-119	6.53365175989084e-27	0	2.46423429194731e-92	6.44478926528463e-218	1.12389360406919e-124	4.45914211807724e-82	0	1.389499950547e-238	0	0	3.10505040253175e-159	0	1
S10226	2.96247176238364e-169	2.33026108176452e-32	1.85268902595997e-102	1.59780859211582e-171	3.37518709763661e-213	4.21470516708351e-30	7.43076919191007e-119	9.49031667767402e-27	0	3.19719357756414e-92	7.39013055847494e-218	9.9039238890557e-125	4.6300662845899e-82	0	5.86024322857623e-239	0	0	6.82005490506345e-159	0	1
S10227	1.38735282718348e-169	2.09801491816896e-32	1.73562356412823e-102	1.23236355739569e-171	2.5220568762321e-213	2.97309393635652e-30	4.80103313035493e-119	1.37750873489436e-26	0	2.45553847811034e-92	7.79653550470112e-218	8.58330676557409e-125	4.52264319148871e-82	0	1.24062386569079e-238	0	0	4.37176752929194e-159	0	1
S10228	8.02812361349601e-170	1.93043360642715e-32	1.23915278390246e-102	9.15624470820822e-172	2.11652981403505e-213	5.52956138059979e-30	9.72666271702244e-119	1.23581386702115e-26	0	2.81891393178951e-92	7.96256467448577e-218	8.9595952559595e-125	4.31501681312597e-82	0	5.48006831508373e-239	0	0	4.57007134249447e-159	0	1
S10232	2.84494626360135e-169	1.70077418345634e-32	1.05747293921337e-102	8.07198048911871e-172	2.6621050034046e-213	5.47110298811833e-30	4.49637249475603e-119	2.02486838056687e-26	0	2.36084953448824e-92	1.30927827123364e-217	1.43830748596426e-124	4.19692548076506e-82	0	3.85775238419684e-239	0	0	4.8557136766797e-159	0	1
S10248	2.42099718630583e-169	1.85573615194449e-32	4.47541275770519e-102	8.4744673185061e-172	2.98486871413033e-213	4.95790873051604e-30	7.79209657507958e-119	1.01813448125539e-26	0	2.15278776425307e-92	7.91560626453707e-218	8.09146104128104e-125	3.79561285396455e-82	0	1.38025272542853e-238	0	0	7.23595458777022e-159	0	1
S10249	1.42978815217136e-169	2.10583383634915e-32	1.29129689672767e-102	1.4595880648537e-171	3.13804812516701e-213	1.81709231199956e-30	1.20237212092322e-118	1.05528167523111e-26	0	2.98164003639912e-92	1.28046849528306e-217	1.19571381493735e-124	5.08353773764562e-82	0	1.11800950208716e-238	0	0	5.11978544971643e-159	0	1
S1025	2.21545251122846e-169	1.74556200324996e-32	1.32585292222745e-102	1.06670500647653e-171	2.47335183426333e-213	9.62063228301291e-30	5.84645275938645e-119	1.04472854687318e-26	0	2.71491324279791e-92	7.26669750719853e-218	1.06723074427072e-124	4.18298506633886e-82	0	4.05404062166892e-239	0	0	5.48154793578339e-159	0	1
S10266	1.6583341506396e-169	1.72467549279312e-32	7.42392519372438e-103	1.29617566991569e-171	3.09534627262511e-213	2.50162414096937e-30	1.16992560845384e-118	1.17353548564106e-26	0	2.82948488307352e-92	7.63396824528734e-218	1.11273146215759e-124	3.99298092699837e-82	0	8.36632404765929e-239	0	0	5.17018780600146e-159	0	1
S10269	1.86848381797686e-169	2.58283999030993e-32	1.13028564205505e-102	1.29067693146352e-171	2.26927923604223e-213	3.84423992550237e-30	7.0231985662352e-119	7.95037491649659e-27	0	3.09700296232543e-92	6.13841641835233e-218	1.17555236016722e-124	4.8534126063541e-82	0	5.45177949480782e-239	0	0	4.50194995801206e-159	0	1
S10272	1.1401587689269e-169	2.42893677357194e-32	2.73806003287652e-102	1.1046795487451e-171	2.54047947961992e-213	5.04748614904686e-30	7.06355712844856e-119	9.01476299097841e-27	0	3.43245172406066e-92	1.02534192437959e-217	1.00410174635974e-124	5.78439543117678e-82	0	7.80443329932626e-239	0	0	5.42648007540541e-159	0	1
S10273	4.7931299993889e-169	1.77960649587958e-32	1.02440586070713e-102	1.14633437470375e-171	2.03655975366073e-213	3.78370176867584e-30	7.1165510450163e-119	8.93038823262952e-27	0	2.19934322069244e-92	6.95507715318162e-218	1.21810525432821e-124	3.92202712706004e-82	0	4.5215806957437e-239	0	0	5.24611713518212e-159	0	1
S10274	1.83062303050167e-169	2.45534361266966e-32	1.52896361866288e-102	1.09436545257639e-171	2.36378826221373e-213	6.7419458813039e-30	7.75052958556977e-119	1.07055689272976e-26	0	2.6002303406522e-92	8.25022340104377e-218	9.40242935030574e-125	4.89010750083481e-82	0	1.4448241154835e-239	0	0	5.54357511552762e-159	0	1
S1028	2.90043254934899e-169	1.61290142624203e-32	3.78997258298652e-102	9.9366256934847e-172	2.22874899042599e-213	6.13982859233672e-30	6.45504979606381e-119	9.76434246236393e-27	0	2.33783443642256e-92	8.33375402493825e-218	1.24845065455059e-124	5.46113005338022e-82	0	9.5046085573797e-239	0	0	7.36481874900756e-159	0	1
S10280	4.56200513103756e-169	1.61156041034086e-32	2.61066167678533e-103	1.40892478159818e-171	2.28284695764333e-213	4.84231986027353e-30	8.13858635465967e-119	1.02796760480572e-26	0	3.73206150688493e-92	7.5066359531028e-218	1.53680998681697e-124	4.07076380118313e-82	0	5.60116610014189e-239	0	0	1.03406145281699e-158	0	1
S10283	2.49781749525773e-169	1.74927640584901e-32	2.21006287164689e-102	1.03344474826444e-171	2.2564176770403e-213	1.10777914600496e-29	3.03159750599313e-119	1.11357196852421e-26	0	2.55987393282132e-92	1.05018130885128e-217	1.33241065802454e-124	4.22338425694055e-82	0	5.49807737967143e-239	0	0	8.28814946620414e-159	0	1
S1029	3.41772125150662e-169	2.72135456306952e-32	9.61430234615205e-103	1.11891046162786e-171	2.35348851222836e-213	5.24290006404496e-30	6.4793311395843e-119	1.18744563766459e-26	0	2.79983038294764e-92	7.69079738657083e-218	1.13595482782553e-124	4.10154137157654e-82	0	9.63239048335356e-239	0	0	4.48813691391539e-159	0	1
S10292	2.21955132393372e-169	2.25582987461388e-32	6.83108861181404e-103	8.37674266271758e-172	2.34020375117074e-213	4.09141074609017e-30	2.85507417015119e-119	1.18098840503955e-26	0	2.92974025328201e-92	4.59086662390138e-218	1.36550897775958e-124	4.85273982713591e-82	0	4.72766303687278e-239	0	0	5.57684827190867e-159	0	1
S10294	3.09477545313148e-169	2.33872938447377e-32	2.37208232151707e-102	8.01029858683573e-172	2.24809158546883e-213	9.15186040517741e-30	5.29927461509829e-119	8.43208588698934e-27	0	2.78975693645708e-92	5.26208001210196e-218	1.31167060434206e-124	4.39500918605435e-82	0	1.29124770345578e-238	0	0	5.76178843264909e-159	0	1
S10302	1.61742789991273e-169	1.77299885317579e-32	2.41717302169225e-102	9.57732452067708e-172	2.27705237825401e-213	6.49275923976857e-30	9.67835298966186e-119	1.09151210776898e-26	0	2.5750600860402e-92	7.59789540796171e-218	9.17049893248489e-125	4.75462924494599e-82	0	1.02457986816527e-238	0	0	4.60398570414053e-159	0	1
S10303	3.17876875574122e-169	2.34950733172394e-32	7.01729740088871e-103	1.25651502773202e-171	2.62103050444805e-213	6.60014802059822e-30	7.80732444861315e-119	9.46513376817739e-27	0	2.70977443148026e-92	6.86884018790133e-218	1.28595378837277e-124	3.89871721046915e-82	0	5.36369503323393e-239	0	0	6.97044141660468e-159	0	1
S10323	2.35256524726978e-169	2.31903555037644e-32	1.07218516471709e-102	1.35443822283894e-171	2.83254879914698e-213	5.81816836966263e-30	8.2197521419329e-119	1.15794077591124e-26	0	3.61385702409696e-92	7.06864253282362e-218	1.37259448774653e-124	5.79884742951272e-82	0	7.3482152010768e-239	0	0	5.87307754723747e-159	0	1
S10326	1.56402987396134e-169	1.91727631325054e-32	1.40667340766191e-102	1.07238870239844e-171	3.00514404358282e-213	9.49322567721047e-30	7.9531601646966e-119	7.9206723277197e-27	0	2.50077066983257e-92	9.33834260272931e-218	9.04152980778636e-125	3.83041183270267e-82	0	8.04352122967342e-239	0	0	6.69345004923161e-159	0	1
S10328	1.78179916859787e-169	2.01115592250664e-32	6.47411132457343e-103	1.25141583016279e-171	2.71697409643911e-213	1.29175901461928e-29	8.54360466683758e-119	8.95621748618365e-27	0	2.6997754714986e-92	6.42071154224478e-218	1.21462036710715e-124	4.31651254317028e-82	0	5.10210955694775e-239	0	0	6.03526319284054e-159	0	1
