B.cells.naive,B.cells.memory,Monocytes,NK.cells.resting,NK.cells.activated,Neutrophils,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.CD8
mix_1,0,0.0447848618951322,0.607960895706028,0.0587104640745537,0.0680943665703555,0,0,0,0,0.220449411753931
mix_2,0,0.0404984150753077,0.73314152546135,0,0.0299567759086774,0,0,0.0393541922478972,0,0.157049091306768
mix_3,0.0587732699505268,0.301981644423908,0.117444751607592,0,0.0242351940351004,0,0.0666228362820209,0.234364462076388,0,0.196577841624464
mix_4,0.0787181278667491,0.337367791583975,0.279849650938863,0,0.00598791247028672,0,0,0.0466858252552544,0,0.251390691884872
mix_5,0.0513769862652769,0.23678746802799,0.239797445351618,0,0.106095475878611,0,0,0,0,0.365942624476504
mix_6,0.0430784396064898,0.200029390289109,0.458058955391366,0,0,0,0,0.0238333395705625,0,0.274999875142472
mix_7,0.134859110349061,0.37724426553263,0.138406503465753,0,0.0559258717672748,0,0,0.0289773234098649,0,0.264586925475416
mix_8,0.111772992713352,0.297386680227335,0.462034074821204,0,0,0,0.0181397920511705,0.0938860701856116,0,0.0167803900013274
mix_9,0,0.0807664596790273,0.465146251339672,0.00077417156023811,0.135643066601563,0,0,0.0229575957908236,0,0.294712455028677
mix_10,0.192206464154594,0.393768980812769,0.204434490885348,0,0,0,0.0530761946317355,0.0838152454811092,0,0.072698624034444
mix_11,0,0.0839945379334727,0.683926197898897,0,0.0313407336714458,0,0,0.0614623256666899,0,0.139276204829495
mix_12,0,0.0300025747177007,0.642653061148814,0,0.00407100434954243,0,0.020334452702618,0.116708884061285,0,0.18623002302004
mix_13,0.194788426175789,0.393022265000978,0.124906228049687,0,0.0791910619143674,0,0,0,0,0.208092018859178
mix_14,0.223806905129597,0.398334127814198,0.1787858320888,0,0,0,0.0193522608922613,0.0531154944366661,0,0.126605379638479
mix_15,0.131394770952299,0.321409306776715,0.0446862782824766,0.174951605648616,0.108111721535591,0,0,0,0,0.219446316804303
mix_16,0.0555285282880283,0.321894697818909,0.231354352440088,0,0,0,0.0337622251915101,0.179653446848853,0,0.177806749412612
mix_17,0.344152169045407,0.388634651468043,0,0,0,0,0.0529765246969173,0.0848622862092104,0,0.129374368580423
mix_18,0.009820005103575,0.0820773071834644,0.746185448871638,0,0,0,0,0.0496931341616973,0,0.112224104679625
mix_19,0.0871847687547473,0.291604120529509,0.399728278916091,0,0,0,0,0,0,0.221482831799653
mix_20,0.0337401604666451,0.20816117468643,0.0115194333135336,0,0.121632236678714,0,0.129991177156843,0.145698960210672,0,0.349256857487161
mix_21,0.127582867341788,0.350640104672721,0.188639662437216,0,0,0,0.028624598954409,0.100487126640267,0,0.204025639953599
mix_22,0.10083185941073,0.310551917879897,0.295260722950044,0.0398633659215981,0.0621680982431133,0,0,0,0,0.191324035594618
mix_23,0.114706416978469,0.366865586805988,0.336445765549543,0,0,0,0.0132079205297892,0.101430898361139,0,0.0673434117750708
mix_24,0,0.0245058281670932,0.762990590001049,0.0642550902169245,0.0205973158974225,0,0,0,0,0.127651175717511
mix_25,0,0.0977650496612504,0.502421661489364,0,0,0,0.11893997626932,0.217691071394426,0,0.0631822411856394
mix_26,0.0183869550285653,0.0885075517636543,0.0398228471235901,0.104135670351832,0.26257827941622,0,0.042909396960927,0.147005256684967,0,0.296654042670244
mix_27,0.0849248052345058,0.328109409478944,0.453160668226318,0.109177429911757,0,0,0,0,0,0.0246276871484751
mix_28,0.0708047935458902,0.307764510648859,0,0,0.0998094867404129,0,0.0878785232484823,0.150850138906667,0,0.282892546909689
mix_29,0.0319538834243058,0.173884626913665,0.415092053745543,0,0.0617358244932523,0,0,0.0457466923394646,0,0.271586919083769
mix_30,0.049017500687271,0.26583198875092,0.386293875912566,0,0.00243689829392919,0,0,0.0385444630590475,0,0.257875273296266
mix_31,0.028233218869656,0.169176769851066,0.460409875467631,0,0,0,0.0208119691389189,0.192419479452677,0,0.128948687220052
mix_32,0.0491045708161381,0.266002827500002,0.295117700977214,0,0.0153538486935809,0,0,0.111072540171538,0,0.263348511841527
mix_33,0.0501569432750019,0.27393837289802,0.440503516441795,0,0,0,0,0.0484682637546883,0,0.186932903630495
mix_34,0,0.0274126802153678,0.673029647851956,0,0.065547078207533,0,0,0.044063110939576,0,0.189947482785568
mix_35,0.0142005708265152,0.152174858273458,0.525438582318912,0,0.0202524184465694,0,0,0,0,0.287933570134546
mix_36,0.149888749143666,0.391416038319122,0.150394462558636,0,0,0,0.0148738207355372,0.173857175393433,0,0.119569753849605
mix_37,0.114793171728514,0.402546135173704,0.197018177937373,0,0,0,0.0437938610641801,0.174772414026827,0,0.0670762400694021
mix_38,0.0196537600390624,0.198507879548226,0.0588811058021825,0,0.20325800473523,0,0.0303801510848995,0.227944287054346,0,0.261374811736053
mix_39,0.201794528981572,0.301569956931737,0.04784316229024,0.042780423423346,0.133508839365628,0,0,0,0,0.272503089007477
mix_40,0.0402675312111295,0.302562821701186,0.429472227820879,0,0,0,0.00845026751933779,0.129380507669686,0,0.0898666440777821
mix_41,0,0.0803261120161849,0.596089266025183,0.0171403569250406,0.0642185689365966,0,0,0,0,0.242225696096996
mix_42,0.211898505702694,0.372923492651077,0.00157914919729785,0,0.029052768924642,0,0.040874671737628,0.116721558461635,0,0.226949853325025
mix_43,0,0.0351162023511871,0.285470790784281,0,0.21113825789854,0,0,0.0834064400527552,0,0.384868308913236
mix_44,0,0.126381882366439,0.224754136980578,0,0.155967616944867,0,0.00246090400371132,0.23232796859697,0,0.258107491107434
mix_45,0,0.0454859713182967,0.473296310505899,0,0,0,0.158511516131366,0.278382793156594,0,0.0443234088878443
mix_46,0.0585301113913601,0.277694148317598,0.105300734710323,0,0.087306931330436,0,0.00466873150258391,0.0570735115520948,0,0.409425831195604
mix_47,0.0584844835992834,0.29837084602794,0.420142138824781,0,0,0,0.0300328437649902,0.104083367088178,0,0.088886320694828
mix_48,0.0566491348793092,0.326194245781527,0.473649156302145,0.143507463037019,0,0,0,0,0,0
mix_49,0.0873067283793598,0.26580914255203,0.417732637519581,0.0542668001698397,0.0226639322017693,0,0,0,0,0.152220759177421
mix_50,0.126666168998774,0.377852316213236,0.0880254238403657,0,0,0,0.131080838386354,0.205246426847965,0,0.0711288257133052
mix_51,0.0686535748753396,0.296957159860983,0.458266870892133,0.1021183128321,0,0,0,0,0,0.0740040815394434
mix_52,0.2260148576805,0.36825765073349,0.00878559784496716,0,0.106087100428736,0,0,0.046175010820655,0,0.244679782491652
mix_53,0.0884296871487644,0.283975342818967,0.448920599991038,0.0210294441267482,0.0216084279519549,0,0,0,0,0.136036497962528
mix_54,0.213565917795355,0.380190087995806,0.0263261142614748,0,0,0,0.0610794326600863,0.061483541210743,0,0.257354906076536
mix_55,0.0788498745815207,0.279704079916349,0.451224546098238,0,0.0219135690015229,0,0,0,0,0.16830793040237
mix_56,0.00714121737838802,0.261632950465516,0.299548630039177,0,0,0,0.154616057369721,0.250611612016812,0,0.0264495327303867
mix_57,0,0.0137495224623647,0.535463325579045,0,0.0946486982020392,0,0,0.143413077144008,0,0.212725376612543
mix_58,0.0560964393125785,0.257421813637164,0.2121646757306,0,0.0993597378172138,0,0,0.0594773757951868,0,0.315479957707256
mix_59,0,0.0193718682370365,0.602665439043446,0,0.0758979813079465,0,0,0.0102058582321339,0,0.291858853179437
mix_60,0.140489918800125,0.385308356596438,0.279673973701048,0,0,0,0.0477269637231796,0.0721087389745892,0,0.0746920482046193
mix_61,0.136315362433288,0.361129238037565,0,0,0,0,0.150669235939021,0.272336541303491,0,0.0795496222866345
mix_62,0.0818075252316587,0.329720572070958,0.037647720912445,0,0.105727282415296,0,0.0301136209345158,0.184356578365928,0,0.230626700069199
mix_63,0,0.06189835375388,0.590470250879168,0,0.0217949885813191,0,0.00445747518598251,0.128953935761095,0,0.192424995838555
mix_64,0.0558930304433256,0.316579935578923,0.447629382907295,0,0,0,0.046673532867428,0.119353845911559,0,0.0138702722914695
