B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
Mix_1	2.3143626963413e-16	0	0	0	8.31750295259031e-05	0	0	0.999916824970474	0	0
Mix_2	2.49331955261989e-11	0	0	0	5.4181700029265e-08	0	0	0.999999945793367	0	0
Mix_3	2.60957249480871e-17	0	0	0	0.00136198189997506	0	0	0.998638018100025	0	0
Mix_4	1.73318750932247e-15	0	0	0	2.68648526212469e-06	0	0	0.999997313514736	0	0
Mix_5	0.996230969175121	0	0	0	0.00142024701380758	0	0	0.00234878381107114	0	0
Mix_6	7.39897202373389e-09	0	0	0	0.000142396520048544	0	0	0.999857596080979	0	0
Mix_7	6.85185751093871e-22	0	0	0	5.55138014724438e-15	0	0	0.999999999999994	0	0
Mix_8	3.96283451667353e-15	0	0	0	2.40755396529387e-14	0	0	0.999999999999972	0	0
Mix_9	5.24718397162542e-10	0	0	0	4.53826979705922e-05	0	0	0.999954616777311	0	0
Mix_10	0.0011080203199199	0	0	0	0.00191015132621312	0	0	0.996981828353867	0	0
Mix_11	1.16923901541213e-16	0	0	0	8.18013591234714e-12	0	0	0.99999999999182	0	0
Mix_12	3.35155106888922e-20	0	0	0	6.14323219460306e-05	0	0	0.999938567678054	0	0
Mix_13	0.000187698915534621	0	0	0	7.60297592323029e-07	0	0	0.999811540786873	0	0
Mix_14	3.92366433516212e-23	0	0	0	2.67849829514225e-07	0	0	0.99999973215017	0	0
Mix_15	4.53903423343252e-23	0	0	0	1.41120372430122e-14	0	0	0.999999999999986	0	0
Mix_16	4.77421012115428e-15	0	0	0	2.2335557927243e-12	0	0	0.999999999997762	0	0
Mix_17	6.12146452512479e-19	0	0	0	3.95378712860944e-12	0	0	0.999999999996046	0	0
Mix_18	2.45970972659935e-23	0	0	0	6.84476142992753e-17	0	0	1	0	0
