B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_29	0.1153	0.3686	0	0.1138	0.0275	0.1883	0.1865
mix_30	0.1658	0.3513	0	0.0833	0.027	0.188	0.1846
mix_31	0.1093	0.3986	0	0.049	0.0338	0.2426	0.1666
mix_32	0.167	0.2723	9e-04	0.0908	0.0214	0.2507	0.1969
mix_33	0.1768	0.4011	0	0.0759	0.0338	0.1644	0.1479
mix_34	0.0094	0.5773	0	0.0951	0.0422	0.1078	0.1682
mix_35	0.0993	0.4272	0	0.0879	0.0306	0.15	0.2051
mix_36	0.3144	0.1752	0.0097	0.0621	0.02	0.277	0.1415
mix_37	0.2922	0.223	0.0064	0.0326	0.0231	0.2754	0.1472
mix_38	0.1089	0.079	0.0059	0.1809	0.0043	0.4035	0.2175
mix_39	0.3364	0.0849	0.0118	0.1846	5e-04	0.1927	0.1892
mix_40	0.1863	0.3971	0	0.0446	0.0365	0.1943	0.1411
mix_41	0.0533	0.5016	0	0.1157	0.035	0.1067	0.1876
mix_42	0.3627	0.0194	0.018	0.0864	0.0029	0.3139	0.1966
mix_43	0.0237	0.2527	0	0.1883	0.0105	0.284	0.2408
mix_44	0.0671	0.2162	0.0038	0.1531	0.0126	0.3412	0.206
mix_45	0.009	0.3946	0	0.001	0.0344	0.3506	0.2104
mix_46	0.1755	0.1253	0.0062	0.1307	0.0032	0.2916	0.2675
mix_47	0.1975	0.3924	0	0.0274	0.0349	0.1851	0.1627
mix_48	0.2408	0.4926	0	0.1423	0.0376	0	0.0867
mix_49	0.2181	0.4036	0	0.1248	0.0317	0.0708	0.151
mix_50	0.2849	0.1132	0.0124	0.0077	0.0144	0.3787	0.1887
mix_51	0.2324	0.448	0	0.1344	0.0374	0.0273	0.1205
mix_52	0.3929	0.0338	0.0186	0.1472	0.0054	0.239	0.1632
mix_53	0.2318	0.424	0	0.1072	0.036	0.0658	0.1352
mix_54	0.3547	0.044	0.0191	0.0548	0	0.2922	0.2353
mix_55	0.2128	0.4198	0	0.0946	0.0344	0.0917	0.1468
mix_56	0.1344	0.2795	0	0	0.0254	0.3603	0.2004
mix_57	0.0056	0.4466	0	0.1125	0.0336	0.218	0.1837
mix_58	0.1699	0.2331	0	0.1436	0.0084	0.243	0.2019
mix_59	0.0145	0.4979	0	0.1036	0.0329	0.1365	0.2146
mix_60	0.3154	0.291	0	0.004	0.0272	0.1926	0.1697
mix_61	0.2794	0.0125	0.015	0.0249	0.0085	0.4631	0.1966
mix_62	0.2294	0.065	0.0142	0.1398	0.0064	0.3595	0.1857
mix_63	0.0296	0.4824	0	0.0735	0.0358	0.1939	0.185
mix_64	0.2076	0.4271	0	0.004	0.0399	0.1821	0.1392
mix_65	0.1515	0.2511	0	0.2237	0.0153	0.1713	0.1871
mix_66	0.2264	0.4548	0	0.1372	0.0355	0.0165	0.1296
mix_67	0.3289	0.0357	0.0175	0.1679	0.0014	0.2586	0.1901
mix_68	0.0874	0.1262	0.0098	0.2109	0	0.2947	0.2711
mix_69	0.1963	0.4425	0	0.0155	0.0395	0.1599	0.1464
mix_70	0.355	0.2649	0.0087	0.2593	0.0165	0	0.0956
mix_71	0.2877	0.513	0	0.0166	0.0463	0.0288	0.1076
mix_72	0.488	0.0942	0.0186	0.037	0.0183	0.2209	0.123
mix_73	0.335	0.1999	0.0116	0.1975	0.0126	0.0932	0.1503
mix_74	0.2479	0.3054	0	0.0819	0.0261	0.1917	0.1469
mix_75	0.2136	0.4952	0	0.0917	0.0414	0.0366	0.1215
mix_76	0.0734	0.2211	0	0.1646	0.011	0.2879	0.2419
mix_77	0.1149	0.0395	0.0137	0.1116	0.0011	0.454	0.2652
mix_78	0.17	0.4316	0	0.0983	0.033	0.0994	0.1678
mix_79	0.0408	0.528	0	0.0438	0.0414	0.1586	0.1874
mix_80	0.2952	0.2296	0.0074	0.0025	0.0214	0.2616	0.1823
mix_81	0.1464	0.2434	1e-04	0	0.0215	0.3837	0.2049
mix_82	0.2205	0.3801	0	0.0442	0.0323	0.1439	0.1789
mix_83	0.1744	0.4916	0	0.0934	0.0423	0.067	0.1312
mix_84	0.2005	0.2788	0.001	0.0174	0.024	0.2863	0.1919
mix_85	0.1409	0.2831	0	0.013	0.0224	0.3263	0.2142
mix_86	0.0788	0.1371	0.0039	0.1263	0.0079	0.404	0.242
mix_87	0.1025	0.3746	0	0	0.0327	0.2984	0.1918
mix_88	0.1948	0.195	0.0036	0.1116	0.0131	0.276	0.2059
mix_89	0.1737	0.0865	0.0101	0.0996	0.0043	0.3784	0.2474
mix_90	0.0797	0.4151	0	0.0133	0.0332	0.2592	0.1995
mix_91	0.1606	0.4703	0	0.1373	0.0346	0.0613	0.1358
mix_92	0.1541	0.3878	0	0.0217	0.0346	0.2359	0.166
mix_93	0.0069	0.7325	0	0.0472	0.0574	0.0203	0.1356
mix_94	0.0035	0.5652	0	0.1478	0.0378	0.057	0.1887
mix_95	0.2337	0.4335	0	0.1604	0.0331	0.0104	0.129
mix_96	0.1996	0.3942	0	0.216	0.0269	0.0238	0.1394
mix_97	0.1291	0.4392	0	0.0507	0.0347	0.165	0.1812
mix_98	0.1898	0.4098	0	0.0348	0.0374	0.1815	0.1468
mix_99	0.1326	0.0011	0.0109	0.0436	0.003	0.5496	0.2592
mix_100	0.164	0.354	0	0.0352	0.0304	0.2412	0.1752
