CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S10094	0.5158	0.1101	0	0.1698	0.0264	0.0633	0.0776	0	0.037
S1010	0.428	0.1306	0	0.2489	0.0507	0	0.0714	0	0.0704
S10111	0.4068	0.1003	0	0.1471	0.1274	0.0969	0.0797	0.0134	0.0283
S10116	0.334	0.0864	0	0.2718	0.0459	0.0606	0.1247	0	0.0766
S10119	0.3511	0.1256	0	0.2212	0.0828	0.0416	0.0709	0	0.1068
S10121	0.4274	0.1267	0	0.1923	0.0419	0.0119	0.1096	0	0.0902
S10130	0.4344	0.1304	0	0.2089	0.0582	0.0142	0.1018	0	0.0522
S10140	0.5489	0.1527	0	0.1756	0	0.0155	0.0714	0	0.036
S10142	0.3756	0.1661	0	0.1432	0	0.06	0.2232	0.0057	0.0261
S10150	0.4531	0.1193	0	0.2392	0	0.0188	0.117	0	0.0525
S10155	0.4103	0.1704	0	0.1153	0.0834	0.087	0.0704	0	0.0633
S1016	0.4211	0.1196	0	0.1529	0.0455	0.092	0.1192	0	0.0498
S10163	0.4232	0.0916	0	0.2614	0.0309	0.0051	0.1062	0	0.0816
S10167	0.3608	0.1555	0	0.2461	0.0053	0.0207	0.163	0.0068	0.0419
S10168	0.3784	0.128	0	0.141	0.0814	0.0643	0.1601	0.0182	0.0286
S10173	0.317	0.1546	0	0.1528	0.1231	0.0984	0.0423	0.036	0.0759
S10175	0.4397	0.1385	0	0.2276	0.0282	0.0213	0.0877	0	0.0571
S10179	0.3721	0.0985	0	0.1369	0.0673	0.0962	0.1463	0.0827	0
S10186	0.3404	0.1566	0	0.166	0.1584	0.0332	0.0901	0.0263	0.029
S1019	0.3836	0.1628	0	0.1868	0.0415	0.0611	0.0877	0	0.0766
S10190	0.3906	0.1653	0	0.0651	0.1477	0.1173	0.0328	0.0512	0.0301
S10195	0.4341	0.1184	0	0.2257	0.0615	0.0187	0.0861	0	0.0554
S10196	0.4314	0.112	0	0.1729	0.061	0.0498	0.0828	0	0.09
S10200	0.4812	0.0932	0	0.1669	0	0.0615	0.138	0	0.0592
S10201	0.4555	0.1283	0	0.2007	0	0.0559	0.1035	0	0.0561
S10202	0.4056	0.0935	0	0.1926	0.0262	0.0308	0.1932	0.0463	0.0118
S10205	0.4117	0.1594	0	0.1693	0.0367	0.0595	0.0879	0	0.0755
S10211	0.3883	0.1654	0	0.2106	0.0063	0.0664	0.096	0	0.0672
S10221	0.4489	0.1304	0	0.1818	0.0309	0.042	0.0658	0.0115	0.0887
S10222	0.4662	0.1184	0	0.1768	0	0.0683	0.0884	0	0.082
S10226	0.4583	0.1501	0	0.0868	0.0317	0.1034	0.097	0.009	0.0637
S10227	0.4581	0.1301	0	0.2471	0.0544	0.0127	0.0682	0	0.0294
S10228	0.4312	0.1031	0	0.24	0.0449	0	0.0796	0	0.1012
S10232	0.2808	0.1348	0	0.1358	0.0795	0.1446	0.11	0.0061	0.1084
S10248	0.3457	0.1573	0	0.15	0.1283	0.0635	0.0657	0.0214	0.0681
S10249	0.6196	0.098	0	0.0893	0.0219	0.0723	0.0638	0	0.0351
S1025	0.411	0.1744	0	0.1326	0.0611	0.0627	0.1227	0.0046	0.0309
S10266	0.4366	0.1089	0	0.2404	0.0133	0.0285	0.0809	0	0.0913
S10269	0.4122	0.1616	0	0.1983	0	0.0446	0.1086	0.0034	0.0713
S10272	0.3694	0.1409	0	0.2544	0.0372	0.0136	0.1002	0.0029	0.0815
S10273	0.4222	0.166	0	0.1563	0.0398	0.0548	0.1034	0	0.0575
S10274	0.4036	0.1503	0	0.1656	0.0697	0.0432	0.0894	0	0.0782
S1028	0.4197	0.1808	0	0.1162	0.0417	0.1318	0.0512	8e-04	0.0578
S10280	0.4951	0.1318	0	0.1271	0.0459	0.0794	0.0669	0.0465	0.0073
S10283	0.4348	0.1195	0	0.1912	0.0933	0.0059	0.1093	0.0461	0
S1029	0.4438	0.1193	0	0.1806	0.0371	0.0505	0.101	0	0.0676
S10292	0.2933	0.1344	0	0.2847	0.0465	0.0064	0.078	0	0.1567
S10294	0.3806	0.1572	0	0.2267	0.0561	0.0026	0.1015	0.0464	0.0291
S10302	0.3708	0.1274	0	0.2019	0.0507	0.0644	0.1045	0	0.0802
S10303	0.4145	0.1013	0	0.2124	0.0694	0.0308	0.1118	0	0.0598
S10323	0.4392	0.1131	0	0.1953	0.0041	0.0508	0.0996	0	0.0979
S10326	0.4615	0.1574	0	0.1685	0.0102	0.0286	0.1109	0	0.063
S10328	0.3631	0.0939	0	0.1933	0.0119	0.039	0.2156	0.012	0.0712
S10329	0.4086	0.1524	0	0.1974	0.0139	0.0457	0.1017	0.0118	0.0685
S10336	0.4628	0.1124	0	0.1604	0	0.0626	0.1562	0	0.0456
S10340	0.3801	0.1606	0	0.1228	0.0237	0.1624	0.0678	0	0.0825
S10347	0.358	0.1105	0	0.2407	0.1072	0	0.1178	0	0.0658
S10353	0.4381	0.19	0	0.1269	0.0372	0.0844	0.0721	0	0.0513
S10356	0.3949	0.1269	0	0.2113	0.0684	0.0505	0.0729	0	0.075
S10358	0.4614	0.1241	0	0.1865	0.0155	0.0572	0.0933	0	0.0621
S10365	0.4418	0.1214	0	0.1872	0.0543	0.0514	0.0756	0.0078	0.0606
S1037	0.2799	0.1193	0	0.1736	0.1413	0.0572	0.107	0.0716	0.0502
S10373	0.3717	0.1542	0	0.1673	0.0839	0.0694	0.0752	0.0272	0.051
S10374	0.2967	0.1706	0	0.169	0.0442	0.1369	0.1104	0.0156	0.0565
S10375	0.4743	0.119	0	0.1822	0.0192	0.0432	0.1116	0	0.0505
S10377	0.3552	0.121	0	0.2597	0.0685	0	0.1055	0	0.0901
S10378	0.4204	0.1591	0	0.1406	0.0351	0.0517	0.0898	0.017	0.0862
S10390	0.3221	0.126	0	0.2906	0.0487	0.0243	0.0973	0	0.0909
S10391	0.3157	0.1933	0	0.1547	0	0.1629	0.0948	0	0.0786
S10393	0.3378	0.1626	0	0.1858	0.047	0.069	0.134	0.0575	0.0064
S10400	0.4891	0.102	0	0.1404	0.0598	0.0946	0.0651	0	0.049
S10401	0.4777	0.1064	0	0.2313	0	0	0.1019	0.0034	0.0791
S10406	0.459	0.1322	0	0.1522	0.0172	0.1048	0.0776	0	0.057
S10408	0.4484	0.0977	0	0.2418	0.0499	0	0.1124	0	0.0498
S10409	0.4142	0.1233	0	0.2556	0.0298	0.0388	0.0609	0.0244	0.053
S10418	0.3362	0.1342	0	0.3428	0.0062	0	0.0906	0	0.0899
S10431	0.4106	0.1258	0	0.1382	0.0968	0.0899	0.0796	0	0.0591
S10438	0.4351	0.1099	0	0.1966	0.0745	0.036	0.0889	4e-04	0.0586
S10439	0.5654	0.125	0	0.0911	0.0242	0.0715	0.0701	0	0.0527
S10441	0.5674	0.1366	0	0.0981	0	0.0724	0.0948	0	0.0307
S10442	0.4835	0.1042	0	0.1641	0.0713	0.0545	0.0844	0	0.0381
S1046	0.4791	0.1362	0	0.2312	0.0398	0	0.0679	0	0.0458
S10478	0.539	0.1324	0	0.1933	0.015	0.0127	0.0635	0	0.0441
S10480	0.3144	0.1497	0	0.2641	0	0.0395	0.1484	0	0.084
S10484	0.5018	0.1037	0	0.1687	0.02	0.058	0.0933	0	0.0545
S10492	0.4106	0.123	0.0213	0.1687	0.0303	0.0708	0.0754	0.048	0.052
S10496	0.3908	0.2078	0	0.1247	0.0427	0.0874	0.1061	0.0193	0.0211
S10510	0.4023	0.1347	0	0.2067	0.0823	0.0398	0.0972	0	0.037
S10513	0.505	0.093	0	0.1503	0.0366	0.0961	0.083	0	0.0359
S10516	0.4677	0.1242	0	0.1906	0.0263	0.0303	0.095	0	0.0658
S10534	0.4688	0.1303	0	0.1384	0.0609	0.0623	0.0536	0.0067	0.079
S10535	0.3667	0.1638	0	0.1568	0.1007	0.0776	0.0467	0.047	0.0408
S10537	0.5642	0.131	0	0.1166	0.0197	0.0511	0.0734	0	0.0439
S1054	0.3622	0.1474	0	0.1575	0.0157	0.1011	0.1599	0.0442	0.012
S10543	0.3471	0.1613	0	0.1728	0.0053	0.0645	0.1762	0	0.0728
S10546	0.4171	0.125	0	0.1274	0.0544	0.0884	0.1466	0	0.041
S1055	0.4614	0.1176	0	0.1453	0.0237	0.107	0.104	0	0.041
S10551	0.4336	0.1255	0	0.2121	0.0327	0.0734	0.0808	0	0.0419
S10552	0.4316	0.1129	0	0.2324	0.0385	0.0167	0.1192	0	0.0488
S10555	0.3716	0.0815	0	0.197	0	0.0078	0.229	0.1131	0
S10559	0.4792	0.1474	0	0.1594	0.0527	0.0266	0.0766	0	0.0581
S1056	0.4013	0.1552	0	0.16	0.0462	0.075	0.0478	0.005	0.1093
S10563	0.4667	0.1198	0	0.1812	0.0149	0.0754	0.0977	0.0186	0.0256
S10574	0.4301	0.1387	0	0.1212	0.0518	0.1009	0.0749	0.0187	0.0637
S10576	0.4062	0.1717	0	0.2184	0.0179	0.0357	0.072	0	0.0781
S10578	0.4681	0.1394	0	0.173	0.0342	0.0446	0.0952	0	0.0454
S10579	0.4266	0.1375	0	0.1944	0.0315	0.0487	0.0787	0	0.0827
S10582	0.492	0.1299	0	0.1444	0.0121	0.0563	0.0908	0.0075	0.067
S1059	0.4678	0.1296	0	0.1681	0	0.0399	0.1027	0.054	0.0378
S10599	0.5546	0.1459	0	0.1048	0.0406	0.0622	0.0582	0	0.0338
S10611	0.4436	0.1419	0	0.1642	0.0392	0.0425	0.0698	0	0.0988
S10614	0.5527	0.1035	0	0.2053	0.0376	0	0.0611	0	0.0397
S10624	0.4409	0.1866	0	0.2125	0.0588	0.0089	0.0659	0	0.0263
S10632	0.3684	0.117	0	0.2856	0	0.0331	0.0889	0	0.107
S10634	0.3742	0.1577	0	0.1653	0.0655	0.0632	0.0761	0.0481	0.0499
S10638	0.5163	0.1278	0	0.1259	0.0434	0.055	0.0691	0.0211	0.0415
S10644	0.3847	0.1365	0	0.143	0.146	0.0589	0.1035	0	0.0276
S10649	0.4521	0.1286	0	0.1417	0.002	0.0708	0.0922	0.009	0.1035
S10652	0.4384	0.1609	0	0.2105	0	0.004	0.1247	0	0.0615
S10654	0.4073	0.1443	0	0.1504	0.0097	0.0883	0.1472	0	0.0528
S10655	0.3977	0.1172	0	0.2233	0.0727	0	0.0939	0.0253	0.0698
S10656	0.387	0.1263	0	0.1658	0.0237	0.05	0.1582	0.0804	0.0085
S10657	0.4455	0.1456	0	0.1317	0.0545	0.1112	0.0852	0	0.0263
S10658	0.4162	0.1342	0	0.1167	0.0544	0.0619	0.0837	0.0566	0.0763
S10660	0.3168	0.154	0	0.2285	0.068	0.0403	0.1377	0.0225	0.0323
S10661	0.365	0.1614	0	0.1412	0.0908	0.0969	0.081	0	0.0636
S10676	0.5064	0.2083	0	0.0876	0.0245	0.0532	0.1064	0.0109	0.0026
S1068	0.432	0.1584	0	0.1773	0.0622	0.0434	0.0671	0.0463	0.0133
S10681	0.3757	0.169	0	0.1902	0.032	0.0655	0.097	0	0.0707
S10686	0.3681	0.1552	0	0.2182	0.0274	0.0582	0.107	0	0.066
S10688	0.4147	0.1075	0	0.1533	0.0968	0.1212	0.0702	0.0354	8e-04
S10690	0.4037	0.123	0	0.2424	0.0247	0	0.1514	0	0.0548
S10698	0.4225	0.1278	0	0.1542	0.078	0.0533	0.0914	0.0463	0.0265
S107	0.397	0.0961	0	0.1958	0.0331	0.0544	0.0787	0.0616	0.0833
S10703	0.3965	0.1345	0	0.1126	0.0778	0.0922	0.1123	0.042	0.0322
S10726	0.3987	0.1541	0	0.1962	0.0647	0.0496	0.0592	0	0.0775
S10729	0.4479	0.1125	0	0.258	0	0.0081	0.0754	0	0.0981
S10733	0.4705	0.1502	0	0.1021	0.0351	0.0867	0.0876	0.02	0.0479
S10734	0.4141	0.1381	0	0.1634	0.0496	0.07	0.0835	0	0.0812
S10735	0.4381	0.1762	0	0.2051	0.0371	0.0333	0.0537	0	0.0564
S10740	0.572	0.0954	0	0.1263	0.0643	0.0666	0.0476	0	0.0278
S10745	0.541	0.1507	0	0.1606	0.0045	0.026	0.086	0	0.0312
S10748	0.4224	0.1171	0	0.2102	0.0397	0.0472	0.0908	0	0.0726
S10753	0.537	0.1105	0	0.1654	0.0407	0.0465	0.0549	0	0.0449
S10756	0.4264	0.1771	0	0.164	0.0613	0.0555	0.0843	0.0088	0.0226
S10757	0.3108	0.1238	0	0.1089	0.1701	0.1246	0.0366	0.0673	0.0579
S1076	0.4778	0.1243	0	0.1767	0.0406	0.0479	0.0758	0	0.0569
S10764	0.3971	0.1306	0	0.2284	0.0164	0.0167	0.1155	0	0.0951
S10767	0.2933	0.1564	0	0.2176	0.0613	0.0666	0.1507	0	0.0542
S10776	0.5005	0.1268	0	0.1387	0.0045	0.0686	0.0872	0	0.0737
S10778	0.4767	0.1247	0	0.1815	0.0276	0.0376	0.0656	0	0.0862
S10784	0.5427	0.1218	0	0.1595	0	0.0378	0.0817	0	0.0566
S10787	0.4203	0.1273	0	0.217	0.0365	0.0158	0.0875	0	0.0956
S10800	0.3897	0.3041	0	0.1381	0	0.07	0.06	0	0.038
S10805	0.4545	0.1268	0	0.2284	0.0262	0	0.0865	0	0.0775
S10813	0.4752	0.1235	0	0.1854	0.0102	0.0052	0.1315	0	0.069
S10814	0.3388	0.1454	0	0.3101	0.0108	0.0074	0.0965	0	0.0909
S10815	0.3971	0.1346	0	0.1667	0.0359	0.0944	0.0803	0.013	0.0779
S10817	0.339	0.1085	0	0.2571	0.0855	0.0081	0.0814	0	0.1204
S1083	0.4294	0.1642	0	0.1181	0.0541	0.0749	0.0844	0.0058	0.069
S10835	0.5015	0.1524	0	0.171	0.0028	0.0477	0.0678	0	0.0568
S10838	0.4272	0.1408	0	0.1325	0.0299	0.0955	0.1039	0.0502	0.0201
S10844	0.3677	0.1603	0	0.1846	0.0495	0.0597	0.0902	0	0.0881
S10845	0.4789	0.1516	0	0.1574	0.0106	0.0512	0.097	0.0042	0.0492
S10846	0.3173	0.2133	0	0.2121	0.0746	0	0.0862	0.0512	0.0452
S10853	0.4488	0.1664	0	0.2122	0.0236	0.0062	0.0842	0	0.0585
S10854	0.3626	0.1748	0	0.159	0.0798	0.0973	0.049	0.017	0.0604
S10865	0.458	0.1109	0	0.1884	0.066	0.0092	0.1276	0	0.04
S10866	0.4966	0.1303	0	0.1677	0.0186	2e-04	0.0867	0.0426	0.0573
S10869	0.569	0.1051	0	0.1841	0.003	0	0.0984	0	0.0404
S10873	0.4146	0.122	0	0.2505	0.035	0.0035	0.1189	0	0.0555
S10876	0.4629	0.1408	0	0.1121	0.052	0.0673	0.0683	0.0705	0.0261
S10883	0.436	0.1848	0	0.2036	0.0204	0.0319	0.0774	0	0.0458
S10885	0.4468	0.1261	0	0.1796	0.0369	0.0838	0.0782	0	0.0486
S10893	0.4892	0.1454	0	0.1318	0.0721	0.0462	0.0739	0	0.0413
S10895	0.5096	0.1101	0	0.15	0.0213	0.0367	0.1239	0	0.0485
S10902	0.3888	0.1882	0	0.1904	0.0585	0	0.0757	0.0357	0.0628
S10903	0.3999	0.1531	0	0.1901	0.031	0.0156	0.1395	0	0.0708
S1092	0.5329	0.1075	0	0.1655	0.0548	0.0368	0.0483	0	0.0541
S10925	0.4491	0.1946	0	0.151	0.0054	0.0673	0.0719	0	0.0608
S10927	0.4948	0.0906	0	0.1979	0.0445	0.0547	0.0718	0	0.0457
S10936	0.4323	0.0893	0	0.1578	0.0499	0.0583	0.1366	0.0409	0.035
S10945	0.565	0.1281	0	0.1182	0.0156	0.0522	0.092	0	0.0289
S10947	0.3602	0.121	0	0.1828	0.0527	0.097	0.1034	0	0.0828
S10949	0.3274	0.1495	0	0.1853	0.1114	0.06	0.0743	0.0587	0.0334
S1095	0.3722	0.0884	0	0.2853	0.0614	0	0.1232	0	0.0695
S10961	0.4544	0.1328	0	0.1766	0.0215	0.0262	0.1229	0.0347	0.0308
S10969	0.4109	0.1386	0	0.1588	0.0756	0.0573	0.0938	0	0.0649
S10972	0.4586	0.1536	0	0.1642	0.0037	0.0316	0.1372	0	0.0511
S10973	0.5014	0.1374	0	0.1917	0.004	0	0.08	0	0.0856
S10978	0.4406	0.1178	0	0.167	0.027	0.0662	0.1401	0	0.0414
S10979	0.4224	0.1476	0	0.2349	0.016	0.0036	0.0772	0.0059	0.0925
S10986	0.4062	0.0881	0	0.2536	0.0953	2e-04	0.1118	0	0.0449
S10989	0.4127	0.1343	0.0102	0.1283	0.0873	0.1019	0.0543	0	0.071
S10995	0.47	0.141	0	0.0882	0.0372	0.1158	0.095	0.043	0.0098
S11005	0.4076	0.1449	0	0.1962	2e-04	0.0694	0.103	0.0053	0.0734
S11008	0.4014	0.1574	0	0.1831	0.0544	0.0583	0.0901	0	0.0553
S11010	0.3839	0.1225	0	0.1447	0.0452	0.1353	0.1022	0.0111	0.0552
S11013	0.4712	0.1115	0	0.199	0.0291	0.0593	0.0935	0.0023	0.034
S11016	0.4632	0.1478	0	0.0932	0.0381	0.1328	0.0888	0.0035	0.0326
S11017	0.5283	0.1369	0	0.1342	0.0371	0.0472	0.0816	0	0.0347
S11020	0.5182	0.096	0	0.1289	0.0374	0.0648	0.1086	0	0.046
S11027	0.5056	0.1193	0	0.1275	0.0229	0.0718	0.0881	0	0.0648
S11035	0.4121	0.1902	0	0.1434	0.0276	0.0823	0.0798	0	0.0647
S11041	0.3915	0.135	0	0.1252	0.1063	0.1095	0.0971	0	0.0353
S1106	0.4054	0.1401	0	0.1776	0.0027	0.0837	0.1278	0.0339	0.0289
S11071	0.3239	0.1672	0	0.1198	0.0701	0.088	0.1255	0.0763	0.0293
S11076	0.3988	0.1218	0	0.2039	0.0273	0.0673	0.0961	0	0.0847
S11078	0.467	0.1416	0	0.1713	0.0101	0.0726	0.0721	0	0.0652
S11081	0.4307	0.1045	0	0.2306	0.0064	0.0015	0.1312	0	0.0951
S11086	0.3955	0.1042	0	0.2441	0.022	0.0434	0.1114	0	0.0794
S1109	0.5572	0.15	0	0.1037	0	0.0476	0.1042	0.0164	0.0208
S11096	0.5478	0.1083	0	0.1304	0	0.0523	0.0716	0	0.0895
S11100	0.3906	0.1231	0	0.2431	0.104	0	0.0573	0	0.0819
S11107	0.4394	0.1281	0	0.2017	0.0583	0.0437	0.0631	0	0.0656
S11109	0.4339	0.1448	0	0.2404	0.0316	0	0.0951	0	0.0541
S1111	0.349	0.1164	0	0.2044	0.1075	0.0588	0.075	0.0865	0.0024
S11119	0.3839	0.1246	0	0.2012	0.0549	0.0602	0.1038	0	0.0713
S11127	0.3794	0.1505	0	0.1938	0.0194	0.0472	0.1581	0.0363	0.0153
S11136	0.3548	0.0941	0	0.2324	0.0718	0.0959	0.0807	0	0.0703
S11147	0.437	0.1529	0.0051	0.1355	0.023	0.0911	0.085	0	0.0703
S11150	0.4326	0.1284	0	0.1428	0.0665	0.1124	0.0747	0.0049	0.0377
S11152	0.4418	0.1575	0	0.1744	0.0088	0.0527	0.1018	0	0.063
S1116	0.3906	0.1055	0	0.1971	0.0673	0.0376	0.0767	0.0538	0.0715
S11163	0.342	0.1244	0	0.166	0.1058	0.0879	0.0908	0.0024	0.0806
S11164	0.5342	0.1143	0	0.1414	0.0066	0.0693	0.0908	0	0.0433
S11166	0.2998	0.1813	0	0.2312	0.049	0.0722	0.1003	0	0.0661
S11173	0.4266	0.2071	0	0.1115	0.0418	0.0984	0.0604	0	0.0543
S11174	0.4062	0.1306	0	0.0906	0.1425	0.0983	0.0691	0	0.0627
S11182	0.4185	0.1608	0	0.1773	0.0588	0.0408	0.0562	0.0325	0.0551
S11188	0.5095	0.1478	0	0.1718	0.005	0.0167	0.0846	0	0.0645
S11189	0.4332	0.1372	0	0.0857	0.021	0.1456	0.0595	0.0223	0.0956
S1119	0.322	0.1724	0	0.1448	0.0718	0.1052	0.0821	0.0141	0.0876
S11195	0.4252	0.1438	0	0.2044	0.0463	0.0096	0.0746	0.0042	0.0919
S11197	0.299	0.1198	0	0.2841	0.0834	0	0.1032	0.0072	0.1034
S11198	0.5056	0.1067	0	0.1492	0	0.0673	0.1138	0	0.0572
S11211	0.4655	0.091	0	0.1677	0.0342	0.087	0.1134	0	0.0412
S11214	0.3934	0.1808	0	0.0939	0.0507	0.1144	0.0949	0.0278	0.0441
S11216	0.4837	0.0848	0	0.2058	0.042	0.0306	0.0737	0	0.0793
S11224	0.4303	0.1401	0	0.1803	0.0252	0.0696	0.088	0	0.0665
S11236	0.486	0.1087	0	0.1939	0.0632	0.0385	0.0674	0	0.0423
S11241	0.3685	0.1507	0	0.2441	0	0.0406	0.083	0	0.1132
S11243	0.3967	0.0966	0	0.2066	0.0635	0.0875	0.0955	0	0.0536
S11245	0.3845	0.1266	0	0.2558	0.0443	0.0171	0.0914	0	0.0803
S11249	0.4249	0.1427	0	0.161	0	0.0834	0.1012	0	0.0869
S11274	0.3551	0.0949	0	0.3047	0.0441	0.0033	0.1253	0	0.0726
S11280	0.4432	0.126	0	0.1797	0.0592	0.0454	0.0807	0.022	0.0438
S11281	0.4428	0.119	0	0.1861	0.0457	0.0477	0.0955	0	0.0632
S11285	0.3776	0.1336	0	0.2331	0.036	0.0412	0.0998	0	0.0788
S11298	0.4131	0.1092	0	0.1745	0.0442	0.0816	0.0952	0	0.0822
S11311	0.4131	0.0938	0	0.1845	0.0793	0.0166	0.114	0.0988	0
S11312	0.4803	0.0937	0	0.226	0.0313	0.0322	0.0653	0	0.0711
S11316	0.4568	0.1436	0	0.1282	0.0272	0.0958	0.0703	0	0.0781
S1133	0.3404	0.1547	0	0.2064	0.0406	0.0823	0.1004	0	0.0752
S11330	0.3942	0.0968	0	0.1914	0	0.0019	0.2313	0.0248	0.0597
S11332	0.3362	0.1365	0	0.2452	0.0215	0.0114	0.1254	0.0559	0.0678
S11334	0.4531	0.1432	0	0.1702	0.0402	0.0361	0.1182	0	0.0391
S11335	0.4406	0.113	0	0.1559	0	0.1375	0.0823	0.0048	0.0659
S11345	0.3148	0.107	0	0.3335	0.0112	0	0.1314	0	0.1021
S11349	0.4752	0.0919	0	0.1656	0.0332	0.0315	0.1578	0	0.0448
S1135	0.5131	0.1353	0	0.1816	0.0476	0	0.0888	0	0.0338
S11352	0.4783	0.0959	0	0.2068	0.0377	0.0223	0.0946	0	0.0644
S11353	0.4691	0.1129	0	0.203	0.0439	0.0481	0.071	0	0.052
S11368	0.433	0.1827	0	0.1312	0.0276	0.079	0.1125	0	0.0341
S11369	0.4478	0.0892	0	0.2467	0.0286	8e-04	0.1311	0	0.0557
S11371	0.3763	0.1251	0	0.2031	0	0.0434	0.1598	0.023	0.0694
S11377	0.5326	0.1262	0	0.1878	0.028	0.0164	0.0677	0	0.0412
S11378	0.4002	0.2024	0	0.2047	0.0136	0.0208	0.1072	0	0.0511
S11383	0.3946	0.1451	0	0.1497	0.0448	0.0356	0.1057	0.0555	0.069
S11384	0.3221	0.1399	0	0.1341	0.0995	0.1036	0.1006	0.0399	0.0604
S11392	0.3656	0.113	0	0.2299	0	0.0732	0.1131	0	0.1052
S1140	0.3608	0.1516	0	0.2494	0.013	0.0363	0.1074	0	0.0814
S11410	0.4497	0.1122	0	0.175	0.0847	0.0657	0.0651	0	0.0477
S11411	0.4184	0.1498	0	0.1276	0.0106	0.0945	0.1231	0.064	0.012
S11414	0.3367	0.1464	0	0.295	0	0.0167	0.1295	0	0.0758
S11419	0.4898	0.1591	0	0.1322	0.0238	0.0581	0.078	0	0.0589
S11424	0.3705	0.0907	0	0.1773	0.234	0.0547	0.0408	0.0192	0.0128
S11425	0.3499	0.1318	0	0.2494	0.0427	0.083	0.0661	8e-04	0.0763
S11433	0.4315	0.1052	0	0.2283	0	0.043	0.0979	0	0.0942
S11434	0.4185	0.1634	0	0.1737	0	0.0672	0.1056	0.046	0.0255
S11436	0.5278	0.1211	0	0.1742	0	0.0327	0.1037	0	0.0406
S11437	0.3294	0.1504	0	0.1516	0.0911	0.097	0.0669	0.0452	0.0684
S11440	0.4394	0.1224	0	0.2154	0.025	0.0279	0.0962	0	0.0736
S11449	0.3699	0.1577	0	0.1199	0.062	0.1096	0.0624	0.0801	0.0385
S11459	0.3544	0.14	0	0.2437	0.0445	0.0799	0.0855	0	0.052
S11477	0.4698	0.1153	0	0.1769	0.0482	0.051	0.0789	0	0.0598
S11480	0.4407	0.1426	0	0.181	0	0.0726	0.0782	0	0.0848
S11486	0.4049	0.1665	0	0.2032	0.0193	0.0662	0.059	0.0356	0.0452
S11501	0.4346	0.1267	0	0.2225	0.0261	0.0305	0.1023	0	0.0573
S11504	0.3119	0.156	0	0.2814	0.0258	0	0.1364	0	0.0885
S11507	0.2905	0.1148	0	0.2143	0.0859	0.0591	0.0979	0.0166	0.1208
S11518	0.4927	0.0764	0	0.185	0	0.0383	0.1197	0.0879	0
S11525	0.3484	0.1289	0	0.2228	0.0393	0.0872	0.0816	0	0.0918
S11531	0.4395	0.1088	0	0.1618	0.0565	0.0799	0.1191	0	0.0345
S11532	0.359	0.1929	0	0.1675	0.0493	0.0903	0.1029	0	0.0381
S1154	0.4267	0.1867	0	0.1582	0.0273	0.0346	0.0745	0.0162	0.0758
S11542	0.3327	0.1002	0	0.3118	0.0114	0.0077	0.1132	0	0.1231
S11543	0.4954	0.1344	0	0.1366	0.0334	0.0557	0.109	0	0.0355
