Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE
mix_32	0	0	0	0.0727113601620039	0	0.06483388823532	0	0.000802578220203344	0.0152030016241484	0.022386733508997	0	0	0.00429041216640736	0.0253366579331472	0.0149845549579425	0	0.00886603797849964	0.0772327305925731	0.0112852161108178	0.00363691369146983	0.0217772921728239	0	0.0110860100223521	0	0	0	0.0214351586972237	0	0.042827459768402	0	0.00720716401530709	0.0303580612441251	0.421838782696001	0.121899986202235	9999	0.162388509758748	1.00464935150762
mix_33	0	0	0	0.0839528423977936	0	0.0524122985713754	0	0.00356570617989323	0.0011518819704918	0.0404513753193124	0	0	0.00510276842268613	0.025187811719668	0.0265528815103077	0.0035844051006955	0.013868577015009	0.0800737341137574	0	0	0.02493753054373	0	0	0	0	0	0.0239066137504454	0	0.0446492970142128	0	0.00427241537382576	0.0329678810446288	0.43316835530959	0.100193624642577	9999	0.17430947636885	1.00050650306164
mix_34	0	0	0	0.130497445849347	0	0.0455125170706356	0	0.0061626957653937	0	0.0464187054691879	0	0	0.00545585574708898	0.0292391855125725	0.0300442907823904	0.00687087936016509	0.0176296908661999	0.0993613779681085	0	0	0.0255636538718193	0	0	0	0	0	0.0270789898845169	0	0.0437147830436302	0	0.00789385125547398	0.0298691887327013	0.394777800714185	0.0539090881065839	9999	0.176839003083384	1.00237168791501
mix_35	0	0	0	0.0666898378633728	0	0.0560379186907451	0	0	0.00338989681133286	0.0444608122728112	0	0	0.00513989927648918	0.0358579776729704	0.0257060173122739	0.00561549838481026	0.0165157304861216	0.0737825656740664	0	0	0.0220430873582504	0	0	0	0	0	0.0302174390877915	0	0.0449802411308737	0	0	0.0323697995262556	0.4024156095997	0.134777668852135	9999	0.170392085722595	1.00494349406452
mix_36	0	0	0	0.0836579430413358	0	0.0530512958373491	0	0	0.00185801725476553	0.0461147555620326	0	0	0.00479353425443769	0.0312108268416014	0.0287379674690969	0.0059324443310577	0.0173998195537589	0.0861919962517416	0	0	0.0201124961301736	0	0	0	0	0	0.0328942705868581	0	0.0442391355462546	0	0.00324598214940971	0.0305239523592993	0.392162813441181	0.117872749389646	9999	0.173007327122535	1.00360495061376
mix_37	0	0	0	0.072682274793498	0	0.047069196241485	0	0.00544419787156997	0	0.0461282166168664	0	0	0.0062472271050802	0.0166264877439922	0.0450153880219901	0.0108535674181202	0.0222165929624456	0.0873673044956084	0	0	0.0189638827949785	0	0	0	0	0	0.0364002616474031	0	0.0481050423314894	0	0.00618885474745025	0.0384352036138931	0.394561792599633	0.0976945089944967	9999	0.176492164908015	1.00495099107108
mix_38	0	0	0	0.0882743064117329	0	0.0536797406225015	0	0.00282074137863972	0	0.0445689545162166	0	0	0.00608096660089167	0.0268472194261857	0.0339454939610244	0.00920616989481253	0.0171768920284688	0.0862271846740069	0	0	0.0226393960525188	0	0	0	0	0	0.0322295712917635	0	0.0486615276208914	0	0.00675479707752072	0.0338152454681027	0.374012589411544	0.113059203563178	9999	0.17493226359409	1.00544651915376
mix_39	0	0	0	0.0328754309524584	0	0.0626536117094285	0	0	0.00603199101229353	0.0454137406952877	0	0	0.00549014199070849	0.0289220525331186	0.0333589179108047	0.00314668666970171	0.0164521887054455	0.0708025609733325	0	0	0.0244129587218487	0	0	0	0	0	0.0279370245804792	0	0.0488162913545711	0	0.00147720527144996	0.0406249025124379	0.397186121535718	0.154398172870916	9999	0.165905546989962	1.00965801906033
mix_40	0	0	0	0.0785094587208924	0	0.0508497605626639	0	0	0.000936102763015517	0.0508862945130854	0	0	0.00451318241693844	0.0366460866726214	0.0301361491224655	0.00769901461346028	0.0174038115116717	0.0923235927214874	0.00012238695848904	0	0.0218211814210781	0	0	0	0	0	0.0327795159899022	0	0.0444417640299999	0	0	0.0289106794029179	0.406560302631174	0.0954607159481367	9999	0.172711954476416	1.00477677686457
mix_41	0	0	0	0.123551596654579	0	0.0486413695708442	0	0.00388623490467049	0	0.045626589807315	0	0	0.00575866830122668	0.0265827624818115	0.031553215418318	0.00678357527864751	0.0178072484946829	0.0906735885764048	0	0	0.0243431491255463	0	0	0	0	0	0.0286462227014894	0	0.044435053790055	0	0.0066032353481947	0.0315811383021541	0.392031773651292	0.071494577592768	9999	0.178002927045388	1.00186040440524
mix_42	0	0	0	0.0572591922571539	0	0.0619153588182285	0	0.00380712013628594	0.0215278048519293	0.0214007627541228	0	0	0.00460622351861291	0.0216174221724482	0.0197050595195316	0	0.0119059444644438	0.0674261644906703	0.00219872637791381	0	0.0219500260249002	0	0.0111206829051089	0	0	0	0.0203505707533129	0	0.0408302873770337	0	0.00822642400334292	0.0392413528606372	0.450766493494216	0.114144383220107	9999	0.160694435226346	1.00626525286125
mix_43	0	0	0	0.112773474860788	0	0.0461889957482332	0	0.00576917167620345	0	0.0448218225678573	0	0	0.00512410281102604	0.0267095055640115	0.0325425509491055	0.00541392600274796	0.017506180511545	0.0879595655497669	0	0	0.0242321350327502	0	0	0	0	0	0.0281737489478428	0	0.0442851737311982	0	0.00595163757403149	0.0340846073593299	0.420372421994182	0.0580909791193799	9999	0.177000419947305	1.00175490330176
mix_44	0	0	0	0.0719766716924937	0.00743846600436743	0.0663335000986451	0	0.00202127806402987	0.0129018506884073	0.031349368316011	0	0	0.00529525690640952	0.0226050501889412	0.0244683501881696	0	0.0140267414109887	0.0651728780033524	0	0	0.0227709700718129	0	0	0	0	0	0.0238076723725696	0	0.045462095870544	0	0.00756515649499813	0.0390779792934547	0.411752728480009	0.125973985854796	9999	0.164045263609941	1.00645333187138
mix_45	0	0	0	0.0582531404135218	0.000991211141124688	0.0585527102212769	0	0	0.00161527300172998	0.0441652239476665	0	0	0.00514834181665113	0.0312379057720689	0.0290000586816943	0.00561917404336296	0.0153314189732732	0.0867456334746579	0	0	0.0237585838191689	0	0	0	0	0	0.0304705207355301	0	0.0476945526995605	0	0.00303484015554391	0.0332309724911413	0.397518920800051	0.127631517811976	9999	0.169775619540763	1.0061889641736
mix_46	0	0	0	0.115109677603925	0	0.0492311539192056	0	0.00283966371302342	0	0.0459465704051216	0	0	0.00503917024016017	0.0288563705331538	0.0293627639927732	0.00561470205624629	0.0172418017621419	0.0917628162268499	0	0	0.0233769706825741	0	0	0	0	0	0.028060570735962	0	0.043812085061604	0	0.00559551348404594	0.0290181621186454	0.392968739476609	0.0861632679879587	9999	0.177725468901308	1.00100044813233
mix_47	0	0	0	0.0750785073120255	0	0.0311818453669245	0	0.0075275332934227	0.00344207544169786	0.0318136589252589	0	0	0.00797645152400492	0	0.0724055687437813	0.0192894641486733	0.0448953191556871	0.112586192853273	0	0.0107767570735429	0.0231599411361052	0	0	0	0	0	0.032407868485822	0	0.0522802085733072	0	0.00221656637140433	0.0374838704564053	0.406747780770021	0.028730390368642	9999	0.183588065339251	1.00333782568833
mix_48	0	0	0	0.0847847017460599	0	0.0563094191289508	0	0.00300590273798103	0.00959362610354639	0.0339070927549869	0	0	0.00431953918520411	0.0228521067793627	0.0253600178565275	0	0.0147907424976818	0.0788335795544959	0.00438582507623522	0	0.0204179304732215	0	0	0	0	0	0.0272019362228044	0	0.0424897911991986	0	0.00707652884151428	0.0346784412301148	0.435860047112387	0.0941327714997266	9999	0.169551102677331	1.00205497797807
mix_49	0	0	0	0.131773243744122	0.00279528355664279	0.058263505751206	0	0.000283211263874835	0.00186331131559647	0.0333031371403225	0	0	0.00370260616391782	0.0309214495964271	0.0175750664928657	0	0.0118842206277014	0.108278169489445	0.00338871480512457	0	0.0192324469705424	0	0.0067524906193083	0	0	0	0.03050374847312	0	0.0450490815069503	0	0.0117267788383138	0.0210138828811045	0.371089476823699	0.0906001739397148	9999	0.171252781012601	1.0016420363046
mix_50	0	0	0	0.048889465505028	0.00172445087409429	0.0584932722512105	0	0	0.00555934839398175	0.0439258410463757	0	0	0.00517303767706354	0.0298904026996875	0.0283566494135982	0.00408579864738546	0.0169076365937853	0.07490661585965	0	0	0.0227618758775446	0	0	0	0	0	0.0279814320138929	0	0.0459759916139674	0	0.00174498521711286	0.0365909420864459	0.404407062012399	0.142625192216777	9999	0.167897930460599	1.00633255772647
mix_51	0	0	0	0.0998993691812319	0	0.0399806729755263	0	0.00659932275396668	0	0.0468348297717202	0	0	0.00564022157061876	0.0210476781186613	0.040981507674461	0.0127557772221311	0.0204349446138288	0.0956723446620665	0	0	0.0213279680406642	0	0	0	0	0	0.0345724703702813	0	0.0464605539220437	0	0.00567601831927601	0.0328438245633594	0.41559481682277	0.0536776794173928	9999	0.180166486241357	1.00207074938374
mix_52	0	0	0	0.110996707238561	0	0.0495621405308386	0	0.00436440076503201	6.9195766309525e-05	0.0450042451442904	0	0	0.00577386380341674	0.0274989179293342	0.0301736300067535	0.00547248585986358	0.017104395508181	0.0883742092538274	0	0	0.0251771371810425	0	0	0	0	0	0.0268553426920819	0	0.0440133411226375	0	0.00593743866848249	0.0327288039867961	0.403620255402901	0.0772734891396501	9999	0.177223748619622	1.00177061374586
mix_53	0	0	0	0.109056328400815	0	0.0536124017212626	0	0.00599172005819286	0.00161462472484694	0.0392149721020232	0	0	0.00489477974655422	0.0265975010749227	0.0305766553866566	0.00193779538350739	0.0149366642433266	0.0856587086245059	0	0	0.0245043575665681	0	0	0	0	0	0.0272863650381198	0	0.0467894453828498	0	0.00707323203735302	0.0356590715416605	0.398697134339294	0.0858982426275399	9999	0.1727176112536	1.00363783230515
mix_54	0	0	0	0.0603563892113192	0	0.0561872293505433	0	0.0012596051126601	0.000920273131504231	0.0464279797799292	0	0	0.00531996185876366	0.0291664368619201	0.0314891431428525	0.00575838507761619	0.0154685588589364	0.0766808308861599	0.000490678134578658	0	0.0258022723528894	0	0	0	0	0	0.0269213151148957	0	0.0481907692123673	0	0.000729378545272697	0.0369755667785251	0.419765997310906	0.112089229278361	9999	0.170744213760654	1.00564842445446
mix_55	0	0	0	0.0658264310598383	0	0.0498427344630002	0	0.0045842322541722	0	0.0461631853700587	0	0	0.00583201987499242	0.0271482928151088	0.0327546940291135	0.00682845758934859	0.017613938254486	0.0772528756426156	0	0	0.0252109054948021	0	0	0	0	0	0.0264027116427259	0	0.0447894629266735	0	0.00361051056150015	0.0377040670612323	0.433504734995637	0.0949307459646951	9999	0.17433568377356	1.00360005519083
mix_56	0	0	0	0.0616571736156055	0	0.0588165583459073	0	0	0.00500333334428987	0.0424955679998229	0	0	0.0047013729417715	0.0299187875825958	0.02557660705214	0.00322865293709437	0.0154244164814128	0.0766409699320327	0.00512498387946557	0	0.0230815385863897	0	0	0	0	0	0.0268944888917621	0	0.0464268400564207	0	0.00160702732332746	0.0346064166257316	0.420262823552413	0.118532440851817	9999	0.168981556266249	1.00468774058198
mix_57	0	0	0	0.055875423696896	0.00229997327929832	0.0609005392147931	0	0	0.00627547157042209	0.0390575436439776	0	0	0.00453740944143349	0.0220241535124987	0.0271579692211895	0.00120018291255525	0.01553804571055	0.075309276737977	0	0	0.022274933343663	0	0	0	0	0	0.0259691261405591	0	0.0475375815808564	0	0.00638298405829114	0.038390421347334	0.423413114862906	0.125855849724799	9999	0.166648300343832	1.00525172420039
mix_58	0	0	0	0.0420756303637525	0	0.0591745363192215	0	0.00136869552110316	0	0.0464710923863476	0	0	0.00603967474606772	0.0318112091304384	0.0287786321760015	0.0071536411433491	0.0143068629222424	0.077764863973762	0	0	0.0291707662687283	0	0	0	0	0	0.0239417588130554	0	0.0493710220278888	0	0.0002132323856916	0.0365762648067271	0.408188846946128	0.137593270069495	9999	0.170972405514005	1.00645903543869
mix_59	0	0	0	0.14182153183508	0	0.0473304951564215	0	0.00564221730936305	0.00181213795438666	0.0390674844660965	0	0	0.00535270525696802	0.0207195898863579	0.0346012410675199	0.00451724565713897	0.020374298609748	0.0968739587295585	0	0	0.0223825485354327	0	0	0	0	0	0.0302204578450954	0	0.044869304387618	0	0.0101323577143499	0.0317804586033412	0.392220014462689	0.0502819525228352	9999	0.178840757118378	1.0006792715078
mix_60	0	0	0	0.076643167817099	0	0.0524543494245551	0	0.00282612803227694	0.000742900175601181	0.0442653232492229	0	0	0.00513784031565231	0.0298504655124193	0.0286901101903605	0.00510054385505979	0.0150056201209662	0.0762124425227159	0	0	0.0251422204038685	0	0	0	0	0	0.0262824920278452	0	0.045164213676475	0	0.00087361125575767	0.0341916773781493	0.426524487217121	0.104892406824854	9999	0.173735113445856	1.0024342601474
