Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
mix_27	0	0.00112083393189226	0.0138924772047666	0.361994657025856	0	0.0711312998389694	0.110938281093269	0.157286078692322	0.0784314763520747	0	0	0.117788642851761	0.00817628422130219	0	0	0.0145348056267342	0	0.0245461456196942	0.0226597328340151	0	0.0174992847073432	0	0	0.700027671697614	0.720097636582912
mix_28	0	0.000949298997991712	0.018495893312618	0.313158457594458	0	0.145269774679982	0.0963801658742841	0.174740429158308	0.107730328927098	0	0	0.0883220174203288	0.00323577601048333	0	0	0	0	0.0268958188223073	0.0135448914134405	0	0.0112771477887007	0	0	0.686442686398477	0.731110979512057
mix_29	0	0.00287537469250002	0.00803717478800682	0.370351400574607	0	0.0591977577062577	0.107312160007386	0.149190486420426	0.0435178963555165	0	0	0.118391755845224	0.00828053947006636	0	0	0.0166811909119513	0	0.0224526601551833	0.0636105925361737	0	0.030101010536702	0	0	0.679146800940379	0.739726054557001
mix_30	0	0.00210242591199186	0.0111106603563648	0.296204443802275	0	0.199904337196907	0.0944316646536064	0.1571661404607	0.107798063208835	0	0	0.0722628059518294	0.0115787781725539	0	0.000444920810914512	0.000128128827426462	0	0.0262375929381344	0.0131764550757988	0	0.00745358263266271	0	0	0.707461366123196	0.714052059610649
mix_31	0	0	0.00889758416297238	0.265696365010705	0	0.185363376878494	0.0852345334599665	0.146835849245342	0.10135665055625	0	0	0.0700338278646994	0.0114036999613337	0	0.000198786541434682	0.0234717583391586	0	0.0260669071071301	0.0482514414670902	0	0.0271892194054231	0	0	0.680372118043338	0.742680738346327
mix_32	0	0.0190819073145219	0.0111257366471367	0.242271437434694	0	0.222592565187136	0.0752890226248909	0.119276603710829	0.12770279679473	0	0	0.0539927726957028	0.0152256506134177	0	0	0.0254615077507369	0	0.0214953362031106	0.0316463206462931	0	0.0336784014199754	0.00115994095682605	0	0.695717584115881	0.732706136716541
mix_33	0	0	0.000167286348888635	0.156305647973031	0	0.368377418410091	0.0834372501501574	0.11778893812377	0.134795377415892	0	0.0164136326604711	0.00836510243617259	0.0157233918400099	0	0.00315072189829524	0.0327588373230108	0.00732398758835458	0.0339613643425802	0	0.00262482794006138	0.0152225253673282	0.00358369018188643	0	0.686058019984462	0.737490564137283
mix_34	0	0.0118629255059372	0.00506398319229419	0.0607589431840726	0	0.290673820707022	0.0739173878303754	0.123582982867628	0.0668743127138025	0	0.0257025676415201	0	0.0144982093522252	0	0.0121711847724001	0.0536210239387069	0.0074773090099409	0.0471874849499774	0.162513978927547	0.00486201710482031	0.0392318683017307	0	0	0.560355760471226	0.836004554503709
mix_35	0	0	0.00118983428345772	0.295747731319061	0	0.189047739065537	0.104822180452776	0.146254613517312	0.0702181109672853	0	0	0.0898233843269483	0.0115630953769287	0.00332663485975516	0	0.00156511671786179	0	0.0271628150215794	0.0493379930409456	0	0.00994075105055183	0	0	0.688097937652527	0.732107523953626
mix_36	0	0	0.0105592396476973	0.286197561739648	0	0.148177789076688	0.0836264149034074	0.144546314011126	0.102537829884398	0	0	0.0804857496147662	0.0111759119987822	0	7.80043023510576e-05	0.0213364966305428	0	0.0247527058976872	0.0536008649388839	0	0.0329251173540219	0	0	0.662839231006807	0.755610428744033
mix_37	0.0106676773597959	0	0.027449296261862	0.25698299056921	0	0.236312221547164	0.117615325127042	0.159123525869666	0.0354801158731167	0	0	0.0564671441630892	0.0091759936252555	0.00426412656880694	0.00400702816958043	0.000357161275965701	0	0.0376458512810295	0.0249348817278526	0	0.0195166605805643	0	0	0.583872523229861	0.811612807994775
mix_38	0.0040189239840676	0	0.0262336064887735	0.314313371720934	0	0.134216722351237	0.123504467417143	0.163285634662134	0.0172350179200766	0	0	0.108145524524528	0.00906978615427763	0.0042746131194419	0.00297576235799665	0.0165820676247373	0	0.0297998417892656	0.0382806409895261	0	0.0080640188958606	0	0	0.617152339562679	0.787351340621337
mix_39	0	0	0.0169156167155449	0.320820783605993	0	0.157333770244498	0.110704973921977	0.16194270163147	0.0572155901652423	0	0	0.0998103105746194	0	0.00238396706205746	0	0	0	0.0268943287504911	0.035787719284983	0	0.0101902380431241	0	0	0.686063815426078	0.732190827647992
mix_40	0	0	0.00149178058755834	0.214372916622452	0	0.243431732313132	0.093611646133291	0.13871067128937	0.112275365056176	0	0	0.0574158386553239	0.00837529107270064	0	0.000541131015719926	0.0210885811559494	0.00221955639553679	0.0301358816220461	0.0541178417898103	0	0.0189677338083863	0.00324403248254678	0	0.670020566258305	0.751394455893315
mix_41	0.00959707932486633	0	0.00659857281778665	0.103065984620092	0	0.329943891876077	0.120257996305563	0.177626020153489	0.0625723124523797	0	0.0295965462053726	0	0.0150843474950856	0	0.0114001989326807	0.0374160038489536	0.00929483922931748	0.043908885463066	0.00249618345469536	0.0175750634855804	0.0235660743349951	0	0	0.597128542317068	0.805825407358964
mix_42	0	0.000485857940629834	0.0288832430248271	0.13480292300574	0	0.334621616317407	0.0629627650515438	0.104080715355008	0.17798712030268	0	0.00720836751058138	0.0205850794640895	0.00412759713001373	0	0	0.00660348995617897	0	0.0270897217453215	0.0644277508327773	0	0.0261337523632017	0	0	0.697639504789069	0.733032684501316
mix_43	0	0	0.0224125749294949	0.080685600945917	0	0.346408382400138	0.0540639224103581	0.0948186489491677	0.163079212891221	0	0.024686220926455	0	0.0272136101586519	0	0.00608804639762584	0.0411842136651489	0	0.039128729067394	0.0574300732984938	0	0.0428007639599333	0	0	0.612779562236688	0.798659399411139
mix_44	0	0.00280194399814187	0.0329286656052643	0.304783424110561	0	0.142020533428352	0.0984553414804865	0.156461667874784	0.0750299483906501	0	0	0.0785043726083616	0.011646272457335	0	0	0.00905734573994882	0	0.0294627779626741	0.0335340689649527	0	0.0253136373784876	0	0	0.673461506824173	0.746897768516444
mix_45	0	0	0.0181898060451171	0.315849809520052	0	0.105226836417555	0.0883770690696311	0.16394779793129	0.0571110679284191	0	0	0.112007093436655	0	0	0	0.00239758206736063	0	0.0232097591876667	0.0880868234708116	0	0.0255963549254422	0	0	0.644103715647772	0.76758898883103
mix_46	0	0	0	0.179000284877385	0	0.268707497441341	0.0853949073811509	0.135766091042871	0.105840092107738	0	0	0.0495613514150787	0.0198434483355154	0	0.0078668481031899	0.0501754455119082	0.0178469964956731	0.0297782685236446	0.0158105196247001	0	0.0258987930622407	0.00850945607756334	0	0.635090454680395	0.779237177566277
mix_47	0.0560003989300693	0	0.239148360084636	0.075441893787678	0	0.193232248237143	0.0182070032152058	0.121114431997303	0	0	0	0.0504102938939037	0	0.0139979632180189	0.0348054479418705	0	0	0.103264519895491	0.075164722686245	0	0.0192127161124351	0	0	0.193381282863837	1.01577089131816
mix_48	0	0.00124581104905505	0.0251136071451061	0.13014619405956	0	0.308302502119293	0.0516993063056993	0.118689048562474	0.168036203814363	0	0.0154285147035359	0.0124052142506656	0.0138553832670115	0	0	0.0314180221927429	0	0.030541377071886	0.0546240222945075	0	0.0384947931641006	0	0	0.672309818320469	0.755374077257699
mix_49	0	0	0.00755354459842647	0.254460250393309	0	0.146471620291552	0.0824000859678902	0.108403259701678	0.081045846914883	0	0	0.0631874751577765	0.0356090370640105	0	0	0.0542883122235536	0.0182319242200614	0.0251602516482419	0.0708682184811413	0	0.0513330216842792	0.000987151653196933	0	0.655121197182752	0.772480506522248
mix_50	0	0	0.011329097489592	0.314289743610892	0	0.126671733664157	0.100578480359187	0.161091009767947	0.0984177811624028	0	0	0.0886578845592826	0.00328035202506769	0	0	0	0	0.0262074948796303	0.0569207530962694	0	0.0125556693855726	0	0	0.68293893794822	0.736512577254909
mix_51	0.00550512156000757	0.00751978218856009	0.036796680591614	0.0906524185018749	0	0.330171053031623	0.058136400957741	0.118651877400858	0.158517811052675	0	0.0085880606656188	0	0.0131889111994185	0	0.0113390158149901	0.0304310395719167	0	0.0468011750348518	0.04625501482798	0.00526896060099267	0.0321766769992769	0	0	0.546180885916922	0.838465624263465
mix_52	0.00380771137651031	0	0.00891406862369211	0.122069754826486	0	0.255484545832085	0.130586627209373	0.191531323903553	0.0927188079581679	0	0.0174268044988451	0	0.0108950468243936	0	0.00979080838060302	0.045125270972201	0.00315615898023557	0.0546720429818889	0.0279548351329972	0.00731961143431921	0.0185465810646498	0	0	0.600579854546535	0.804945431212107
mix_53	0.00673529984027724	0.0148547136374144	0.0478018259720469	0.166428303671062	0	0.289483889776515	0.0847649251841696	0.125242734109999	0.0717110504518272	0	0	0.0161648724328153	0.0155449332071087	0	0.00139545821497357	0.0227739728732368	0	0.0406837837827518	0.0647465815657036	0	0.0316676552800995	0	0	0.570622070972738	0.824360697159971
mix_54	0	0.00026827168058108	0.0200795591377974	0.244810742645359	0	0.259062614621446	0.102305199348606	0.14908140541686	0.114681182644462	0	0	0.0425601189329692	0.0131333212275345	0	0.000269680016289114	0.0109087624785401	0	0.0324177416542333	0	0	0.0104214001953225	0	0	0.679707526417506	0.739504765076109
mix_55	0	0	0.000354504139264051	0.0872036671504362	0	0.398805089557567	0.0576411865131608	0.129833607243228	0.210462647730181	0	0.0270040013101885	0	0.0133433308589525	0	0.000711937593751905	0.00935575234400702	0	0.0424427302311698	0.0181706544306854	0	0.0046708908974077	0	0	0.661889406904111	0.753631795992441
mix_56	0	0	1.71457320567319e-05	0.252300246518364	0	0.25204573129802	0.10303649181632	0.138713653670372	0.135264437395367	0	0	0.0492113543983568	0.0134905425187054	0	0.000184149186460316	0.0118221741375524	0.00363835547196818	0.0267054902423802	0.00468461815663821	0	0.00733114666283839	0.00155446279459983	0	0.711287639626232	0.712455268250562
mix_57	0	0.000344284826077952	0.0115078455886463	0.328808592805794	0	0.158850371849029	0.107904555005383	0.138015021876815	0.0831993506076942	0	0	0.101674247209547	0.00809906455211257	0.00179452408957713	0	0.00322464228878838	0	0.0208178670838795	0.0255342972995479	0	0.0102253349171081	0	0	0.70077526008365	0.719155877109164
mix_58	0	0	0.00561567400383592	0.329228770172383	0	0.147442888262329	0.131066951417959	0.188464339614661	0.0611446293968938	0	0	0.075845656127403	0.00888394413527221	0	4.26227115856457e-05	0.00504178920139198	0	0.0297085766067509	0.0101906403204983	0	0.00732351802903609	0	0	0.686650520365253	0.731202272673546
mix_59	0.00411893012186431	0.00177071263860969	0.016837987078191	0.139443734437113	0	0.270696270440695	0.128523058504476	0.131910743335617	0.0330380271186463	0	0.002541041539539	0	0.0159783345011802	0	0.00809093237170234	0.0506053036893988	0.00780040818610912	0.0483471122582837	0.0984823379495832	0.00662313960991078	0.0351919262190807	0	0	0.547941365112905	0.841090649253299
mix_60	0	0	0.0100683409758127	0.171200625882718	0	0.316281512896552	0.122065013364288	0.155443621713	0.0869143135662739	0	0.0301412163224591	0	0.0164182440034685	0	0.00141849208606379	0.0169371004117818	0	0.0402974136052661	0	0.00776060335196646	0.0250535018203496	0	0	0.679286765043171	0.744608220330466
mix_61	0	0	0.0251007602717338	0.280733595389764	0	0.201870587217286	0.115784875079066	0.154750347036594	0.0655744944377747	0	0	0.0720909388128087	0.0083316707613383	0	0.000639284985558926	0.00939367997472552	0	0.031962448131784	0.0221315240538173	0	0.0116357938477485	0	0	0.658815979948294	0.75639855600985
mix_62	0.00362998131363428	0	0.00393410426604012	0.230355363380462	0	0.271555698152626	0.149951111173951	0.131472603788998	0.0539617056863693	0	0	0.0180428740311298	0.0149172493394697	0	0.00777489768785126	0.0286338995336006	0.00509140763604213	0.0426256018336128	0	0.00852382153994532	0.0295296806362681	0	0	0.600297237891566	0.801628276122218
mix_63	0	0	0.0144999327092163	0.320312696594462	0	0.138294871281859	0.108122305544911	0.183729211398643	0.101787035808567	0	0	0.0730980826002324	0.00985073672127309	0	0.00104116962307438	0.00622677985736335	0	0.0274364909762775	0.00574227071464265	0	0.00985841616947747	0	0	0.694223453759315	0.725383122032731
mix_64	0.0339195401844994	0.00884585379554791	0.244158908136062	0.0785061259691439	0	0.182897225109823	0.013622584259358	0.0777397337137495	0	0	0	0.0631971519572363	0	0.00222055933401839	0.0158992695885048	0.00181865174803385	0	0.0634065381920407	0.189007686368529	0	0.0247601716434536	0	0	0.279619449129932	0.976018977795128
mix_65	0.00949971503551956	0	0.0245399113490554	0.175003905839016	0	0.250923554572321	0.0876012341992635	0.160344296619448	0.0511250644129887	0	0	0.0291379621075891	0.0238716992674652	0	0.00681024338649113	0.0445216085752095	0.0102847772220876	0.0424012706909574	0.0465599117045052	0	0.0328872980597908	0.00448754695829125	0	0.574525261665727	0.822255350071514
mix_66	0.0186054158111396	0	0.0357473371044468	0.243676381933778	0	0.106365783382558	0.0830832085312671	0.150834991369393	0.0190327063105716	0	0	0.0838004066917934	0.00764919689712201	0	0	0.0445837086446581	0	0.0325649539843349	0.114976747351447	0	0.0590791619874894	0	0	0.591129051028346	0.813348713919578
mix_67	0	0.0027963524635458	0.0281556853215254	0.402177627467874	0	0.06720731268746	0.116301706902616	0.149382860610243	0.0121394600533062	0	0	0.115695492162441	0.0121120804013012	0	0	0.0278952642875089	0.000278446444108068	0.0318284328880093	0.0136311486773116	0	0.0197893062243385	0.000608823408411738	0	0.665515362508752	0.749086251986385
mix_68	0.00159726812030851	0	0.0165343486435696	0.209227909186655	0	0.261475216135139	0.13894055151296	0.165759050975938	0.0748114498484457	0	0	0.0148554096410962	0.00918363467023693	0	0.00157933594995483	0.0123604541432898	0	0.041681927568172	0.0341649442083879	0	0.0178284993958466	0	0	0.623949760066459	0.785443104657983
mix_69	0	0.000942878236091663	0.0467262678310348	0.262123565880248	0	0.216875006608968	0.0880379054439334	0.153307901461725	0.0966783681839819	0	0	0.0636067484706168	0.00320557700056893	0.000417977077107011	0	0	0	0.0285340605211376	0.0255264811183652	0	0.0140172621662218	0	0	0.678603450548445	0.741690989769557
mix_70	0.00643441737204633	0	0	0.0882945204782702	0	0.321130343416767	0.130907569417666	0.181600178791025	0.0729212790808243	0	0.0475435887058513	0	0.0161978712986642	0.00404878216033229	0.0081847685312699	0.0108562159969742	0	0.0517263586100183	0	0.0153865750835139	0.0447675310567771	0	0	0.598371180388583	0.804249764505159
mix_71	0	0.00307256736019619	0.0244848174134397	0.28230825361428	0	0.177866378443096	0.0988545396084167	0.162421693006043	0.0645503333968961	0	0	0.0780528681522571	0.0102738385768408	0	0.00139604131870283	0.0191196430592671	0	0.0275166132256009	0.026654221028265	0	0.0234281917966984	0	0	0.620882286900133	0.78524601113013
mix_72	0	0.00296909891276036	0.0225905057825541	0.293514414100852	0	0.145644917902782	0.0991089439635792	0.160636046685273	0.0526831960780183	0	0	0.087245297353905	0.0337552964435486	0	0.00342281827777814	0.0411790846953204	0	0.0414005049903506	0.00951864334434696	0	0.00624424348694117	8.69879819897479e-05	0	0.596416225135473	0.803032496501405
mix_73	0.00101273441982092	0	0.0343570406661439	0.15552278942267	0	0.301017211687276	0.0985640605283496	0.16900113488983	0.134847529265378	0	0.0119876050580842	0.00213854729270755	0.0142427248650366	0.00201022006469978	0.00917167287808481	0.00179000689832132	0	0.0477592694407195	0	0	0.0165774526228788	0	0	0.601989335041353	0.7995157958723
mix_74	0	0	0.0043080631385203	0.278420033483705	0	0.22238300169209	0.0951352130152442	0.139176237413564	0.127051742901279	0	0	0.0616241007177372	0.0133808750057886	0	0	0.0032707574785065	0	0.0283759789066829	0.0170562982206266	0	0.00981769802625618	0	0	0.723075514248894	0.702092437596478
mix_75	0.000661668796537195	0	0.0144305662446259	0.163727938210977	0	0.348339288995464	0.123101278721088	0.114565231050139	0.107608471371253	0	0.0218253580070777	0	0.0199586118972228	0	0	0.0134132231998601	0	0.0423380818438732	0	0.0045656513673326	0.0254646302945503	0	0	0.669763491587109	0.751886960880905
mix_76	0	0	0.0124514362408679	0.348424239504389	0	0.0837258820447348	0.108031806711567	0.165466025876855	0	0	0	0.125446724155787	0.0119677483731666	0	0.00158423800712533	0.0341357779715255	0	0.0353558459943456	0.046820244001198	0	0.0254085466179628	0.00118148450047498	0	0.64485250460783	0.766902222244412
mix_77	0	0.00206719519949072	0.0191689383810374	0.266489374815629	0	0.201560684892141	0.0771316552619419	0.148924018824295	0.106283641504851	0	0	0.0744251565274973	0.0113288524030042	0	0	0.00772653308931664	0	0.0253294685415298	0.0390283891321143	0	0.0205360914271519	0	0	0.678893151494909	0.741457157348671
mix_78	0.0061333648674657	0	0.0233554664162854	0.204297534872855	0	0.272372769256965	0.102540651007265	0.175021529769246	0.0957097145247499	0	0	0.0504792687564042	0.00863591268042755	0	0.00255845740321168	0.00879544968593338	0	0.0380638597261649	0.00314625218251145	0	0.00888976885051379	0	0	0.652354880267957	0.761486525727363
mix_79	0.00890384187777755	0.0189811660289613	0.0856846709781824	0.121645378529407	0	0.24195647409157	0.0994172199106767	0.153246792658509	0.0619723001642267	0	0.0122541116649279	0.000313690430349122	0.020466988138054	0	0.0136321736565711	0.0621803424772835	0.0108936690448614	0.0438901458064321	0.00873736109373893	0	0.034723798657131	0.00109987479134062	0	0.495919617460547	0.868788543389422
mix_80	0	0.0149303761427233	0.0381020876461984	0.11189604940215	0	0.316412501225863	0.0707089501831932	0.0781607794697826	0.160817108557522	0	0.0307157879367585	0	0.019830690044899	0	0.00408544633124457	0.0405353335299165	0.0050206659678723	0.0356564169833907	0.0265336697917444	0.00171109181613119	0.0431716883597128	0.00171135661089752	0	0.617126602978326	0.795971805491611
mix_81	0.0178544160164997	0.00343746022159426	0.0269603116016722	0.139115083932188	0	0.228675273679063	0.0823368364042981	0.143798779592592	0.0081695146826508	0	0.00449554700743796	0.0184754354061733	0.0426735698775738	0	0.00178535261146407	0.0878892290888357	0.0238908407848731	0.0564966392763838	0.0489685703544107	0.00674978551512702	0.0544120785432959	0.00381527540386586	0	0.507046457612998	0.86493714230703
mix_82	0.0061863683031336	0	0.00840801531646634	0.156307221964015	0	0.13554055923466	0.0674515993209738	0.0919953865852139	0	0	0	0.0167476694941655	0.0211941449474698	0.019927853686428	0.0317796398183552	0.014818424245973	0	0.064313444361695	0.294131417330851	0	0.0711982553905994	0	0	0.346074444201502	0.942983444187532
mix_83	0	0	0.00263972394651337	0.0925749913951943	0	0.357064214215551	0.0730064487787332	0.147010359785202	0.18131582519102	0	0.0278857716059506	0	0.000308224961575472	0.000464303129353333	0.00374292452623727	0	0	0.0429303333146353	0.0574919808851854	0.00135012463217613	0.0122147736326717	0	0	0.644839229535644	0.768949250217862
mix_84	0	2.25955551459428e-05	0.00534869871805501	0.308434979870999	0	0.143824800515292	0.120248380092445	0.182852133199861	0.0258812930010189	0	0	0.0907802140675686	0.00870278500333724	0.0029439548144453	0.000798078874978423	0.00594633363055897	0	0.0294393154256321	0.0594839333526834	0	0.0152925038779781	0	0	0.63680517178702	0.772914812853944
mix_85	0.00773958693637994	0	0.00866376076714973	0.273335195631524	0	0.0964878132696076	0.147131840595532	0.142154432332012	0.0088269439108392	0.0164194774577357	0	0.0422537744093974	0.00951062265220499	0	0.0107873833110112	0.0408594453956363	0.00874945851210379	0.0473829670616385	0.0968559823704018	0.00551650103205485	0.037324814354771	0	0	0.555227010316312	0.834209230964972
