B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils	otherCells
mix_11	0.000158512201163659	0.000128187986517018	4.42075267071511e-06	0.0011051741146367	0.0470261924627742	0.000125143798852697	1.90204047523818e-05	6.44783837981775e-07	0.102769763254578	0.221988345314197	4.27397922559403e-05	0.000390430268941095	0.0278736175252326	0.0329594278820437	0.000394486796054458	0.0257834206274558	0.0755606846682539	2.46069944833086e-05	0.0609626658303422	0.00630800363889299	0.0556606674711944	0.0969990694988966	0.243714773931972
mix_12	8.27437591226402e-05	2.02989709316683e-05	1.03887659742924e-06	0.0368594150267555	6.43260987544275e-05	1.48232021802997e-06	5.09072081887e-07	0.0362316011995976	0.108663461600919	0.223435246232925	4.8168239086668e-06	0.010223842390822	0.0145637842746088	0.0165211773043862	0.000247393599507319	0.0125187118069442	0.117129619660579	0.016904292767579	0.000980897052914987	0.000282968251995607	0.0614327986905938	0.0904032224775096	0.253426351740746
mix_13	5.71646731107545e-05	2.78277007412052e-05	9.33693851300979e-07	0.019747779943176	2.24143737183948e-05	3.34752734877766e-05	6.80132512980273e-06	0.106487695091082	0.0780595047104131	0.148931790974204	4.76447972827356e-06	3.98926986560905e-05	0.0141822082576639	0.0051315787702995	2.0386781276653e-06	0.0125908878468046	0.117440229270783	0.0928369028256406	7.32450819492208e-05	0.000105966018070519	0.0712149286455432	0.0911151671903006	0.241886802477518
mix_14	0.000110531456357446	5.37006424346886e-05	1.76102859931118e-05	0.0283958032992355	5.09325827193887e-05	1.29522965024529e-05	1.43633314701365e-06	0.0526259533299305	0.103249927080643	0.195149740038746	1.64929943383903e-06	0.000530529009079217	0.0294207179724459	0.0164943599417437	2.25320920505943e-05	0.0228757295163795	0.106336285888674	0.0422106451267673	0.00138939738647822	0.00341665888414054	0.0629003292862336	0.0954074050343239	0.23932517321654
mix_15	0.000164100749103381	3.46242035357661e-05	5.41020355156269e-06	0.0154382406766542	0.0205196414630109	0.000247341932941443	1.92600806865974e-05	0.000230569430167955	0.11169337560675	0.252492211119008	5.00225748493669e-05	0.011360451613298	0.00977524931041569	0.017390368350501	0.00015262285286089	0.0229486442011024	0.0986479839690015	4.42256117474785e-07	0.0233584973385202	0.000759148041610111	0.0594675186158619	0.0878782772237786	0.267365998186673
mix_16	0.0127297001024023	0.000158975978742291	0.000417515779468755	0.0308858135562823	5.86151935868158e-05	5.20264988418603e-07	4.88435069067915e-06	0.000106435450084035	0.0485567908199995	0.144716261638418	3.0824125965641e-05	0.0397758146411655	0.0249183664895073	0.0170926244854984	0.00017024112340653	0.0459923510375823	0.104036099560422	5.28787099665803e-05	0.000124148222015306	0.00508611373231373	0.064172793059322	0.0860154246592566	0.374896807018914
mix_17	0.0128198420047169	9.9736247847882e-06	9.27490054332756e-06	0.0180464297101645	2.69116833611496e-05	3.8874559215358e-05	1.08258569763704e-06	0.0555859331682682	0.039965590781074	0.0925639516685593	2.07150472334615e-05	0.0370987893744413	0.0134197238903695	0.0388215054089444	1.98969993002702e-06	0.0343967201488536	0.124421173514817	0.021152932875764	0.000171717633273377	0.000490967987133131	0.0695370260071154	0.0878613472170269	0.353537526508713
mix_18	0.0111890214893095	0.00124741801320497	0.000112374375040261	1.42980770272226e-05	8.42037664099109e-06	6.49000171212275e-05	9.77646387253623e-06	0.169115250786545	0.0368226718567831	0.0197954837189474	2.05879445503257e-05	0.00112007188202714	0.0347170506700344	0.0468944635644131	7.43187152919893e-06	0.0177345192930408	0.118917689484021	0.104480181348299	1.06033543116426e-05	0.00112033240428694	0.0765052034723289	0.100727753967924	0.259364495568742
mix_19	0.00282191570933376	6.15768847019922e-06	0.000854307760393414	0.0348425207528258	0.000146867124810409	5.3549802884222e-07	8.51345932264301e-07	0.000204152696482306	0.0687174345868468	0.169874982868114	1.16577626238781e-05	0.0342679746625488	0.043691410506838	0.0410268550032502	4.9205807454473e-05	0.0141809480859725	0.0975514599040376	6.17309941025805e-05	0.0100233348706395	0.0173899830880306	0.0580671447240061	0.0924155757911976	0.31379299276806
mix_20	6.58066173883311e-05	7.9382383750667e-05	2.14011400414436e-06	0.0201154355868074	0.00467157544717619	3.23812524712596e-05	5.04238929501446e-06	0.0168961758028069	0.111539238908389	0.231524869946942	1.01685795554837e-05	0.000492618848255661	0.000437289313513381	0.00182821165648194	0.000108539906815292	0.0309052833001707	0.120105874160553	0.0281840425576034	0.0208956602930262	1.11020648355302e-06	0.0651461928717314	0.0874810833266653	0.259471876530114
mix_21	0.00086071709692721	0.00023465686319023	4.46105639656258e-05	0.0074524086838301	2.57967436815102e-06	1.27555964347091e-05	1.0671467781801e-05	0.142948156665198	0.0536222435477489	0.0733257828574725	3.9542106737284e-05	0.0223331108712163	0.0162877108868355	0.00950233924818606	5.58356166520382e-06	0.0190741764633384	0.122415370579777	0.0750486201534135	6.90376733421516e-05	0.000230836264370707	0.07179094097427	0.0836362587423317	0.301051889457599
mix_22	3.70334362067768e-05	5.78179835742385e-05	3.13399150996476e-05	0.0270265480068637	0.00565008484791	2.60618802649127e-06	5.82668948895742e-06	0.00014626126774717	0.113972568879122	0.231745205293271	1.27197076863021e-05	0.00394536440506705	0.0346717801570307	0.0370795092521229	8.9981258976933e-05	0.0156788521257719	0.104251415344418	0.00420335415534105	0.0221598533798843	0.00730542988049408	0.0577995982716052	0.0999072571707423	0.23421959238355
mix_23	0.000341801054055667	2.7064217599416e-05	1.6165263104522e-06	0.0200603498182514	0.000534446943612526	9.16683842703989e-07	5.96647896679012e-06	0.000856111040249487	0.111590726403243	0.229682759482435	3.07371783363428e-06	0.000234697853316162	0.0216051223126248	0.0144291806545206	0.000174406850627166	0.0235632177288829	0.118284595919478	0.0168786945778439	0.0409894092258516	0.00105804537988527	0.0641754217727389	0.0912513193547712	0.24425105600306
mix_24	0.000135353785443274	7.48667510964591e-06	1.28939393652171e-07	0.03471743869838	0.000213786948959328	3.75139084906269e-06	1.999511622291e-05	0.0182986483424566	0.100733568512258	0.225717327807827	2.51668912703129e-05	0.0155053587721648	0.00435048955057815	0.00705323862192968	0.000766697392328465	0.0252595358832434	0.121561815027743	0.0205246697904382	0.00109820464123144	0.000138945360887725	0.0611795913589683	0.0888388962771799	0.273849904215137
mix_25	4.82642023159319e-05	9.3784607052368e-06	1.46721375269719e-06	0.0215715009078275	2.48892013012819e-05	0.000183626846188673	2.10144333202987e-05	0.0161279823256586	0.117099689342003	0.247982961727371	8.11371121713119e-07	8.71330990457156e-05	0.00451020207960903	0.000181929441955603	8.90977009879197e-05	0.0257235272828495	0.12080407738534	0.0379168771939268	0.0200816728038815	1.97828749053677e-05	0.0622296350876855	0.0864804532010898	0.238804025817157
mix_26	0.00720889333389848	2.30865880205977e-06	0.00216436227646975	4.52772169794708e-05	4.40446151180319e-06	6.06822979121384e-06	1.87867872722025e-06	0.130598811446719	0.0384927781096844	0.0515941550115316	5.32540506048379e-06	0.0232365205697162	0.0403828009359623	0.0204712485624941	3.07210613721734e-06	0.0141101296032268	0.123780917972037	0.0756676373718983	4.95565975108237e-05	0.00824463430572589	0.0720557591941016	0.089902733246058	0.301970726705956
mix_27	5.55520118852165e-05	3.97677882210124e-05	2.956901636963e-06	0.0154002401040234	0.0211350382648686	1.42330591236742e-05	1.49397274737388e-06	5.52032189098633e-05	0.115422056720556	0.254208909263773	9.86628125044836e-06	0.000917431343587464	0.0192867169066508	0.00447619137869349	0.00770077976233052	0.0221049304375982	0.0916051941255442	1.1460271248192e-06	0.0529994608331938	0.00220796171600428	0.057736591075127	0.0915075811655975	0.243110697641551
mix_28	8.34108156935641e-05	3.39540584764912e-05	3.18893607405846e-06	0.0367420318958806	0.000178188518690331	3.1124200433077e-05	1.35997874412316e-06	0.000146030876173435	0.112631648257433	0.24696635772063	6.96000893459166e-06	0.00664603532398154	0.00482013266128434	0.00764050315600668	0.000112092090803792	0.0270453500987916	0.13672290035628	0.0146730910716571	0.00219258334370551	0.00010888673635602	0.0632679484835839	0.0874138789849781	0.252532342425408
mix_29	3.52665953426634e-06	2.25157738291004e-06	3.40250563344875e-06	0.00157611223833884	0.0411391722236637	1.01574657640566e-07	4.35112470441716e-07	3.29791533263048e-05	0.103132032733447	0.22516891693344	8.7829601552212e-06	0.00166520999102243	0.0205357414188603	0.0420888487290952	0.000556634986898389	0.0192943827307968	0.0837230831369913	1.22659703934438e-05	0.0618969898675181	0.00337561613056344	0.0570561323121989	0.0962917722196534	0.242435608833958
mix_30	0.0001043822457729	3.49520741939655e-05	3.19233664713457e-06	0.032362771887018	9.02093736194253e-05	1.55591984453777e-05	2.01266803949902e-06	0.0336715720002548	0.109605028959679	0.23367594627674	4.66960273979032e-06	0.00147724023006573	0.00896778903573567	0.00791829727529097	0.000210045575404138	0.019424105782899	0.114545207759623	0.0392269963239503	0.00231700210117912	3.50968012243625e-05	0.0624685891302935	0.0899769883466821	0.243862345014501
mix_31	4.90571153695332e-05	8.5805602430636e-05	1.77909494924608e-06	0.0298628180017053	8.74183321819148e-05	3.84267548904108e-06	2.00200099483513e-06	0.0570734443199874	0.0980185446411122	0.183421393146448	8.38042130358852e-06	0.00325152039684094	0.0263833692729207	0.0334094576245747	2.48050674470789e-05	0.0144496622540339	0.11028862461943	0.030120252296715	0.00248313717976389	0.00132429304004721	0.0654401042074264	0.0968217512712734	0.247388537417555
mix_32	0.00114080730283694	0.000492107207624057	3.0819930362285e-05	0.0128468433802899	8.4122916627674e-06	1.29141273819615e-05	3.97138339958788e-07	0.074536513450208	0.0900640121431049	0.169323659531334	1.48318180460831e-06	0.000129260558678996	0.0347935380810261	0.0311784451828022	1.14741788966346e-05	0.0204331769169976	0.104106726038952	0.0464731580667767	0.0107894819067552	0.00322042788627085	0.064482852388703	0.100785952699697	0.235137536409494
mix_33	0.000142281296635852	0.000112725498348227	0.000816786130507476	0.00929440446044916	6.03770087823528e-06	6.8406989103681e-05	2.87470449543635e-06	0.107173239165157	0.0692125075197699	0.127976632690462	6.30979762452882e-06	0.00929226853698416	0.0425460698184614	0.00165292983730068	8.03009091358075e-06	0.0131613155903751	0.116535280149508	0.0758757964590609	0.000156063178322736	0.00817160091467639	0.0703334199658699	0.0885001477223905	0.258954871782706
mix_34	0.0203130886564373	8.6572376271907e-05	0.00160072057824322	0.00186845508568853	2.86087888866185e-06	5.56577588725828e-06	3.07827220817e-07	0.107953681063844	0.0347775503606515	0.0376228843799028	6.90353653901926e-06	0.0198574817379333	0.0463027938342112	0.0829508941192142	1.98324856616502e-05	0.0179645142359899	0.105700438800921	0.0326601993063792	0.00517496897621228	0.0109578225043969	0.0684373555176551	0.108799600935403	0.296935507026447
mix_35	5.64242912231669e-06	3.10337858972169e-05	9.93576480694728e-07	0.00160050824264734	0.0264384119456385	5.61307782461074e-07	1.57428582777752e-05	0.0146571517532098	0.102119313261498	0.232133188231614	6.43640508049927e-06	0.00451830193743116	0.014989333352372	0.0336889184588216	5.93235955708137e-05	0.0138104442055133	0.117984387003428	0.0099237911487473	0.0247909559233916	0.000294631682288367	0.0618443135739462	0.0933466896009714	0.247739925720269
mix_36	0.000198599794719464	1.16732374920435e-05	1.26225098895348e-05	0.0274593317642974	0.000347601698338764	1.33982874446134e-05	1.55311349042495e-06	0.0257553822550031	0.0996126808938308	0.205629223447085	2.99347420557688e-06	0.0109396240341518	0.0282516328242559	0.0364838706397341	0.000124155126522693	0.0192328988607602	0.106248188777885	0.0106198787868412	0.00951129974417966	0.00316715854798147	0.0601175342535032	0.101646292725869	0.25461240520252
mix_37	0.000833461404956871	4.89492791610683e-06	2.26325457936492e-06	0.0325563345091939	0.000123322155850907	6.40636187766646e-06	5.37040708614649e-06	0.0246972282774365	0.0755471283042231	0.179343075444982	3.44718541128003e-06	0.0259882626254371	0.0220082832946046	0.0233259264381851	0.000117742105976985	0.0248155131186129	0.113422824664956	0.00414753713278553	0.00103643450830862	0.00286533660461909	0.0635419933727967	0.0894843883821782	0.316122825518025
mix_38	2.84244177943477e-05	1.72490082943327e-05	5.85093979388601e-05	0.0348702407763912	0.0175726119255248	1.75499767419648e-05	2.19050660806954e-06	2.38740805156403e-05	0.0882005933217626	0.207296278249186	2.5462985420845e-05	0.0212139237180132	0.0318259229979926	0.0159112196541716	0.000275350274471004	0.02463705329371	0.0949609091452088	2.44837181932498e-06	0.0173361017265053	0.0075823204197405	0.0587143411402539	0.0902019624719398	0.289225462139995
mix_39	8.22002999601807e-05	3.08804138103283e-05	6.73255762139153e-07	0.0430085027845952	0.0014798926868556	8.35946182889308e-06	7.64588528469489e-06	0.000485110726512205	0.114485997788016	0.255117772923609	1.18901164684021e-05	0.00148297634596285	0.0015493005989654	0.0238465702645059	0.000523153683634071	0.0235222620930356	0.117641016835346	0.00631546650162382	0.00100598521873074	4.24105602930109e-05	0.0631488008952277	0.0926980519836128	0.253505078676359
mix_40	1.33399417299038e-06	7.0027309044674e-05	2.1283938343439e-05	0.0277955588495561	8.22308398906401e-05	1.22320414885856e-05	9.82260071464204e-07	0.0597889741721782	0.0861545245521962	0.162923010078446	8.8405524283501e-06	0.00797433386823708	0.0333566076132012	0.0367070988666755	0.000171951240014325	0.0141603092809707	0.115985897688234	0.0365673852026037	0.000670789344348533	0.00471572047804167	0.0613485995195252	0.101175703985166	0.250306604325165
mix_41	0.00905863402883354	0.000144526427759044	0.00297459223492041	0.0167217734471095	4.3291433308998e-07	4.34121347382091e-07	1.55444200985429e-06	0.0945116326277235	0.0511241655239328	0.0820600506880335	3.87990254510828e-07	0.0229219238106326	0.048019446401429	0.0333766155023867	8.97958937168336e-06	0.0171345060410658	0.114079038136222	0.0435126873979349	3.84622817919156e-05	0.0142014388928705	0.0637057341465882	0.0938511098671322	0.292551873486317
mix_42	0.00284003830305447	0.000177360464268883	4.61087499753469e-07	0.000314497448808063	9.46821919802629e-06	2.69576058731921e-05	5.57700498650194e-06	0.122421527091854	0.0754705239475726	0.111325761605118	1.49743422770358e-05	2.16780348524549e-05	0.00287735959952995	0.051964950861033	4.06037575429018e-06	0.0255822509744873	0.117046796323869	0.0878351349554851	0.00011890871578334	4.21985150802624e-05	0.064158854695434	0.0986880234315304	0.239052636396651
mix_43	0.0108705285687091	0.000136407822482302	0.00138486248752969	1.01162747108675e-05	2.98625054911951e-06	1.59968946854137e-05	5.61402275321078e-07	0.115508434420878	0.0394824896456173	0.0547074357705812	3.2202547815792e-07	0.0138669651859026	0.040287298156995	0.0376010093652909	9.73022853800993e-06	0.0268486523664496	0.113989825024463	0.0781144582301523	3.85869265538168e-05	0.00856167862604174	0.0721008092817305	0.09900085200828	0.287459993036106
mix_44	0.000251614347084376	9.90208411008522e-05	6.37918551261887e-06	0.0245224084216167	0.000551446925113161	8.72561553821831e-06	7.13676535755063e-07	0.000273349532073036	0.106759710318034	0.230344111065506	9.02333426550563e-06	0.000254150171460414	0.0168102168788431	0.0217170412716723	0.000127810928344991	0.0300281847185193	0.104019698027281	0.0179496892515669	0.0284298925824546	0.000410214533320891	0.0647568931653207	0.0969412658734595	0.255728439335377
mix_45	8.02916972830533e-05	3.0231359559765e-05	2.96030705498669e-06	0.0276156311031761	0.00996538770146799	1.88882960962763e-05	4.43675572910332e-06	9.95436203243123e-05	0.102875699449578	0.208045882482855	6.70276211912549e-06	0.00579717738509775	0.00627058422170456	0.0568004716893832	0.00611924068041905	0.0231395108596919	0.0999986987697309	7.64926377031776e-05	0.0364788903351084	9.02315763573855e-05	0.0589514536498075	0.10079188268499	0.256739709974762
mix_46	0.00152444307695039	0.00027663913307088	0.00276596049892045	0.0208912735624334	1.79394916173384e-05	5.28879268713279e-05	3.44581544096787e-06	0.0704998906983413	0.0757868959164253	0.141601026696884	1.86603851035573e-06	0.0198431505719758	0.0533712548646601	0.0219434098047593	8.29785737918924e-05	0.0111814151358552	0.102755685169019	0.0320427988259493	0.000712155024768296	0.018342870795016	0.0602228333914976	0.0998323279295191	0.266246851057723
mix_47	0.0334837610204416	7.5354469760665e-06	0.00219043348132774	0.033656231199504	4.42740870842849e-06	1.4704231407573e-05	2.07259988137787e-06	1.16512965198782e-05	1.32092185342489e-05	0.0370290181365747	0.0067992290868475	0.0625211098977664	0.0196664937161265	0.023212042607598	1.15198402016085e-05	0.0550095901358453	0.0949696294590521	3.97685079988255e-06	2.41401664438468e-05	0.00828035311912246	0.0700613635300857	0.0644924950965916	0.488535012453643
mix_48	0.00366026434826127	0.0067216931795867	2.02299173876714e-05	0.00205260247473623	9.12095698533772e-06	2.42871550640186e-06	1.14841482611686e-06	0.126473676648633	0.0580590557270923	0.085150494774786	3.97212628599412e-06	0.000124169062253716	0.0310900614453863	0.0410195281628582	1.07321340944455e-05	0.0237696248148314	0.10872027909071	0.085634049778994	8.91705813954438e-05	0.00127008694529804	0.0707659603759403	0.101525051857717	0.253826598466435
mix_49	0.00297689745062044	0.000253399814452929	0.000880030327436629	0.00101482511564403	0.018534208467897	2.08845505607694e-05	4.43950364914477e-06	0.000551625776543042	0.0920016971554052	0.193857840254812	6.11740931376228e-07	0.00348786977430968	0.058277827196293	0.0541253237915689	9.48205121302694e-05	0.0133006412192047	0.101524347480409	0.00203390931336083	0.0332018012139289	0.0208878850687101	0.0569762934812597	0.105265925070651	0.240726895720222
mix_50	6.83203370558207e-05	5.55963749954466e-07	6.60454376422164e-07	0.000706260119214374	0.039215989500755	1.21680600259204e-05	3.68890006031399e-06	0.000195827187741117	0.100773749449326	0.241952268897617	6.51552875948652e-06	0.000595188067618934	0.00285479543569879	0.0405236287451822	2.56895843679377e-05	0.0191751238743176	0.128390685815998	0.00313219053679429	0.0190394817627195	0.000139449519835518	0.062238576634638	0.0935117342414261	0.247437451382722
mix_51	0.0133164522153695	2.76296764520723e-05	0.00155183605660536	0.00112893795117536	9.36012601783801e-07	7.72332280582043e-06	9.91912986980391e-07	0.108591118673269	0.0278069476811772	0.0457076722522789	1.82866020111395e-06	0.0290093431492849	0.0391116965581643	0.036477933592002	6.00865546350959e-07	0.0276174846563228	0.115073251185792	0.0568256871276913	7.74897814728593e-06	0.00772144537269964	0.0720763965077866	0.0937394629742535	0.324196874617386
mix_52	0.0110723095441391	6.32227471168479e-05	0.000816799895459043	0.00921886392165752	2.08932711342972e-05	1.54327854290572e-06	2.84297210562918e-06	0.0771363916213774	0.0530659800947558	0.108873640087421	3.1856789944711e-07	0.0189882792224391	0.0406463067805599	0.0367494534937987	7.85496494494518e-06	0.0214835114120486	0.109294020331683	0.0430442006623512	7.58970263191015e-05	0.00818546748837617	0.0705259880225182	0.0997326571121884	0.290993557481164
mix_53	0.0183377908942229	2.55772923838542e-07	0.000152047893136354	0.000591984432305277	2.25276321083548e-06	1.34203990649035e-05	1.47479619585308e-06	0.0684498182052135	0.0563943549272928	0.105147048183846	3.61804079366455e-06	0.00922932751706834	0.0379392838695977	0.0492846114918527	3.112375274236e-06	0.0417563880968401	0.098081880010876	0.0367087693775296	0.00954600324756807	0.00456170443535166	0.0699090417759761	0.101211546474821	0.292674265019039
mix_54	1.50033432302185e-05	4.86675210749865e-05	1.36702696800243e-07	0.00750066682316967	3.85783218746813e-05	3.90858027114492e-05	2.67452327883274e-06	0.0471128870208733	0.0924346834508908	0.186804508729483	7.02604347624872e-06	0.00714989909417288	0.0227211360859661	0.00138457139243136	3.62344542434321e-05	0.0236856020831323	0.122528289195049	0.0452116584915643	0.0200051811377686	0.000836571304915264	0.0664645987582877	0.0908115897383704	0.265160749981339
mix_55	0.00374089068420532	3.26177211166116e-05	2.3685125482192e-05	1.99730481158356e-05	4.38319433453992e-06	4.24253229912109e-06	8.09482741849163e-06	0.151843670902879	0.0471130488066957	0.060565983003426	1.85512236500679e-06	0.00998892151481571	0.0256302781946852	0.0206881965123662	5.58426435208936e-06	0.0134807623613616	0.116840500522727	0.10462977559859	6.58690248335851e-05	0.000175247759289923	0.0746157182973168	0.0897793844051292	0.280741316576195
mix_56	7.069522951939e-05	2.36101770248561e-06	7.83059704212349e-06	0.0246086593236901	3.10371991110091e-05	1.76941491036091e-05	6.86777262131358e-07	0.0688221197515044	0.103826674842442	0.194317290867886	1.48754401115523e-05	0.00343253411828482	0.0319983599961127	0.00237463444472534	5.56598468838369e-05	0.0112013557568435	0.111130072441894	0.0516852958077256	0.00125833382263792	0.00355584835765894	0.0630807304025886	0.0909779417734674	0.237529308035803
mix_57	2.82240273500907e-05	2.7763701201942e-05	5.22346828783038e-06	0.0194751634866212	0.0100683078733136	4.60248143340688e-06	2.01972135272673e-05	0.000128386835746266	0.12156334503945	0.249961591627307	1.34870798865054e-05	6.70583905015968e-05	0.00943449243889655	0.0186405408736572	9.57678394568752e-05	0.0231819375729911	0.112539627437719	0.0107739906573715	0.0323734341073457	4.02849083716731e-05	0.057966214763115	0.0914990895850859	0.242091268591363
mix_58	5.05241853731009e-05	5.32461871934994e-06	1.60969081098321e-06	0.0207760336230377	0.00210845692756915	1.17709231527616e-05	5.10320927392148e-06	4.46117824036456e-05	0.114471042308174	0.24092645309019	4.90339936696444e-07	0.0119310211757075	0.0135669849179074	0.0029783268089051	0.00145385515225699	0.0151285176206769	0.126463722457194	0.00477926977610862	0.0353063214003954	0.000192739232243362	0.0616635942318031	0.0853280492420523	0.262806177286107
mix_59	0.013191377873861	0.00560645586885877	0.00107992769673351	0.0125000288932648	3.48599730731461e-05	1.09328265832654e-05	6.91673635322422e-07	0.0674455202681995	0.053461052681504	0.0789090462319333	2.32987577946173e-06	0.0188176707488068	0.0455905461135272	0.0622149466113546	2.60795409854928e-06	0.0309933578362893	0.10225410779508	0.0119448475434928	0.0132584611990175	0.0110280369384789	0.0654340075934805	0.107717202033076	0.298501983769872
mix_60	0.000352591120222702	3.39985937755504e-05	5.25268139687565e-05	0.00493982895463137	1.45901678383422e-05	1.82411352045172e-05	2.47794702603306e-06	0.0797037835421778	0.0726896364627284	0.145129010376302	3.48349795175079e-06	0.0123804307750299	0.0341485390253601	0.00389000593139245	3.40786842290989e-05	0.0212449626794746	0.125738543214933	0.0727991996091042	0.000193927377283784	0.00294108428572522	0.0666142194348963	0.090223870217769	0.266850970152975
mix_61	3.43687246075874e-05	1.29940930066515e-06	4.80699790920644e-06	0.0226690618846197	0.000408621290393911	5.75342559208999e-06	1.07623902367498e-06	0.0147998553920726	0.101973331574411	0.212641724518449	1.8841424453158e-06	0.0111366531112543	0.0219613233804933	0.0218189244956465	0.000339283801535749	0.0234000435421939	0.113583265779817	0.00794218552674171	0.0195303843933244	0.000799309865777941	0.0637812028103775	0.0970166833881202	0.266148956305892
