B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_1	0	0	0	0	0	0	9.15109158164571e-226	1.41344307690727e-238	1.42163441470526e-76	0	0	0	0	0	7.66836353195625e-248	0	0	0	1	0	0	0
mix_2	0	0	0	0	0	0	2.29571546755115e-226	8.7287940760456e-244	2.48318368843335e-81	0	0	0	0	0	6.75081901753847e-246	0	0	0	1	0	0	0
mix_3	0	0	0	0	0	0	3.44912751131318e-222	2.86368790754322e-201	2.10982852907279e-68	0	0	0	0	6.7834114818175e-271	1.1666852459994e-255	0	0	0	1	0	0	0
mix_4	0	0	0	0	0	0	3.07804804266549e-225	4.56894453577233e-229	9.54323637094708e-77	0	0	0	0	0	4.85842029678586e-254	0	0	0	1	0	0	0
mix_5	0	0	0	0	0	0	2.5793646596437e-225	1.60293632714386e-231	5.75821803081047e-75	0	0	0	0	3.48240238783602e-271	9.07825741275392e-255	0	0	0	1	0	0	0
mix_6	0	0	0	0	0	0	6.60676415281893e-226	1.4821024878112e-232	3.59123137678578e-77	0	0	0	0	0	5.25868841198825e-251	0	0	0	1	0	0	0
mix_7	0	0	0	0	0	0	4.53181087502543e-224	2.20076444850324e-227	1.74928605384486e-73	0	0	0	0	0	2.61817078174223e-253	0	0	0	1	0	0	0
mix_8	0	0	0	0	0	0	2.55951762247824e-227	2.36760678862178e-235	3.36503711333319e-75	0	0	0	0	0	3.48148550476921e-251	0	0	0	1	0	0	0
mix_9	0	0	0	0	0	0	1.00273740459467e-226	1.15726328066331e-231	1.07250319245621e-70	0	0	0	0	0	4.57795415925512e-251	0	0	0	1	0	0	0
mix_10	0	0	0	0	0	0	3.92315884417869e-225	2.38975203480935e-229	6.15015349070595e-75	0	0	0	0	0	1.18297156511226e-255	0	0	0	1	0	0	0
mix_11	0	0	0	0	0	0	1.15184280715193e-226	2.18274239966169e-239	1.44268822316077e-87	0	0	0	0	0	2.2514381210987e-249	0	0	0	1	0	0	0
mix_12	0	0	0	0	0	0	1.01673509712882e-226	1.05388475922379e-231	6.51468002741877e-74	0	0	0	0	0	9.66503476526852e-250	0	0	0	1	0	0	0
mix_13	0	0	0	0	0	0	2.30676644131916e-227	3.31629721068931e-233	2.10763116326147e-75	0	0	0	0	0	2.51487605927068e-254	0	0	0	1	0	0	0
mix_14	0	0	0	0	0	0	3.95572968972009e-226	6.60440914567673e-235	8.44849474545142e-74	0	0	0	0	0	6.88003257777845e-255	0	0	0	1	0	0	0
mix_15	0	0	0	0	0	0	1.71451441541638e-228	3.42237551927239e-241	1.4627612579013e-74	0	0	0	0	0	8.4590010521929e-254	0	0	0	1	0	0	0
mix_16	0	0	0	0	0	0	5.73616949768991e-224	5.8589895851887e-218	8.61449501013297e-73	0	0	0	0	0	3.74635418804255e-254	0	0	0	1	0	0	0
mix_17	0	0	0	0	0	0	1.0897096955319e-226	5.11164988399451e-230	1.75675138626459e-71	0	0	0	0	7.9008671837086e-272	1.29971894187027e-258	0	0	0	1	0	0	0
mix_18	0	0	0	0	0	0	1.54108223047067e-226	9.39287387483185e-247	5.61129902622756e-79	0	0	0	0	0	9.15819029300818e-246	0	0	0	1	0	0	0
mix_19	0	0	0	0	0	0	2.25929387442022e-227	2.39745112370136e-234	7.93126238310367e-76	0	0	0	0	0	2.50146787004742e-250	0	0	0	1	0	0	0
mix_20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.78489047752327e-304	0	0	0
mix_21	0	0	0	0	0	0	6.19063609128242e-224	1.36233040781452e-226	1.59942186038978e-76	0	0	0	0	0	1.65477046327199e-252	0	0	0	1	0	0	0
mix_22	0	0	0	0	0	0	3.15113582177191e-227	2.11570998098441e-239	1.6964871605918e-76	0	0	0	0	0	8.44770354131442e-253	0	0	0	1	0	0	0
mix_23	0	0	0	0	0	0	6.73657717053369e-225	7.84547571883053e-229	9.41696972186394e-80	0	0	0	0	0	2.13569113216409e-251	0	0	0	1	0	0	0
mix_24	0	0	0	0	0	0	1.12813822495405e-226	2.99694941295057e-248	5.3598439059689e-81	0	0	0	0	0	7.66419595301598e-245	0	0	0	1	0	0	0
mix_25	0	0	0	0	0	0	8.54504242536046e-224	2.06429890664176e-218	3.68233891762912e-75	0	0	0	0	0	9.51169870564358e-251	0	0	0	1	0	0	0
mix_26	0	0	0	0	0	0	1.48300050127627e-218	8.68579893720339e-204	3.89423910472993e-65	0	0	0	0	1.51568710696733e-267	8.9461787593778e-257	0	0	0	1	0	0	0
mix_27	0	0	0	0	0	0	1.29210931424858e-229	3.18654138168095e-255	3.50237799673099e-79	0	0	0	0	0	4.75326465824865e-248	0	0	0	1	0	0	0
mix_28	0	0	0	0	0	0	9.22936547471397e-222	2.20001711435771e-206	8.07190971016368e-71	1.44254933457731e-184	0	0	0	1.63934252158429e-270	1.75102499897609e-258	0	0	0	1	0	0	0
mix_29	0	0	0	0	0	0	5.89276136898157e-226	5.76629726936653e-232	9.5967806036028e-76	0	0	0	0	0	1.25240660028337e-251	0	0	0	1	0	0	0
mix_30	0	0	0	0	0	0	7.63175971854937e-225	4.58117323573343e-231	1.57194475015461e-76	0	0	0	0	0	5.30943816771387e-253	0	0	0	1	0	0	0
mix_31	0	0	0	0	0	0	3.87432194987917e-226	2.94053088712406e-226	3.8438459316913e-76	0	0	0	0	0	3.75731746172769e-251	0	0	0	1	0	0	0
mix_32	0	0	0	0	0	0	4.14131130409004e-224	3.04016273244147e-225	1.78083087602553e-76	0	0	0	0	0	6.64567341106247e-255	0	0	0	1	0	0	0
mix_33	0	0	0	0	0	0	3.190856755923e-226	7.50987567386533e-230	4.38491996826188e-76	0	0	0	0	0	1.19309011643096e-251	0	0	0	1	0	0	0
mix_34	0	0	0	0	0	0	1.52839320588292e-225	2.84654870196208e-238	1.27410008107909e-77	0	0	0	0	0	1.12901334761734e-246	0	0	0	1	0	0	0
mix_35	0	0	0	0	0	0	2.30859603744667e-225	4.30879866602909e-237	5.51190304631306e-76	0	0	0	0	0	6.95367153785832e-250	0	0	0	1	0	0	0
mix_36	0	0	0	0	0	0	1.33159887790744e-223	3.36777486006258e-216	3.00137257028895e-75	0	0	0	0	0	6.1709273135492e-254	0	0	0	1	0	0	0
mix_37	0	0	0	0	0	0	2.8384191628572e-224	4.18955117160346e-216	2.5017021552256e-71	0	0	0	0	0	5.93216697517619e-253	0	0	0	1	0	0	0
mix_38	0	0	0	0	0	0	2.37726604938324e-221	1.90501501290064e-202	3.73966758704721e-71	0	0	0	0	4.08886558498169e-268	1.25209453427125e-256	0	0	0	1	0	0	0
mix_39	0	0	0	0	0	0	1.60994985069521e-225	1.86255843449586e-237	5.65929529159507e-75	0	0	0	0	0	8.06713204593025e-260	0	0	0	1	0	0	0
mix_40	0	0	0	0	0	0	1.5336994027174e-225	4.6524954501883e-227	4.1772413801479e-76	0	0	0	0	0	5.6361226877161e-251	0	0	0	1	0	0	0
mix_41	0	0	0	0	0	0	5.62117581600952e-227	1.47740971852806e-240	9.78290472103668e-80	0	0	0	0	0	8.07115377333116e-250	0	0	0	1	0	0	0
mix_42	0	0	0	0	0	0	1.05426055455686e-222	5.71545201561022e-215	2.71868694774014e-71	0	0	0	0	0	1.98105864128487e-257	0	0	0	1	0	0	0
mix_43	0	0	0	0	0	0	6.38171351184639e-226	2.97510277227341e-214	1.96542066761789e-72	0	0	0	0	1.88311005782059e-270	3.79865134361685e-254	0	0	0	1	0	0	0
mix_44	0	0	0	0	0	0	1.38149607663933e-222	1.17394997803174e-208	8.5321541854255e-71	0	0	0	0	0	2.04271410568164e-254	0	0	0	1	0	0	0
mix_45	0	0	0	0	0	0	1.55965989590517e-222	1.07768795521994e-214	7.51346611713168e-77	0	0	0	0	0	7.80664689819036e-251	0	0	0	1	0	0	0
mix_46	0	0	0	0	0	0	1.13647763556007e-275	2.47902702526257e-274	9.09745860373477e-121	1	0	0	0	0	9.58483253355168e-308	0	0	0	4.22885157099776e-54	0	0	0
mix_47	0	0	0	0	0	0	9.88932422430062e-227	8.98578917616648e-232	4.8926714825494e-75	0	0	0	0	0	1.76504261565614e-251	0	0	0	1	0	0	0
mix_48	0	0	0	0	0	0	2.53442105175924e-230	1.15028503343732e-255	1.81680892860004e-78	0	0	0	0	0	1.84684468231078e-246	0	0	0	1	0	0	0
mix_49	0	0	0	0	0	0	4.89739903338167e-225	3.95020126896164e-242	1.43841363969888e-77	0	0	0	0	0	6.66512120824713e-252	0	0	0	1	0	0	0
mix_50	0	0	0	0	0	0	1.01834856979894e-222	9.92709044396898e-208	1.20150123541903e-72	0	0	0	0	0	1.56094033838503e-255	0	0	0	1	0	0	0
mix_51	0	0	0	0	0	0	1.06728379428119e-226	1.5700193636277e-244	3.60565882147898e-80	0	0	0	0	0	1.05033302269437e-249	0	0	0	1	0	0	0
mix_52	0	0	0	0	0	0	1.83802903893908e-223	2.20425687568619e-223	2.40300247083801e-72	0	0	0	0	0	2.11590020607069e-257	0	0	0	1	0	0	0
mix_53	0	0	0	0	0	0	6.78712241494651e-228	3.23263461204974e-245	3.73281210521645e-80	0	0	0	0	0	3.04539868984344e-252	0	0	0	1	0	0	0
mix_54	0	0	0	0	0	0	0	0	2.97868964506793e-271	1	0	0	0	0	0	0	0	0	1.78462872590505e-202	0	0	0
mix_55	0	0	0	0	0	0	7.18940281850137e-227	3.76609651530932e-240	7.15761332019546e-77	0	0	0	0	0	1.85674400712834e-250	0	0	0	1	0	0	0
mix_56	0	0	0	0	0	0	1.20266218770976e-222	3.73474931957482e-213	1.232652571182e-73	0	0	0	0	0	1.17981381411967e-253	0	0	0	1	0	0	0
mix_57	0	0	0	0	0	0	9.49399802504906e-225	5.2791013362883e-223	4.25256944684846e-79	0	0	0	0	0	4.77236046572357e-251	0	0	0	1	0	0	0
mix_58	0	0	0	0	0	0	4.24070277538795e-221	5.13474403263165e-223	5.28737082152763e-76	0	0	0	0	0	2.66538417578241e-256	0	0	0	1	0	0	0
mix_59	0	0	0	0	0	0	3.11437753786819e-226	1.22883029429704e-237	1.61829946983535e-77	0	0	0	0	0	7.80664689819052e-251	0	0	0	1	0	0	0
mix_60	0	0	0	0	0	0	2.87576112740049e-226	1.20223349402923e-231	1.06172247036535e-78	0	0	0	0	0	4.82486073641695e-254	0	0	0	1	0	0	0
mix_61	0	0	0	0	0	0	9.5548383452837e-222	4.79805439455571e-193	6.60367702699071e-66	0	0	0	0	4.59505749924406e-270	3.06172241815599e-256	0	0	0	1	0	0	0
mix_62	0	0	0	0	0	0	2.27253634858248e-221	1.12012408278833e-204	5.84005494352567e-70	0	0	0	0	0	3.87539533968774e-256	0	0	0	1	0	0	0
mix_63	0	0	0	0	0	0	5.33351875061876e-224	2.0127228799116e-225	3.18777656225089e-76	0	0	0	0	0	6.71680395782826e-250	0	0	0	1	0	0	0
mix_64	0	0	0	0	0	0	2.18698578708644e-226	5.62808927697863e-232	8.61234850986399e-78	0	0	0	0	0	1.04809894644251e-250	0	0	0	1	0	0	0
mix_65	0	0	0	0	0	0	2.37538203126679e-223	8.65182653014055e-227	9.87977787476848e-77	0	0	0	0	1.0249955603223e-270	4.50175424664779e-254	0	0	0	1	0	0	0
mix_66	0	0	0	0	0	0	5.97028596048026e-228	3.11757188681498e-249	7.897558405033e-78	0	0	0	0	0	2.26709811164968e-249	0	0	0	1	0	0	0
mix_67	0	0	0	0	0	0	2.44216310993585e-223	1.13794921214782e-221	1.57233653409431e-71	0	0	0	0	0	3.5414581434794e-256	0	0	0	1	0	0	0
mix_68	0	0	0	0	0	0	4.72800468469087e-222	9.40458488422936e-222	1.5163706275471e-75	2.31903332198093e-88	0	0	0	7.36192429687347e-271	2.57803452798887e-257	0	0	0	1	0	0	0
mix_69	0	0	0	0	0	0	8.97475116669474e-227	5.62362893390469e-234	9.20584729407299e-76	0	0	0	0	0	3.79151629122456e-250	0	0	0	1	0	0	0
mix_70	0	0	0	0	0	0	1.13115766713806e-228	7.4229435438305e-255	1.75535913509495e-73	0	0	0	0	0	1.33586565067044e-250	0	0	0	1	0	0	0
mix_71	0	0	0	0	0	0	2.26534083487205e-229	2.94940272273797e-249	7.10076898172029e-84	0	0	0	0	0	3.62735697863949e-248	0	0	0	1	0	0	0
mix_72	0	0	0	0	0	0	5.79152725574677e-226	5.26787259771507e-224	3.61138069729769e-76	0	0	0	0	0	1.00729572847656e-254	0	0	0	1	0	0	0
mix_73	0	0	0	0	0	0	1.30490415461622e-226	1.94376560506706e-243	4.97300913331474e-82	0	0	0	0	0	2.17711165051344e-255	0	0	0	1	0	0	0
mix_74	0	0	0	0	0	0	1.23978302396133e-224	1.61536583205485e-229	1.33493197439348e-73	0	0	0	0	0	9.4787907280612e-251	0	0	0	1	0	0	0
mix_75	0	0	0	0	0	0	1.77120123012605e-229	3.22400561752793e-243	1.41861057406035e-77	0	0	0	0	0	1.7825205784418e-248	0	0	0	1	0	0	0
mix_76	0	0	0	0	0	0	5.26998930602803e-228	1.08695510995309e-223	2.19300642229933e-71	0	0	0	0	0	8.84182077632305e-256	0	0	0	1	0	0	0
mix_77	0	0	0	0	0	0	8.36463953424664e-221	3.61219123251828e-201	8.55034090635253e-70	1.61068296182922e-225	0	0	0	8.64586919362997e-271	1.87670212614025e-258	0	0	0	1	0	0	0
mix_78	0	0	0	0	0	0	8.2584551910235e-227	6.06285814628508e-241	9.23048658298636e-78	0	0	0	0	0	1.48738169450557e-250	0	0	0	1	0	0	0
mix_79	0	0	0	0	0	0	5.37061630726742e-224	6.07399286528342e-232	1.17869543474353e-81	0	0	0	0	0	8.49048417659514e-249	0	0	0	1	0	0	0
mix_80	0	0	0	0	0	0	6.42610183962525e-226	1.25627172873346e-225	2.01747460188649e-76	0	0	0	0	0	5.62719280830951e-255	0	0	0	1	0	0	0
mix_81	0	0	0	0	0	0	9.0515167314222e-223	6.8167464186161e-212	3.56731380823892e-72	0	0	0	0	0	9.00350849329522e-254	0	0	0	1	0	0	0
mix_82	0	0	0	0	0	0	3.49640411017754e-227	2.40577447106672e-234	4.19963193072283e-80	0	0	0	0	0	4.91966202154851e-253	0	0	0	1	0	0	0
mix_83	0	0	0	0	0	0	9.38091162755437e-229	2.35695818321068e-242	2.15596655204873e-79	0	0	0	0	0	4.96174236743652e-249	0	0	0	1	0	0	0
mix_84	0	0	0	0	0	0	1.23978302396131e-224	1.16185994404194e-221	1.47687785327779e-76	0	0	0	0	0	5.38355516251251e-253	0	0	0	1	0	0	0
mix_85	0	0	0	0	0	0	4.25773941222176e-224	7.8160308957734e-221	1.18466455277115e-77	0	0	0	0	0	7.07345662105844e-255	0	0	0	1	0	0	0
mix_86	0	0	0	0	0	0	1.34371899377391e-222	7.56553885355515e-207	1.46312582947312e-69	0	0	0	0	4.6767611235852e-270	6.39201851011288e-257	0	0	0	1	0	0	0
mix_87	0	0	0	0	0	0	1.61122677147895e-223	5.47394136198686e-219	3.18351909258427e-75	0	0	0	0	0	2.03726141122563e-252	0	0	0	1	0	0	0
mix_88	0	0	0	0	0	0	5.73616949768968e-224	1.02420753301751e-220	1.04152272771307e-74	0	0	0	0	0	3.29988419582588e-255	0	0	0	1	0	0	0
mix_89	0	0	0	0	0	0	9.26875313297615e-220	6.61264350489448e-210	9.52013440835779e-70	3.95636597450351e-218	0	0	0	0	2.91281766706773e-255	0	0	0	1	0	0	0
mix_90	0	0	0	0	0	0	1.23812721825641e-223	1.07944696257132e-223	8.28362871382683e-80	0	0	0	0	0	8.42515376494715e-251	0	0	0	1	0	0	0
mix_91	0	0	0	0	0	0	2.71484896597866e-227	7.29509195116022e-242	3.08330713435904e-77	0	0	0	0	0	1.53450667542217e-250	0	0	0	1	0	0	0
mix_92	0	0	0	0	0	0	9.33089682156648e-225	5.29323075847735e-225	3.8438459316913e-76	0	0	0	0	0	7.65621376776897e-252	0	0	0	1	0	0	0
