	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0311464221243	0.0499632253811	0.0180246263996	0.761466870214	0.0507096324921	0.0647136271632
mix_2	0.0136080836391	0.0413200778614	0.0169697822556	0.823226224673	0.0242247118165	0.0520284385757
mix_3	0.164755338666	0.195582734188	0.0299484809654	0.356114516863	0.0461075730858	0.198034977813
mix_4	0.181385727744	0.0959037825923	0.0252049776744	0.531147321664	0.0417350728478	0.109731260873
mix_5	0.147022036533	0.110124370791	0.0462898482646	0.476152426351	0.0761859044744	0.127298914573
mix_6	0.103812205745	0.0801444824858	0.031292500805	0.636259786414	0.0363122199555	0.0915939289811
mix_7	0.264664924269	0.121698544374	0.0282719014746	0.386983761526	0.0605442884451	0.124502451593
mix_8	0.164147434668	0.0636876455332	0.0104809965298	0.669706841664	0.00357837382297	0.0657060210755
mix_9	0.0414779175774	0.0834432174341	0.0229136757679	0.674185302235	0.0625111659423	0.0948749553296
mix_10	0.287324826206	0.0935909953008	0.0378376600391	0.453563058723	0.00685867639249	0.106334629049
mix_11	0.0359381411605	0.0503631365912	0.00855878524133	0.793900755849	0.0254138462009	0.0568196552453
mix_12	0.0118623362728	0.0762441442844	0.028305772699	0.745784989242	0.0248616982997	0.0862576608409
mix_13	0.340615255374	0.0879060293744	0.0220104204413	0.375415426402	0.0664411094582	0.0965271023264
mix_14	0.307431501766	0.0812223971768	0.0404828119558	0.441443008453	0.0159883053952	0.100658407467
mix_15	0.292522558327	0.0940471097901	0.0500952215038	0.296251751385	0.140009996767	0.118238273806
mix_16	0.165447553838	0.134300435254	0.0273876423729	0.487460942814	0.0323427299576	0.139007898821
mix_17	0.565788944839	0.150274609085	0.0524684520727	0.0485115230687	0.0192332209017	0.160520452112
mix_18	0.0342217876379	0.034093585708	0.0142754303813	0.829157534336	0.012009933664	0.0462819223193
mix_19	0.1571267214	0.0719786588979	0.0314126138685	0.605955576475	0.0286018530204	0.0868405469738
mix_20	0.150423263017	0.24902241633	0.112608923139	0.109835266145	0.0914473930672	0.27818758865
mix_21	0.229437412912	0.106827034006	0.0513458920553	0.433246284193	0.0283290062343	0.137736449394
mix_22	0.188877372419	0.0573271562065	0.0273419893084	0.576033757105	0.061284619115	0.0733346071553
mix_23	0.197630996683	0.0815440286884	0.0151514151849	0.590263601659	0.0125798396876	0.0826923025373
mix_24	0.00907736013977	0.0242844380817	0.00973249170683	0.863380219768	0.0280474612827	0.0364663301873
mix_25	0.0399176498242	0.118821625687	0.0297886076925	0.6603658	0.00903813748879	0.120383553311
mix_26	0.0733802625972	0.266475609313	0.057440709099	0.133364715458	0.196058797069	0.265555427626
mix_27	0.178879868847	0.016988002636	0.00618560456424	0.704197160867	0.0438449697768	0.0265677358666
mix_28	0.232287949474	0.232379084652	0.0773348180812	0.107257386587	0.0876950763851	0.256188494778
mix_29	0.0936257772039	0.0884363359036	0.0236023141089	0.630062450771	0.0482175253045	0.0977658831931
mix_30	0.132221152519	0.0874672052476	0.0279864824882	0.597429877131	0.0390507187666	0.0985656633956
mix_31	0.0900389442921	0.103117198576	0.0148278918627	0.64278611128	0.0248194413219	0.103208611951
mix_32	0.135531189808	0.11625956135	0.0313704657751	0.531697842033	0.0438259067739	0.122899348037
mix_33	0.132697609199	0.0780664379004	0.0101426568864	0.644851435664	0.0312801944756	0.0822367635907
mix_34	0.0151046200394	0.0515017863579	0.0154278275931	0.791508820961	0.0357025657096	0.0643807763418
mix_35	0.0705411669948	0.0663291777443	0.0341538392595	0.691593902769	0.0361970656969	0.0836855855081
mix_36	0.273865570059	0.143888126509	0.00769491032052	0.395975526926	0.0325588450547	0.128364950191
mix_37	0.240929602895	0.135743929225	0.0137304009417	0.457701279839	0.0156639381624	0.123150036142
mix_38	0.118622593267	0.229128070852	0.0305196628061	0.267791350269	0.119541826034	0.225142108935
mix_39	0.325903282229	0.11231736217	0.04757509182	0.262714532837	0.107196231313	0.135738461599
mix_40	0.130881410186	0.0881154106528	0.00509212678795	0.65020109206	0.0196190650693	0.0860440021374
mix_41	0.041707523273	0.0533794102399	0.026540677059	0.73626648288	0.0466605402872	0.0714426558045
mix_42	0.382568657159	0.174144308955	0.0521038945885	0.138039268337	0.0549143259903	0.191525727025
mix_43	0.0270786904973	0.134108064315	0.0513811044279	0.516916470335	0.101404334883	0.151937001722
mix_44	0.0662483348814	0.176016205121	0.0192908108401	0.46382578633	0.0843730209559	0.171496717388
mix_45	0.0110788616413	0.144744600562	0.0280981096198	0.646166114837	0.00908694953733	0.13845402051
mix_46	0.173384297514	0.150386576213	0.0839787011024	0.308573017777	0.0816353056124	0.192306276274
mix_47	0.141493299656	0.0825185836961	0.0190726343714	0.634835966677	0.0149369389175	0.08784864686
mix_48	0.161494915404	0.00811783027965	0.00387384386099	0.728990211294	0.04981187154	0.0228274659769
mix_49	0.156125140244	0.0441991807003	0.0210537204905	0.648468777948	0.0507299934473	0.0585270726383
mix_50	0.254040437497	0.18525082707	0.0379861185706	0.31206014841	0.0144922198537	0.185763943615
mix_51	0.152482106934	0.0316732622654	0.00411112179417	0.70208830154	0.0474798872395	0.0400420504758
mix_52	0.409854217306	0.142625656635	0.0258057026352	0.174063283268	0.0888187623753	0.150367944732
mix_53	0.156787203865	0.0425578241697	0.0114061243782	0.672328662104	0.0408028263569	0.0561585669398
mix_54	0.365869644592	0.149252942467	0.0858542893915	0.16200157376	0.0374706881191	0.19094403012
mix_55	0.149097029269	0.0525691549466	0.0136251553453	0.663164985191	0.0369830882503	0.0628212738982
mix_56	0.109839964567	0.150813022645	0.0322893299276	0.53693786599	0.00619431332318	0.149024266651
mix_57	0.0126517905944	0.0949176107794	0.0140864198602	0.713058345246	0.0472818689834	0.0952611022939
mix_58	0.159320716315	0.109436833758	0.0317391676642	0.486488626877	0.0742296021701	0.127435899805
mix_59	0.0178229909797	0.0618242310297	0.0349828116814	0.733412739449	0.0447883344137	0.0833280378664
mix_60	0.225992848956	0.0846837973569	0.0355258699073	0.538208509041	0.00649318322208	0.0949470028916
mix_61	0.304809618185	0.273540442698	0.0313103014154	0.114252976623	0.0255803900033	0.244806945661
mix_62	0.24407236941	0.216322789489	0.0192498245931	0.221488700522	0.0838423630424	0.205485713984
mix_63	0.0291740947535	0.0817503871286	0.02097362761	0.730140317978	0.0288585168807	0.0853534794504
mix_64	0.143227410385	0.0792592081549	0.0107323281667	0.662508836143	0.00344714807403	0.0794303688746
mix_65	0.13020176212	0.099417453275	0.024064374507	0.50685184924	0.115794425054	0.108450968673
mix_66	0.153562040243	0.0262594598438	0.0107084152423	0.698016669061	0.0490344363398	0.0409695906435
mix_67	0.357204315104	0.154197730859	0.0381843311363	0.173941987334	0.100336375866	0.168942367423
mix_68	0.0944209261434	0.16438885442	0.0765870499352	0.328434089109	0.130729105031	0.193958937815
mix_69	0.134812087077	0.0705531565313	0.0132563105965	0.674860000357	0.00910909538151	0.0760046452511
mix_70	0.278782797205	0.0138293204598	0.00740884706096	0.542141375409	0.114348454336	0.0286817371812
mix_71	0.178631359857	0.0257518545053	0.00914875192878	0.720052221685	0.00361491138879	0.0384401789635
mix_72	0.443819279955	0.112054357771	0.010174989313	0.284164621997	0.0183124462231	0.120322634924
mix_73	0.293530612993	0.0557853639162	0.0260467310074	0.437113536098	0.0958282730712	0.0742903518469
mix_74	0.19715856706	0.0897608088092	0.00743974458721	0.566535910448	0.0351186209234	0.091098715223
mix_75	0.139428617425	0.0322644395093	0.00295667694688	0.730360107505	0.0319429082541	0.0400637028763
mix_76	0.0751294532761	0.143180269807	0.0490848150178	0.47484888983	0.0908797293505	0.154316710277
mix_77	0.124327616346	0.26383806707	0.0721124912899	0.169318399417	0.083182026345	0.278868925524
mix_78	0.124817784523	0.0516601158158	0.023191276338	0.673069401488	0.0392148543042	0.0663387358002
mix_79	0.0340640071914	0.0674230458525	0.0194887154358	0.753410939919	0.020524035584	0.0791242456983
mix_80	0.233657511584	0.118420793486	0.0423663407815	0.454163754596	0.00900520316617	0.126042443035
mix_81	0.131124826171	0.172393458607	0.0359928431187	0.469829797738	0.0100829534469	0.166798125064
mix_82	0.159489040235	0.0716767459954	0.0291718082523	0.613659442074	0.0205081288529	0.0837514689414
mix_83	0.113597565699	0.0371325640236	0.00787983692391	0.736067791905	0.0320530889245	0.0505701278405
mix_84	0.160678054161	0.12754741642	0.0337783530926	0.51808857481	0.0140218561466	0.129232675822
mix_85	0.112547097363	0.133858064603	0.0395186672156	0.537316603428	0.0138406343676	0.147329464303
mix_86	0.0803434290041	0.219922525891	0.0438526905118	0.344744667587	0.079834356078	0.220027057909
mix_87	0.0793804283334	0.119160020948	0.0255940883312	0.627696372359	0.00482011045387	0.123131401185
mix_88	0.176830280474	0.141758306439	0.0390401176839	0.419495274799	0.0619313146872	0.14765495151
mix_89	0.173072484684	0.209739951392	0.0649824663418	0.257961419993	0.06573855815	0.218587320891
mix_90	0.0613370771775	0.103048508943	0.0337501250563	0.657244527	0.0124881419122	0.110974709667
mix_91	0.111969831698	0.0407621007808	0.0100401807923	0.713920920104	0.0493670812482	0.049993645691
mix_92	0.117933392589	0.102380872531	0.0187890103252	0.624512244792	0.0127866198877	0.102082986997
mix_93	0.0114933814905	0.0259849664704	0.00549247489757	0.881150116212	0.0121105615153	0.0339852136072
mix_94	0.0120665125978	0.0409641588776	0.0230985537998	0.786460313098	0.0539701880949	0.056987145177
mix_95	0.165148110787	0.0221737914502	0.00851288760122	0.681586816995	0.0607354490778	0.0399017254039
mix_96	0.149057183701	0.0323867317352	0.0123806552664	0.655200980934	0.0849614350072	0.0426115479202
mix_97	0.0911908799703	0.0723130450519	0.0250449803019	0.686497693554	0.0219197823428	0.0815033853206
mix_98	0.133865997857	0.0853140549972	0.0126072076754	0.650802629909	0.0160930880064	0.0808909624698
mix_99	0.140871001679	0.3281914717	0.0619708246555	0.0761141403179	0.0453804551838	0.340930079605
mix_100	0.128188491272	0.105895700984	0.0213221668662	0.6005092677	0.0183676250287	0.10658480984
