	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.0744030394799	0.24006970487	0.146938716027	0.114881926651	0.0466818943457	0.228477888405
Mix_2	0.163840795736	0.323224612672	0.125941646027	0.0565904405903	0.0186524463742	0.214115423593
Mix_3	0.0571565306078	0.254443135121	0.174857789637	0.0431568314878	0.129411103666	0.256304468081
Mix_4	0.0843141642202	0.317339697502	0.163485814538	0.0316575999457	0.0928797177762	0.240402772853
Mix_5	0.250450674433	0.210842500306	0.167848568245	0.0193787266674	0.0569791201466	0.234732737003
Mix_6	0.126108260484	0.137240547065	0.133892398569	0.130649143888	0.0777504250736	0.232291019687
Mix_7	0.107950457607	0.345193638092	0.123529798732	0.0211156351485	0.119447252063	0.229680873256
Mix_8	0.153954360742	0.356685829458	0.0501463949171	0.0828271165078	0.0668138352095	0.180016747697
Mix_9	0.140552377585	0.283531926751	0.13814571954	0.0480687923032	0.0689962250563	0.231589797897
Mix_10	0.181586690918	0.156185007512	0.118521134705	0.0804970272967	0.10886009176	0.232140367476
Mix_11	0.12581651663	0.400578859749	0.123912405692	0.0346061787858	0.0284221690536	0.210621642041
Mix_12	0.039455577456	0.284045552407	0.158325902328	0.0888134558064	0.0837944757196	0.226119708575
Mix_13	0.201491948732	0.23962173476	0.116898314183	0.0374990248263	0.0974497158947	0.227518573988
Mix_14	0.0586665151707	0.334484650203	0.160620650163	0.0114689022152	0.136800041262	0.258605081165
Mix_15	0.0862784753644	0.395647902934	0.10463822532	0.0421848491184	0.0820686656344	0.213617198639
Mix_16	0.138390833559	0.32666535978	0.084834131604	0.060271807398	0.0964299941592	0.200005866226
Mix_17	0.103021315332	0.353830068846	0.10821242266	0.0366006375642	0.109175300434	0.224115566941
Mix_18	0.0983399484259	0.464509019134	0.0661436898096	0.0560252704467	0.0499393900106	0.183006980377
Mix_19	0.062162113916	0.190402820941	0.149493274738	0.0954976193169	0.125412771765	0.246301872687
Mix_20	0.157278356167	0.25875930959	0.0970226744894	0.0775283306506	0.0815340561013	0.214739487933
Mix_21	0.146540008145	0.247929797165	0.0800527997957	0.102890438412	0.0904473320434	0.205936631107
Mix_22	0.06656566206	0.214100184132	0.135761603186	0.111933041528	0.100827444314	0.234363393677
Mix_23	0.214597432919	0.317178521862	0.0958764537385	0.0494580295943	0.0307803473524	0.198937014368
Mix_24	0.0127772067765	0.470301863245	0.0634349872921	0.0653543654239	0.126354153094	0.182828693922
Mix_25	0.197518690026	0.29366645068	0.111873337274	0.0211292219037	0.100834766484	0.219973286168
Mix_26	0.134207167172	0.360045367171	0.0851941200146	0.036752307519	0.111764355817	0.206474317839
Mix_27	0.168903097085	0.245563996571	0.0406298086752	0.0935933763043	0.163737103588	0.18442309803
Mix_28	0.118128703394	0.272947495516	0.113058621553	0.0884137937091	0.0688813603918	0.216114877512
Mix_29	0.163008384827	0.348720198732	0.0816092552167	0.0324122733671	0.106916870426	0.201749001724
Mix_30	0.112862595201	0.252190862552	0.170520990354	0.0152279598698	0.140309403236	0.257393824699
Mix_31	0.152140536419	0.306510002667	0.100832363854	0.054122705416	0.0870293478352	0.211458642807
Mix_32	0.0889104827158	0.438491726103	0.0564761071395	0.0655245490322	0.0662076133647	0.192369928893
Mix_33	0.0589386569932	0.363685692699	0.103427058481	0.063979502033	0.106776605737	0.213944721431
Mix_34	0.139958058424	0.176257163288	0.120062104487	0.114246661402	0.079581515671	0.225046509428
Mix_35	0.118336157763	0.327722180545	0.153522294865	0.0356268952346	0.0593597889498	0.232938918982
Mix_36	0.139870462064	0.288156760133	0.125387348486	0.0434508013181	0.092792378506	0.225237336509
Mix_37	0.0659403913324	0.230385053752	0.171752994422	0.0525746042938	0.124084949767	0.262635674331
Mix_38	0.0420274976535	0.318899756316	0.140766654557	0.0816063924468	0.0752640836125	0.2283470628
Mix_39	0.198011320357	0.261133869843	0.0520408893899	0.121470747951	0.0494610301288	0.172369167422
Mix_40	0.129360044898	0.194885143916	0.176602407823	0.0370359323644	0.118847632876	0.262577739637
Mix_41	0.103617614269	0.249361773682	0.177908178904	0.0573734098359	0.0609275311275	0.256106857737
Mix_42	0.143246233551	0.381149814747	0.0596065129856	0.0355408089059	0.116608402744	0.196467172695
Mix_43	0.164925896645	0.171186366009	0.135904157073	0.0784116647155	0.0945801731629	0.234672234686
Mix_44	0.064228408851	0.279371980257	0.168966130152	0.0820694391239	0.0517851602688	0.236780493782
Mix_45	0.0775514976966	0.265024935825	0.113147976199	0.0615856487063	0.160568690412	0.22752748332
Mix_46	0.154676501813	0.311129512626	0.045486703123	0.0609292893483	0.154210469543	0.18707219429
Mix_47	0.114176536661	0.198699055252	0.135463780334	0.0972705296558	0.0912734470186	0.231868562476
Mix_48	0.145912322052	0.326066340988	0.119383404764	0.0433793832493	0.0686716526937	0.218809244538
Mix_49	0.0749717486977	0.321566243948	0.196700299905	0.016752730142	0.0813798786168	0.252473235973
Mix_50	0.0651854489377	0.366379217928	0.0681276051104	0.060925048139	0.157467653362	0.206654471834
Mix_51	0.138977932617	0.344797802021	0.0972872861976	0.0566626804037	0.062884458424	0.208595045873
Mix_52	0.0380200881406	0.292931285505	0.145501104506	0.0413155439502	0.158176070855	0.244744721618
Mix_53	0.121923505807	0.262242305318	0.0875662905269	0.0895381783999	0.106254040391	0.212292683922
Mix_54	0.0690180375553	0.156148507069	0.210726582242	0.102137330151	0.0540039637306	0.259533671857
Mix_55	0.0418110461018	0.249333800236	0.19180684948	0.0440810673357	0.117707216613	0.271955911706
Mix_56	0.0725813961886	0.312992622426	0.0831962086739	0.0692857998776	0.143074831838	0.216352244184
Mix_57	0.0154968325788	0.314235743398	0.239208629431	0.0535493425974	0.0273742485879	0.253932116438
Mix_58	0.0801632241703	0.397401997292	0.10332006944	0.0423372839481	0.0918023999682	0.20729291715
Mix_59	0.0635337160552	0.210449732962	0.229681000206	0.0397307075903	0.101279855742	0.27348069551
Mix_60	0.218232510316	0.270819176891	0.0721906501201	0.0119911643561	0.187426199636	0.200918740603
Mix_61	0.199633073416	0.170964098319	0.14536878414	0.066980820957	0.0718171029516	0.236084974809
Mix_62	0.236258833146	0.202098403309	0.179936451893	0.00958319435023	0.0764006601997	0.25064147594
Mix_63	0.0434076018485	0.205642528276	0.203305880816	0.0889865588992	0.0681597913612	0.258301554813
Mix_64	0.128042986112	0.191748866588	0.105518726875	0.113110679545	0.100546005318	0.219693076129
Mix_65	0.129742529359	0.240993511182	0.0963529593216	0.0902908364198	0.105921693242	0.216035884566
Mix_66	0.15321850511	0.322453942977	0.127880504526	0.0226319071481	0.0848048240649	0.229079070821
Mix_67	0.237946138704	0.191960287572	0.103938800952	0.0976815298051	0.0238240094169	0.207526962655
Mix_68	0.0917791770257	0.335175963529	0.0699234892887	0.0670389201767	0.141765734472	0.199313447354
Mix_69	0.211429548888	0.206126767899	0.127127158427	0.0460771669569	0.0961517760296	0.226943191006
Mix_70	0.0857991924726	0.354607002023	0.0850404609704	0.0520141866885	0.130943044344	0.208718353238
Mix_71	0.10308533694	0.208512386231	0.165055153061	0.0424244006755	0.136450831017	0.258780424866
Mix_72	0.0789930487897	0.398089405697	0.0455420839604	0.101717943131	0.0791741685487	0.183367226769
Mix_73	0.038962211404	0.289220689623	0.185203102806	0.0356776664962	0.110937968803	0.270680325958
Mix_74	0.181609061339	0.154929373614	0.15255500878	0.0740179667157	0.0738300759154	0.241854335894
Mix_75	0.107457348956	0.294599578637	0.19852202701	0.0282217268086	0.0506705945189	0.252045954332
Mix_76	0.100724488861	0.27329043668	0.191805166698	0.020663861294	0.0916736214384	0.260554781513
Mix_77	0.0982208665266	0.261546429099	0.137386717887	0.0972755042363	0.0455306243139	0.226852799625
Mix_78	0.0514130067667	0.369827770231	0.162895728715	0.012715198964	0.119658877034	0.243435290462
Mix_79	0.0541395972464	0.179703246073	0.250157642936	0.0729089907501	0.0520060813409	0.268216982782
Mix_80	0.117286969514	0.367767883047	0.116282330724	0.0574355796629	0.0392259331362	0.211289185381
Mix_81	0.111782942769	0.201206094616	0.152195938797	0.0710230792241	0.104063339692	0.247784990083
Mix_82	0.148233215312	0.284722834019	0.15981933094	0.00252714797739	0.131147546036	0.249997224387
Mix_83	0.164874793983	0.224140603021	0.132087908315	0.0640899995201	0.0797437006725	0.229156809427
Mix_84	0.105668690865	0.303540746767	0.0876966684733	0.0735923937225	0.114933840452	0.213768038563
Mix_85	0.1193925425	0.321090747102	0.168666891997	0.0207835551659	0.0708656909311	0.246820949104
Mix_86	0.0838089128086	0.188469973356	0.170183641228	0.0742385896373	0.11351692309	0.255901917874
Mix_87	0.290226539624	0.123922140728	0.124283782259	0.0826985735714	0.0328808425695	0.220509567127
Mix_88	0.171878986198	0.369336297487	0.0405553086722	0.0507509956393	0.118215597946	0.174924350414
Mix_89	0.0226981254897	0.268810156036	0.17046941013	0.0996613386646	0.0764835446179	0.230496468651
Mix_90	0.127154934896	0.260963674377	0.233789630902	0.0188739775477	0.034669152266	0.263783984191
Mix_91	0.286258711635	0.264690187791	0.118712482728	0.0286037234114	0.0245938122492	0.211281918906
Mix_92	0.131403119241	0.254544185394	0.181945456939	0.0605458013185	0.0235140346631	0.239775822959
Mix_93	0.0908265866094	0.429920214157	0.0247075659434	0.104892293212	0.0902979004691	0.145757223544
Mix_94	0.187999141056	0.341776593884	0.0605898967798	0.0513964046832	0.0920024226251	0.183770744331
Mix_95	0.101936381675	0.364788322298	0.151636230585	0.043214482926	0.0317662785485	0.222432521142
Mix_96	0.0558798359008	0.389526345897	0.109845850538	0.0474912575313	0.0938369827463	0.220397442319
Mix_97	0.142713403705	0.178325231022	0.153718195137	0.0828280972121	0.0777183262125	0.240839733227
Mix_98	0.227298711786	0.218069818417	0.0147390121548	0.183152674406	0.0421672365709	0.144403307743
Mix_99	0.0154494686678	0.504112106029	0.109808493402	0.0224305953191	0.0881032826025	0.209240632905
