	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0145156251136	0.373056984848	0.205785301483	0	0	0.0448155492127	0.039722779688	0.208617492803
mix_2	0.0343772847735	0.406771928462	0.16187373869	0	0	0.0281432328057	0.0568711768319	0.217615106352
mix_3	0.0340992794934	0.372017037184	0.0940133642815	0	0	0.084733731849	0.0675335933485	0.244198307693
mix_4	0.0283860668292	0.444405995124	0.142545935765	0	0	0.0251723328562	0.0385086551859	0.223881522449
mix_5	0.0289652386526	0.414812066254	0.152685437379	0	0	0.0387931901469	0.044872762624	0.222669563132
mix_6	0.0289030474065	0.451537263513	0.160057414617	0	0	0.0230964135152	0.0247300364806	0.212585541618
mix_7	0.0331987294488	0.40365067084	0.140360872714	0	0	0.04834843454	0.0609475756875	0.222914697924
mix_8	0.0262477931836	0.379937291886	0.177195358922	0	0	0.0421365619298	0.0596279475854	0.216101122119
mix_9	0.0274648090413	0.443588187255	0.166521484809	0	0	0.0256115716594	0.01732876509	0.218376754664
mix_10	0.040604490441	0.439198166651	0.0702490050605	0	0	0.0607717010449	0.0574237374693	0.243439782273
mix_11	0.0332943669799	0.374248498527	0.179483624145	0	0	0.0424927749525	0.0391351082536	0.224685977097
mix_12	0.018146368466	0.445745651501	0.141665649086	0	0	0.038774516241	0.0399058406276	0.216338115793
mix_13	0.0165658132647	0.499863742364	0.112007349156	0	0	0.0425281584318	0.0262765286616	0.213953878982
mix_14	0.0318867012764	0.434026126408	0.132399546126	0	0	0.0410377140001	0.034640797854	0.229500119013
mix_15	0.0271954466457	0.421533380742	0.1575700034	0	0	0.0402440641456	0.0321670298255	0.221060727574
mix_16	0.0525742527595	0.356061316811	0.0957461345276	0	0	0.074997443096	0.0466874608757	0.28343522226
mix_17	0.0463942428569	0.416550674782	0.069834612745	0	0	0.0650922189152	0.0700523932239	0.270929693287
mix_18	0.0385061082808	0.473375516503	0.0290932727203	0	0	0.0677204622927	0.0727768552945	0.253702637289
mix_19	0.0178665099665	0.389591800337	0.120698690572	0	0	0.0779586201666	0.0650476525535	0.228392250002
mix_20	0.0340942030665	0.47353894915	0.141176499217	0	0	0.0267549922967	0.0145531549098	0.22083318022
mix_21	0.0303478585852	0.497838851814	0.0637080324277	0	0	0.0564199386196	0.0376753345197	0.247934122733
mix_22	0.0220046481833	0.396123836169	0.162140124484	0	0	0.044108680046	0.0527257890133	0.219472722445
mix_23	0.0297304771565	0.434512938098	0.142983816179	0	0	0.0395816352599	0.0292558610991	0.224218573141
mix_24	0.0282730892696	0.448840383835	0.133821283277	0	0	0.0362429528847	0.0290789164901	0.233174079158
mix_25	0.0297828573919	0.465040231746	0.144870664124	0	0	0.0271692140227	0.0131886410043	0.223041029596
mix_26	0.0255038256741	0.467790718516	0.0460228637469	0	0	0.0820894216107	0.0553662796122	0.250857453849
mix_27	0.0274941586995	0.411682641525	0.174350831261	0	0	0.0398055993831	0.0249189344506	0.214708928487
mix_28	0.0285107537716	0.451304075196	0.148917064838	0	0	0.0310302562252	0.0258660378315	0.224071896336
mix_29	0.0248885052549	0.379235371581	0.179174227297	0	0	0.0431412180808	0.0543688788331	0.212690124624
mix_30	0.0271715472891	0.455028139698	0.143401563588	0	0	0.0317566621803	0.026882365566	0.216814980019
mix_31	0.0230041334472	0.437299392654	0.1252793722	0	0	0.0482084301692	0.0508841556932	0.218907442304
mix_32	0.0318641144413	0.445709044358	0.120593466316	0	0	0.040817144622	0.0482358128964	0.21177866618
mix_33	0.0237353064852	0.469268665993	0.0874774756562	0	0	0.0627190012214	0.0194175311162	0.243179066109
mix_34	0.040227426449	0.401198633002	0.0358199079745	0	0	0.0878905683964	0.113197242059	0.2508659406
