	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.0797480663279	0.241037614996	0.375632929254	0.0689096448556	0.0788892701612	0.05408705211
Mix_2	0.175859619853	0.310944175322	0.346663832271	0.0350571983407	0.0195470665305	0.0502916408984
Mix_3	0.0432677154968	0.275152621288	0.33295061657	0.0221437400679	0.230648266016	0.0469627560516
Mix_4	0.0726848938087	0.308927539638	0.352386685777	0.0149986907358	0.167151703251	0.0419253958646
Mix_5	0.223539747103	0.218452577388	0.378357628629	0.00722396782033	0.0981295307668	0.0342025099716
Mix_6	0.112588433217	0.207787320854	0.299833114038	0.074452651782	0.153899615489	0.0530783383248
Mix_7	0.0925726573976	0.357947775788	0.244033957499	0.00974940233028	0.223538877124	0.044112844055
Mix_8	0.16397792236	0.419290651238	0.092111514984	0.0509630539702	0.154011331762	0.0535701043137
Mix_9	0.131919101563	0.281832337181	0.329923189364	0.0240077944712	0.133518822624	0.0459749615801
Mix_10	0.157915386344	0.253271185009	0.23695301123	0.0396310611021	0.205828776589	0.0457134604423
Mix_11	0.138581073315	0.404432289761	0.303182609031	0.0215365291703	0.0376090699493	0.0489510022019
Mix_12	0.0405980775117	0.27484566072	0.349974747113	0.0504364323576	0.162427485395	0.0445015805878
Mix_13	0.179540284468	0.27735261918	0.243207504777	0.0182523553061	0.195413497772	0.0469005364428
Mix_14	0.0461334857808	0.334088336857	0.32908753237	0.0037691628562	0.220554293119	0.0424009862643
Mix_15	0.0868144842254	0.423477589924	0.205253709237	0.0203410796952	0.170635845252	0.0495775731094
Mix_16	0.130501665619	0.37417909683	0.158336016934	0.0311905495527	0.207187667773	0.0480143689824
Mix_17	0.0836572251125	0.382358921055	0.220115658712	0.0165810052289	0.215479302536	0.0486681255206
Mix_18	0.100820006892	0.513987089333	0.149200374993	0.0306810530412	0.0988598338586	0.058129377953
Mix_19	0.0463843603936	0.248664886846	0.313031102099	0.0467135924786	0.224403311059	0.0488126828106
Mix_20	0.14965467421	0.308731546182	0.213749286282	0.0432482904688	0.173151645163	0.0495600230029
Mix_21	0.141391503613	0.321283701884	0.149528571048	0.0583357068717	0.194182701851	0.0556348571893
Mix_22	0.058174390965	0.275978738528	0.261812677586	0.0594954915968	0.2081628978	0.0522814457445
Mix_23	0.234877313293	0.335983321591	0.235230283148	0.0294662571765	0.0527986586854	0.0493439414732
Mix_24	0.0126236503092	0.479335914394	0.0995132388756	0.0355292633621	0.267672427961	0.059261385181
Mix_25	0.170584171513	0.338166649759	0.211859129278	0.00894443204836	0.198573161917	0.0430535604633
Mix_26	0.114454100656	0.398110988669	0.160798732134	0.0161939453042	0.235310779809	0.0475849933508
Mix_27	0.13731426433	0.344618203615	0.0535804639335	0.0409391495965	0.322742473772	0.0511920521433
Mix_28	0.11909302988	0.300064559816	0.251688923441	0.0518204256873	0.150673521794	0.0481692244202
Mix_29	0.148627825451	0.384570778249	0.136309384924	0.0159392880574	0.23560178104	0.0449832647816
Mix_30	0.083208274284	0.280988899596	0.331937767943	0.00483998646937	0.232638377394	0.0390532723285
Mix_31	0.140993072567	0.332449737464	0.208764059815	0.0296718980189	0.183832186868	0.050640766588
Mix_32	0.0905862794425	0.4676839834	0.129528767621	0.0423673770009	0.145576010656	0.0631216136936
Mix_33	0.0553821592882	0.387997403721	0.198117044461	0.0358087180429	0.218813116762	0.0525547661375
Mix_34	0.138144023026	0.243790391034	0.238965228001	0.0650497339165	0.164929886097	0.055619775823
Mix_35	0.110458563888	0.319643956601	0.366819342914	0.0175972019893	0.0974350281402	0.0453480631884
Mix_36	0.127638915451	0.310855343959	0.25898497931	0.0235287509353	0.18933496478	0.0455705529103
Mix_37	0.0541963757231	0.260351786387	0.356083307062	0.0234646091721	0.210888185889	0.0456362315835
Mix_38	0.0392671404508	0.321850148452	0.321462239955	0.0467117461795	0.144877509287	0.0537915061318
Mix_39	0.217229537221	0.322027999143	0.10245177466	0.0761284297698	0.126492142114	0.0545196896343
Mix_40	0.104673631134	0.239691424598	0.35069184391	0.0155060465352	0.206499603604	0.0414789956461
Mix_41	0.0943307395765	0.213628757866	0.449431708094	0.0278903718104	0.0969185308691	0.0506485781837
Mix_42	0.127988469303	0.420139601345	0.108498496456	0.0167473631148	0.249538675021	0.0478348002326
Mix_43	0.143997067847	0.239938491062	0.286040214039	0.0387171187888	0.182794051565	0.0456381131749
Mix_44	0.0597996188231	0.274591442224	0.405016986874	0.0461293365478	0.0905719560055	0.0498693880098
Mix_45	0.0628714679853	0.324554558039	0.201257427502	0.028926475828	0.290848274573	0.0475231377256
