	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.138308729573	0.15890024437	0.206339940574	0	0	0	0	0
mix_2	0.15256407425	0.164374934146	0.206526054781	0	0	0	0	0
mix_3	0.147171111764	0.148417868593	0.189612740026	0	0	0	0	0
mix_4	0.147455691539	0.177254190125	0.213196404641	0	0	0	0	0
mix_5	0.146656400274	0.164497316611	0.204833838855	0	0	0	0	0
mix_6	0.149720649139	0.175846987623	0.216743856848	0	0	0	0	0
mix_7	0.149527092689	0.158344095168	0.20175479615	0	0	0	0	0
mix_8	0.150132549783	0.15954782197	0.206282110921	0	0	0	0	0
mix_9	0.143905404759	0.179133304061	0.218920744755	0	0	0	0	0
mix_10	0.14411815234	0.16353780551	0.193059570284	0	0	0	0	0
mix_11	0.138000401935	0.162295516243	0.205384398309	0	0	0	0	0
mix_12	0.143192214663	0.169725495865	0.205933653623	0	0	0	0	0
mix_13	0.140794023638	0.176997968058	0.207022647025	0	0	0	0	0
mix_14	0.138637886081	0.170952219586	0.20646983781	0	0	0	0	0
mix_15	0.148182347687	0.165807557826	0.206936233118	0	0	0	0	0
mix_16	0.155842441501	0.153818740354	0.192990616278	0	0	0	0	0
mix_17	0.157306126834	0.160111229443	0.194830606047	0	0	0	0	0
mix_18	0.142804552145	0.169184141075	0.191181994718	0	0	0	0	0
mix_19	0.14436490831	0.150788592037	0.192119756372	0	0	0	0	0
mix_20	0.149495732535	0.177178807608	0.216218558303	0	0	0	0	0
mix_21	0.150548905651	0.169631488176	0.198107173902	0	0	0	0	0
mix_22	0.136941419373	0.162835986049	0.200944912784	0	0	0	0	0
mix_23	0.140016893148	0.170002494439	0.209029333694	0	0	0	0	0
mix_24	0.150142139211	0.170331434931	0.209343663166	0	0	0	0	0
mix_25	0.145221425802	0.180199370008	0.216635251994	0	0	0	0	0
mix_26	0.144869382189	0.161604559065	0.189066671564	0	0	0	0	0
mix_27	0.140612112203	0.167246731499	0.209136210191	0	0	0	0	0
mix_28	0.148374733939	0.172874822989	0.211643972298	0	0	0	0	0
mix_29	0.140086288182	0.161096689001	0.206763609253	0	0	0	0	0
mix_30	0.143510130586	0.175275253839	0.211483056943	0	0	0	0	0
mix_31	0.140383330902	0.16641104907	0.201593859918	0	0	0	0	0
mix_32	0.136711180139	0.171586044706	0.202603302807	0	0	0	0	0
