Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_26	0	0.30037873720937	0.191888594946291	0.154174442455629	0.254602476146781	0.0982689253590507	9999	0.442311563061111	1.00360442066854	0.999313176117122
mix_27	0	0.222054823678237	0.562419556548294	0.0698842860701414	0.0537034023347301	0.0912511074857184	9999	0.419308041824188	1.05206242959845	0.999313176117122
mix_28	0	0.270686300212626	0.445286162820562	0.0662272333482315	0.133464769787554	0.0833978456995262	9999	0.430392421142964	1.02828059359208	0.9990623118685
mix_29	0	0.19208411935696	0.538776714885586	0.102270569666693	0.0691581617506612	0.097023610457221	9999	0.418725174984104	1.05419869304049	0.999313176117122
mix_30	0	0.327313432982928	0.453251626114553	0.0323562400832179	0.0924837349836398	0.0936572777041609	9999	0.434468324750906	1.02086283118629	0.9990623118685
mix_31	0	0.330433231269113	0.381180931547942	0.0965769353275407	0.0913035961869351	0.0995676175369688	9999	0.434906742129253	1.02046622375969	0.9990623118685
mix_32	0	0.412218856376285	0.436607850259139	0.00567787033991998	0.0182888484576622	0.126519750684115	9999	0.4429131244316	1.00825257128495	0.999313176117121
mix_33	0	0.40211600493954	0.256960002751556	0.121887002025314	0.101693944789375	0.116405357362715	9999	0.445942135963342	1.00051175483949	0.9990623118685
mix_34	0	0.335467341164712	0.163772584041915	0.209073050149693	0.166819580027875	0.124180620732927	9999	0.442653144963171	1.00582576849533	0.999313176117121
mix_35	0	0.291360027117837	0.443206933072842	0.0202257974389111	0.147100789915859	0.09716876432305	9999	0.435373146914547	1.01760548994126	0.9990623118685
mix_36	0	0.308912745723152	0.376615360959571	0.0289415198557383	0.171769012280713	0.113074537297947	9999	0.441497135444103	1.00603932116035	0.999313176117121
mix_37	0	0.197511981142469	0.267807738026718	0.159616533448611	0.297566161601508	0.0768107618978151	9999	0.433640347286062	1.02165413891955	0.999313176117121
mix_38	0	0.181806920952401	0.344031673617056	0.131669962734915	0.247743744085794	0.0940608747269551	9999	0.428618204350973	1.02909086709769	0.999313176117121
mix_39	0	0.280534854621646	0.449383546065376	0.0744404496419384	0.113319468093638	0.0813839934459015	9999	0.429830229328723	1.03022365961485	0.9990623118685
mix_40	0	0.342766438873877	0.37137510385544	0.0163083169762048	0.158976147363397	0.109636304799581	9999	0.444538147756859	1.00126645101661	0.9990623118685
mix_41	0	0.30276700021071	0.221496513875221	0.151824833649986	0.208665961660827	0.114558866720377	9999	0.441254659531161	1.00616509650502	0.999313176117121
mix_42	0	0.471804176590652	0.394443984041614	0.0188626377161696	0.0166417266174483	0.0975606511512378	9999	0.445848406930224	1.00323194550013	0.999313176117121
mix_43	0	0.35279349646717	0.229061597461221	0.129667271331589	0.172791948216207	0.114998862640935	9999	0.447456440687118	0.997964013241017	0.999313176117121
mix_44	0	0.272243743700008	0.474423940242315	0.140676849440899	0.0213325140222265	0.0906361287116726	9999	0.422510811942636	1.04820025428598	0.999313176117121
mix_45	0	0.229011344647896	0.443579166583411	0.0541129639487373	0.181261192693459	0.0910976439949957	9999	0.426940191433761	1.02994671036326	0.9990623118685
mix_46	0	0.328428605626146	0.282341455257336	0.0873290349972326	0.169014034130649	0.131949181857136	9999	0.446879538728044	0.998434844204546	0.9990623118685
mix_47	0	0.0988497949808797	0.0492978996012806	0.374367443494734	0.437435583847897	0.0391115899437083	9999	0.426768456110488	1.04533087236549	0.9990623118685
mix_48	0	0.448336566147219	0.305315504381574	0.0869932715591933	0.0395907114339324	0.119077122595203	9999	0.448134556083023	0.999212146393564	0.999313176117121
mix_49	0	0.354312604929071	0.431753889704118	0.00197973453958042	0.0543776279648921	0.156638454730838	9999	0.441324775998383	1.00827272390059	0.9990623118685
mix_50	0	0.287225690088651	0.463510702081692	0.0213157469917969	0.132452449524375	0.0945577231819839	9999	0.43128157491902	1.02359525791963	0.9990623118685
mix_51	0	0.270126690819303	0.17968352308687	0.154697925268974	0.295307147283104	0.0994978896588702	9999	0.446207124720985	0.999960557108674	0.999313176117121
mix_52	0	0.306180820846048	0.235092112314172	0.156648892000765	0.19363923141563	0.107752119540507	9999	0.441021914010067	1.00822744910578	0.999313176117121
mix_53	0	0.366734606606143	0.249322740327414	0.187470882425997	0.0920681513951411	0.103955906754871	9999	0.442770431143109	1.01095129991935	0.999552287509566
mix_54	0	0.340425015256034	0.349545647530732	0.066670339846094	0.149329600443549	0.0930917087920911	9999	0.441359244298061	1.00801222262743	0.9990623118685
mix_55	0	0.371841019099497	0.216905469541417	0.1586954271406	0.155079680501767	0.0967915798338414	9999	0.442564883352159	1.00478753577294	0.999313176117121
mix_56	0	0.355866041672622	0.416690097629694	0.0286175976892595	0.0840069277052551	0.114132511420291	9999	0.440086561758313	1.01111802099912	0.999313176117121
mix_57	0	0.271327268426389	0.538391730521504	0.00552789665621374	0.0919595134524672	0.0918559028119257	9999	0.429203999654403	1.03189925556675	0.9990623118685
mix_58	0	0.232707613069503	0.394788595695488	0.0961980699634269	0.193604335832977	0.0817636973071049	9999	0.429000610859055	1.02858304683566	0.9990623118685
mix_59	0	0.283464939428634	0.238999096558462	0.141993635395782	0.223776062790965	0.111079441943279	9999	0.444465071411822	1.00413095165464	0.999313176117121
mix_60	0	0.365519898809288	0.290635632209807	0.128128788485524	0.120775658902449	0.0942531977100531	9999	0.442694300134412	1.00806429715484	0.999313176117122
mix_61	0	0.301623954887873	0.357960777875507	0.0235732672449183	0.219080489285318	0.0968238225748828	9999	0.442622908808503	1.00315404424058	0.9990623118685
mix_62	0	0.217827215216017	0.276363781537187	0.135459947150848	0.270292247373486	0.0993699848395842	9999	0.435988527092854	1.01597353857792	0.999313176117121
mix_63	0	0.268862987966506	0.402115169907704	0.0532927526472096	0.185259007811141	0.0895323935359391	9999	0.433633203100769	1.01928268681166	0.9990623118685
mix_64	0	0.139418367129218	0.0872671846590418	0.317663440615669	0.400588778343298	0.0541245411212726	9999	0.430703195162086	1.03374598124772	0.9990623118685
mix_65	0	0.268595805842502	0.227901307778252	0.169064933790913	0.222843937178934	0.110907191526521	9999	0.439719002716648	1.01088173847237	0.999313176117121
mix_66	0	0.305235170158506	0.314522094003886	0.159721571724739	0.108075538884063	0.111758801345928	9999	0.438591307801316	1.01810338395361	0.999313176117121
mix_67	0	0.201830812522103	0.486420359765024	0.0789005308042306	0.132767096655654	0.0993943763701108	9999	0.425983481558122	1.03848063776428	0.999313176117121
mix_68	0	0.28048633558735	0.276750816745971	0.136032141430948	0.225937634008152	0.0801062483447002	9999	0.43740005534257	1.01406804210653	0.999313176117121
mix_69	0	0.319341492847635	0.418321160635624	0.0535900095664584	0.141778574468776	0.0660310743500064	9999	0.434346686008217	1.02050820827345	0.9990623118685
mix_70	0	0.27402415355918	0.188146443810717	0.14912728177121	0.300838465158776	0.0871768318172382	9999	0.44138888852069	1.00464689059442	0.999313176117121
mix_71	0	0.211480190050461	0.326097270595158	0.155846547303253	0.214290796181127	0.091598371987123	9999	0.429016791396606	1.02944773814818	0.999313176117121
mix_72	0	0.206947095568453	0.272464100390325	0.130217362929579	0.289460011596618	0.100224605632146	9999	0.436123888628113	1.01518688717864	0.999313176117121
mix_73	0	0.242172501064586	0.229901096369861	0.0767211714004584	0.377918925523884	0.0725994817583328	9999	0.447822798912403	0.995865755491299	0.999313176117122
mix_74	0	0.364314465455155	0.472261630414162	0.0566072865950944	0.00845686553096087	0.0976729281217487	9999	0.43190333869886	1.02834805178268	0.999313176117121
mix_75	0	0.380989079142602	0.300548976620851	0.0984608161241892	0.1235712721869	0.0957430320425796	9999	0.444424235956024	1.00385020826628	0.999313176117121
mix_76	0	0.152931393359237	0.44614065658263	0.0321540539913475	0.271794695659039	0.096292376524868	9999	0.428129744490443	1.02769084252992	0.999313176117121
mix_77	0	0.336045210315152	0.418214359170018	0.0390214056066513	0.111636500434728	0.0941448363419506	9999	0.440052507421587	1.01288726443298	0.9990623118685
mix_78	0	0.277476451234644	0.270359996129288	0.152139198759875	0.215721200715462	0.0836163292778517	9999	0.435348848419609	1.0171714575146	0.999313176117121
mix_79	0	0.232383040907632	0.201288276917556	0.11988224066995	0.341977581826305	0.103782035795679	9999	0.446521795477923	0.998448801553131	0.999313176117121
mix_80	0	0.41343253258667	0.256857208828373	0.118261069478853	0.0911652888998899	0.11983618771578	9999	0.451013926648264	0.995426787368023	0.999552287509566
mix_81	0	0.289413880125395	0.197840799755225	0.296549263667871	0.102743995520756	0.112765237047875	9999	0.434095792323869	1.02878310480362	0.999313176117121
mix_82	0	0.132774399790954	0.0882162674104505	0.202977615286974	0.489139096076012	0.0859549333041087	9999	0.44315555098992	1.00791277880964	0.9990623118685
mix_83	0	0.33735482952995	0.217466606957814	0.038662036330662	0.32240394041999	0.0834257628787054	9999	0.451982650785285	0.984667922011513	0.999313176117121
mix_84	0	0.208126818687049	0.36480031239041	0.0932475439040602	0.248756497815272	0.08438200332033	9999	0.430609081197341	1.02432988889944	0.999313176117121
mix_85	0	0.199000758273669	0.263486597371969	0.172506024102208	0.259542559081888	0.104777237287388	9999	0.432749172921736	1.02246341387412	0.999313176117122
mix_86	0	0.301712529975268	0.364919313019064	0.0371102904173649	0.211089843686613	0.0842303347701907	9999	0.440474578501319	1.00753878814684	0.9990623118685
mix_87	0	0.24740654961804	0.640090646921441	0	0.0102132323115086	0.101602747266132	9999	0.417399119802892	1.05397944721732	0.999313176117121
mix_88	0	0.319873846399735	0.449010617995846	0.0638416186412155	0.0606633713225479	0.105923721757777	9999	0.43226825198336	1.02602078742013	0.999313176117121
mix_89	0	0.271669076636158	0.117982276442064	0.300543572951422	0.211051078904244	0.098067171183234	9999	0.437898801802049	1.01978435859595	0.999313176117121
mix_90	0	0.256934109668597	0.596107689658583	0.0102833744679392	0.0398102646591738	0.0961777376628277	9999	0.419993148851159	1.04755805286287	0.999313176117121
mix_91	0	0.293430615862942	0.425186663550372	0.0201057670775174	0.152576600296032	0.107762665081636	9999	0.43700560857167	1.01406324211242	0.9990623118685
mix_92	0	0.314447491048761	0.404333104693641	0.111922887188669	0.0838231199027868	0.084535709034642	9999	0.431376577836012	1.02843146007485	0.9990623118685
mix_93	0	0.208232597558532	0.127303539755549	0.0921715065831504	0.512684517661795	0.058921014558094	9999	0.4550853819903	0.986442739648359	0.999313176117121
mix_94	0	0.317497833958298	0.505175621513835	0.00385249403109535	0.0745703240750586	0.0979660382902129	9999	0.432108651462688	1.02522452900729	0.9990623118685
mix_95	0	0.350796322875884	0.385906596439424	0.0725045372669124	0.0952599488614618	0.0945949064248166	9999	0.435326642760282	1.01767533154462	0.9990623118685
mix_96	0	0.345075637771833	0.334113150533334	0.136298629970448	0.0789613015074868	0.105103567726464	9999	0.437671435780318	1.01779808507421	0.999552287509566
mix_97	0	0.376008343363726	0.471387797305482	0.001310633243454	0.0327438934504886	0.118101620146415	9999	0.437519366077123	1.01624610028346	0.999552287509566
mix_98	0	0.394913293587973	0.347854373623882	0.0294510397627528	0.110873355926398	0.115970248967494	9999	0.446235382545944	0.998640526240027	0.9990623118685
mix_99	0	0.249822916163202	0.138243231487785	0.0438893695502883	0.467049096888284	0.100308562027562	9999	0.456997634766009	0.977316566728968	0.999313176117121
mix_100	0	0.322992121992556	0.335538829083699	0.000670533085341805	0.24685681867634	0.0930040090305618	9999	0.445618805477647	0.99591427481794	0.9990623118685
