Mixture	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	P-value	Correlation	RMSE
mix_63	0.0976306674225561	0	0.345913502446693	0	0	0.356134673903177	0.200321156227574	0	0	9999	0.506481245594654	0.936994244775924
mix_64	0.146571194552992	0	0.190755250480034	0	0	0.377567999645688	0.2423652233313	0	0.0427403319899857	9999	0.506998751130073	0.929362215181381
mix_65	0.166024265318328	0	0.300470776867163	0	0	0.330549929588845	0.202955028225664	0	0	9999	0.511862527223317	0.919920183175662
mix_66	0.144200706586749	0	0.35537444530677	0	0	0.294030889065257	0.206393959041224	0	0	9999	0.509387728769061	0.927382233915642
mix_67	0.113212948822134	0.00113570968577339	0.346069847070918	0	0	0.326501424964823	0.213080069456351	0	0	9999	0.507366159258897	0.934178417472754
mix_68	0.11349591648655	0	0.333677038252955	0	0	0.347833307401239	0.204993737859257	0	0	9999	0.511740742561133	0.929290171396618
mix_69	0.0814295505564759	0	0.365666070835254	0	0	0.346799642587407	0.206104736020864	0	0	9999	0.506114558649423	0.94100504003072
mix_70	0.134738596540418	0	0.296108371038452	0	0	0.369057034452713	0.200095997968417	0	0	9999	0.511012295602283	0.92517984893354
mix_71	0.129274259129067	0	0.307172143351154	0	0	0.359582824853259	0.20397077266652	0	0	9999	0.51064555278747	0.92689053947365
mix_72	0.14264622352508	0	0.263673951590113	0	0	0.393030821692837	0.20064900319197	0	0	9999	0.509818883691997	0.924057381888764
mix_73	0.132246058200386	0	0.214140122034707	0	0	0.457695982588678	0.19591783717623	0	0	9999	0.511272121743239	0.922561480230239
mix_74	0.0734650343588693	0.0168055010288308	0.431013208355605	0	0	0.269477306599119	0.209238949657576	0	0	9999	0.496674643836614	0.953656726145566
mix_75	0.111091499933996	0	0.359639280567246	0	0	0.335462113514044	0.193807105984714	0	0	9999	0.510026807815689	0.93165736917823
mix_76	0.122218576503972	0	0.26781947396974	0	0	0.406463786992032	0.203498162534257	0	0	9999	0.504075085638261	0.932761067986718
mix_77	0.0950720612473041	0	0.367990398989547	0	0	0.320165447006302	0.216772092756847	0	0	9999	0.506772386430648	0.938648820618817
mix_78	0.120035149400876	0	0.321082076757158	0	0	0.364667522465934	0.194215251376031	0	0	9999	0.511725391800887	0.92738672752854
mix_79	0.174168152196523	0	0.191956626052632	0	0	0.408711880904193	0.20341085829481	0	0.0217524825518416	9999	0.512053160381148	0.917076459174902
mix_80	0.14075543509208	0	0.372673414246289	0.0125485812825904	0	0.274102092730448	0.199920476648593	0	0	9999	0.514208762641487	0.924966254931057
mix_81	0.169598908545521	0.00841851734454709	0.276387005013451	0	0	0.334322917720897	0.196943455949636	0	0.0143291954259479	9999	0.50683904810195	0.924168941733049
mix_82	0.163376999014312	0	0.218435416455028	0	0	0.362504430901952	0.21532505998574	0	0.0403580936429681	9999	0.498027460884182	0.934333241319282
mix_83	0.11769051253752	0	0.269529315867608	0.0407154515659148	0	0.385331471770437	0.186733248258519	0	0	9999	0.510668832987596	0.930814232063314
mix_84	0.112280185913823	0	0.331078810200601	0	0	0.347092246414408	0.209548757471168	0	0	9999	0.507649363034045	0.933408417072135
mix_85	0.160846630371345	0	0.297911234696353	0	0	0.341888230547581	0.199353904384721	0	0	9999	0.50979960343808	0.922344570384184
mix_86	0.0924761720792333	0	0.343407976786463	0	0	0.35774043353042	0.206375417603884	0	0	9999	0.50774284963967	0.936858846569228
mix_87	0.0667906270435202	0.0298413754220601	0.493033374713385	0	0	0.188903665548378	0.221430957272657	0	0	9999	0.481578563553248	0.97181586024235
mix_88	0.0978298889687065	0.0139030859150107	0.368951655125366	0	0	0.318648032171913	0.200667337819004	0	0	9999	0.502087906236857	0.941821844398881
mix_89	0.179513109615533	0	0.185415938529427	0	0	0.396152827082176	0.198558337707016	0	0.0403597870658487	9999	0.510619561624672	0.918750727025389
mix_90	0.0622150209345015	0.0124325464057843	0.406987616460777	0	0	0.297177010859977	0.22118780533896	0	0	9999	0.490956345928054	0.96073204712904
mix_91	0.0978123103120485	0	0.364619906705862	0	0	0.333758162851064	0.203809620131026	0	0	9999	0.500573891814118	0.943250665512743
mix_92	0.0913185861284458	0	0.374344666631623	0	0	0.331565658244355	0.202771088995577	0	0	9999	0.505969057237116	0.939610777969748
mix_93	0.155421561158875	0	0.12277723250156	0.0220564920837206	0	0.476108020739468	0.203738802716316	0	0.0198978908000592	9999	0.510841582915005	0.920748885061612
mix_94	0.0754610187234696	0.000222317583853467	0.379922696326318	0	0	0.329827753765342	0.214566213601017	0	0	9999	0.498364609458564	0.950183036048527
mix_95	0.0839349281498534	0	0.392113161739542	0	0	0.322093621201401	0.201858288909203	0	0	9999	0.503527245015914	0.943730019122836
mix_96	0.126635869911853	0	0.367888760686225	0	0	0.303534436121771	0.201940933280152	0	0	9999	0.506820470273008	0.932743511334603
mix_97	0.0833763935405054	0.00953362725230387	0.427905149434863	0	0	0.264362499047113	0.214822330725215	0	0	9999	0.493699236240023	0.954850216828474
mix_98	0.105132766837543	0	0.369376215512771	0	0	0.329171035895377	0.196319981754309	0	0	9999	0.504675111107033	0.93805042899814
mix_99	0.160248153987547	0	0.172301235888314	0	0	0.40260273435266	0.20600411640719	0	0.0588437593642899	9999	0.504591184777747	0.928588738454139
mix_100	0.0939631804061086	0	0.346629471993831	0	0	0.356641065584204	0.202766282015856	0	0	9999	0.505229616458657	0.938905230512087
