Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
dtangleFullRef	HPCA-Blood	F	Monocytes	0.21714197266	0.055	0.16214197266	0.0262900192981
dtangleFullRef	HPCA-Blood	F	NK Cells	0.119101508313	0.885	0.765898491687	0.586600499568
dtangleFullRef	HPCA-Blood	F	Neutrophils	0.0428344052144	0.017	0.0258344052144	0.000667416492782
dtangleFullRef	HPCA-Blood	F	CD4 T Cells	0.209008227363	0.011	0.198008227363	0.0392072581034
dtangleFullRef	HPCA-Blood	F	CD8 T Cells	0.0758864014964	0.005	0.0708864014964	0.00502488191711
dtangleFullRef	HPCA-Blood	G	B Cells	0.355818355098	0.159	0.196818355098	0.0387374649035
dtangleFullRef	HPCA-Blood	G	Monocytes	0.225640476841	0.319	0.093359523159	0.00871600056448
dtangleFullRef	HPCA-Blood	G	NK Cells	0.0878593077782	0.016	0.0718593077782	0.00516376011436
dtangleFullRef	HPCA-Blood	G	Neutrophils	0.0461595974902	0.395	0.34884040251	0.121689626423
dtangleFullRef	HPCA-Blood	G	CD4 T Cells	0.222623899206	0.08	0.142623899206	0.0203415766247
dtangleFullRef	HPCA-Blood	G	CD8 T Cells	0.061898363586	0.032	0.029898363586	0.000893912145121
dtangleFullRef	HPCA-Blood	H	B Cells	0.345453506585	0.1	0.245453506585	0.0602474238949
dtangleFullRef	HPCA-Blood	H	Monocytes	0.245952064352	0.813	0.567047935648	0.321543361323
dtangleFullRef	HPCA-Blood	H	NK Cells	0.088441823238	0.01	0.078441823238	0.0061531196329
dtangleFullRef	HPCA-Blood	H	Neutrophils	0.0415435742593	0.001	0.0405435742593	0.00164378141372
dtangleFullRef	HPCA-Blood	H	CD4 T Cells	0.217649062642	0.05	0.167649062642	0.0281062082047
dtangleFullRef	HPCA-Blood	H	CD8 T Cells	0.0609599689242	0.025	0.0359599689242	0.00129311936503
dtangleFullRef	HPCA-Blood	I	B Cells	0.333199243972	0.1	0.233199243972	0.0543818873891
dtangleFullRef	HPCA-Blood	I	Monocytes	0.240089560904	0.813	0.572910439096	0.328226371225
dtangleFullRef	HPCA-Blood	I	NK Cells	0.115735555334	0.01	0.105735555334	0.0111800076618
dtangleFullRef	HPCA-Blood	I	Neutrophils	0.0402915378902	0.001	0.0392915378902	0.00154382494978
dtangleFullRef	HPCA-Blood	I	CD4 T Cells	0.211009315648	0.05	0.161009315648	0.0259239997254
dtangleFullRef	HPCA-Blood	I	CD8 T Cells	0.0596747862516	0.025	0.0346747862516	0.00120234080159
dtangleFullRef	HPCA-Blood	J	B Cells	0.32841244164	0	0.32841244164	0.107854731824
dtangleFullRef	HPCA-Blood	J	Monocytes	0.175722745475	0	0.175722745475	0.0308784832773
dtangleFullRef	HPCA-Blood	J	NK Cells	0.0961647420043	0	0.0961647420043	0.00924765760475
dtangleFullRef	HPCA-Blood	J	Neutrophils	0.0377283024044	0	0.0377283024044	0.00142342480232
dtangleFullRef	HPCA-Blood	J	CD4 T Cells	0.307449187384	1	0.692550812616	0.479626628055
dtangleFullRef	HPCA-Blood	J	CD8 T Cells	0.0545225810921	0	0.0545225810921	0.00297271184894
dtangleFullRef	HPCA-Blood	K	B Cells	0.311900157782	0	0.311900157782	0.0972817084244
dtangleFullRef	HPCA-Blood	K	Monocytes	0.171209941298	0	0.171209941298	0.0293128439993
dtangleFullRef	HPCA-Blood	K	NK Cells	0.101920280474	0	0.101920280474	0.0103877435719
dtangleFullRef	HPCA-Blood	K	Neutrophils	0.0423358650472	0	0.0423358650472	0.00179232546929
dtangleFullRef	HPCA-Blood	K	CD4 T Cells	0.282457908626	0	0.282457908626	0.0797824701454
dtangleFullRef	HPCA-Blood	K	CD8 T Cells	0.090175846773	1	0.909824153227	0.827779989795
dtangleFullRef	HPCA-Blood	L	B Cells	0.259789072138	0	0.259789072138	0.0674903620023
dtangleFullRef	HPCA-Blood	L	Monocytes	0.192914478514	0	0.192914478514	0.0372159960203
dtangleFullRef	HPCA-Blood	L	NK Cells	0.104423525626	0	0.104423525626	0.0109042727042
dtangleFullRef	HPCA-Blood	L	Neutrophils	0.043127102136	0	0.043127102136	0.00185994693865
dtangleFullRef	HPCA-Blood	L	CD4 T Cells	0.334120800162	1	0.665879199838	0.443395108777
dtangleFullRef	HPCA-Blood	L	CD8 T Cells	0.0656250214231	0	0.0656250214231	0.00430664343678
dtangleFullRef	ImmunoStates	A	B Cells	0.128923044413	0.194	0.065076955587	0.00423501014847
dtangleFullRef	ImmunoStates	A	Monocytes	0.0639958393771	0.194	0.130004160623	0.0169010817793
dtangleFullRef	ImmunoStates	A	NK Cells	0.171995268973	0.194	0.022004731027	0.000484208187571
dtangleFullRef	ImmunoStates	A	Neutrophils	0.0628936276469	0.03	0.0328936276469	0.00108199073977
dtangleFullRef	ImmunoStates	A	CD4 T Cells	0.123676974495	0.194	0.070323025505	0.00494532791618
dtangleFullRef	ImmunoStates	A	CD8 T Cells	0.0260568618211	0.194	0.167943138179	0.0282048976614
dtangleFullRef	ImmunoStates	B	B Cells	0.129451169985	0.194	0.064548830015	0.00416655145631
dtangleFullRef	ImmunoStates	B	Monocytes	0.0660114373061	0.194	0.127988562694	0.0163810721805
dtangleFullRef	ImmunoStates	B	NK Cells	0.172233236854	0.194	0.021766763146	0.000473791977854
dtangleFullRef	ImmunoStates	B	Neutrophils	0.0629785945341	0.03	0.0329785945341	0.00108758769744
dtangleFullRef	ImmunoStates	B	CD4 T Cells	0.123427278586	0.194	0.070572721414	0.00498050900778
dtangleFullRef	ImmunoStates	B	CD8 T Cells	0.0263315255176	0.194	0.167668474482	0.0281127173353
dtangleFullRef	ImmunoStates	C	B Cells	0.116001310988	0.005	0.111001310988	0.0123212910411
dtangleFullRef	ImmunoStates	C	Monocytes	0.0544756629483	0.01	0.0444756629483	0.00197808459469
dtangleFullRef	ImmunoStates	C	NK Cells	0.171765035964	0.051	0.120765035964	0.0145841939114
dtangleFullRef	ImmunoStates	C	Neutrophils	0.0558209004699	0.004	0.0518209004699	0.00268540572551
dtangleFullRef	ImmunoStates	C	CD4 T Cells	0.141732504723	0.828	0.686267495277	0.470963075074
dtangleFullRef	ImmunoStates	C	CD8 T Cells	0.0267294575643	0.102	0.0752705424357	0.00566565455856
dtangleFullRef	ImmunoStates	D	B Cells	0.116927600673	0.005	0.111927600673	0.0125277877924
dtangleFullRef	ImmunoStates	D	Monocytes	0.0547124916971	0.01	0.0447124916971	0.00199920691376
dtangleFullRef	ImmunoStates	D	NK Cells	0.169009595815	0.051	0.118009595815	0.0139262647044
dtangleFullRef	ImmunoStates	D	Neutrophils	0.0531400483675	0.004	0.0491400483675	0.00241474435356
dtangleFullRef	ImmunoStates	D	CD4 T Cells	0.138183252095	0.828	0.689816747905	0.47584714569
dtangleFullRef	ImmunoStates	D	CD8 T Cells	0.0263690654217	0.102	0.0756309345783	0.00572003826519
dtangleFullRef	ImmunoStates	E	B Cells	0.113858530422	0.01	0.103858530422	0.0107865943414
dtangleFullRef	ImmunoStates	E	Monocytes	0.0580573021907	0.026	0.0320573021907	0.00102767062375
dtangleFullRef	ImmunoStates	E	NK Cells	0.187594336163	0.104	0.083594336163	0.00698801303853
dtangleFullRef	ImmunoStates	E	Neutrophils	0.0593834678412	0.008	0.0513834678412	0.00264026076739
dtangleFullRef	ImmunoStates	E	CD4 T Cells	0.129112488281	0.005	0.124112488281	0.0154039097473
dtangleFullRef	ImmunoStates	E	CD8 T Cells	0.0297171538656	0.846	0.816282846134	0.666317684893
dtangleFullRef	ImmunoStates	F	B Cells	0.120677708683	0.027	0.093677708683	0.0087755131041
dtangleFullRef	ImmunoStates	F	Monocytes	0.0634862662767	0.055	0.0084862662767	7.20167153191e-05
dtangleFullRef	ImmunoStates	F	NK Cells	0.205212288555	0.885	0.679787711445	0.462111332632
dtangleFullRef	ImmunoStates	F	Neutrophils	0.0638034323626	0.017	0.0468034323626	0.00219056128092
dtangleFullRef	ImmunoStates	F	CD4 T Cells	0.103936261334	0.011	0.092936261334	0.00863714867074
dtangleFullRef	ImmunoStates	F	CD8 T Cells	0.0271704404289	0.005	0.0221704404289	0.000491528428811
dtangleFullRef	ImmunoStates	G	B Cells	0.129605944796	0.159	0.029394055204	0.000864010481336
dtangleFullRef	ImmunoStates	G	Monocytes	0.0711402537591	0.319	0.247859746241	0.0614344538066
dtangleFullRef	ImmunoStates	G	NK Cells	0.151226043782	0.016	0.135226043782	0.0182860829169
dtangleFullRef	ImmunoStates	G	Neutrophils	0.0790915536172	0.395	0.315908446383	0.099798146496
dtangleFullRef	ImmunoStates	G	CD4 T Cells	0.113818214194	0.08	0.033818214194	0.00114367161127
dtangleFullRef	ImmunoStates	G	CD8 T Cells	0.022784954205	0.032	0.009215045795	8.49170690039e-05
dtangleFullRef	ImmunoStates	H	B Cells	0.131144692778	0.1	0.031144692778	0.000969991888236
dtangleFullRef	ImmunoStates	H	Monocytes	0.0772111455338	0.813	0.735788854466	0.541385238357
dtangleFullRef	ImmunoStates	H	NK Cells	0.159749978062	0.01	0.149749978062	0.0224250559296
dtangleFullRef	ImmunoStates	H	Neutrophils	0.0577342700993	0.001	0.0567342700993	0.0032187774037
dtangleFullRef	ImmunoStates	H	CD4 T Cells	0.115856752878	0.05	0.065856752878	0.00433711189963
dtangleFullRef	ImmunoStates	H	CD8 T Cells	0.0233635212476	0.025	0.0016364787524	2.67806270706e-06
dtangleFullRef	ImmunoStates	I	B Cells	0.130100115225	0.1	0.030100115225	0.000906016936558
dtangleFullRef	ImmunoStates	I	Monocytes	0.0777607090446	0.813	0.735239290955	0.540576814965
dtangleFullRef	ImmunoStates	I	NK Cells	0.155034514039	0.01	0.145034514039	0.0210350102625
dtangleFullRef	ImmunoStates	I	Neutrophils	0.0586422152113	0.001	0.0576422152113	0.00332262497447
dtangleFullRef	ImmunoStates	I	CD4 T Cells	0.115431286373	0.05	0.065431286373	0.00428125323643
dtangleFullRef	ImmunoStates	I	CD8 T Cells	0.0235040005583	0.025	0.0014959994417	2.23801432957e-06
dtangleFullRef	ImmunoStates	J	B Cells	0.126430750494	0	0.126430750494	0.0159847346705
dtangleFullRef	ImmunoStates	J	Monocytes	0.0463403724107	0	0.0463403724107	0.00214743011516
dtangleFullRef	ImmunoStates	J	NK Cells	0.149705300558	0	0.149705300558	0.0224116770152
dtangleFullRef	ImmunoStates	J	Neutrophils	0.0365095980986	0	0.0365095980986	0.00133295075332
dtangleFullRef	ImmunoStates	J	CD4 T Cells	0.152763388166	1	0.847236611834	0.717809876432
dtangleFullRef	ImmunoStates	J	CD8 T Cells	0.0195052423105	0	0.0195052423105	0.000380454477591
dtangleFullRef	ImmunoStates	K	B Cells	0.121137119468	0	0.121137119468	0.014674201713
dtangleFullRef	ImmunoStates	K	Monocytes	0.0335700313249	0	0.0335700313249	0.00112694700315
dtangleFullRef	ImmunoStates	K	NK Cells	0.202676589548	0	0.202676589548	0.0410777999508
dtangleFullRef	ImmunoStates	K	Neutrophils	0.0447255903477	0	0.0447255903477	0.00200037843195
dtangleFullRef	ImmunoStates	K	CD4 T Cells	0.141653096358	0	0.141653096358	0.0200655997078
dtangleFullRef	ImmunoStates	K	CD8 T Cells	0.0325605380034	1	0.967439461997	0.935939112628
dtangleFullRef	ImmunoStates	L	B Cells	0.101082614761	0	0.101082614761	0.0102176950069
dtangleFullRef	ImmunoStates	L	Monocytes	0.058366989596	0	0.058366989596	0.0034067054745
dtangleFullRef	ImmunoStates	L	NK Cells	0.13860882353	0	0.13860882353	0.0192124059604
dtangleFullRef	ImmunoStates	L	Neutrophils	0.0549022369399	0	0.0549022369399	0.003014255621
dtangleFullRef	ImmunoStates	L	CD4 T Cells	0.148789422691	1	0.851210577309	0.724559446923
dtangleFullRef	ImmunoStates	L	CD8 T Cells	0.0210410309044	0	0.0210410309044	0.00044272498152
dtangleFullRef	LM22	A	B Cells	0.0471606171188	0.194	0.146839382881	0.0215618043649
dtangleFullRef	LM22	A	Monocytes	0.00574940146539	0.194	0.188250598535	0.0354382878486
dtangleFullRef	LM22	A	NK Cells	0.332288988586	0.194	0.138288988586	0.0191238443641
dtangleFullRef	LM22	A	Neutrophils	0.0046473886211	0.03	0.0253526113789	0.00064275490373
dtangleFullRef	LM22	A	CD4 T Cells	0.325470828766	0.194	0.131470828766	0.0172845788164
dtangleFullRef	LM22	A	CD8 T Cells	0.0310301400553	0.194	0.162969859945	0.0265591752504
dtangleFullRef	LM22	B	B Cells	0.0474024343368	0.194	0.146597565663	0.0214908462584
dtangleFullRef	LM22	B	Monocytes	0.00571851313521	0.194	0.188281486865	0.035449918296
dtangleFullRef	LM22	B	NK Cells	0.333451288364	0.194	0.139451288364	0.0194466618264
dtangleFullRef	LM22	B	Neutrophils	0.00466742878481	0.03	0.0253325712152	0.000641739164373
dtangleFullRef	LM22	B	CD4 T Cells	0.327244638742	0.194	0.133244638742	0.0177541337535
dtangleFullRef	LM22	B	CD8 T Cells	0.0309821914522	0.194	0.163017808548	0.0265748059037
dtangleFullRef	LM22	C	B Cells	0.041375580026	0.005	0.036375580026	0.00132318282223
dtangleFullRef	LM22	C	Monocytes	0.00490748231875	0.01	0.00509251768125	2.59337363338e-05
dtangleFullRef	LM22	C	NK Cells	0.320266596712	0.051	0.269266596712	0.0725045001049
dtangleFullRef	LM22	C	Neutrophils	0.00408467506021	0.004	8.467506021e-05	7.16986582157e-09
dtangleFullRef	LM22	C	CD4 T Cells	0.360712351448	0.828	0.467287648552	0.218357746489
dtangleFullRef	LM22	C	CD8 T Cells	0.0308839658974	0.102	0.0711160341026	0.00505749030648
dtangleFullRef	LM22	D	B Cells	0.0429748417169	0.005	0.0379748417169	0.00144208860342
dtangleFullRef	LM22	D	Monocytes	0.004966627951	0.01	0.005033372049	2.53348341837e-05
dtangleFullRef	LM22	D	NK Cells	0.32426834176	0.051	0.27326834176	0.0746755866083
dtangleFullRef	LM22	D	Neutrophils	0.00409510852856	0.004	9.510852856e-05	9.04563220485e-09
dtangleFullRef	LM22	D	CD4 T Cells	0.362995077182	0.828	0.465004922818	0.216229578245
dtangleFullRef	LM22	D	CD8 T Cells	0.0306002608339	0.102	0.0713997391661	0.00509792275299
dtangleFullRef	LM22	E	B Cells	0.0424121997093	0.01	0.0324121997093	0.00105055069
dtangleFullRef	LM22	E	Monocytes	0.00507661223366	0.026	0.0209233877663	0.000437788155621
dtangleFullRef	LM22	E	NK Cells	0.338372044206	0.104	0.234372044206	0.0549302551053
dtangleFullRef	LM22	E	Neutrophils	0.00421220882808	0.008	0.00378779117192	1.43473619621e-05
dtangleFullRef	LM22	E	CD4 T Cells	0.341912584405	0.005	0.336912584405	0.11351008953
dtangleFullRef	LM22	E	CD8 T Cells	0.0362997297638	0.846	0.809700270236	0.655614527621
dtangleFullRef	LM22	F	B Cells	0.0425940194961	0.027	0.0155940194961	0.000243173444045
dtangleFullRef	LM22	F	Monocytes	0.00562609131087	0.055	0.0493739086891	0.00243778285924
dtangleFullRef	LM22	F	NK Cells	0.39736052499	0.885	0.48763947501	0.237792257588
dtangleFullRef	LM22	F	Neutrophils	0.00467365597713	0.017	0.0123263440229	0.00015193875697
dtangleFullRef	LM22	F	CD4 T Cells	0.284441561795	0.011	0.273441561795	0.0747702877169
dtangleFullRef	LM22	F	CD8 T Cells	0.0251240763738	0.005	0.0201240763738	0.000404978449899
dtangleFullRef	LM22	G	B Cells	0.0503455287106	0.159	0.108654471289	0.0118057941312
dtangleFullRef	LM22	G	Monocytes	0.00635989466075	0.319	0.312640105339	0.0977438354665
dtangleFullRef	LM22	G	NK Cells	0.313007054807	0.016	0.297007054807	0.0882131906051
dtangleFullRef	LM22	G	Neutrophils	0.005855091504	0.395	0.389144908496	0.151433759808
dtangleFullRef	LM22	G	CD4 T Cells	0.321998186725	0.08	0.241998186725	0.0585631223782
dtangleFullRef	LM22	G	CD8 T Cells	0.0278275568087	0.032	0.0041724431913	1.74092821846e-05
dtangleFullRef	LM22	H	B Cells	0.0485463381873	0.1	0.0514536618127	0.00264747931394
dtangleFullRef	LM22	H	Monocytes	0.00688417049537	0.813	0.806115829505	0.649822730578
dtangleFullRef	LM22	H	NK Cells	0.296438102071	0.01	0.286438102071	0.082046786318
dtangleFullRef	LM22	H	Neutrophils	0.00423880775759	0.001	0.00323880775759	1.04898756906e-05
dtangleFullRef	LM22	H	CD4 T Cells	0.330155184328	0.05	0.280155184328	0.0784869273059
dtangleFullRef	LM22	H	CD8 T Cells	0.0277949130559	0.025	0.0027949130559	7.81153899004e-06
dtangleFullRef	LM22	I	B Cells	0.0494522443855	0.1	0.0505477556145	0.00255507559766
dtangleFullRef	LM22	I	Monocytes	0.00706175538619	0.813	0.805938244614	0.649536454131
dtangleFullRef	LM22	I	NK Cells	0.299570642974	0.01	0.289570642974	0.0838511572724
dtangleFullRef	LM22	I	Neutrophils	0.00421283120611	0.001	0.00321283120611	1.0322284359e-05
dtangleFullRef	LM22	I	CD4 T Cells	0.339924946549	0.05	0.289924946549	0.0840564746314
dtangleFullRef	LM22	I	CD8 T Cells	0.0285994012296	0.025	0.0035994012296	1.29556892116e-05
dtangleFullRef	LM22	J	B Cells	0.0413750813434	0	0.0413750813434	0.00171189735617
dtangleFullRef	LM22	J	Monocytes	0.00357657656008	0	0.00357657656008	1.27918998901e-05
dtangleFullRef	LM22	J	NK Cells	0.301344918873	0	0.301344918873	0.0908087601306
dtangleFullRef	LM22	J	Neutrophils	0.00348451014535	0	0.00348451014535	1.2141810953e-05
dtangleFullRef	LM22	J	CD4 T Cells	0.3752782179	1	0.6247217821	0.39027730503
dtangleFullRef	LM22	J	CD8 T Cells	0.0225547019093	0	0.0225547019093	0.000508714578217
dtangleFullRef	LM22	K	B Cells	0.0407010749391	0	0.0407010749391	0.0016565775012
dtangleFullRef	LM22	K	Monocytes	0.00336837271379	0	0.00336837271379	1.1345934739e-05
dtangleFullRef	LM22	K	NK Cells	0.327751963455	0	0.327751963455	0.107421349549
dtangleFullRef	LM22	K	Neutrophils	0.0033728099261	0	0.0033728099261	1.13758467976e-05
dtangleFullRef	LM22	K	CD4 T Cells	0.35073465442	0	0.35073465442	0.123014797811
dtangleFullRef	LM22	K	CD8 T Cells	0.036937192451	1	0.963062807549	0.927489971284
dtangleFullRef	LM22	L	B Cells	0.0413504592519	0	0.0413504592519	0.00170986048034
dtangleFullRef	LM22	L	Monocytes	0.00476533656683	0	0.00476533656683	2.27084325952e-05
dtangleFullRef	LM22	L	NK Cells	0.312538188259	0	0.312538188259	0.0976801191202
dtangleFullRef	LM22	L	Neutrophils	0.00342105416833	0	0.00342105416833	1.17036116226e-05
dtangleFullRef	LM22	L	CD4 T Cells	0.362929630982	1	0.637070369018	0.405858655081
dtangleFullRef	LM22	L	CD8 T Cells	0.0238529434487	0	0.0238529434487	0.000568962911167
dtangleFullRef	SkinSignatures	A	B Cells	0.0366934015884	0.194	0.157306598412	0.0247453659038
dtangleFullRef	SkinSignatures	A	Monocytes	0.060006177247	0.194	0.133993822753	0.017954344536
dtangleFullRef	SkinSignatures	A	NK Cells	0.0583302526314	0.194	0.135669747369	0.0184062803511
dtangleFullRef	SkinSignatures	A	Neutrophils	0.0486658824634	0.03	0.0186658824634	0.000348415168137
dtangleFullRef	SkinSignatures	A	CD4 T Cells	0.069435804031	0.194	0.124564195969	0.0155162389174
dtangleFullRef	SkinSignatures	A	CD8 T Cells	0.055597566131	0.194	0.138402433869	0.0191552337009
dtangleFullRef	SkinSignatures	B	B Cells	0.0399274892928	0.194	0.154072510707	0.0237383385556
dtangleFullRef	SkinSignatures	B	Monocytes	0.0594808659211	0.194	0.134519134079	0.0180953974333
dtangleFullRef	SkinSignatures	B	NK Cells	0.0581927244627	0.194	0.135807275537	0.0184436160889
dtangleFullRef	SkinSignatures	B	Neutrophils	0.0488394188261	0.03	0.0188394188261	0.000354923701705
dtangleFullRef	SkinSignatures	B	CD4 T Cells	0.0707236377665	0.194	0.123276362234	0.0151970614855
dtangleFullRef	SkinSignatures	B	CD8 T Cells	0.055749902781	0.194	0.138250097219	0.0191130893811
dtangleFullRef	SkinSignatures	C	B Cells	0.033081748867	0.005	0.028081748867	0.000788584619429
dtangleFullRef	SkinSignatures	C	Monocytes	0.0504442383134	0.01	0.0404442383134	0.00163573641275
dtangleFullRef	SkinSignatures	C	NK Cells	0.0542963478686	0.051	0.0032963478686	1.08659092708e-05
dtangleFullRef	SkinSignatures	C	Neutrophils	0.0443297122469	0.004	0.0403297122469	0.00162648568992
dtangleFullRef	SkinSignatures	C	CD4 T Cells	0.0801213712707	0.828	0.747878628729	0.55932244331
dtangleFullRef	SkinSignatures	C	CD8 T Cells	0.0539280472704	0.102	0.0480719527296	0.00231091263924
dtangleFullRef	SkinSignatures	D	B Cells	0.034420089184	0.005	0.029420089184	0.000865541647595
dtangleFullRef	SkinSignatures	D	Monocytes	0.0503455083062	0.01	0.0403455083062	0.00162776004049
dtangleFullRef	SkinSignatures	D	NK Cells	0.0550341539702	0.051	0.0040341539702	1.62743982553e-05
dtangleFullRef	SkinSignatures	D	Neutrophils	0.0442442709129	0.004	0.0402442709129	0.00161960134131
dtangleFullRef	SkinSignatures	D	CD4 T Cells	0.0799980669558	0.828	0.748001933044	0.559506891838
dtangleFullRef	SkinSignatures	D	CD8 T Cells	0.0543626493494	0.102	0.0476373506506	0.00226931717701
dtangleFullRef	SkinSignatures	E	B Cells	0.0324580308417	0.01	0.0224580308417	0.000504363149287
dtangleFullRef	SkinSignatures	E	Monocytes	0.0533718262006	0.026	0.0273718262006	0.000749216869556
dtangleFullRef	SkinSignatures	E	NK Cells	0.0596083917683	0.104	0.0443916082317	0.0019706148814
dtangleFullRef	SkinSignatures	E	Neutrophils	0.0470732612655	0.008	0.0390732612655	0.00152671974592
dtangleFullRef	SkinSignatures	E	CD4 T Cells	0.073000546241	0.005	0.068000546241	0.00462407428907
dtangleFullRef	SkinSignatures	E	CD8 T Cells	0.0616291947117	0.846	0.784370805288	0.615237560189
dtangleFullRef	SkinSignatures	F	B Cells	0.0372179163261	0.027	0.0102179163261	0.000104405814047
dtangleFullRef	SkinSignatures	F	Monocytes	0.0575474139484	0.055	0.0025474139484	6.4893178245e-06
dtangleFullRef	SkinSignatures	F	NK Cells	0.0700384922288	0.885	0.814961507771	0.664162259149
dtangleFullRef	SkinSignatures	F	Neutrophils	0.0473178667016	0.017	0.0303178667016	0.000919173041336
dtangleFullRef	SkinSignatures	F	CD4 T Cells	0.0618843051569	0.011	0.0508843051569	0.0025892125113
dtangleFullRef	SkinSignatures	F	CD8 T Cells	0.0562916535763	0.005	0.0512916535763	0.00263083372659
dtangleFullRef	SkinSignatures	G	B Cells	0.0394328934107	0.159	0.119567106589	0.0142962929781
dtangleFullRef	SkinSignatures	G	Monocytes	0.0626746347506	0.319	0.256325365249	0.0657026928702
dtangleFullRef	SkinSignatures	G	NK Cells	0.0538957686318	0.016	0.0378957686318	0.00143608928019
dtangleFullRef	SkinSignatures	G	Neutrophils	0.0574162147118	0.395	0.337583785288	0.11396281209
dtangleFullRef	SkinSignatures	G	CD4 T Cells	0.0645311258701	0.08	0.0154688741299	0.000239286066847
dtangleFullRef	SkinSignatures	G	CD8 T Cells	0.048222496402	0.032	0.016222496402	0.000263169389513
dtangleFullRef	SkinSignatures	H	B Cells	0.0374219231417	0.1	0.0625780768583	0.00391601570328
dtangleFullRef	SkinSignatures	H	Monocytes	0.0660111121283	0.813	0.746988887872	0.557992398604
dtangleFullRef	SkinSignatures	H	NK Cells	0.0473952079311	0.01	0.0373952079311	0.00139840157621
dtangleFullRef	SkinSignatures	H	Neutrophils	0.0494295098305	0.001	0.0484295098305	0.00234541742242
dtangleFullRef	SkinSignatures	H	CD4 T Cells	0.0628137070714	0.05	0.0128137070714	0.000164191088912
dtangleFullRef	SkinSignatures	H	CD8 T Cells	0.0463191017029	0.025	0.0213191017029	0.000454504097419
dtangleFullRef	SkinSignatures	I	B Cells	0.0352305985581	0.1	0.0647694014419	0.00419507536314
dtangleFullRef	SkinSignatures	I	Monocytes	0.0673894567972	0.813	0.745610543203	0.555935082135
dtangleFullRef	SkinSignatures	I	NK Cells	0.048898724216	0.01	0.038898724216	0.00151311074563
dtangleFullRef	SkinSignatures	I	Neutrophils	0.0501707952009	0.001	0.0491707952009	0.00241776710069
dtangleFullRef	SkinSignatures	I	CD4 T Cells	0.0636722177371	0.05	0.0136722177371	0.000186929537851
