Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
dtangleFullRef	HPCA-Blood	mix_1	B Cells	0.13033543308	0.035579107	0.09475632608	0.00897876133218
dtangleFullRef	HPCA-Blood	mix_1	CD4 T Cells	0.397244707722	0.118849357	0.278395350722	0.0775039713036
dtangleFullRef	HPCA-Blood	mix_1	CD8 T Cells	0.199042086274	0.14988645	0.049155636274	0.0024162765775
dtangleFullRef	HPCA-Blood	mix_1	Monocytes	0.250461794769	0.586298259	0.335836464231	0.112786130707
dtangleFullRef	HPCA-Blood	mix_1	NK Cells	0.0171170318176	0.109386828	0.0922697961824	0.00851371528754
dtangleFullRef	HPCA-Blood	mix_2	B Cells	0.0930537187957	0.011737089	0.0813166297957	0.00661239428133
dtangleFullRef	HPCA-Blood	mix_2	CD4 T Cells	0.361146534674	0.05399061	0.307155924674	0.0943447620623
dtangleFullRef	HPCA-Blood	mix_2	CD8 T Cells	0.206001119457	0.158215962	0.047785157457	0.00228342127319
dtangleFullRef	HPCA-Blood	mix_2	Monocytes	0.324423018797	0.731455399	0.407032380203	0.165675358534
dtangleFullRef	HPCA-Blood	mix_2	NK Cells	0.00752269848457	0.044600939	0.0370782405154	0.00137479591972
dtangleFullRef	HPCA-Blood	mix_3	B Cells	0.233892342766	0.158375635	0.075516707766	0.00570277315182
dtangleFullRef	HPCA-Blood	mix_3	CD4 T Cells	0.586573761525	0.49035533	0.096218431525	0.00925798656513
dtangleFullRef	HPCA-Blood	mix_3	CD8 T Cells	0.124749239919	0.15786802	0.033118780081	0.00109685359405
dtangleFullRef	HPCA-Blood	mix_3	Monocytes	0.0473312164636	0.133502538	0.0861713215364	0.00742549665533
dtangleFullRef	HPCA-Blood	mix_3	NK Cells	0.00595128581721	0.059898477	0.0539471911828	0.00291029943651
dtangleFullRef	HPCA-Blood	mix_4	B Cells	0.362979755401	0.209457315	0.153522440401	0.0235691397067
dtangleFullRef	HPCA-Blood	mix_4	CD4 T Cells	0.398993042082	0.247223104	0.151769938082	0.0230341141054
dtangleFullRef	HPCA-Blood	mix_4	CD8 T Cells	0.145642086603	0.175499841	0.029857754397	0.000891485497632
dtangleFullRef	HPCA-Blood	mix_4	Monocytes	0.08000519119	0.296096477	0.21609128581	0.046695443803
dtangleFullRef	HPCA-Blood	mix_4	NK Cells	0.0106491330174	0.071723262	0.0610741289826	0.00373004923098
dtangleFullRef	HPCA-Blood	mix_5	B Cells	0.254670370415	0.153358012	0.101312358415	0.0102641939676
dtangleFullRef	HPCA-Blood	mix_5	CD4 T Cells	0.416840210784	0.126388154	0.290452056784	0.0843623972901
dtangleFullRef	HPCA-Blood	mix_5	CD8 T Cells	0.243356479373	0.329455315	0.086098835627	0.00741300949633
dtangleFullRef	HPCA-Blood	mix_5	Monocytes	0.0698218642445	0.264939186	0.195117321756	0.038070769249
dtangleFullRef	HPCA-Blood	mix_5	NK Cells	0.0131858398707	0.125859334	0.112673494129	0.0126953162793
dtangleFullRef	HPCA-Blood	mix_6	B Cells	0.262094652165	0.130248834	0.131845818165	0.0173833197676
dtangleFullRef	HPCA-Blood	mix_6	CD4 T Cells	0.394172187837	0.119362364	0.274809823837	0.0755204392773
dtangleFullRef	HPCA-Blood	mix_6	CD8 T Cells	0.213758607139	0.260108865	0.046350257861	0.00214834640378
dtangleFullRef	HPCA-Blood	mix_6	Monocytes	0.120554275197	0.421461897	0.300907621803	0.0905453968591
dtangleFullRef	HPCA-Blood	mix_6	NK Cells	0.00668726553296	0.06881804	0.062130774467	0.00386023313587
dtangleFullRef	HPCA-Blood	mix_7	B Cells	0.405766270549	0.279008637	0.126757633549	0.0160674976629
dtangleFullRef	HPCA-Blood	mix_7	CD4 T Cells	0.40399000129	0.262110402	0.14187959929	0.0201298206947
dtangleFullRef	HPCA-Blood	mix_7	CD8 T Cells	0.130350061775	0.170484416	0.040134354225	0.00161076638906
dtangleFullRef	HPCA-Blood	mix_7	Monocytes	0.0465200043591	0.196019527	0.149499522641	0.0223501072699
