B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_1	0.0204445526677078	0.00808470182187094	0.15861550713887	0.172388235000032	0.0126755179640306	7.84355072944293e-05	0.0087033963730183	0.386353157735636	0.00378203952798957	0.135877319871933	0.0407888265055047	2.56133995713226e-05	0.00694694655337885	0.000687652138994177	0.00587894982939005	0.00132017456190296	0.000738565114341657	0.00107879445685683	0.00658172418161503	0.000913218181142332	0.0269752720956681	0.00106139937325074
mix_2	0.0108347037453609	0.00593474875179043	0.20956955570619	0.0882521607264038	0.00507690524840729	5.1559312934507e-05	0.00749559053720926	0.379725723026475	0.0040101633517616	0.16634545515443	0.0577383677416929	3.67906235333264e-05	0.0101511616085747	0.001865714273031	0.00894268249241762	0.00114648942902202	0.000903670220924694	0.00101901896540616	0.00509126924370435	0.00145492656889518	0.0333141996676248	0.00103914360421107
mix_3	0.0571221785306119	0.020455723474471	0.0384571684010833	0.0953010504072798	0.00525848409100945	5.73293555086587e-05	0.0066506527752971	0.611298317390639	0.00338757288911319	0.123410793762634	0.00898842899485655	4.06686632272684e-05	0.00260067725980555	0.000576779628555034	0.000881931706381581	0.00238786087342865	0.00123159200578742	0.00220762646996343	0.00398146919405333	0.000313539414069174	0.0136445652461957	0.00174558946602865
mix_4	0.0870847213499957	0.0267016007138214	0.0781468094019739	0.102217910813272	0.00581602656768125	4.00682185724418e-05	0.00757155373204126	0.489202910944277	0.00311641277869011	0.148233291442268	0.0151479226624965	4.07054957632959e-05	0.00340525057484186	0.00109283506675891	0.00223381966027863	0.00384849015732137	0.00108259909665214	0.00144148210277649	0.00455610672872402	0.000295281814159375	0.0176745259928278	0.00104967468480749
mix_5	0.0558587770122425	0.0174118170337933	0.0563667069249363	0.148839125384034	0.010690743982277	5.38985473093427e-05	0.0102825046196782	0.428468726848733	0.00419210355668758	0.223422226399316	0.0141774232496757	3.63231499297076e-05	0.00312798272307788	0.00144644020444225	0.0018916585127284	0.00272025271874975	0.000635007050940239	0.000549779407185151	0.0048932488889597	0.000383810545614545	0.0136860920355951	0.000865351204094897
mix_6	0.0530213111357367	0.0172976754172107	0.0986222632420022	0.101058161521921	0.00677714701492823	6.25735386366665e-05	0.008759675333853	0.451104336248883	0.0038679056214987	0.200457766516482	0.0228502489700884	5.13278782479729e-05	0.00366838898935223	0.000545803201917077	0.00391528505133749	0.00244914858922917	0.000829668850108038	0.00121186627846775	0.00378002783567718	0.000588501797365976	0.0179308619351974	0.0011500550318588
mix_7	0.111199484762572	0.0327880659697498	0.0496909784172241	0.127865850357044	0.0086076333474617	5.94150388735853e-05	0.00613265443036467	0.471716769373613	0.00364533523036546	0.144207428176353	0.00955634401185606	4.68438574859979e-05	0.0031052809802026	0.000819288454024397	0.00131107424267488	0.00478101632862258	0.000885366011442898	0.000967932312306753	0.00510431975942637	0.000331165231137907	0.0161076815242642	0.00107007218293437
mix_8	0.118435185340783	0.0391289070612045	0.15026095790737	0.0141809582177804	0.000828249583993369	5.05042492441274e-05	0.00574935344204208	0.480587743864519	0.00514716938756251	0.0928175191120222	0.0377464703349155	2.7124215769458e-05	0.00676171814713136	0.00182753596393293	0.00587295859557037	0.00542687934664006	0.001246291389129	0.000910205624469027	0.00395990894254633	0.000902602132356636	0.0268045796341975	0.00132717750682077
mix_9	0.0225206312816685	0.0100391266013519	0.107311594602758	0.174741337383627	0.0133972482319666	7.02264043713072e-05	0.00747917206410693	0.441031519429905	0.0027375723534658	0.148483387317727	0.0278074812241377	2.67844556272222e-05	0.00614649564414457	0.0012736458256925	0.00408672590287122	0.00147490220572475	0.00116950607734584	0.000718045670992021	0.00601124300688256	0.000563808800010409	0.0220348923950541	0.00087465312056784
mix_10	0.132341180115548	0.0420015211145103	0.0627018692414248	0.0142654159687673	0.000414981998547172	3.29029843354632e-05	0.0101142157046157	0.480249146939532	0.00614188208969805	0.204903483811366	0.0123528947495122	4.43477641908426e-05	0.00330399135949787	0.00172319892324981	0.00246438994196725	0.005380515235454	0.000590326310779391	0.00129534779385693	0.00306913088997485	0.000397395178088938	0.0148884616555521	0.00132340022953023
