B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
mix_1	0.0464832193714194	0.0237401385054928	0.0314541391430085	0.0534381203301308	0.0137267519527197	0.0125265154017221	0.0256854684191266	0.0303931791958178	0.187304544151557	0.0603248957482534	0.0921281734852252	0.0318629718669171	0.0171546273417899	0.0107053511395942	0.0108134075473999	0.0698569497612414	0.0730904303805094	0.0968062372008558	0.0406759068695425	0.0514126165521987	0.0204163556354781
mix_2	0.0411440714722667	0.0229597636642416	0.0354695911615738	0.0546014695688986	0.0140333900162928	0.0125246272225379	0.0252414441685555	0.034971697436796	0.221717580738901	0.0468652897020849	0.0994208107460674	0.0303117465053609	0.0174235935067583	0.010714778359867	0.010886236715507	0.0629513411118391	0.0674088127773057	0.0835302794337028	0.0380405555727091	0.048751974012871	0.0210309461058629
mix_3	0.070774741696017	0.0241691719328952	0.0199009729607635	0.0421605375410452	0.0121400403452387	0.012070344596699	0.0252782074647153	0.0160881171496561	0.0643939217536214	0.0589814799586487	0.0553189366902633	0.0338716887494515	0.0149098271198194	0.0112431760164586	0.0101528912584794	0.126880732614675	0.138428336892077	0.133882732270278	0.0436830398476087	0.0681045408279594	0.0175665623136297
mix_4	0.0768856868111849	0.0247069245356525	0.0254304164137225	0.0481042627573463	0.0129466115763292	0.0122930326192691	0.0257518542225796	0.0215539765303345	0.112680874933143	0.0583161693937237	0.0721090465788222	0.0347437245837017	0.0163448712048975	0.0109094203815992	0.0106626570469829	0.0974554799855904	0.102332241307315	0.115096861195726	0.0423385265270952	0.0604816570085485	0.0188557043864363
mix_5	0.0681698782853479	0.0244071496422509	0.0235509816922612	0.0473305241338566	0.0130407028925726	0.0122065081373533	0.0251309820554519	0.0202573263468521	0.102658223881115	0.0689139155909473	0.0677136494248343	0.0346072735393704	0.0157088302951526	0.0108933779670975	0.0104005340259519	0.0999213825367619	0.10135104258174	0.131649926374853	0.0435621029759064	0.0598175959501596	0.0187080916701632
mix_6	0.0639078872457884	0.0241246684703497	0.0286802602055064	0.0503720842815915	0.0133764677707802	0.0126307719645553	0.025675518280495	0.0250569365297732	0.145006995360589	0.0558714851393235	0.0800310284968878	0.0342038695517061	0.0164253161585667	0.0106122756687283	0.0106010898359891	0.087491216834799	0.0892068647189996	0.10961013865149	0.0407444549490946	0.0566956986548732	0.0196749712301141
mix_7	0.0879588975449903	0.0246684853414425	0.0235508158947791	0.0456879215049093	0.0126860290925187	0.0122164662918809	0.0255491091797668	0.0182850572344824	0.0863437230513548	0.0642435018208191	0.0638195316300115	0.0362774088994952	0.0161076184368709	0.0109946952561943	0.01054031980314	0.104488777982239	0.107550332378946	0.123444175913381	0.0438840602565154	0.0632016381924931	0.0185014342937693
mix_8	0.0812158177443166	0.0237748114026795	0.0318309160829436	0.0531646157747593	0.0132904309525316	0.0123839891085011	0.0259884502334058	0.0288792294500248	0.174495796981798	0.0323442841527923	0.0873324469166892	0.0356732529596663	0.0174768643978635	0.0111373702081344	0.0110810919655837	0.0760601983168591	0.0847749074842409	0.0843476424293292	0.0385281401011064	0.0558652503949921	0.0203544929417826
mix_9	0.0506785572369584	0.0237715736017312	0.0281761943405063	0.0514033445445167	0.0133871788432227	0.012390968264412	0.0260873115295839	0.026063585480728	0.146863419890105	0.0642476361134003	0.0813932310040595	0.0318228376736908	0.0165777352806561	0.0108777761757475	0.0107239810105091	0.0862553254614798	0.0923202341287367	0.109521785576312	0.0416608247042257	0.0561173844865412	0.019659114652877
mix_10	0.0972288245172934	0.0254226977422603	0.0252134688513941	0.0479841871168456	0.0129396820511072	0.0123963981400584	0.0254513247703586	0.0215360009242063	0.107200885498473	0.0393630980860342	0.0693718641885097	0.0367576768685189	0.0166774951084944	0.0114686182743152	0.0108334691439191	0.101113534175555	0.101765538941039	0.114934049859799	0.0412558964711183	0.0619950477340379	0.0190902415366623
