B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S10001	0.0544660852649744	0.0543659026783163	0.0443566900678266	0.0498132105564744	0.0397513037666571	0.0410491376926455	0.0444299507658269	0.0419611141708711	0.0464543123235615	0.0473159363229628	0.0467102805354383	0.0469040989484552	0.04156419733501	0.0646311129531915	0.036586936157374	0.0554057891113832	0.0556999363740951	0.0556682517361609	0.0433320756273474	0.0489803099026464	0.0405533677087814
S10006	0.0550101779649317	0.0558293821743125	0.0441626407618101	0.0487172115736784	0.0399040345040286	0.0411082205138873	0.0442472823843061	0.0413891629380434	0.045076380803105	0.0484203960877909	0.0466407859170362	0.0472550519726796	0.0431546990675887	0.0645780354179759	0.0368171855599703	0.0538161514389902	0.0558698026994636	0.0547442728271171	0.0440385632346153	0.0486898348281215	0.0405307273305473
S1001	0.0550985336677487	0.0554941889176051	0.0442846060017226	0.0490831035925944	0.0392305533204164	0.0405367740234436	0.0436668823255467	0.0415164814957309	0.0463110388007762	0.0497493409153578	0.0464609901160408	0.0473046701915594	0.04224647273862	0.0628567057889281	0.0362694163624579	0.0535245306495751	0.0569245010352005	0.0553571687317493	0.0446099457800178	0.0493032174500354	0.0401708780948731
S10010	0.0545476823340662	0.0545519029104547	0.0442937865291993	0.049428514783249	0.0389524875157933	0.0402660064003374	0.0436744845965835	0.0417724135358501	0.0476595764399125	0.0486611586728331	0.0488185287925881	0.0468829498273554	0.0413487855107388	0.0628966428341811	0.0359335321920603	0.0547006247523713	0.0558275316845349	0.05624381276628	0.0441125111352285	0.0493559189168976	0.0400711478694849
S10011	0.0545689607805497	0.0541344255596214	0.0441903223202904	0.0486337078080432	0.0393862252961201	0.0407428077079849	0.0444374831687855	0.0416488024646088	0.0468108503042671	0.0478183502242046	0.0466422707255948	0.0469782272158833	0.041015027207565	0.0641362411694762	0.0364328885117059	0.056256960170836	0.0566354497269025	0.056547473857241	0.0436022147647542	0.0492837888403909	0.0400975221751744
S10014	0.054558405327194	0.0549427685143146	0.0442884736265559	0.0500478222168294	0.0397238964537145	0.0408371341773618	0.0440095917633301	0.0416765387539549	0.0457756252488685	0.0487173491817133	0.0464850908704043	0.0473127929131899	0.0420031082923395	0.0639984522552016	0.0368462434749217	0.0545005967821062	0.0556921563678512	0.0555550146084992	0.0438725288532177	0.0488367082431478	0.0403197020752842
S10026	0.0562201582242748	0.0557008489622286	0.0441390292736117	0.048802262821344	0.0388296386940808	0.0399198123312438	0.0431780217624055	0.04107972629252	0.0461930514316672	0.0493583421558841	0.0475690543169271	0.047139767151368	0.0416678618239619	0.0618216024392626	0.0357012365377711	0.0548076049698877	0.0582497900727838	0.0555564192841569	0.0446128755423991	0.0496842501352688	0.0397686457769526
S10032	0.0565702165921907	0.0548830206678622	0.0445340347193095	0.0486457202404868	0.038841769166844	0.0399745744190661	0.0434901608697585	0.0421360277692394	0.0485973614037791	0.0492559457416143	0.0472512529883399	0.0469893384563276	0.0416565272977594	0.0621345019198791	0.0358811077158465	0.0537587734815312	0.0564617601620958	0.055058498996684	0.0442558405190512	0.0495073141509042	0.0401162527214305
S10036	0.0548336057206437	0.0561400041755847	0.0439189164461685	0.0491645638759595	0.0398003442835161	0.0409320319210107	0.0439105806189997	0.0409682076861397	0.0449050369145631	0.0489274111307397	0.0469926342158926	0.0474160297799291	0.0420674937177855	0.0641901859923954	0.0367565316119239	0.0535471882265688	0.0572308580448036	0.0551100917312843	0.0440901535828553	0.048727493684849	0.0403706366383872
S10042	0.0553550880382493	0.0552576271800555	0.0440679390173461	0.0491504794415979	0.0391623953218341	0.0402579979645324	0.0435743902343443	0.0414721272788127	0.0466399482710536	0.0490050939710285	0.0473984605324719	0.0470772278760769	0.0419819533591154	0.0627732295617414	0.0359799130158458	0.0544060416727591	0.0569092777900786	0.0557640747574919	0.0444307727244608	0.0493538610511116	0.039982100939992
