B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
Mix_1	0.0519978947032227	0.016074463769613	0.0321910656079815	0.0248453463301344	0.0105701415681068	0.0123949205643708	0.013397056982312	0.024011228471303	0.290013144346121	0.105932966528609	0.0303691199720291	0.0309721695483181	0.0130502280227438	0.0215379467900277	0.0158002631783793	0.109126898506909	0.0520701171919307	0.0761224045911001	0.0275050285232454	0.0281646759822246	0.0138529188213174
Mix_2	0.103775674683635	0.0174451735372622	0.0275382328663917	0.0231754477972696	0.0109383374906168	0.0131512902051395	0.0140699885742717	0.017651652003497	0.171877183067112	0.0979446825454491	0.0241912583323127	0.040488051453575	0.0143036760633102	0.0246602670155563	0.0157299989210385	0.152118421767001	0.0820915264158435	0.0665083011151178	0.0307588154778373	0.0350873978247895	0.0164946228429742
Mix_3	0.0458085889949991	0.017233580216228	0.0197943165498363	0.0185208541346393	0.0113389970857953	0.0125890854816893	0.0126236849181174	0.0147876836713729	0.147551815974045	0.146535060215012	0.021916888920065	0.0302407354414932	0.0131558433307768	0.0238752608125245	0.0143400928824443	0.169136131813237	0.0663558213137394	0.135231540693277	0.0321187178461459	0.0326986117915553	0.014146687913007
Mix_4	0.0632774824173451	0.0164421164442448	0.0181461403584007	0.0173910894038647	0.0114405554894277	0.0124252830815221	0.0121844748108345	0.0123990806023381	0.104553212292867	0.137866447242135	0.0187238005301034	0.0300846722090353	0.0128398776897026	0.0235187309766496	0.0142258862613295	0.189273224799781	0.0881670423601096	0.132126947917231	0.0333800531640185	0.036907321403058	0.0146265605460014
Mix_5	0.16560918973076	0.0172436817599306	0.0196373925461365	0.0194253705582383	0.011408073042176	0.0133614929310002	0.0140854037522295	0.00995174143636676	0.0774672036731061	0.157670879719327	0.0163068767783244	0.0479966665361123	0.0148207607044216	0.027887154922766	0.0145421959581469	0.117466101959263	0.0618304919166787	0.102197563332434	0.0385918083090692	0.0347311593535689	0.0177687910799451
Mix_6	0.0779028915608676	0.0164002232250768	0.036726844786706	0.0277922573390014	0.0102088963391256	0.0110305751052989	0.0139457360934133	0.0277289651011971	0.332813038887416	0.0855660526487593	0.0331574504849962	0.032967542123199	0.013153255015857	0.0219677157517379	0.018134904580174	0.0668629811820619	0.032908099528	0.0800631426330039	0.0249029009513639	0.0206145629215366	0.0151519637412079
Mix_7	0.0751859275158029	0.0149026902416681	0.0136269201389447	0.0146496379936972	0.0100365492638363	0.012561928593177	0.0115596845668371	0.00856944541829821	0.0708484748578054	0.100240449822211	0.0154561893363342	0.0325308272665574	0.0125139581330814	0.0235118053520289	0.0130121512332814	0.233736211410624	0.0996422402835243	0.151204291659354	0.031407204815658	0.039791398757449	0.0150120133398298
Mix_8	0.091242370438209	0.0149810191108722	0.0295028460396298	0.0217269423120568	0.00992398711068166	0.0115385384355896	0.0133298774645984	0.0198416993744069	0.202347191109432	0.028972787823032	0.0237955508900854	0.0350094536468547	0.0125456605482656	0.022318371719466	0.0150726596104329	0.191260520582954	0.0896262325061244	0.0937841469803084	0.0239130488634287	0.0341290866115158	0.015138008822055
Mix_9	0.0932095873320113	0.0174038168667899	0.0248116562063629	0.020576986290658	0.0109328718309146	0.0130980731824076	0.0134821033302261	0.0158643342018034	0.147014391719437	0.110798399325104	0.0217442187341038	0.03601981536117	0.013636318605909	0.0243754221462318	0.0158093632339601	0.155567483452595	0.0766980030297234	0.10768453295426	0.0310404437641251	0.0346593616933147	0.0155728167388915
Mix_10	0.110129674302198	0.017743517076321	0.0320854707880597	0.0244735041897646	0.0106376149431158	0.0116748821640853	0.0144723274594324	0.0224824189652419	0.230710848471441	0.0904138215281583	0.0269354477564853	0.0379252989146973	0.0142093415385129	0.0247013970826255	0.0176637413577632	0.100380741670618	0.0439243364057382	0.100430168120192	0.026818204434301	0.025878334369246	0.016308908462002
