B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
A	0.0102242075532552	0.0369364095655112	0.0057494014653884	0.234786495313803	0.0975024932721895	0.00464738862109892	0.126348934114701	0.187280974588851	0.0118409200622273	0.0310301400552884	0.0447819057519227	0.00269609155231938	0.0188782186519607	0.113601015831011	0.0111681421784336	0.00894236354786528	0.00835299324588676	0.00615958441049383	0.00899011062780178	0.0112167666625388	0.00185585496303106	0.0170095879644207
B	0.0101808151637162	0.0372216191730577	0.00571851313521292	0.236194267176837	0.0972570211870087	0.00466742878481428	0.129040343556598	0.186017145574649	0.0121871496102675	0.030982191452217	0.0446222661551658	0.00218746080604982	0.0185989572732906	0.11055844300417	0.0120812309945471	0.0107537462926567	0.00681809701094701	0.00575767988747988	0.00900038560302467	0.0106720788907273	0.00192317361298773	0.0175599856545749
C	0.00830913818253956	0.0330664418434237	0.00490748231874657	0.225782315182761	0.0944842815293227	0.00408467506020581	0.141063731679516	0.208030888281922	0.0116177314868731	0.0308839658973849	0.0366392644745798	0.00248458238577369	0.0183112645523658	0.105409488642189	0.0114292117811789	0.00904863508525062	0.00871367821631058	0.00735680096004401	0.00952791632011202	0.00975558778624262	0.00187615348835092	0.0172167648449068
D	0.00872602479569222	0.0342488169211616	0.00496662795099808	0.230515865897893	0.0937524758621144	0.00409510852855639	0.142618736592785	0.208558864754076	0.0118174758351177	0.0306002608339265	0.0320387593246926	0.0020656752951329	0.0183930067223284	0.0987603107892961	0.011453655696324	0.0111053532119265	0.00866976175689623	0.00784053277772313	0.00966971999036487	0.0105120134338712	0.00185789420754026	0.0177330588215827
E	0.00820435092802569	0.0342078487812766	0.00507661223365699	0.240462877591536	0.0979091666141512	0.00421220882808099	0.137844890923802	0.193513546479966	0.0105541470009849	0.0362997297637854	0.0392467742029928	0.00172661050912041	0.0163970281573705	0.101312400507676	0.0104161847321163	0.00916063720903512	0.0087557634768632	0.00700566613353297	0.00977116964703125	0.00966099708777937	0.00169460771853743	0.0165667814726789
F	0.0088113254585717	0.0337826940374875	0.00562609131086982	0.278961547562892	0.11839897742689	0.00467365597713301	0.117007786740249	0.153806630113304	0.0136271449416919	0.0251240763738026	0.0434180398174002	0.00258869078228513	0.0195611863054429	0.0992365384488132	0.0119411026052306	0.00969302175286774	0.00696238494589055	0.00713672824448533	0.00920780438522308	0.01072269425834	0.00178060785341431	0.0179312706577151
G	0.01091886393428	0.0394266647763394	0.00635989466074791	0.220889936183547	0.0921171186232713	0.00585509150400246	0.122517708087149	0.187277451078245	0.0122030275598275	0.0278275568086629	0.0497186762248795	0.00233662649976424	0.0201425861037996	0.126123093189674	0.010677471594518	0.0100042297773269	0.00781700339070261	0.00683581314342945	0.00842325397503252	0.0120861036774204	0.00181406792454319	0.0186277612828374
H	0.0106260975372275	0.0379202406500982	0.00688417049537252	0.202523497068638	0.0939146050020304	0.00423880775759438	0.120571565262157	0.195204220676322	0.0143793983893016	0.0277949130559305	0.05292467559912	0.00279322451303504	0.021638493238306	0.124405547641072	0.0137082914976091	0.0103067577405404	0.0106080503001527	0.00799950213192405	0.00817682041814023	0.0130108490827355	0.00219637161216979	0.0181739003305224
I	0.0107426621522935	0.0387095822331997	0.00706175538619126	0.206043161878839	0.0935274810951088	0.00421283120610863	0.124671830845945	0.202630817484937	0.0126222982177982	0.028599401229589	0.0545317827304957	0.00323628185969348	0.021977996957418	0.108851230682738	0.011969078938367	0.0115512077425043	0.00850752971432794	0.00830656025154235	0.00844147097477543	0.0131460601458443	0.00221556398943233	0.0184434142828513
J	0.00828242567315753	0.0330926556702059	0.00357657656007834	0.210316073563374	0.0910288453101168	0.00348451014534543	0.145021523203949	0.218044632580268	0.0122120621155722	0.0225547019093181	0.0363115015468337	0.00232490238385867	0.0172174664038517	0.116601620691471	0.0118767305595162	0.0112211831904802	0.00721926160409192	0.00827533551611949	0.00973561798085568	0.0108549893318264	0.00215154001561046	0.0185958440440998
K	0.00718287572723903	0.0335181992118194	0.00336837271378893	0.235180580044499	0.0925713834107747	0.00337280992610406	0.13931771555435	0.198730170402296	0.0126867684632039	0.0369371924510014	0.0363896723897404	0.00211349237584582	0.0153077767547826	0.111853455211562	0.0113387540515713	0.00947667965700615	0.00614094649818589	0.00683705106140558	0.00977760390219453	0.00971509529888591	0.00193401776188479	0.0162493871318576
L	0.0069846510464581	0.0343658082054011	0.00476533656682571	0.22135165785403	0.0911865304045903	0.00342105416833306	0.127331121542302	0.224239673160207	0.0113588362791051	0.0238529434486972	0.039792922312336	0.00195724290131184	0.0189457221977757	0.109223046716536	0.012911583066539	0.0116875425002452	0.00717118666410709	0.00766794755481771	0.0102160733206822	0.0103815079701517	0.00184160995149211	0.019346002168056
