naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
mix_1	0.00269441456752525	0.00201089010624271	0.00968589227369336	0.00194792616470608	0.00834635946133514	0.146682592645407	0.00344312130281362	0.0371696805597219	0.129727322841451	0.0455877802099602	0.0148734523741621	0.0246607824748413	0.0123670427529173	0.00995387475703386	0.00219758484827663	0.142403933178795	0.00242457891483201	0.092009915233694	0.0109142604209763	0.300898594911616
mix_2	0.0020470224686798	0.0269679565192502	0.00415023467825856	0.000544909399614115	0.00835194352026024	0.104467364654597	0.00257664937448526	0.0175339125666631	0.0922704671832954	0.0332122732255028	0.00779450708304674	0.0348791045449264	0.0332995098087236	0.0211073427876245	0.00132695247973565	0.109944442129608	0.000528211819446429	0.136505053850101	0.0456988686502547	0.316793273255926
mix_3	0.0025113346298594	0.00836703881241032	0.0078967720919105	0.00186609761104721	0.00381622257212373	0.0483445018553959	0.00210348180142512	0.0164895416108305	0.0285164524317937	0.0774881032646331	0.0197345784222076	0.0209368378064376	0.0202747331643074	0.0111806679772632	0.000785076878057722	0.0528781739754348	0.00174982124490808	0.0651384021283331	0.0302621426241923	0.579660019097429
mix_4	0.00284286656974729	0.0170603534364483	0.00429949196327482	0.000210897655642742	0.00640646811734782	0.0921924125156159	0.003513909187354	0.0564132533605317	0.0761393568662555	0.0472583269152396	0.00922897946534581	0.0120424814326596	0.0152986302727931	0.00799990389878929	0.00127555920850297	0.141888563269677	0.000566772802885585	0.0729090611473382	0.0326339384818077	0.399818773432743
mix_5	0.00201577346873661	0.0142773559597423	0.00523460212853448	0.000751131195993747	0.00520756162165403	0.0738962826672466	0.00297595700884768	0.0339119988501152	0.0658045584037977	0.0635824463240728	0.0135841881579013	0.0103728679557293	0.0148620759378496	0.00827827000015731	0.00117284006109852	0.0989355689122468	0.000999799320110303	0.0514646531873249	0.0352426367208919	0.497429432117949
mix_6	0.00217080996636134	0.0169467986282123	0.00273800181439004	9.13533766993067e-05	0.00764715506903372	0.100375247408421	0.0037750974953894	0.0504459480296055	0.0846864878746525	0.0478233292463764	0.0083576665891586	0.0142716692174308	0.00763260939711284	0.00274963453890707	0.00141173452714635	0.138082767690518	0.000878927247025953	0.0727291388850382	0.0317151044270397	0.405470518571482
mix_7	0.00246287034553561	0.013341720341897	0.00504530331849858	0.00029238866639455	0.00425822159290135	0.066463457168432	0.00437511704658837	0.0278829496383914	0.0518182796396883	0.0692869155415964	0.0122471548522682	0.0130803504802379	0.0213242984217301	0.0122576451105404	0.000896726874503978	0.0729942470052568	0.0011630048965181	0.0502277823949714	0.0334229861383951	0.537158580525654
mix_8	0.00162354039087894	0.00454287401025731	0.00333392322877433	0.000102094465738026	0.00475828978322934	0.0864721783235155	0.00309566255120486	0.017483430382929	0.0726796297639499	0.0562377925659581	0.0107206085173811	0.0214253416544188	0.0203118626732722	0.0127282622003774	0.000770145962480297	0.0898465388993889	0.000804337909349665	0.0710728844198935	0.0226243302325742	0.499366272064429
mix_9	0.00354678941475728	0.0233394579536356	0.00412334280735487	0.000810238317941447	0.00772084393397109	0.124071094724341	0.00391688293910705	0.0680251313168955	0.105357515871765	0.037691425950741	0.00740176718988219	0.0108235480540707	0.00399746043461451	0.00185962969660317	0.00131779300535365	0.169647417463215	0.00129166583563195	0.0832571464497609	0.0319875373351527	0.309813311305205
mix_10	0.00352025859403364	0.0259821552126149	0.0132758459459837	0.00239285798554564	0.00503741573166774	0.0466575882642224	0.00208350897144208	0.0593892658006698	0.0345187121861175	0.0563272340786989	0.017832405605742	0.0183927691028422	0.0275848838640674	0.0146029063381987	0.0013159841937232	0.125885474589757	0.00230800321719003	0.0987734441593155	0.0403812199394171	0.403738066218751
mix_11	0.00323518121916258	0.0205144043620767	0.0102772181986257	0.00284385780732834	0.00911614203031642	0.175699606010308	0.00321576327968542	0.0578329256439517	0.150873069217401	0.0175308553584678	0.0167487766541506	0.0281022710700246	0.0297225671259044	0.0186667010468285	0.00196112520169271	0.173618945619724	0.000889079147552077	0.152179227927445	0.0357178258686314	0.0912544572107224
mix_12	0.00273322912780022	0.0039584232597813	0.00498643601026907	0.000449459158859893	0.00562102664282495	0.073611350634199	0.00382412751710754	0.0432386715929573	0.0639664931929466	0.0640092895496118	0.0120363477786578	0.0125793514343093	0.012069344412503	0.00584517970103306	0.00108468912476419	0.117680411030166	0.00145633982507698	0.050748643958675	0.0202418703652819	0.499859315683175
mix_13	0.000401001243819073	0.00390466160442221	0.00378449342221732	0.000828862801761489	0.00909420539067571	0.07166178039097	0.0027717086527611	0.0887183601498349	0.064510617167402	0.0375046561258749	0.0138728294914866	0.0391173577600744	0.00414561844078405	0.00355594346708934	0.00230080398029511	0.185270474145909	0.00054946016562103	0.13292489416136	0.016211441582028	0.318870829855614
mix_14	0.0045864585465337	0.0238224601177244	0.01022380519246	0.00231783837188634	0.0081420390909055	0.10222832046163	0.00339672326746308	0.0869314980256181	0.0877798711073066	0.0418146882094979	0.0157952755077262	0.0132744299151038	0.0155576024267225	0.00793931529579302	0.000985320155936227	0.181565418933253	0.00214094548583937	0.107085648276656	0.0376374355692626	0.246774906042681
mix_15	0.00194318900088418	0.0101356555361698	0.00478141362677463	0.000496907597097419	0.00539305659583897	0.0814640514101452	0.00338231946855354	0.0360982964330152	0.0705325472549711	0.0553950498901432	0.0104163213317318	0.0196412862046112	0.00964822693653827	0.00406814161647763	0.000902548446360496	0.105020050338384	0.00105130617225467	0.0724085031739637	0.0326121240049471	0.474609004961137
mix_16	0.00165484207461458	0.0165369280901878	0.00517952854832049	0.000452499234685264	0.0048309549603776	0.0262625724556703	0.00297210259616407	0.018931067038879	0.0273609738495215	0.0753463848669848	0.0155660653778467	0.0241966159595323	0.00996971207886007	0.00308173291479857	0.00119827001671714	0.0377169293284504	0.000724982934850269	0.064870444589612	0.0465062000415119	0.616641193042415
mix_17	0.0020312446477724	0.012172477428385	0.00329336573554474	0.000123690266282417	0.00110015960079582	0.0207428456796698	0.00444580400447869	0.0211243162145192	0.0168039837562375	0.074953514179628	0.0158552745652387	0.0193275736521428	0.017012045012987	0.00824466930603211	0.000655578570215415	0.046044943710765	0.000997420034396408	0.0691480356854897	0.0382073068414488	0.62771575110797
mix_18	0.00463439397667503	0.0229213575691693	0.0121478813980259	0.00294815300061906	0.00548374071933463	0.0123015350886914	0.00310803929627553	0.0966414758719515	0.0136111449800238	0.0423301016693359	0.0169568706202447	0.0386781415456527	0.0345217875679813	0.0245866512662545	0.00219975390980255	0.182601125028804	0.00194637536102634	0.171886131646894	0.027917435284455	0.282577904198782
mix_19	0.00268646395290268	0.000371692838447023	0.00731139580426952	0.00124283365249167	0.00370030637681051	0.0444479513230783	0.00174737182760001	0.0198363937202267	0.0400877295987851	0.0742769715558959	0.0181043112390636	0.0275885653498788	0.0200207145133333	0.0100371954280047	0.00177055581875764	0.0625697083920091	0.00170868655716594	0.0718075897642912	0.0199567032377427	0.570726859049246
mix_20	0.00242393857965847	0.023755160371663	0.00274268472063619	0.000362462362709127	0.00764368292834706	0.103847612693831	0.00350699399127471	0.0555755066638946	0.0904943713457346	0.0279096339795717	0.0070246233181208	0.031304868649392	0.00753491913251945	0.00162570687262308	0.00134224019746544	0.163707877567513	0.000540909632203519	0.133212019391457	0.0438353559495717	0.291609431651813
mix_21	0.00249881818351538	0.00838746603274408	0.00445162147928592	0.000129865868047829	0.00279422484705945	0.0166496206890168	0.00399860987992401	0.0475925912579104	0.0211398728454655	0.0712412247166555	0.0138858254492785	0.0250878818306474	0.00639240051273612	0.00271520247819046	0.000817664423229693	0.0914135387827433	0.001006002733505	0.0697382218010955	0.0261621450606457	0.583897201128303
mix_22	0.00318753325165501	0.0101444305660952	0.0100198095279597	0.0022804037775205	0.0079436432042654	0.124551965250303	0.00180025860189072	0.0620566715388524	0.097446977210584	0.0503999293740666	0.020688393019188	0.0109788197626455	0.0276960856998915	0.0165272673540838	0.00142200959014836	0.146078185674312	0.00273725946930272	0.079217767903285	0.0192803674005626	0.305542221823388
mix_23	0.00292690447053025	0.0237338047227071	0.00880939864590111	0.00118922272548102	0.00819269486489363	0.140449127048157	0.00379370668727644	0.0807169858790603	0.108601763553984	0.0239726017584038	0.0140201677049344	0.0280520133744167	0.0109485630661886	0.00790365845130278	0.00103031644726074	0.189969957356335	0.00116205233949166	0.147526818472062	0.0301452550273358	0.166854987404278
mix_24	0.00161546069029337	0.0145485507219482	0.00360357945921372	0.000166831243970072	0.00443790185998758	0.0597784939435892	0.00358471055883418	0.0404141384894068	0.0558007399348592	0.0628737047896631	0.0107032135585846	0.0151682500258038	0.00752084490464813	0.00268503306387658	0.00106804924796011	0.104288950416197	0.000700755393360656	0.0597158835782284	0.0336021327922883	0.517722775327287
mix_25	0.0033084275129332	0.0220711869190276	0.00354992097509397	0.000459329879789732	0.00978711533033156	0.124525934492791	0.00423263650619201	0.0759382387417869	0.0968208640764913	0.031971445608449	0.0100840299115446	0.0185888882819786	0.00188131819208466	0.000590074047692387	0.00163484460309714	0.18675347868786	0.00152577946686873	0.107905491189785	0.0350541157833524	0.26331687979285
mix_26	0.00270252979026228	0.00448129458591971	0.00775765130900809	0.0015691633746455	0.0031755451619623	0.015358976070232	0.00458177637340353	0.0432115182088157	0.013232897394282	0.0743670275522247	0.0161573053768665	0.0261732841842039	0.0166882487199654	0.00568901540544295	0.00144571579285914	0.0834326980151867	0.00136186313935571	0.0725155422441552	0.0220397311250132	0.584058216176196
mix_27	0.00271926740097919	0.0165324277262785	0.00755620620730346	0.00177866748824417	0.00991702485569248	0.148571328602568	0.00108533523429662	0.0580786899077996	0.120672252056499	0.0345156528126538	0.0107493583425768	0.0236092457190051	0.00878668618816641	0.00535402705873315	0.00154570139439725	0.167604402241857	0.000462525307765825	0.114023116692959	0.0242019438149383	0.242236140947287
