B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
Mix_1	0.0587837715155899	0.0103883065081684	0.0135245009814047	0.817944037194645	0.00126227323395529	0.0822400255464896	0.015857085019747
Mix_2	0.135572666344018	0.00371697153029011	0.0122706834355051	0.718231634469102	0.000896117336247933	0.121743696303308	0.0075682305815281
Mix_3	0.034997441889659	0.00296856214345276	0.011099609680902	0.826575257424043	0.0012087027071559	0.0796051870948609	0.0435452390599266
Mix_4	0.0595860007019765	0.00238812159815662	0.00950265817766502	0.794286890973919	0.00113352034873555	0.103140637910417	0.0299621702891297
Mix_5	0.15668849615799	0.000543409272982081	0.00957366183319708	0.769299658670209	0.00115194014107018	0.0462004497997732	0.0165423841247776
Mix_6	0.112684354572823	0.0135080096293857	0.0173130677572443	0.777290218978135	0.000994751632728124	0.0460384137151646	0.0321711837145189
Mix_7	0.099499460546581	0.00243004569347116	0.00944692870676736	0.680787060874804	0.000873135494373163	0.1601215094051	0.0468418592789034
Mix_8	0.255240510903233	0.0134807540139186	0.0244419339837824	0.351426887044408	0.000534033177018802	0.306879248563795	0.0479966323138448
Mix_9	0.109249948021558	0.00474540789123614	0.0115430822109893	0.748003364547805	0.00108366061486269	0.101112663433021	0.0242618732805281
Mix_10	0.154406282082074	0.00888752536590828	0.0157978077200778	0.706019119447364	0.00112111817334969	0.0695168096584399	0.0442513375527867
Mix_11	0.108649924961488	0.00337209280832398	0.0118835666545886	0.702884790293255	0.00108687987200306	0.162518746740109	0.00960399867023269
Mix_12	0.0275240881915464	0.0094650822908889	0.0139982795915617	0.812845164426813	0.00104965691772726	0.103858172564569	0.0312595560168935
Mix_13	0.185483204230353	0.00384425501490219	0.0131186314112965	0.656388851962072	0.000817632531037599	0.0981615121808379	0.0421859126695014
Mix_14	0.0382807938390372	0.000654951793509156	0.00853303949426147	0.792461957906946	0.00120114311003491	0.116997075772959	0.041871038083252
Mix_15	0.0755548648345271	0.00451657923227159	0.0139893916234872	0.651946487357578	0.000930147243336966	0.215269139394146	0.0377933903146532
Mix_16	0.161230360405476	0.0083980506173492	0.0168446212949248	0.560892817012834	0.000757740274988442	0.200094800465058	0.0517816099293694
Mix_17	0.0891686292097786	0.00286812097867844	0.0119883510534028	0.642334259917851	0.000794032350864546	0.201717357824565	0.0511292486648596
Mix_18	0.101042445484071	0.00498188086823454	0.0140679275118687	0.516444200474392	0.000347608621500595	0.337532256907189	0.0255836801327448
Mix_19	0.0465528338576443	0.0081967757144554	0.01280467829829	0.819577540937773	0.00114928089042437	0.0670448789299873	0.0446740113714256
