naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
mix_1	0.0100536685169783	0.0134341009447426	0.0332631508387871	0.0315228846511886	0.0659283284854133	0.0851157442768426	0.018025983049144	0.104030865309212	0.159261426747216	0.0766417201667927	0.0317137534691696	0.0335818366682789	0.0215421783991115	0.0268633097716884	0.0311241563250925	0.144863995184992	0.0177300637530988	0.0568161853816018	0.0266400374266643	0.011846610633985
mix_2	0.0186606052547032	0.056439227928229	0.0259806223698799	0.0312790473708392	0.0757577843391392	0.0774608257183663	0.0164414986558207	0.0874385024542285	0.129472681290221	0.0357103854580867	0.0200739496196074	0.0180402048999764	0.0445932391956634	0.0421752615952283	0.037254083170372	0.133087480404274	0.0195671959720669	0.0510144158698968	0.0617276627554932	0.0178253256779076
mix_3	0.0146594533629448	0.0368639355730432	0.0427120402226164	0.0432783512212775	0.0580360938971224	0.0472960708879447	0.0247105807887472	0.0774673541676024	0.0629228424811275	0.111022559970163	0.0487774201984283	0.0450074495169944	0.0403791287137257	0.0382602909845912	0.0315714396439071	0.117662966886656	0.0249938545595453	0.0738448378744533	0.0456224294147583	0.014910899634352
mix_4	0.0165034983873905	0.0432154205022045	0.0233293219363108	0.0188742987537408	0.066447192038805	0.0651619143293291	0.01309344835377	0.175793472674158	0.134407810193308	0.0245398686376512	0.0168724729156497	0.0159470511505028	0.0248275877281228	0.0277003152216187	0.0315738373738964	0.19981123857213	0.0133418705709286	0.0341521749074907	0.0446817182534395	0.00972548749955185
mix_5	0.0137736768737606	0.0473216993625231	0.0322811802297432	0.027683338624508	0.0642898237631347	0.0615574327660619	0.0152155711607499	0.126815291676871	0.125539389909892	0.0469002841829089	0.0259479962406749	0.0286661669510254	0.0308041053666563	0.0299588665904857	0.0333692703546712	0.162545804521595	0.0182629916688168	0.0489948215744184	0.0498158242871949	0.010256463894308
mix_6	0.0165210196088631	0.0458796471241845	0.0252952009181008	0.0205491711821327	0.0705095808823786	0.0713147901621669	0.0153332205417255	0.166195451626499	0.148114706203137	0.0177066847699581	0.017526756641215	0.0138058708930507	0.0211070934494734	0.0221134019289618	0.032996728803848	0.190383099244516	0.0129040221713635	0.0331936602803276	0.0469589160871036	0.0115909774809937
mix_7	0.0155098249573006	0.0497679543898454	0.0315778173987426	0.0297886643294162	0.0653718886848066	0.0580917935922159	0.0188842226426537	0.103335448554948	0.106931562097019	0.0618521818844113	0.0314756000745645	0.0311217525836337	0.0394407890525815	0.037592841640105	0.0337591853487624	0.144967933995011	0.0203080483533196	0.054890919174317	0.0514232804187073	0.0139082908276382
mix_8	0.0126458770469883	0.0296571057729663	0.0317927240023019	0.0286153669405409	0.0690056832817711	0.0729413213303855	0.0199900255779673	0.0941366359072656	0.134816267430759	0.0592034997985506	0.0309919795913517	0.0240601368837478	0.0393061905954986	0.0405183639875161	0.0329495700884789	0.142512094104849	0.0211924891174427	0.0592377090698185	0.0411505732222162	0.0152763862495846
mix_9	0.0157622206650209	0.0431098325352738	0.0260185764152279	0.0201318183147773	0.0634406190803387	0.0745173578219768	0.0130024408296946	0.174989517073688	0.149163425186029	0.0300719611657401	0.0153201253071138	0.0185018633732519	0.0145518077245824	0.0169442243922946	0.02828617013918	0.199902791194956	0.0101760380345699	0.0344456024800378	0.0422969458861934	0.00936666238005246
mix_10	0.016160909496872	0.0449645695786373	0.036355425493892	0.0363347087718645	0.0472883041218167	0.0268514415641747	0.0177008132476719	0.162274101670459	0.0670312957009566	0.0711937465698806	0.0322447999358261	0.0370307673091416	0.0300143807761129	0.0298926201043989	0.0301165258259839	0.166952493800449	0.0193848713256895	0.0669070157941946	0.0489380192154602	0.0123631896965184
mix_11	0.0153617123303588	0.0327695768330103	0.0236349872618734	0.0313157193095377	0.0606641325686353	0.0769844521822041	0.0141867996514866	0.116442214003246	0.143571014111565	0.0537031084228787	0.025589828653405	0.0313196673425578	0.0239346593938522	0.0252263522129761	0.032816233007528	0.148636383188734	0.0135480120786267	0.0737400167791746	0.0468271165425649	0.00972801412578523
mix_12	0.0116948496733903	0.0243859561049266	0.0266999045237762	0.0267257352754483	0.0639156045382778	0.0610478314799565	0.0182809350828602	0.159145313644471	0.127452742902063	0.0509731042225512	0.0262263346237478	0.0268369244888545	0.0261009335334191	0.028261603728058	0.0263102314463742	0.188846037747834	0.0177250022756481	0.0484156510578942	0.0297515307644158	0.011203772886033
mix_13	0.0083297524653996	0.0166416144363517	0.0247737479314821	0.028748259729603	0.0535434576645385	0.0476430166194866	0.0171034814052549	0.217257710119805	0.105911841849956	0.0503891416439402	0.0232347359393692	0.0256389364249917	0.0168561054309746	0.023208446557812	0.0283857446901147	0.20198251159432	0.011204904911021	0.0614186849973146	0.0278671580473367	0.0098607475409276
mix_14	0.0156233229196121	0.0366980216275137	0.0264853686935183	0.0291616695362154	0.0574630416684207	0.0490349468991223	0.0154576673202136	0.178002295662047	0.114001611706749	0.050289607849586	0.024004687848623	0.0294458133134991	0.0199916729449928	0.0211915461887439	0.0267382827649016	0.185577061852378	0.0132645536990101	0.056471495920246	0.0417539293508868	0.0093434022337201
mix_15	0.0137608921736643	0.0394392308979264	0.0318310034038248	0.0286508699691072	0.0652980880247226	0.065105700870249	0.0174719290497022	0.129826146060165	0.128344787470079	0.0562298829585103	0.0283655453135296	0.0247322332910257	0.0257095331347026	0.0273356987975215	0.0329863633111482	0.165377200745224	0.0171882825542775	0.0425290429124207	0.0470935156345611	0.012724053427637
mix_16	0.0184868805822356	0.0679992752086099	0.0431722984634351	0.0383138256406057	0.0689367612838504	0.0336343240468061	0.0238397290333146	0.0879289456932204	0.0662571801556128	0.0942448160361497	0.0434911070835517	0.0363972285432195	0.0363454039048241	0.0331603286882063	0.0393459027411989	0.104941496971584	0.0168076934363228	0.0536366029361385	0.0751177043211582	0.0179424952299553
mix_17	0.0220998215069046	0.0640169435844479	0.0354020753275715	0.0370894306621137	0.054585098105615	0.0187759201830616	0.0268595632027553	0.122841186539632	0.0613119632956006	0.0498586785453794	0.0430619941883546	0.0267116374650823	0.0449487066754446	0.046139900022674	0.0416745569576911	0.144849157551967	0.0252625031621763	0.0462414362388684	0.0690103856649718	0.0192590411196882
mix_18	0.0141628777802445	0.0359148007873555	0.0287331054334309	0.0366633453374093	0.0431553061143542	0.00825802262595986	0.0192962207942096	0.202781721317125	0.0371109695491296	0.0742029934853169	0.0308975595127746	0.0331882154711091	0.0301277119497673	0.034679254626362	0.0330350480127068	0.187441790218444	0.019189139931174	0.0804404423813156	0.0370072834841164	0.0137141911876945
mix_19	0.00808307355906844	0.00848841442209913	0.0425719215573953	0.0449996874228344	0.0583368921014638	0.0419786128389415	0.0248034625349383	0.0922426665193704	0.0808422378973354	0.119623598198979	0.0492577866880146	0.0458500472933034	0.0365223245801222	0.0398329358576133	0.0335381565509799	0.129242988860295	0.023605414810338	0.0716723162444362	0.0313242664046094	0.0171831956578619
mix_20	0.0184025452815915	0.0457040702364376	0.0236193251042872	0.0236464786016332	0.0644758604219904	0.0645432829103699	0.0167447065753907	0.175169981200202	0.136272286985762	0.0235847785421482	0.0165584290392061	0.0146406587622099	0.0175365035302366	0.0205147773856189	0.0343827494781958	0.192701039557526	0.0104230366315912	0.0331923932407988	0.0566869173361773	0.0112001791786264
mix_21	0.0141677380785949	0.0422324441908983	0.0350862904543224	0.0290664498323606	0.0550658941375934	0.0171442328081239	0.0226836900644602	0.190177463768037	0.067559356951974	0.0666624265492351	0.0354419011456718	0.028084835968943	0.0254396555302556	0.0309696543241988	0.030293370660635	0.188544245663304	0.0185190080275981	0.0492759801366631	0.0390344591861981	0.0145509025209327
mix_22	0.0110327379135173	0.0269390478810192	0.0296630354122485	0.0281841870438293	0.056757770886968	0.0731290837760171	0.0146920937893326	0.143830865930875	0.127834019430923	0.059335102782578	0.0267797830602406	0.0335147416471701	0.0267689883010139	0.0281789283249945	0.0257976925547857	0.172072228560926	0.0161304037464397	0.0597890623083675	0.0297424078996722	0.0098278187490814
