B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_1	0.138308729573016	0.149759021289902	0.134670470624582	0.133580141122208	0.0784414524459873	0.158900244370395	0.206339940573909
mix_2	0.152564074249827	0.131296363834749	0.130238177681852	0.138775166934381	0.0762252283718538	0.164374934146014	0.206526054781323
mix_3	0.147171111764027	0.171875701432347	0.140651921313168	0.124526326434956	0.0777443304370521	0.148417868592899	0.189612740025551
mix_4	0.147455691539378	0.123969324905334	0.123472220785883	0.140052249179083	0.0745999188251414	0.177254190124538	0.213196404640643
mix_5	0.146656400274293	0.143926319593712	0.129883456387403	0.134820801204115	0.0753818670739435	0.164497316611044	0.204833838855489
mix_6	0.149720649139192	0.121433078496892	0.122638051578889	0.140184739971897	0.0734326363424368	0.175846987622954	0.216743856847739
mix_7	0.149527092688749	0.150577764151762	0.132315352149035	0.131730700848863	0.0757501988436891	0.158344095167826	0.201754796150076
mix_8	0.15013254978261	0.143374558360372	0.130733687002585	0.134678179155106	0.0752510928081389	0.159547821970481	0.206282110920707
mix_9	0.143905404758581	0.120906981457093	0.122007769364168	0.140838769056443	0.0742870265476145	0.179133304061325	0.218920744754775
mix_10	0.144118152339732	0.155304168803145	0.137771810700835	0.126974351692155	0.0792341406694405	0.163537805510416	0.193059570284276
mix_11	0.13800040193531	0.142973203973711	0.135397741017995	0.135881874057401	0.0800668644642414	0.162295516242674	0.205384398308667
mix_12	0.14319221466286	0.14113756086425	0.129649604789289	0.134791230896827	0.075570239299729	0.169725495864536	0.205933653622508
mix_13	0.140794023638327	0.133973520006422	0.12979031709749	0.134803024384924	0.0766184997891525	0.176997968058232	0.207022647025452
mix_14	0.138637886080681	0.139753057045636	0.132687149923857	0.133014636580886	0.0784852129728003	0.170952219585809	0.20646983781033
mix_15	0.148182347686844	0.140120883314031	0.128972228388513	0.13463856968153	0.0753421799854884	0.165807557825944	0.20693623311765
mix_16	0.155842441501014	0.160311353945091	0.134629403667281	0.126934639701914	0.0754728045525789	0.153818740353795	0.192990616278326
mix_17	0.157306126834027	0.151420755936933	0.13273803580436	0.128258306759117	0.0753349391751847	0.160111229443281	0.194830606047097
mix_18	0.142804552145462	0.150840141799715	0.139481184520039	0.125981223262424	0.0805267624793041	0.169184141075002	0.191181994718054
mix_19	0.144364908309997	0.168938072183721	0.140116252877446	0.125903509098501	0.0777689091207617	0.150788592037244	0.19211975637233
mix_20	0.149495732534966	0.11956187867328	0.123921276891752	0.139034288520892	0.0745894574683867	0.177178807608002	0.216218558302721
mix_21	0.150548905650782	0.146190469659693	0.130687438337971	0.129150143596862	0.0756843806767148	0.16963148817646	0.198107173901518
mix_22	0.136941419372526	0.150970819232956	0.136910525259173	0.132336238611085	0.0790600986917492	0.162835986048784	0.200944912783727
mix_23	0.140016893148228	0.136036671174018	0.132107928906302	0.134857357114124	0.0779493215246113	0.170002494438649	0.209029333694068
mix_24	0.150142139211124	0.134611923589596	0.125792396983993	0.135967094874529	0.0738113472435565	0.170331434931015	0.209343663166188
