B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
S10001	0.267439466771789	0.166786507379299	0.0629169194196149	0.150962605380905	0.0513295712214079	0.240383142326494	0.0601817875004901
S10006	0.273007754923073	0.152232799542742	0.063695250187386	0.154224353957301	0.0518386282395017	0.243230313054675	0.0617709000953226
S1001	0.27795580585075	0.165640246569373	0.0610635767666438	0.143708101705832	0.0542379846872735	0.233612464078833	0.0637818203412949
S10010	0.264264844897416	0.176361226043721	0.0625230969367624	0.148939456578129	0.0565496085731245	0.227408787573473	0.063952979397374
S10011	0.270971806951564	0.161134502796169	0.0597126593543506	0.149533591641291	0.0530752510637598	0.245573889748939	0.059998298443926
S10014	0.277132288149593	0.164612646782559	0.0600609797248347	0.155548763233219	0.049348041893907	0.234622676312093	0.0586746039037933
S10026	0.280384576579913	0.171460734643015	0.0589139525596978	0.144353521194897	0.0534992078326398	0.230783780997076	0.060604226192762
S10032	0.285277909260949	0.176245601766598	0.0602335267100237	0.143752928009449	0.0524569717203447	0.222499417821153	0.0595336447114827
S10036	0.281640001316477	0.155098766726058	0.0626609107571389	0.148794655111001	0.0525172643413036	0.238806424981773	0.0604819767662487
S10042	0.283645859390584	0.162594152838532	0.0596383625439016	0.143993241487088	0.0526499774577017	0.236103089208287	0.0613753170739047
S10044	0.27661401249275	0.166126534350279	0.0591083153233772	0.1418042219115	0.0563395070588549	0.238786112044907	0.0612212968183322
S10049	0.283239170281399	0.170185176239433	0.0586755806510788	0.13923908331134	0.0526407517797583	0.232827700610375	0.0631925371266159
S10057	0.295708562341444	0.147168588798764	0.0622875252514813	0.148960076712487	0.0480118192152975	0.235122608854987	0.0627408188255392
S10062	0.280121829659618	0.16878099010596	0.0599984895159392	0.141752415319218	0.0536634387568918	0.232085991309833	0.0635968453325401
S10066	0.254760149763467	0.183971026293987	0.0589986699716362	0.142903481194527	0.06096209740425	0.239179232348543	0.0592253430235902
S10067	0.270377316270474	0.168035934975575	0.0605598295936266	0.144487371126938	0.051138999118146	0.24129564221436	0.0641049067008806
S1007	0.279354971276371	0.153704033936898	0.0636910169838279	0.150153223388189	0.0541636527819448	0.238279819123403	0.0606532825093652
S10073	0.273962673452184	0.16285215538154	0.0585304844186466	0.147364786861699	0.0526479097094105	0.240057290937735	0.064584699238785
S10077	0.280500820765942	0.176559558592152	0.060928789625876	0.1483684196167	0.0483710112004032	0.226925400920768	0.0583459992781578
S10080	0.27586834511765	0.166233285297081	0.0637544093989037	0.145624986962353	0.0529517107157213	0.232202218327659	0.0633650441806323
S10082	0.270124280216225	0.172106259514137	0.0589942372223989	0.146002490536227	0.0538320042173743	0.237225103438581	0.0617156248550562
S10087	0.289398450410051	0.183235749556688	0.0572521790283539	0.131098767005621	0.0512011489791233	0.226405620863257	0.0614080841569055
S10089	0.268804368568254	0.171123996902616	0.0614847645062261	0.152284538850402	0.0548821368921029	0.227955239580554	0.0634649546998452
S1009	0.290181829591097	0.158261690712774	0.0579596482496932	0.144254619942999	0.0504042967417722	0.234812584439084	0.0641253303225803
S10090	0.289373098323431	0.153360332741262	0.0614592142524599	0.151267271918969	0.0526170947156057	0.227702209666418	0.064220778381855
S10093	0.283516059344314	0.146853595503047	0.0711471245868873	0.15787984124625	0.0531295996457119	0.226649971061497	0.0608238086122932
S10094	0.271454981974042	0.168931941099571	0.0601050717166015	0.14893102152398	0.053944655396715	0.236512296258792	0.0601200320302988
S1010	0.284811342172876	0.160186566448441	0.0591253100418137	0.141169989339655	0.0495057607648341	0.242393388978902	0.0628076422534785
S10111	0.271325520405947	0.162806817409788	0.0597896972027071	0.145848565229755	0.0510682218099519	0.246256690595325	0.0629044873465268
S10116	0.271598019659633	0.152539612383572	0.0618003263810283	0.151806514953385	0.0463384574076474	0.249666585848264	0.0662504833664709
S10119	0.276328801317861	0.162023649210572	0.0609734414695059	0.149718802029409	0.0515068370195365	0.237001148534875	0.0624473204182402
S10121	0.27454273382681	0.164051570098359	0.0624980266699054	0.149565637849583	0.0543981172490627	0.228003279159759	0.0669406351465196
S10130	0.270879361473514	0.171254557675329	0.0671461134343795	0.143786703277496	0.0536691663070551	0.227981369599956	0.0652827282322708
S10140	0.287227305091033	0.177580407381768	0.06137854572538	0.136679809605571	0.0578298840805031	0.217005518570273	0.0622985295454718
S10142	0.28426334016381	0.170268173275995	0.0613430604039321	0.143043689721615	0.0514095109792488	0.22885009327009	0.0608221321853087
S10150	0.278230605237422	0.163504347686066	0.0656684421079708	0.147295219955737	0.0559766065708289	0.223834506519199	0.0654902719227762
S10155	0.282134824551683	0.162931436242869	0.0571499741025517	0.139760630461305	0.052544875778818	0.243574466376582	0.0619037924861908
S1016	0.273833873505041	0.161305164779542	0.0631079321213966	0.145544568793899	0.0536297549154533	0.240223705621524	0.0623550002631457
S10163	0.274033144846658	0.170968535058395	0.0592676045590017	0.143796205478615	0.0507221524931823	0.238146025840094	0.0630663317240536
