naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
mix_1	0.0298009172054772	0.00134550491879445	0.627473627774417	0.133993242440034	0.0491527926815431	0.00155683981051506	0.0190633592609241	0.0499632253811096	0.0180246263995693	0.00032762192846419	0.00339885786876675	0.000650105326150426	0.000535651841077495	0.00225878348607253	0.00282720721294228	0.0551104431805113	0.000875089871704948	0.000235550030990212	0.00197370540274531	0.0014328479781913
mix_2	0.0128616532567561	0.000746430382300957	0.679050154764039	0.144176069908876	0.0227571757608736	0.00146753605564683	0.0224576377411296	0.0413200778614076	0.0169697822555675	0.000378539404360639	0.00410055209858986	0.000876154443698982	0.000809797491036503	0.00154315573406858	0.00334811450542515	0.0415361221982107	0.00113539485185816	0.000303353746073497	0.00217363485227925	0.00198866268780175
mix_3	0.161414994742488	0.00334034392305133	0.293134662487791	0.0629798543754643	0.0443266792594546	0.00178089382630975	0.00697157862482674	0.195582734187881	0.0299484809654446	0.000118215251617802	0.000383471125094126	0.000345402026233845	0.00163771139127789	0.00489225768196973	0.00126275081779078	0.18754120786575	0.000174886550858022	0.00100136803399148	0.00240896788021701	0.000753538982489173
mix_4	0.177585065251731	0.00380066249240897	0.438792205707735	0.092355115956495	0.0396654627743855	0.00206961007342149	0.0125050560538329	0.0959037825922527	0.0252049776744301	0.000225193962736672	0.000326948680844755	0.000357649856584891	0.00147700805051502	0.00250199930072169	0.00158645580843983	0.10108759660071	0.000480894591398094	0.000404973860007849	0.00214696687187973	0.00152237383946848
mix_5	0.143601604781816	0.00342043175071802	0.392172446234492	0.0839799801166282	0.0738268691297744	0.00235903534466842	0.0127581277464762	0.110124370791355	0.0462898482645975	0.000166521773740588	0.00251543365537813	0.000486544310272327	0.000999871526674451	0.00339381123588503	0.00119793644037519	0.117349999947428	0.000721402881349406	0.000509322459089264	0.00259424855472996	0.00153219305455271
mix_6	0.10150804569364	0.00230416005128367	0.526836387093284	0.109423399320556	0.0354185891248976	0.000893630830626746	0.0164905431189917	0.0801444824858462	0.0312925008049551	0.000184817227589784	0.00197908245375541	0.000675601878510328	0.00125483093492492	0.00217357432382102	0.00203651978637395	0.0825684574710327	0.000789929134639675	0.000593749427656724	0.00150880855437646	0.0019228902832392
mix_7	0.260138276021456	0.00452664824745248	0.319614115582275	0.0673696459440496	0.059507439971033	0.0010368484740333	0.0093807435509638	0.121698544374161	0.0282719014746305	0.00021127540299224	0.00145226252727867	0.000538722332518986	0.00175112450452969	0.00338572411976911	0.00111564825701971	0.114720783553705	0.00062278336226315	0.000543433613939295	0.00265907656573913	0.00145500212019079
mix_8	0.160946257012742	0.00320117765558191	0.551366852744352	0.118339988919248	0.00290751508652197	0.000670858736445059	0.0178924568133593	0.0636876455332346	0.0104809965297636	0.000214940274966476	0.00317927730970969	0.000628013775521167	0.000777998533018627	0.00161136412771833	0.00236576382301536	0.0566984303020191	0.00080634812801308	0.00044573438734584	0.002188784155062	0.00158959615236176
mix_9	0.0404707852710151	0.00100713230637901	0.562423613996684	0.111761688238372	0.0608462017487225	0.00166496419354485	0.0177140974468045	0.0834432174340877	0.0229136757679488	0.00031190753150274	0.000556035135340528	0.000724480233505499	0.00128724536650896	0.00292794377190157	0.00259609479298704	0.0848311810396057	0.000731247811709429	0.000313497599579837	0.00235965704763428	0.00111533326616603
mix_10	0.281985270378357	0.00533955582727549	0.376135218998218	0.0774278397243002	0.00560352712441128	0.00125514926807711	0.0103365306311341	0.0935909953007716	0.0378376600390792	0.000225332607061357	0.00239605221581342	0.000374886274968003	0.00115735256157932	0.00222165542634951	0.00146089384096968	0.0995484066845534	0.000208124238757968	0.000347479506265963	0.00165131813627977	0.000896751215777203
