B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
A	0.357107263456174	0.152646443080825	0.060054375485096	0.0873962059206373	0.0382953136669072	0.235568349633983	0.0689320487563781
B	0.359789775087564	0.154834265128942	0.061209397853078	0.0769372986060963	0.0391889536500917	0.237629891105787	0.0704104185684416
C	0.311595342837894	0.136550400346846	0.0585580403805655	0.102139645804438	0.0379213019377405	0.279915829815758	0.0733194388767578
D	0.327324615080582	0.130042994765319	0.0599116100337101	0.0802681087226202	0.0397897457607093	0.28668114756934	0.0759817780677195
E	0.317219152236951	0.144682796161492	0.0592037584885354	0.0949365473353594	0.0400520973849616	0.260598558938104	0.0833070894545971
F	0.336027484952348	0.152376883485471	0.0647650891748848	0.119101508313445	0.0428344052143557	0.209008227363087	0.0758864014964084
G	0.35581835509834	0.159723162205243	0.0659173146357181	0.087859307778206	0.0461595974901639	0.222623899206281	0.0618983635860479
H	0.345453506584513	0.175952318040801	0.0699997463111924	0.0884418232380086	0.0415435742593152	0.21764906264199	0.0609599689241796
I	0.333199243972102	0.171800541490863	0.0682890194129926	0.115735555333894	0.0402915378901666	0.211009315648369	0.0596747862516123
J	0.328412441639507	0.112949361455036	0.0627733840203196	0.0961647420043424	0.0377283024044027	0.30744918738425	0.0545225810921418
K	0.311900157782094	0.109525192286424	0.0616847490111768	0.101920280473611	0.0423358650471768	0.2824579086265	0.0901758467730173
L	0.259789072137927	0.132561628897338	0.0603528496167464	0.104423525626411	0.0431271021360482	0.334120800162478	0.0656250214230517
