B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
S10001	0.322536138692138	0.114328145744415	0.11097276097384	0.0908474742990027	0.0711572761944112	0.137822385433351	0.152335818662843
S10006	0.322858438889694	0.11346154265153	0.108490218477486	0.0920874155220848	0.0706572459100821	0.136902375500307	0.155542763048817
S1001	0.318809720625715	0.115306863727249	0.108322093033481	0.0929538822257472	0.0703395170691771	0.137368358304292	0.15689956501434
S10010	0.316982312314323	0.116216090153773	0.110284441829059	0.0923444788516308	0.0729994339150894	0.137148409722156	0.154024833213968
S10011	0.321469667732812	0.115536552745808	0.109724097127414	0.0910683270242707	0.0703423584126327	0.138032114764952	0.153826882192111
S10014	0.322717820361378	0.114645460147157	0.108699795904039	0.0919494032627445	0.0708343236163343	0.136596214619194	0.154556982089153
S10026	0.316496272737436	0.115424441275389	0.107365478743371	0.0930938843777664	0.0713006262843224	0.138634937242327	0.157684359339388
S10032	0.317229704284098	0.117177449893963	0.110027987369315	0.0925238228161161	0.0708694906441644	0.13732981505738	0.154841729934964
S10036	0.323193785634733	0.113390061753049	0.106827082418202	0.09212606306474	0.0708359640534293	0.137171516954668	0.156455526121179
S10042	0.31836009542179	0.115149823157506	0.109089565991134	0.0926700018876438	0.0712512104948789	0.137324601253777	0.15615470179327
S10044	0.315567726086596	0.114460141791451	0.107988906439019	0.0933102663124106	0.071834880096886	0.139151865877855	0.157686213395782
S10049	0.317365306551994	0.114413929172584	0.108152597512527	0.093161764257852	0.0711331251378993	0.139294038896656	0.156479238470488
S10057	0.329201126805271	0.113188828293319	0.108678054567801	0.0907108704218226	0.0682365248317574	0.136001875100297	0.153982719979732
S10062	0.318163034113735	0.115999504385239	0.109502843840388	0.092415128144675	0.0708990637737151	0.138248686561136	0.154771739181112
S10066	0.318368352937454	0.11664356372256	0.110507397652204	0.0910862949063122	0.0734625520403677	0.13697880558392	0.152953033157183
S10067	0.317892052684468	0.113639978045039	0.107747301617924	0.0934202640466306	0.0699965252750715	0.140013006135741	0.157290872195125
