B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
mix_1	0.0476981265394297	0.0354866028170784	0.0314316847527809	0.034829594089177	0.0372018155188667	0.0143639796180068	0.0501734721796	0.0487730314608722	0.0414630670020033	0.0735181540163806	0.0541609076041045	0.036001677547688	0.0254484445752791	0.00901548795138506	0.0321848251818468	0.0833620246611308	0.0693138580408745	0.094209591114242	0.0668803059816993	0.0612005771681408	0.0532827721794136
mix_2	0.0565043881769307	0.0421702843810985	0.0215178311759198	0.0357286831670779	0.0403396595697316	0.0154091620271646	0.0628407711375052	0.0338510156740203	0.0214496770177296	0.0660065415115896	0.048727582240212	0.0579219906522595	0.0285489123515691	0.0102671826662712	0.0326126190748437	0.0766491821989375	0.0673702301901052	0.0837285013557937	0.0674941429638406	0.0625196710752838	0.0683419713921159
mix_3	0.0483930498877973	0.0384849717794739	0.035730070644015	0.0338862415156865	0.0625327311554662	0.0160065744323027	0.0570996022864909	0.0594669705030616	0.0468826946589981	0.0525953711892618	0.0548194885336957	0.0495441824272837	0.028853791947636	0.00978059052069365	0.0485527187115867	0.061446702227826	0.0529881157325051	0.0671577912377293	0.0594530458957741	0.0558923602185696	0.0604329344941461
mix_4	0.0531869534003897	0.0361065720056933	0.0203886284431473	0.0343724879949842	0.0470469805852283	0.0148559166663849	0.0368478391655034	0.0360265709499288	0.0203407468695823	0.0731450107643198	0.0474796363799626	0.0535565817495197	0.0244303565656405	0.00959291292379843	0.0338305525726317	0.100022219665431	0.0812403502499131	0.0986813660038083	0.0689712658285083	0.0742463135757217	0.0356307376399032
mix_5	0.0509058092290005	0.0369844074440045	0.0265147478211935	0.034246219205888	0.0582108644465441	0.0153193310624361	0.0385738360306789	0.0461903153480136	0.0314121649800929	0.0677136830204384	0.0502243930834382	0.0554805569608153	0.0261689145902385	0.00968325195334055	0.0408311351031194	0.0825461869037843	0.0702619525481345	0.0898431400818608	0.0656236938311338	0.0663102841074137	0.0369551122484306
mix_6	0.0531433916146936	0.0348584128219982	0.0184401173602621	0.0326320309737121	0.0485900457511267	0.0148997168481832	0.0434432792427879	0.0327134149128034	0.0177259822087912	0.0733634712103864	0.0464326155301368	0.054194515666602	0.0250668766319235	0.00984597487002707	0.0359288620060246	0.0956273725693791	0.079000184983301	0.100669803854767	0.0685045720983756	0.0719928194040623	0.0429265394406559
mix_7	0.0509376696728512	0.0389867675468189	0.0276774231657471	0.0341281443687711	0.0627058222128593	0.0159838837883306	0.0465751819643114	0.0488546181461058	0.0313839713595793	0.0619533226577985	0.0509477962654543	0.0551716236908178	0.0274688406805253	0.0100173025522441	0.0457840257426827	0.0746237821519919	0.0647674260584551	0.08272018006369	0.061610831111701	0.0613470147927753	0.0463543720064892
mix_8	0.0491689338629027	0.0390406687717264	0.0233460295173921	0.0342766166155683	0.0570148167143174	0.0154075322024495	0.0592145340017362	0.0412040770845461	0.0253546409769805	0.0654121188280023	0.0484009785445539	0.0461005189422202	0.0279590063852711	0.0100749805831124	0.0449539306513269	0.074343361464876	0.0663318146075586	0.0845355782762881	0.0643313859729139	0.0606366198993422	0.0628918560969152
mix_9	0.0543959742317482	0.0331305512176052	0.0215738034215205	0.032685790923774	0.0383031812835771	0.0137660659025209	0.035169227802317	0.0344437994972612	0.0235570055664455	0.0779577284432046	0.0481037561079279	0.0534372206929446	0.0226570797930816	0.0091965629600355	0.0281495790199003	0.104117144375643	0.0837528016318509	0.105588841889919	0.069924504922399	0.0748081178093842	0.0352812625069395
mix_10	0.0534529029258462	0.0354381455982146	0.0341879776466049	0.0347759225289744	0.0399176446441444	0.0141487183803569	0.0437551014966775	0.0536238882895263	0.0449816728925546	0.0575103158297929	0.0550815480798571	0.0553384200791773	0.0256010431589326	0.0090474021809458	0.0319307877865197	0.0850549241653532	0.0745402948576113	0.0768759037868594	0.0620784638290813	0.0674322375954052	0.0452266842475644
