B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
A	0.0303999082065283	0.0344391908278676	0.0524519457215707	0.0359754043429705	0.0367218431592804	0.0335414679004942	0.0917041496324432	0.115054513332532	0.0793498941485301	0.0299338167140655	0.0149223244810961	0.0132750066292796	0.0446084494669821	0.0376128323643087	0.0197754683437293	0.0666040683606376	0.0445060929813939	0.0949165069565114	0.0418920467634737	0.0186228753035663	0.0216037739083997	0.0420884204543392
B	0.0304807205051423	0.0350511036750709	0.0529979520956921	0.0352399860700037	0.0365545773653624	0.0340369919121959	0.0916399973315324	0.113778071204965	0.0770256038272932	0.0324255168237019	0.0156244997488815	0.0132767221809129	0.0451489659865124	0.0357999787967084	0.019485558430787	0.0674633373117512	0.0433464454047581	0.0965933083902888	0.0416846620844979	0.0189886651652517	0.021887271085928	0.0414700646027616
C	0.0269037149537402	0.0330144276602788	0.0414442316844353	0.0348487437276149	0.0365879838881182	0.0287072276034452	0.101980880953953	0.127713496563208	0.0803218114415211	0.0310718952156316	0.0141674906569599	0.0122464690622954	0.0430166411769452	0.0347227942492862	0.0196362177382941	0.0655299550703451	0.0485816076341957	0.0997465045869054	0.0434121602414113	0.0172709203972718	0.0210659572191344	0.0380088682750085
D	0.0274089377753995	0.0319205562138602	0.0426824557261401	0.0353539755574608	0.0369660917075043	0.0287551620712444	0.102741320561055	0.128388432976666	0.0802204185963649	0.0291268630555919	0.013995132762788	0.0123108872617679	0.0414993399669317	0.0364469483039254	0.019526048060339	0.0651877756827423	0.0464441956245081	0.0985865566218089	0.0429684549410327	0.0186086627480807	0.0218874799902472	0.0389743037945409
E	0.0271584581317002	0.0322832568800847	0.0465469015276917	0.0380216976069489	0.038543800545036	0.0316932817165256	0.0950728065025496	0.119713346990993	0.075370028887654	0.0373363693768065	0.0147699716002478	0.012776798117864	0.040522118266559	0.0359598168624677	0.0196766475843954	0.0626462264524849	0.0466469531592336	0.101033114161085	0.0447814173708953	0.0181064844143433	0.0219642091305721	0.0393762947138616
F	0.0281734714176757	0.0319277292258664	0.0499923282459761	0.0409300851165373	0.0420665246430477	0.0336943259307798	0.0869293129489459	0.107078876686836	0.0845967209269577	0.030811129181342	0.0153301143005816	0.0131306019195285	0.0431891148114233	0.0375456079163569	0.0195408158553976	0.0651602404633267	0.0413087458100764	0.0991938770772299	0.0457268537646458	0.0186279546907683	0.0225553833592945	0.0424901857074059
G	0.0300889740465381	0.0348210205162239	0.0561263306445147	0.0345048208419358	0.0341802090841094	0.039492575942263	0.0875647014408611	0.108113037090425	0.0754913237864794	0.0280301751584356	0.0168641121360107	0.0134402964513824	0.0449929977802943	0.0413299946807151	0.0203543388784183	0.0666944759305784	0.0420405910841006	0.0973492908857151	0.0408397866041951	0.0191333880257531	0.0221680816818553	0.0463794773091962
H	0.0295553554032553	0.033897617898017	0.0606691292559441	0.0314615727137443	0.0323742495317701	0.0354644253077759	0.0865549554862691	0.107838718113729	0.0808623815331132	0.0295321707535448	0.0164188861241364	0.0145268396900132	0.0482913823985011	0.0372080477967884	0.0219783410571655	0.0659295971071194	0.0447376478528942	0.0973713155119966	0.0377301173690058	0.0203937297245074	0.0242611095776764	0.0429424097930332
I	0.0299137646564348	0.0357468279651159	0.0614646196816175	0.0319041527796509	0.0318417757794629	0.036081361852368	0.0847535285440184	0.110603263856832	0.0773069834877142	0.0300820872332255	0.0164973100789237	0.0150168333632174	0.0497213062129188	0.0359029403479828	0.0211099473563201	0.0654925306203765	0.0423775960616351	0.0981701614098419	0.0384928749505607	0.0204663384551944	0.0241812388952202	0.042872556411369
J	0.0266617739039668	0.0327480886381547	0.0349512621333884	0.0315468414088258	0.0356963159409227	0.0263178907362505	0.105752387106428	0.132139746994352	0.082158481820453	0.0249948390864285	0.0139567629054628	0.0120906161430184	0.0422809034030125	0.0388525369183228	0.0195722366736988	0.0665422555216462	0.0485200909640586	0.104028083249726	0.0424757146317413	0.0181080154252871	0.0214878832398126	0.039117273155043
K	0.0272069511848828	0.0313427680851121	0.0314955628245637	0.0362906568231872	0.0383908637481931	0.0255272620104933	0.099628977904943	0.124599742058274	0.0854986939660786	0.0367565883381681	0.0137191309715138	0.0123614309172476	0.0400986260338165	0.0369107101722813	0.019489914609663	0.0685701991557335	0.0463908541703976	0.104612850287499	0.0441176633882776	0.0175546302236799	0.0227067586502715	0.0367291644757229
L	0.0243746587961625	0.0307285611274008	0.0400654531770282	0.0345092732154444	0.0354827192724439	0.027662378758429	0.100106180441491	0.131519761654595	0.0789926211579915	0.0260080606557162	0.0146299731039138	0.0123149356071467	0.0430284320807977	0.0441087564153981	0.0205282767150624	0.0657358242543	0.047681813181017	0.101333298651852	0.0414782277288162	0.0174377267780344	0.0216297759266529	0.0406432913003077
