B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_1	0.000678003218044555	0.00596971312133381	0.000845774514230481	0.0229358594505891	0.0376697203068383	0.00123625671059446	0.00726728248547039	0.11184961497197	0.527853934734963	0.12001585596114	0.0159738902849422	0.000862913633555772	0.00815669333493914	0.00636046985203829	0.0143776475034884	0.00262765945138447	0.0533880516520094	0.00156816135924137	0.0345356669476345	0.00212239677054954	0.00446214703269987	0.0192422867023434
mix_2	0.000535097963684598	0.0122003194441922	0.000245781819018934	0.0115756661165589	0.030237425825719	4.08834294069423e-05	0.00861094997729065	0.136416066719496	0.551922759498307	0.0926629703286559	0.00207402209173463	0.00128187164921523	0.0120390969406363	0.00563276662244907	0.0126822619193828	0.0203815133356083	0.041783761049208	0.00180942415665699	0.0266893145340194	0.000182244090359598	0.00501048041038013	0.0259853220780189
mix_3	0.00114135684238403	0.00634803865768025	0.00146340988488488	0.0187514129427107	0.022927413397583	0.00185853977923311	0.00879639645414424	0.113231066436898	0.613878695126075	0.0509840046838233	0.0255168372786959	0.00371369054207325	0.00751067414673174	0.0019603203977828	0.0298938406677065	0.0133146986411171	0.0314272538037547	0.000932880502807259	0.0140609036005322	0.00332665444217541	0.00613499393550698	0.0228269178356998
mix_4	0.000746186954261755	0.00692331626430556	9.55163445488819e-05	0.0233441368118345	0.0234806323701053	0.000159081758859229	0.0108470464368999	0.188967880704586	0.53616049293029	0.0772457606128229	0.00178876946868546	0.00190910110644934	0.00233837844932275	0.0104116043196296	0.00754199935037348	0.0125537456976383	0.0366802869777335	0.0020326411342555	0.0228894789343713	0.000189258243806031	0.00538466115427444	0.028310023974946
mix_5	0.000696552723287613	0.0068028506147048	0.000447860576862563	0.0198365687159437	0.0237463982805654	0.000626130913798628	0.00910461199084161	0.15734724815057	0.542731487353815	0.0858264648549813	0.00848231785469301	0.00280018840846431	0.0017562441370927	0.00729202331803219	0.0143558938520862	0.0146860412433792	0.0429721350062506	0.00173427912158862	0.025148226841805	0.00110784823752377	0.00537089787711067	0.0271277299266032
mix_6	0.000602024029088078	0.0079189432576139	4.371509132011e-05	0.0243962429616005	0.0256511971257629	7.26481969694169e-05	0.00978746259148632	0.168567393171776	0.538269419157964	0.0862440999696039	0.000611059406822761	0.00184326187703246	0.00264289402204138	0.00894488190383922	0.00818919606969726	0.0137934411521589	0.0422927214900168	0.00182898146148478	0.0253838744562687	0.000190999913588082	0.00536447851020923	0.0273610641836551
mix_7	0.000998131312200294	0.00752892688895898	0.000204466155303532	0.0210071596531064	0.0179097948697652	0.000820246929068687	0.00753262250540322	0.138452477916093	0.563704966847813	0.083159408452369	0.0110732230932703	0.00318245338377252	0.00461556118520954	0.0100150360532807	0.0157050427711193	0.016008294431231	0.0375253221210517	0.000701339642364869	0.0240279069604047	0.000990084339588305	0.00544665191767316	0.0293908825709528
mix_8	0.000568503615675076	0.00678966946374158	6.16860697088083e-05	0.0219527399637783	0.0339770060839115	0.000225009807701007	0.00772780028277577	0.130923901411993	0.555324025892294	0.093560015862092	0.0049593886188208	0.00212594438101237	0.00843256585615965	0.0110873715670569	0.0143795809842469	0.0078264889814091	0.0471458666404876	0.00145521634535913	0.0259843499294521	0.000633199891685613	0.00486984729295761	0.0199898210576819
mix_9	0.000799581261219049	0.00711770238757741	0.000315177167296461	0.0235324262720341	0.0295553139380329	0.000320448284825934	0.00878112257595798	0.182744164889137	0.518830076840154	0.0909928221672243	0.00428358874547219	0.0015446251266187	0.00345058889664465	0.00430324900072979	0.00553915617685829	0.0124321700141139	0.0424640398090106	0.00238169220702076	0.0259578648474198	0.000673664993722072	0.00523248319416017	0.0287480412047698
mix_10	0.00089763663363896	0.00838666987935613	0.00105282864171019	0.011480540701555	0.0118104172403446	0.00157815129416231	0.0102351582230567	0.237370931003125	0.535831551959036	0.0375690337280693	0.0235351289932175	0.00137103868177902	0.00732300933242622	0.00345188301268153	0.0159706240069282	0.0181481404341544	0.0201065247112113	0.00248814170197749	0.0112205372364098	0.00303335709777868	0.00603514006865484	0.0311035554187262
mix_11	0.000625761547274693	0.0105306989127681	0.00094914574155067	0.0202241193049108	0.032165714973745	0.00123909952850917	0.00853449629139071	0.117082143486797	0.51704103701589	0.108208063860592	0.018915210999529	0.000242581956728181	0.00883500950705458	0.00948360967456285	0.0112569811733507	0.0165139163136939	0.0459318135591262	0.00127306314174688	0.0304091786617514	0.0031733299552124	0.00474730532347067	0.0326177190703445
mix_12	0.000879919571259481	0.00482278045954464	0.000249673205874249	0.0227740586435856	0.0257603308705532	0.000443061519435282	0.0105890886334575	0.19918730420067	0.533300849892567	0.0754852472834808	0.00607960948595036	0.00250045215286972	0.0043484746182547	0.00572207171299316	0.013533917259476	0.00281648167894788	0.0373968529377696	0.00164663392475075	0.0231050730715315	0.00128378106817688	0.00567295694103141	0.0224013808678209
mix_13	8.12644330735753e-05	0.00631970863146458	0.000289835918775138	0.0140437911823077	0.0184045873157709	0.000584234577253597	0.013276249963005	0.258389960740706	0.530093595773591	0.053301088073947	0.0112836754871649	0.000308296163816051	0.00677879066880302	0.00617099128646618	0.0082174327025127	0.00378035774446311	0.0226752973981656	0.00106131815127883	0.012659979407799	0.00191855157652904	0.00634699576518128	0.0240139970379248
mix_14	0.000930461320154927	0.00810974849361689	0.000811369663353663	0.0238364171661034	0.0170010310467497	0.00120407786390341	0.0105067218620739	0.210705326776977	0.513693434476247	0.0695179806998352	0.0170055436786702	0.000921117381884726	0.00430281341024905	0.00559844985721506	0.00912120569402059	0.0140586266298828	0.0339561840966227	0.00220216852994146	0.019918131290866	0.00243914487590891	0.00582798808058744	0.0283320571051364
mix_15	0.00062973568293366	0.00649520960389401	0.000277864881834097	0.0235105841675087	0.027301445526558	0.000247000234746137	0.0080326021381525	0.151866613380727	0.554947537760904	0.0849441902168055	0.0040519994978298	0.00223758116753738	0.00561599663182586	0.00737078089464996	0.0120311528976687	0.0121997166730749	0.0423505901961216	0.00136988876347839	0.0264958656855548	0.000471453946175586	0.00492935787082366	0.0226228321811952
mix_16	0.00086005292671703	0.0100728609866262	0.000405789904969371	0.0115118626771738	0.0170736328385455	0.00061716341664377	0.00997610222320978	0.0860575513258999	0.643811954649902	0.0480538060551068	0.0107959513228082	0.00474519185556811	0.010200829711598	0.00505635870929083	0.0274931670956115	0.0316196852729328	0.0295319308459513	0.00155978054830764	0.0137860684470919	0.000795826052127451	0.00569860271483587	0.0302758304190824
mix_17	0.000982880565582746	0.0072710097848888	0.00010327347825841	0.0174443195215858	0.00659336581347172	0.000312835379719082	0.0161070458348253	0.161527820244552	0.616864669713025	0.0327862921511578	0.00435087542394478	0.00409988317015265	0.0114678392407032	0.00554067378832795	0.028044192786092	0.0197734703589744	0.0185415684653738	0.00109355329171527	0.0111563769035698	0.000171963869094951	0.00663538878696553	0.0291307014280191
mix_18	0.000900814669264656	0.00652837805201884	0.000988797325637	0.0123026373625448	0.00304945796374135	0.00129500101931718	0.00818667608015603	0.259077619844839	0.575388336389727	0.0129650555297583	0.0176337309752244	0.00146303004140662	0.0117677680693409	0.00573614164326466	0.015154635713383	0.0108764823755235	0.00907671008248605	0.00216491183948268	0.00573219625380059	0.0028366825818815	0.00679739595972155	0.0300775402274806
mix_19	0.00114232760925974	0.00349452374062824	0.000911879444817057	0.025862539590299	0.0199176675763066	0.00175362375172932	0.00895777592705458	0.143417584214721	0.578472089392706	0.0709472694438814	0.0218508651447214	0.00331473593236078	0.0111052750025846	0.00278810382407091	0.0259297074317446	0.00197471986768782	0.0335355596862746	0.000997280891406975	0.0175490847278877	0.00285285524583394	0.00534539536095473	0.0178791361930682
mix_20	0.000523131205715512	0.00916687786677776	0.000134979153204082	0.0177730907141648	0.0218084570369135	5.09927378312733e-05	0.0078843547525605	0.184014973201686	0.552937339996872	0.0713898827065273	0.00212095212096465	0.000602410407695462	0.00788421454272027	0.00332369352595419	0.0089927131658277	0.0182610824681868	0.0350426149777828	0.00244289551384837	0.0215783338174559	8.60576948353443e-05	0.00561242859789783	0.0283685237945775
mix_21	0.000931309267281506	0.00536576809665087	8.35158788669416e-05	0.0152628900950601	0.00752406431897937	0.00048548135685735	0.0117119685734291	0.230588271019144	0.592756642639734	0.0276262019128755	0.00203563705642359	0.00355654482266056	0.00757826548135406	0.00575333396498053	0.0163367481529188	0.00719809577722477	0.0209336451166714	0.00179878389708527	0.010692748147137	0.000647864057167142	0.00682922915529087	0.0243029912122071
mix_22	0.000775559948220477	0.00569389233181822	0.000957386207900542	0.0199303609861084	0.0356675350807078	0.00154154752038565	0.0109140267809435	0.181727512780276	0.496295726554821	0.0900226660283761	0.0218261063614094	0.0014639234476732	0.0050085415513451	0.00999431165464801	0.0149634612472245	0.00710967556481787	0.0371894617336038	0.0011841805751075	0.0249136341593138	0.00310017518417839	0.00540082465397946	0.0243194896471413
mix_23	0.000570841462974586	0.00712078107576047	0.000400207228209313	0.0238868133320068	0.022167181531727	0.000856660332236635	0.00959010209158257	0.191327699575331	0.526576913674114	0.0799869824679658	0.0111769804024567	0.000376114522587146	0.00853377127406365	0.00251518854117467	0.00838689302564888	0.0127930081402665	0.0370521639483836	0.00111751577590396	0.0223530651891051	0.0022410647649494	0.00526440277614272	0.0257056488674101
mix_24	0.000558143428026868	0.00514630337825684	9.94584243838977e-05	0.0176278811068141	0.0200650935921622	0.000195920047726928	0.0103489372140147	0.18471470946014	0.550421983062926	0.0720740163703484	0.00391238743320625	0.00285996453094914	0.00309600254488716	0.00928023281141932	0.0130423399067675	0.0130249995113588	0.0384189831882857	0.00180648880670102	0.0210744283547362	0.000374432458637568	0.00563811685741445	0.0262191775108371
mix_25	0.000688084392685999	0.00858460716035786	0.000164838838959982	0.0216902963915119	0.0213595473062908	0.000313810155792241	0.0110568565137765	0.201514639786138	0.524135861807435	0.0769724249276034	0.00382051328363642	0.00104286813397429	0.0044974542024403	0.00758565641372852	0.00705010754124133	0.0141200074206244	0.0356707201765928	0.00144495123734423	0.0232845026022862	0.000170864121285584	0.00538386703249429	0.0294475205537997
mix_26	0.00104334816866092	0.00406400358121614	0.00104530179690752	0.015167658083329	0.00284018572731472	0.00154564140979996	0.00956983686478838	0.216887481338521	0.596318048213235	0.0224213968968361	0.0226811703901323	0.00328772729066102	0.00903948510943914	0.0064907604248701	0.0236600815698178	0.00384295894671483	0.0179267595324829	0.00109936566902631	0.00710295247379418	0.00280916670939011	0.0068640590855788	0.0242926107174834
mix_27	0.000586711704878322	0.00727609704917326	0.000662189620150269	0.0255410661370016	0.030874000283258	0.000897782945080806	0.00737069169759735	0.160424145527925	0.517054992878658	0.0999472154295257	0.0131808800791018	0.000958908111433421	0.006354669328349	0.00325576575477034	0.00816553425672809	0.0113429544073628	0.0439981429171544	0.00128631470244975	0.0271437095973448	0.00151786924575346	0.00478396327305372	0.0273763950532501
mix_28	0.000457362581336539	0.00684766265771927	7.10745929906748e-05	0.0225531648951241	0.0191621145619418	0.00026565544308181	0.0086533864915886	0.177448228157407	0.548698555568248	0.0832164684863088	0.000870246969299503	0.00177114404584897	0.0052208766941873	0.00559489322517695	0.00980287174766674	0.0151210641542195	0.0377453405092626	0.00181571631784825	0.0226191381704876	6.13923309114102e-05	0.00548711232106397	0.0265165300782803
mix_29	0.000515373396938776	0.0077074883785511	0.000606716613310477	0.0235754044019136	0.0331237188107898	0.00092193387584005	0.00940953276223972	0.128186733598194	0.530771140374684	0.105873209730757	0.0128290931230396	0.00102788066432356	0.0076083225252033	0.00769784777457842	0.011205869992996	0.00894013848613805	0.0492511308195801	0.00123657171561902	0.0294167139692051	0.00199429657113583	0.00483771371105813	0.0232631687039053
mix_30	0.000390592142344466	0.0066431342067028	0.000285573533971337	0.0214834344409168	0.023111546778026	0.000393247272257011	0.0106715739394123	0.203467655735109	0.523144558798175	0.0770110457129697	0.00549693472746144	0.00144133702492812	0.0043747144542786	0.00806880901365274	0.00834330886054568	0.0107668034555528	0.0363944808865353	0.00176415260048534	0.0224620020193757	0.000699860765037015	0.00557924726271728	0.0280059863695446
mix_31	0.000613722596944561	0.00561806880554229	0.000640875265720271	0.0153433173575441	0.0197358296006469	0.00097918050689191	0.00976007150795251	0.205819287172803	0.541136636985261	0.0690865769790804	0.0141517461060537	0.00125526846732548	0.0066678962253673	0.00605998858079837	0.013111567725504	0.00573246217437468	0.0313503998486295	0.00190451020590044	0.0198248740231593	0.00181767924767893	0.0058040577018806	0.0235859829149408
mix_32	0.00104696044727536	0.00730780364177186	0.000982106386331212	0.0299399400029943	0.0222567626383133	0.00150261890221889	0.0129372038807993	0.206137620389556	0.511303501383005	0.0691112445227415	0.0220182884763304	0.000405285658008495	0.00463345648193926	0.00470160801711295	0.010821397434695	0.0125733519101903	0.0255767212868026	0.00213679789659043	0.0170332304784478	0.00299095305683713	0.00542082785701701	0.0291623192510222
