naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S10001	0.0424290482899916	0.097808548448989	0.0638408266305021	0.0131164305848139	0.0303885384926514	0.0811237715850133	0.0905009350457031	0.112609823664324	0.0202986129871332	0.0119676489054251	0.015733976830906	0.0472589337440013	0.050769098690512	0.00709788992161699	0.0362469688462719	0.0230195311099231	0.0363101861724944	0.0735375804711458	0.0287251209742376	0.117216528604344
S10006	0.0408289229410577	0.0900259975842086	0.0703269427381719	0.0118879086045321	0.0407593754554234	0.101272112143258	0.0800148640553373	0.107117283026876	0.0195864076677836	0.0115263771401092	0.0174974224576828	0.0477641723976079	0.0461486381221194	0.00677733402347206	0.0319301004511466	0.0224036460675736	0.0416512358875034	0.0687972450402736	0.0278231831026991	0.115860831093164
S1001	0.0381483902744456	0.0840027994289559	0.0703503036104484	0.0117953655151931	0.0428376669693942	0.111098641875143	0.0871006840758562	0.102385194164902	0.0201264448715841	0.0111045737279496	0.0180107838396513	0.0473067288770956	0.0464954134512296	0.00642272779597923	0.0339212494156191	0.0230383118502514	0.0389195894524818	0.0651441574239498	0.0272527461606015	0.114538227219268
S10010	0.0325703257759524	0.0892531231306993	0.0768611634123529	0.013026601224232	0.0406591372339609	0.0983392301350582	0.086188680324008	0.10341792643075	0.0209400818566499	0.0118024918574865	0.0167703177472506	0.0475639779361213	0.0478074615568572	0.00708657165451055	0.0368586234563409	0.0235154367937119	0.0347624499295355	0.0685176579013285	0.02701090200265	0.117047839640544
S10011	0.0402509048643646	0.0924937902015156	0.0742692328255332	0.0130661648012391	0.0353893807429178	0.0862475966556796	0.0765339047764471	0.115196140630927	0.0202639303557446	0.0118136860714996	0.0162503574548359	0.0471454368915244	0.0504122564755594	0.00687342609411459	0.0313648304920257	0.0250018792046234	0.0353579012493661	0.0735383883507682	0.0278486549834916	0.120682136877823
S10014	0.0400507778548596	0.088831990088205	0.0701989008214532	0.0120483008305103	0.0373270791297033	0.094008928738175	0.0862149195812394	0.108813380055618	0.0195925738828256	0.0113855612571389	0.017474568836321	0.0494641676433386	0.0494321462080259	0.00673111553734025	0.0424513801635535	0.0228082924407204	0.0321384555675499	0.072800037871743	0.0278418558558137	0.110385567635865
S10026	0.0346612046017966	0.0905353352380167	0.07434799601885	0.0121185817616961	0.0432570841470651	0.100425857100929	0.0843624828292252	0.105941456553813	0.0200305362382449	0.0112181973714207	0.0154163411424404	0.0450035498642852	0.0476312720333287	0.00680838259072624	0.0331666787197515	0.0239244447828893	0.0379175288241842	0.0716274552652667	0.0268768425754849	0.114728772340585
S10032	0.0428306939839185	0.0915769052269143	0.073963556304639	0.0132112028586952	0.0393865472920638	0.0938966357306406	0.0806136447932084	0.103224812206621	0.0198859665228289	0.0113273843710533	0.0191619808369464	0.0490029747183513	0.0463248586874878	0.00653264096226408	0.0310394643151064	0.0229763887995642	0.039219980472649	0.0760449061996222	0.027514858215134	0.112264597502291
S10036	0.036093837618994	0.0928936544694283	0.0758570272264283	0.0111980902129574	0.0432470961061287	0.0986692079238711	0.0763860686117255	0.10702139728058	0.0195154961465387	0.0110796023471664	0.0165931035728607	0.0458211696075313	0.0486493200325922	0.00722064398244553	0.0352287421315691	0.022548138808239	0.0371057962443418	0.0697021893598781	0.0274612454722139	0.11770817284451
S10042	0.0411085865565853	0.0893628423107935	0.0722729664734447	0.0121383303980002	0.0439449744059507	0.101746560205618	0.0799073329487172	0.10644118251331	0.0199219011179788	0.0111148634389189	0.0161129817421757	0.0454177446583056	0.047230936935938	0.00761288996121687	0.0351522290174849	0.0237700187951647	0.0392909202217735	0.0664047285751528	0.0268375674622612	0.11421044226121
