"B Cells" "CD4 T Cells" "CD8 T Cells" "Monocytes" "Neutrophils" "NK Cells"
"10XImmune" -0.223449008471343 0.729310427491188 -0.149476500990608 0.85557086685466 NA 0.618683108861093
"BlueCode" -0.298326977640326 0.246125514674635 -0.446410781353984 0.301827374671267 -0.116285525944581 -0.100249031249898
"BluePrint-Blood" -0.828631695133074 0.474723136187089 -0.166627119982169 0.855759846130616 -0.15221097168991 -0.20850106247261
"EPIC-BCIC" 0.947920428496955 0.974134634137548 0.900935434241336 0.786433939613243 0.809378400115948 0.743536480004866
"EPIC-TIC" 0.941327861974122 0.861212435119695 0.785705235503387 NA NA 0.958428014391851
"HPCA-Blood" -0.367853657577915 0.758974101208767 -0.19277927856433 0.686466650249552 0.528379259122548 0.853291273684672
"HPCA-Stromal" -0.205001227257589 0.649510004115466 -0.171780430959931 NA NA NA
"ImmunoStates" 0.724170977141518 0.913486001702855 0.903216908315683 0.841011210752631 0.755846269233978 0.615024011757589
"LM22" 0.814153276850953 0.853423853742136 0.839946794368164 0.821443737110363 0.633814704990637 0.893059618522506
"SkinSignatures" 0.632172209831905 0.808171003352943 0.429037071624106 0.928443172316979 0.586933692464335 0.786878323435497
