"B Cells" "CD4 T Cells" "CD8 T Cells" "Monocytes" "NK Cells"
"10XImmune" 0.756309406455329 0.0925687782418347 0.645941550307103 0.797769683060992 -0.302068554327897
"BlueCode" 0.0617174685918614 0.022114992799692 -0.225213013218645 0.215249763213202 -0.514272481601894
"BluePrint-Blood" -0.0766233947192989 0.180756755906386 -0.103115673193876 -0.0648177560891562 -0.170598654538069
"EPIC-BCIC" 0.927732733353202 0.725898480213994 0.74862477026541 0.970723450988304 0.970202316473893
"EPIC-TIC" 0.929872950236293 0.784906244833359 0.854030333481996 NA 0.973279640675692
"HPCA-Blood" 0.0304150752701305 -0.0919462814138325 0.142250654826232 0.598331193471703 0.178141296175517
"HPCA-Stromal" 0.11215065644592 0.0906322971725253 -0.0938323693713111 NA NA
"ImmunoStates" 0.311011042239712 0.179987699049448 0.251877905032985 0.62449856760741 -0.15221292017
"LM22" 0.801529513849193 0.635678399609396 0.497618328451926 0.856782504690561 0.962258681182537
"SkinSignatures" 0.0286510046905255 -0.0100645174567353 0.237460584380214 -0.0451544526905614 0.390992979281848
