"B Cells" "CD4 T Cells" "CD8 T Cells" "Monocytes" "Neutrophils" "NK Cells"
"10XImmune" -0.0456464096345899 0.659903912008946 0.44956336159426 0.858608790221196 NA 0.529427262296463
"BlueCode" 0.359625942875503 0.000597664114370306 -0.164532397116693 0.773021350558312 0.920068304228111 -0.139264163223599
"BluePrint-Blood" 0.290945594401369 -0.1313590179174 -0.11775779455554 0.320451034473414 0.990837578581274 -0.141457783102479
"EPIC-BCIC" 0.280700019525827 0.725431503756006 0.412515654100082 0.885789137812967 0.678992188321825 0.669835777082973
"EPIC-TIC" 0.665964144594048 0.69758206917279 0.619712842379069 NA NA NA
"HPCA-Blood" 0.103086975980232 0.707099175323779 0.477397363376649 0.895313616466715 0.569286952531379 0.374148864737236
"HPCA-Stromal" 0.103086975980232 0.707099175323779 0.477397363376649 NA NA NA
"ImmunoStates" -0.0709730116826216 0.781354220976785 0.729396450810249 0.945617016372724 0.899005644803717 0.490511418447741
"LM22" 0.665054118714879 0.754849571000969 0.598414811505362 0.967921821818187 0.73566267818834 0.780043418324538
"SkinSignatures" -0.555146115303722 0.66867940167897 0.462335327929657 0.907362927955824 0.534268829391201 0.456086229945382
