"B Cells" "CD4 T Cells" "CD8 T Cells" "Monocytes" "NK Cells"
"10XImmune" 0.738893932747307 0.610641663619403 0.190303794856876 0.911355993255849 0.961370103673366
"BlueCode" 0.540769237404697 0.680144678413614 0.594956001076791 0.834807630182549 0.987246222111827
"BluePrint-Blood" 0.254318381890505 0.300048919120314 0.0465834880855215 0.9127756705013 0.842840269667132
"EPIC-BCIC" 0.794473138434804 0.575435054801214 -0.186819868740396 0.918995756737153 0.886347417549403
"EPIC-TIC" 0.640133360277181 0.394528020912924 NA NA NA
"HPCA-Blood" 0.869212107946308 0.734627650117137 0.41928890112711 0.991048566542559 0.537261612169323
"HPCA-Stromal" 0.670606525338061 0.689220458802298 0.280057054506491 NA NA
"ImmunoStates" 0.862423240204509 0.831598577449718 0.828639793364777 0.96895268390078 0.22424324667148
"LM22" 0.937877073022139 0.636521588550595 0.689142267251786 0.905179123079783 0.930348458605773
"SkinSignatures" 0.857308066535815 0.283126585544881 0.578781075197296 0.859598916648221 NA
