"B Cells" "CD4 T Cells" "CD8 T Cells" "Endothelial" "Fibroblasts" "Macrophages" "Mast Cell"
"10XImmune" 0.595159592503917 0.155183684741142 -0.799707135503323 NA NA NA NA
"BlueCode" 0.410854301978535 0.437817421706882 0.552498187164438 0.402617833695362 0.634083681750903 0.549892971704466 NA
"BluePrint-Blood" 0.038363899363193 0.180894411292022 0.401483578739585 NA NA NA NA
"EPIC-BCIC" 0.574051411478806 0.235639539092121 -0.57735189197945 NA NA NA NA
"EPIC-TIC" 0.818570329556612 0.298399506876483 0.729994312572564 0.659347258494895 0.80512092933114 0.790837442245898 NA
"HPCA-Blood" 0.444530762983187 0.859943188190687 0.227522924300381 NA NA NA NA
"HPCA-Stromal" 0.444530762983309 0.85994318819076 0.227522924300605 0.567826603070796 0.85229389057047 0.783186773141272 NA
"ImmunoStates" 0.787008550389918 0.523663246814808 0.73719544748759 NA NA 0.504213378991783 0.665739586228195
"LM22" 0.458319838846353 0.754426737517926 0.689850642303115 NA NA 0.64610351352681 0.653101633313155
"SkinSignatures" 0.293534328651531 0.596385269952613 0.553669026990111 0.68900041606753 0.823221106876227 0.872336170154412 NA
