Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE
mix_19	0	0.402128574636284	0.0323169828105325	0.181678534561359	0.0298135757514005	0.174285356373657	0.179776975866767	9999	0.666631942967771	0.794882903131523
mix_20	0	0.149061193517507	0.0798892771277443	0.207304640197994	0.0912990839616655	0.284462467718669	0.187983337476419	9999	0.676140333890447	0.777207935118938
mix_21	0	0.345491882946297	0.00319158456349307	0.179862301084271	0.0403303845755915	0.271607767890625	0.159516078939722	9999	0.668556208552019	0.79102596792645
mix_22	0	0.213013116336687	0.0661941345610847	0.202457772813338	0.11236521159682	0.2632680516517	0.142701713040371	9999	0.679155793111925	0.771638330876043
mix_23	0	0.137652005973011	0.101255344248032	0.211170344881667	0.103116472491833	0.290188656002761	0.156617176402695	9999	0.679525733365267	0.772271751323132
mix_24	0	0.261191004631899	0.0201052691586176	0.205357996229551	0.0660992346350643	0.231035489960306	0.216211005384562	9999	0.671603702591924	0.784700844188675
mix_25	0	0.122941830599439	0.059491038492573	0.21735625041832	0.110503500459641	0.316973332726585	0.172734047303442	9999	0.678105744181291	0.773447296208857
mix_26	0	0.381751409173003	0.0188462696906897	0.154075114441843	0.0420058514873433	0.237190384757658	0.166130970449462	9999	0.673206942234625	0.785200798808727
mix_27	0	0.169484861195639	0.0766026732728473	0.217653260327883	0.0998541454858421	0.26766328646085	0.168741773256939	9999	0.676702981524112	0.775835296274722
mix_28	0	0.166937494321814	0.0661493602108804	0.205624375534208	0.0881893247233725	0.261469673311885	0.21162977189784	9999	0.674560930845208	0.779193212911983
mix_29	0	0.203055977263155	0.10996691911417	0.180981426682945	0.0912990562389182	0.176224173747582	0.238472446953229	9999	0.67675497637766	0.775855604351067
mix_30	0	0.155413530977312	0.0588841381995795	0.200636041377617	0.10751890373275	0.296986910736296	0.180560474976445	9999	0.678362067533659	0.772927646071036
mix_31	0	0.211536433126497	0.0892146133753686	0.155671905189895	0.0888827031008757	0.235608361684716	0.219085983522648	9999	0.680561654928868	0.771209725030477
mix_32	0	0.147089769942573	0.0872466265082723	0.166514817073258	0.134849630410121	0.28095560876219	0.183343547303586	9999	0.680090749106118	0.768028950454909
mix_33	0	0.243267498258753	0.0776487769883607	0.158399745399315	0.0813245259625784	0.299336646772385	0.140022806618608	9999	0.682814993909394	0.769673349137666
mix_34	0	0.420270714532939	0.0279719718014753	0.164254632062819	0.045205662592207	0.213225775092404	0.129071243918156	9999	0.676884537168995	0.781252768429105
mix_35	0	0.194707190701675	0.0646067719907284	0.187559562617113	0.0991449910173587	0.256658516234206	0.19732296743892	9999	0.677067324068456	0.774848713929638
mix_36	0	0.252054742497397	0.0551884033542741	0.189731871139779	0.0884603577735531	0.221977205082073	0.192587420152925	9999	0.679835927413878	0.772587815943565
mix_37	0	0.375058146587001	0.00911503338311019	0.198031187909584	0.0339048215730074	0.208067499540334	0.175823311006963	9999	0.664530036036335	0.79678710552743
mix_38	0	0.34126077154867	0.0201394033975756	0.197505354703689	0.0464994614477526	0.16784081581975	0.226754193082563	9999	0.670698956991898	0.787814861588325
mix_39	0	0.173891094752068	0.0549319549895659	0.209391272501412	0.0957277502321175	0.253849865281044	0.212208062243792	9999	0.675908825353896	0.776871576222053
mix_40	0	0.240723603585653	0.0701333362613387	0.171617193561798	0.0968836715252824	0.247559401414943	0.173082793650985	9999	0.681021327821653	0.770302376115911
mix_41	0	0.37462283808921	0.0327251374944907	0.169939103222787	0.0491104855833958	0.225203830194048	0.148398605416068	9999	0.678289814117851	0.778703286749591
mix_42	0	0.110400138012649	0.0787489159825237	0.169545562494202	0.134389825222948	0.33205177449191	0.174863783795767	9999	0.678941227043458	0.769655764171375
mix_43	0	0.358330921322627	0.0245143437932776	0.171103750678004	0.0648796465250108	0.25098767766361	0.13018366001747	9999	0.682602744747602	0.771895717258938
mix_44	0	0.170389602742051	0.0795433509324966	0.211894948348236	0.100732608378293	0.267818228765374	0.169621260833549	9999	0.678385769849067	0.773663089364902
mix_45	0	0.240158730008912	0.0496169245039517	0.208567532459447	0.0941118850571065	0.195271278912952	0.212273649057631	9999	0.672772400463878	0.780602149194367
mix_46	0	0.337729223148766	0.051637247476484	0.168049134560773	0.0697090023203357	0.219678423863081	0.15319696863056	9999	0.685314579663265	0.768070510618918
mix_47	0.0110572590054087	0.541415445307198	0	0.212971800794379	0	0.137237089633762	0.0973184052592527	9999	0.63883930243571	0.832868094107608
mix_48	0	0.208626634799489	0.068001067924908	0.170559306506583	0.111375170207674	0.321111449535197	0.120326371026149	9999	0.686263291720107	0.763000010076251
mix_49	0	0.266287113752448	0.0811204341215882	0.187108870927529	0.122506172858541	0.212512440137057	0.130464968202837	9999	0.686324300189819	0.762528581769937
mix_50	0	0.174322078876991	0.0541918059049427	0.207119867729525	0.107497032641751	0.24801183940411	0.20885737544268	9999	0.674804175389486	0.777014364329082
mix_51	0	0.420825345783381	0.0110416487486665	0.173150218210672	0.0313651787097949	0.220743172035324	0.142874436512162	9999	0.669108829720656	0.791826128048947
mix_52	0	0.369378755867441	0.023323949765926	0.174306865740031	0.0535412906982026	0.236940862093691	0.142508275834708	9999	0.677735312353124	0.778895287366959
mix_53	0	0.329521371978599	0.0426022651396231	0.170841839674232	0.0716283434781515	0.248042966714577	0.137363213014818	9999	0.682082776469085	0.771772478363735
mix_54	0	0.243306447220097	0.03899530765242	0.191620669099202	0.0855683640689343	0.265625543249078	0.174883668710269	9999	0.678341489121995	0.774707750625751
mix_55	0	0.307653428916919	0.0382988258730793	0.132251119121459	0.0580160755504516	0.282092970956055	0.181687579582037	9999	0.676384721327054	0.779176844497828
mix_56	0	0.17769759194607	0.0758444807366198	0.182658407947738	0.0988582135004366	0.309008196424164	0.155933109444971	9999	0.681344297434088	0.769995844636612
mix_57	0	0.142131627387473	0.0645751924562036	0.207285800190248	0.115232191193629	0.285307202883727	0.185467985888719	9999	0.677448323030225	0.773404102583845
mix_58	0	0.252762986461374	0.0379731260029237	0.190801993586909	0.0647416175792545	0.226366674165871	0.227353602203667	9999	0.672889664728492	0.783079370580412
mix_59	0	0.411592780005293	0.0183048742636154	0.184196988310849	0.0558443079331679	0.205487420941926	0.124573628545149	9999	0.679553082302428	0.777077537404712
mix_60	0	0.251243878178375	0.0633648469860869	0.171394481733864	0.0777756505154932	0.284591863548368	0.151629279037813	9999	0.682739470883326	0.770131161148641
mix_61	0	0.266091798443985	0.0320030149502481	0.189352522833632	0.0818307722421021	0.205227149156126	0.225494742373906	9999	0.675945566792022	0.777685152626311
mix_62	0	0.375433052001771	0.0266637102995964	0.186926010986283	0.039444020257558	0.185394173895406	0.186139032559386	9999	0.673671005293712	0.785239275835252
mix_63	0	0.237055483682248	0.0338125667624333	0.196724656574172	0.0736347290847543	0.249783886298003	0.208988677598389	9999	0.673569719760524	0.781522454348795
mix_64	0.0241765515510089	0.51135655053898	0.00420378542646417	0.231935525635661	0	0.126036755170452	0.102290831677434	9999	0.650400458331854	0.81883333557403
mix_65	0	0.383308183504215	0.0279850273448706	0.16751243485362	0.0496168592588849	0.217074708756963	0.154502786281447	9999	0.677231900558157	0.77990158992819
mix_66	0	0.319344104652898	0.0749289917159019	0.170902917743628	0.0705826338274251	0.154106907200939	0.210134444859208	9999	0.683824108069593	0.769659030410504
mix_67	0	0.239078161235701	0.0722551851236608	0.206208802079704	0.0740326802221431	0.19852560822772	0.209899563111071	9999	0.679609098268436	0.774444904060737
mix_68	0	0.318250255674456	0.019758294312957	0.187550674941799	0.0502993326572379	0.240776134674923	0.183365307738627	9999	0.674306029363096	0.783047902156709
mix_69	0	0.168213985520021	0.0462609815062568	0.208143605148233	0.0982610390447873	0.281170112058257	0.197950276722445	9999	0.675451952238562	0.777265039654838
mix_70	0	0.39541661636635	0.00304330409673429	0.174365036241759	0.0285787050114531	0.227451770999866	0.171144567283837	9999	0.666056284830683	0.795374800742388
mix_71	0	0.323746227812213	0.0213219605585865	0.189914720373775	0.044345094176946	0.206015715465468	0.214656281613011	9999	0.672610795878677	0.78564030028726
mix_72	0	0.371204709541166	0.019810098578567	0.191722351830154	0.038393128612866	0.173161717730365	0.205707993706882	9999	0.669890180660117	0.789784903819833
mix_73	0	0.375549458138134	0.0015842172862096	0.149310074318275	0.0240468748015664	0.217664238694903	0.231845136760911	9999	0.659466184152975	0.803029892066849
mix_74	0	0.0793890809319842	0.0742042982710883	0.226543066424189	0.124418338743623	0.355418140632256	0.140027074996859	9999	0.675973384185567	0.775295637820562
mix_75	0	0.23853305245919	0.0612003038311421	0.178496938741846	0.085997397037993	0.292875473796722	0.142896834133107	9999	0.682622711431561	0.76960235906913
mix_76	0	0.336709900319896	0.0230871882364058	0.208500934871363	0.0684115202103861	0.152309295438843	0.210981160923105	9999	0.672321212661561	0.783864589350989
mix_77	0	0.19570564151903	0.0524077441942183	0.199303603256329	0.0983094439688229	0.259269166050916	0.195004401010684	9999	0.680637954768973	0.770839168924768
mix_78	0	0.312275085265103	0.0280914421897305	0.179222228472435	0.0470422104192324	0.252077307627307	0.181291726026193	9999	0.673299886039379	0.784512345329542
mix_79	0	0.459756150968703	0.0122498984893956	0.186761244395581	0.0319610321136307	0.167782217624229	0.141489456408461	9999	0.669827958134905	0.79159703660454
mix_80	0	0.310900791413319	0.0509456446679302	0.177529931205664	0.0861164559226609	0.269300701214762	0.105206475575664	9999	0.688871888673893	0.762474707820286
mix_81	0	0.453407116687983	0.055386214747045	0.147583569320473	0.0405646176338725	0.137361487685477	0.165696993925149	9999	0.678833456037679	0.779911902426022
mix_82	0	0.554089411513122	0	0.205744467419219	0	0.0899768440160974	0.150189277051562	9999	0.643150104077531	0.828202526982131
mix_83	0	0.337679028766499	0	0.179119756619061	0.0526996681077778	0.263235407400471	0.167266139106191	9999	0.666867225108199	0.791588893158878
mix_84	0	0.30425880689922	0.0178654360686586	0.204847537704103	0.0594378843203533	0.190748192556274	0.222842142451391	9999	0.671600853912377	0.785368961128789
mix_85	0	0.396754991675517	0.0236412825732386	0.179386225309453	0.0426728507275214	0.185785687331795	0.171758962382476	9999	0.673117602290451	0.785688289257233
mix_86	0	0.235804963767491	0.0364620004910311	0.200643673160282	0.0747505591465476	0.222050149955177	0.230288653479471	9999	0.673717088782212	0.781209053616659
mix_87	0	0.0797341773437235	0.0677423163982027	0.23518702528975	0.139729387759735	0.356245537372692	0.121361555835897	9999	0.668026505406494	0.783439040629953
mix_88	0	0.172936385710973	0.087024328941609	0.202231914399185	0.105206725553268	0.278351832581708	0.154248812813257	9999	0.6824592792082	0.768341975691476
mix_89	0.0266735630718913	0.47692218200046	0.0281183635080918	0.183779289334068	0.0146328505051035	0.154902202004074	0.114971549576311	9999	0.670232173013305	0.792691074837919
mix_90	0	0.115388692441956	0.0534934687201225	0.226102486173608	0.123010686520324	0.318292373635331	0.163712292508659	9999	0.671447787422257	0.780355451846186
mix_91	0	0.209785753861735	0.0692739797214559	0.192275996899318	0.0978060450342881	0.231119615400615	0.199738609082588	9999	0.67655038081127	0.77563173601771
mix_92	0	0.177769990687063	0.0637525415628449	0.189793879582468	0.0878530044441954	0.282992604741845	0.197837978981584	9999	0.678051011108183	0.774878284179054
mix_93	0	0.469918785496318	0	0.183142266298195	0	0.155727943669887	0.191211004535599	9999	0.646438839603471	0.822395818430228
mix_94	0	0.136626924232559	0.0788612760980355	0.175081624987638	0.113542529503305	0.250477073345813	0.24541057183265	9999	0.676013627443505	0.774581076330152
mix_95	0	0.166153579151803	0.0664905618009657	0.180266646619702	0.0943413172179463	0.297730489312918	0.195017405896664	9999	0.677365645398991	0.774996554570359
mix_96	0	0.249829252818241	0.079544345983375	0.175415914546042	0.0796354167495272	0.251135269634475	0.164439800268339	9999	0.683216247823559	0.769414937513652
mix_97	0	0.157508465738676	0.0605044203864322	0.206340518841073	0.138584286474014	0.300895700010705	0.136166608549099	9999	0.679226422022041	0.769432626808455
mix_98	0	0.221285534147605	0.0618170805085272	0.16806492909808	0.1037666119589	0.298774845171378	0.14629099911551	9999	0.683002164399615	0.767367884421833
mix_99	0.0280780885130523	0.507195112999686	0	0.227417610885724	0.0158456247744244	0.11320241326151	0.108261149565604	9999	0.656185907856379	0.8099732732023
mix_100	0	0.25402842299731	0.0273293943731776	0.173941679764522	0.0749553516971188	0.251991083056487	0.217754068111385	9999	0.670624124030541	0.784508533421145
