Mixture	B cells naive	B cells memory	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	P-value	Correlation	RMSE
Mix_13	0	0.318088826340157	0	0.013257960837206	0.0224196567563426	0.603726071465313	0	0	0.0425074846009809	0	0	9999	0.562582111819056	0.861000979597996
Mix_14	0.00369882255895508	0.0659823993864842	0	0	0.0557393299439252	0.835193109444659	0	0	0.0393863386659762	0	0	9999	0.498964303534524	0.976903524688315
Mix_15	0.0138483401526187	0.130807097935289	0	0	0.103369786125449	0.678385790591748	0	0	0.0735889851948945	0	0	9999	0.562723702130239	0.865645253312612
Mix_16	0.0076888033660017	0.267880173930732	0	0.0705406149983897	0.0316693833623017	0.550794620430459	0	0	0.0714264039121159	0	0	9999	0.592073317379913	0.826831107035184
Mix_17	0	0.186063805961937	0	0.0659458564190726	0.0311041323692851	0.670188728692994	0	0	0.0466974765567112	0	0	9999	0.573626138286781	0.866315452087772
Mix_18	0	0.196559778673566	0	0.211008924827789	0.0187810665833035	0.503887121859033	0	0	0.0697631080563085	0	0	9999	0.601289593707627	0.823900343046561
Mix_19	0.0373464950710189	0.0598811837063288	0	0.00990747336658942	0	0.755116822661223	0	0	0.119116621844246	0	0.0186314033505938	9999	0.430394220379271	0.999139271580691
Mix_20	0	0.323375656806797	0	0	0.015954191196761	0.567902238365602	0	0	0.0927679136308402	0	0	9999	0.5660815612581	0.846730291571074
Mix_21	0.0131691953400435	0.298197285254042	0	0	0.0112820889624891	0.531482767620219	0	0	0.145868662823207	0	0	9999	0.581696682689527	0.825472333021222
Mix_22	0.0416107112902819	0.056934674048933	0	0	0.0451957005950193	0.730144892673426	0	0	0.12611402139234	0	0	9999	0.444161280042527	0.9786501131939
Mix_23	0	0.395930938856311	0	0.128997506446428	0.0272561098572456	0.397710229355348	0	0	0.0501052154846672	0	0	9999	0.58250511152868	0.828160055174899
Mix_24	0	0.0644514419642355	0.00644119469506118	0.119232931413053	0.0882543651969988	0.612764067895811	0	0	0.100976883037423	0.00787911579741785	0	9999	0.608843741287524	0.821710880022378
Mix_25	0	0.342819249245356	0	0.0615321730627738	0.013416513915288	0.561732340747998	0	0	0.0204997230285847	0	0	9999	0.586744712800636	0.840358740794251
Mix_26	0	0.263640663788972	0	0.0665801843060272	0.0446564869783142	0.587122562377376	0	0	0.0380001025493109	0	0	9999	0.613195899308949	0.814181068660023
Mix_27	0.0304498531952565	0.393509541385868	0.0148147136949971	0	0.00265015146970938	0.423098228561159	0	0	0.135477511693011	0	0	9999	0.639349639439043	0.772959291339661
Mix_28	0.0466932493999055	0.134058606569437	0	0	0.05932531861196	0.623136206424238	0	0	0.13678661899446	0	0	9999	0.50863434271414	0.896800335530734
Mix_29	0	0.330315595182318	0	0.0621043452242661	0.040052857794397	0.523698721807006	0	0	0.0438284799920136	0	0	9999	0.62483401216622	0.79578747778444
Mix_30	0.0505958509601217	0.066944191492174	0	0	0.0562498892011419	0.784251790376968	0	0	0.0419582779695945	0	0	9999	0.484241572922216	0.972261888248841
Mix_31	0	0.305137079645556	0	0	0.0293387960012193	0.602330828792915	0	0	0.0631932955603094	0	0	9999	0.581934515977982	0.838978948254236
Mix_32	0.0104993249055898	0.147824859873197	0.0475361738011735	0.0629058676678724	0.106452196959524	0.500877889610659	0	0	0.123903687181984	0	0	9999	0.591099890170881	0.818210529586749
Mix_33	0	0.0910460422875646	0	0	0.0684061538365531	0.732382107685296	0	0	0.108165696190586	0	0	9999	0.554341251033183	0.882693074661485
Mix_34	0.0687294046877746	0.137035104293032	0	0.0056250044236989	0.0639332855629048	0.557465073913859	0	0	0.167212127118731	0	0	9999	0.470882421911665	0.91388339758426
Mix_35	0.0424024198712152	0.117404076292269	0	0.0812625750049242	0.064464155934435	0.639811219739015	0	0	0.0539027489060962	0	0.000752804252045632	9999	0.475359824958153	0.949883881163375
Mix_36	0.0454513791977618	0.14625713380065	0	0	0.0760203342934965	0.672976898780559	0	0	0.0592942539275324	0	0	9999	0.528315604569011	0.898276623009917
Mix_37	0.0196299746033459	0.083722217882733	0	0.0377335570614538	0.0153229612036666	0.766022364063636	0	0	0.0617774107129152	0	0.0157915144722498	9999	0.430718436504162	1.01668036769562
Mix_38	0.0104038459144107	0.0589073577602214	0	0.0224151823839543	0.0574356173561929	0.728356150621476	0	0	0.122481845963745	0	0	9999	0.471176385800317	0.959827086040829
Mix_39	0.0441120140111329	0.375734972154262	0	0	0.0762807941534821	0.319054305005229	0	0	0.178453369640751	0.00636454503514303	0	9999	0.600353536996153	0.800548761245001
Mix_40	0.0112347762310737	0.184348897376386	0	0.0218075997927167	0.024012322458132	0.711206857502804	0	0	0.0322195560155775	0	0.0151699906233108	9999	0.447270326806936	0.985640275485696
Mix_41	0.0282963751945733	0.140294786020944	0	0.0508418799372437	0.0199021088151214	0.686530372509011	0	0	0.0551726208289542	0	0.018961856694153	9999	0.403261484824386	1.01646233879326
Mix_42	0	0.306286892243929	0	0.113531060379238	0.028994884707397	0.506195497836689	0	0	0.0449916648327466	0	0	9999	0.639888052109758	0.782354076212351
Mix_43	0.0649223245247829	0.16975653157825	0	0	0.0529006049068914	0.613290343047265	0	0	0.0991301959428102	0	0	9999	0.486557111382102	0.918167638201981
Mix_44	0.0411478850855437	0.0500197257479143	0	0.0194046564828694	0.032036845326773	0.717723268787745	0	0	0.120753895954827	0	0.0189137226143271	9999	0.409441094106654	1.00612564858814
Mix_45	0.0113409513049361	0.153687342259869	0	0	0.0126551721432508	0.729920500502046	0	0	0.0923960337898986	0	0	9999	0.561158118332612	0.877589697186495
Mix_46	0.0405108929715753	0.321310138088272	0.0279259145213754	0.000646713809537592	0.0323242859709785	0.471222078772487	0	0	0.106059975865775	0	0	9999	0.642096116578235	0.772005133478987
Mix_47	0.0541202357802703	0.0968640421190357	0	0	0.0573530785295857	0.66305867890503	0	0	0.128603964666078	0	0	9999	0.46572299653969	0.941766702630866
Mix_48	0.0450848770231996	0.167361375957335	0	0	0.0704275459997314	0.662654415859679	0	0	0.0544717851600551	0	0	9999	0.525806176687578	0.899141545052195
Mix_49	0.0243045646940332	0.0711792379195195	0	0.0231618996398803	0.0383364485165683	0.775829259475103	0	0	0.0482079602020177	0	0.018980629552878	9999	0.43334636010584	1.01658132610535
Mix_50	0	0.141254249268389	0	0.163415178808386	0.001065638916365	0.607831262687285	0	0	0.0864336703195753	0	0	9999	0.623999354132399	0.812659925347509
Mix_51	0	0.294174768961729	0	0.030832091251703	0.0331359144412164	0.5849957469022	0	0	0.0568614784431518	0	0	9999	0.568444380212198	0.851579483881124
Mix_52	0	0.0510740885261903	0	0	0.0520343540604467	0.829930023273318	0	0	0.0669615341400447	0	0	9999	0.51486296630433	0.955967416269048
Mix_53	0.0219195222699179	0.250841200744906	0	0.00887906875247566	0.0121023569413234	0.58095246067837	0	0	0.125305390613007	0	0	9999	0.573570936567364	0.838880454295388
Mix_54	0.0433376068580932	0.0523137572621443	0	0	0.00583260276717387	0.733636271641464	0	0	0.122503307407482	0	0.0423764540636427	9999	0.319105676004796	1.07594417652758
Mix_55	0.0374868017291546	0.0135670610963166	0	0	0.00451670399451912	0.856025505465646	0	0	0.0573395625125895	0	0.0310643652017739	9999	0.414316535062437	1.05684836745764
Mix_56	0.0177998825402781	0.12594504496976	0	0.029441635170184	0.0200048999326359	0.694917696926068	0	0	0.111890840461074	0	0	9999	0.597491626383619	0.83674142656072
Mix_57	0.0223131770623865	0	0	0	0.0448558110669755	0.834052595219158	0	0	0.0699593103641022	0	0.0288191062873783	9999	0.35205019046643	1.10114446117151
Mix_58	0	0.167209095203742	0	0.122855784080609	0.013949908553086	0.639574189212261	0	0	0.0531562779872214	0	0.00325474496307972	9999	0.56042687136941	0.879479209918762
Mix_59	0.0506209898852003	0.0445832057453167	0	0.0441748110918775	0.0362271369778699	0.752049163872387	0	0	0.0394351504235967	0	0.0329095420037518	9999	0.378712251627945	1.05974914134882
Mix_60	0	0.402169449816484	0	0.0346038653258426	0.0274544428686394	0.51869920859693	0	0	0.0170730333921043	0	0	9999	0.655531922778249	0.768495966560477
Mix_61	0.0747374692358113	0.184899429389534	0	0.015377583202455	0.0527669970095083	0.590172639599874	0	0	0.082045881562817	0	0	9999	0.471631516931735	0.930449995271918
Mix_62	0.0341839177370824	0.283951580790545	0	0.00073880828124024	0.0176375818992302	0.631101782769917	0	0	0.0193129597181057	0	0.0130733688038793	9999	0.467413833893846	0.950863799846617
Mix_63	0.033791011414313	0.0273025338299785	0	0	0.0150523544082718	0.765771195102116	0	0	0.124804614452325	0	0.0332782907929958	9999	0.353758433340648	1.06202856252824
Mix_64	0.033815706681202	0.196966766593212	0	0	0	0.623418507138397	0	0	0.145799019587189	0	0	9999	0.519599429826422	0.88885537899315
Mix_65	0	0.262340005965699	0	0	0.00207819556552833	0.607215037100775	0	0	0.128366761367997	0	0	9999	0.563351589128632	0.850294366677759
Mix_66	0.047086530061399	0.162857501635632	0	0	0.0761198332624886	0.683897466834096	0	0	0.0300386682063841	0	0	9999	0.527311615325793	0.905887353514816
Mix_67	0.0678295913595634	0.305875707223995	0	0.0159753133362848	0.0652903488529348	0.415888673903494	0	0	0.129140365323728	0	0	9999	0.543099621913711	0.850228198672284
Mix_68	0.00542819805592657	0.199307973403932	0	0.130028048976914	0	0.56541026437355	0	0	0.0998255151896768	0	0	9999	0.619316974167111	0.805743514945051
Mix_69	0.0579636709350166	0.221080103709092	0	0	0.0639495811224371	0.613815703783962	0	0	0.0431909404494921	0	0	9999	0.530405457356527	0.8884301922907
Mix_70	0	0.183512198864477	0	0.106736927812463	0.00161528408226002	0.622786315612048	0	0	0.0853492736287521	0	0	9999	0.614033228577486	0.818749141335764
Mix_71	0.00949246692234496	0.152415772498181	0	0.0200760930105038	0	0.753660555060336	0	0	0.0451296545108833	0	0.0192254579977513	9999	0.468434879668618	0.9774133438867
Mix_72	0.0296482483953293	0.145141827435368	0	0.181797390108077	0.00174040045533499	0.465817162294677	0	0	0.175854971311214	0	0	9999	0.575288742839655	0.832406419151339
Mix_73	0.0290322170240107	0.0248399333506107	0	0.00692743945083399	0.0284978969051906	0.837693091343055	0	0	0.0486755103382796	0	0.0243339115880199	9999	0.422655666682342	1.04602276830941
Mix_74	0.0809355154099639	0.171951811384676	0	0	0.0550375698204174	0.598587500909107	0	0	0.0917492475423357	0	0.00173835493350054	9999	0.45030387549368	0.94587523776939
Mix_75	0.0537559483972678	0.0723047447289006	0	0.0250345463823106	0.0467826415020968	0.741811321863449	0	0	0.0426600909937193	0	0.0176507061322559	9999	0.413996434626415	1.0228979318903
Mix_76	0.0474839962200981	0.0796978605386296	0	0	0.0467724075689905	0.770063562118049	0	0	0.0382484626007208	0	0.0177337109535116	9999	0.434077584407427	1.01057379214221
Mix_77	0.0359195221386186	0.100735263675473	0	0.0163290735922903	0.0502447502181294	0.659865849081095	0	0	0.136905541294394	0	0	9999	0.437348260881826	0.965521219363638
Mix_78	0	0.0661778434193042	0	0.0497689262774004	0.0554948693965951	0.788766353168025	0	0	0.0397920077386754	0	0	9999	0.513478090975958	0.957653996097007
Mix_79	0.040486854031583	0.0296080888680453	0	0	0.0310577635063316	0.764114480563107	0	0	0.0929727210372618	0	0.0417600919936716	9999	0.310248887141515	1.09927005732391
Mix_80	0.0311515844437972	0.153619416552138	0	0.103713086129596	0.0835814755044151	0.539560867738186	0	0	0.0883735696318688	0	0	9999	0.531235059960078	0.87836585038016
Mix_81	0.0233859872635661	0.151021191954167	0	0	0	0.726448820755345	0	0	0.0884696120269364	0	0.0106743879999862	9999	0.455992396076734	0.971176951037532
Mix_82	0.00543766503855106	0.191554897135942	0	0.0402601874858041	0.0255886521181642	0.7229330676854	0	0	0.0100759834031683	0	0.00414954713296997	9999	0.517141166720184	0.934750874076725
Mix_83	0.0579770473048494	0.172202060589496	0	0	0.0739135468357722	0.618202075943541	0	0	0.0777052693263408	0	0	9999	0.50109962364624	0.908828951347408
Mix_84	0.00920473752226049	0.21192390889808	0	0.0236408481846486	0.0250052765301121	0.629329091339501	0	0	0.100896137525398	0	0	9999	0.5802421629849	0.841719600709753
Mix_85	0.0445493724717949	0.108208060417341	0	0.146654950770194	0.0696572062978348	0.587570548955056	0	0	0.0272168854710892	0	0.0161429756166895	9999	0.45392288175403	0.968012101557822
Mix_86	0.0385416566707825	0.0818275177867116	0	0	0	0.763031595771666	0	0	0.0967951895773901	0	0.01980404019345	9999	0.416320535652963	1.01422735612561
Mix_87	0.000130735235853444	0.459642080170573	0	0.0136385748042293	0	0.432841047974015	0	0	0.0815333727171193	0	0.0122141890982101	9999	0.52885225996284	0.871242563800801
Mix_88	0	0.400684483644345	0.0292473367151123	0.151678665409825	0.0290394359014913	0.332708947307765	0	0	0.0566411310214615	0	0	9999	0.647032936565212	0.76744265619543
Mix_89	0.0419597629089125	0	0	0.0586003295889281	0.0479298581093071	0.710542984456397	0	0	0.123164540406153	0	0.0178025245303015	9999	0.392596434677192	1.02713594621835
Mix_90	0.0314032840643666	0.130866101931349	0	0.0473352008485854	0.0467373541706196	0.694710795250778	0	0	0.0169053017719339	0	0.0320419619623674	9999	0.35867507968323	1.05940252356627
Mix_91	0.0341001029289998	0.357469945542982	0	0.0585223371129541	0.0725437671550897	0.447529221459881	0	0	0.029834625800094	0	0	9999	0.565885534329657	0.843835102301968
Mix_92	0.0478065788966696	0.15505767949452	0	0.0313016462773712	0	0.672193344663164	0	0	0.0666653110744836	0	0.026975439593792	9999	0.401398319843917	1.00825556152841
Mix_93	0	0.212743500308509	0.14317095018632	0.275316813509998	0.00931092709086659	0.195672887425821	0	0	0.163784921478484	0	0	9999	0.60208100647879	0.802155294156659
Mix_94	0	0.38161309591713	0	0.071614670083526	0.0377600317967744	0.454371480342771	0	0	0.0546407218597986	0	0	9999	0.626094477416801	0.789637757877262
Mix_95	0.0184659209497347	0.148595455338473	0	0.151382129870826	0.0268084541849996	0.589161563298515	0	0	0.0508555708551219	0	0.0147309055023298	9999	0.46809565699942	0.953902682891785
Mix_96	0.00745894052987853	0.0827243169728858	0	0	0.0896796846318812	0.743408904544452	0	0	0.0767281533209023	0	0	9999	0.560690923275605	0.883132558302522
Mix_97	0.0276488139239265	0.1948166400854	0	0.0229926979887172	0	0.641486611814085	0	0	0.0969410302307259	0	0.0161142059571455	9999	0.43951562296235	0.964912395439892
Mix_98	0.051507197593445	0.502231842921948	0.0115792483495334	0.0546745877825591	0.00692775535704017	0.0926449356051394	0	0.00408333808028533	0.27635109431005	0	0	9999	0.593901676297386	0.805962349339788
Mix_99	0	0.0687664972811435	0	0.0892350022021902	0.101731383037416	0.688397035053336	0	0	0.0518700824259135	0	0	9999	0.576916864657804	0.871212120068164
Mix_100	0.0321878435028585	0.19287652592217	0	0.0747856958607127	0	0.556416475613832	0	0.0035260105867135	0.131273625749796	0	0.00893382276391788	9999	0.425099091305561	0.960633665232973
