Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
average.mix_1	0.000669766174160373	0.00152955458588824	0.00209875911453291	0.00172616981746388	0	0.00032447827198216
average.mix_2	0.00227645189396768	0.00043243644814538	0.00160747116888815	0	0.00176740091894856	0.0019102431711176
average.mix_3	0.00133947707963864	0.00237988683928389	0.000238142270939863	0.000357348374796792	0.00173232840272629	0.00133630107384004
average.mix_4	0.000863627915062024	0	0.00171198005824839	0	0.00147121896004713	0.00165237347820829
average.mix_5	0.00044893528285866	0.000289430044195153	0.00121990401636319	0	0.00104651874424757	0.0012512492574974
average.mix_6	0.00056892719702884	0	0.00167002964281334	0	0.000977493860659154	0.00130155379463496
average.mix_7	0.00108620796271043	0.000810715407140976	0.000958456736918385	0	0.00182904538245342	0.0017575298600256
average.mix_8	0.000412970785655579	0.000166324373120577	0.000962240368809404	0	0.00052664867464443	0.000797828281655827
average.mix_9	0.000976772485669343	0	0.00242960262167604	0	0.00117159393583056	0.00164972679644138
average.mix_10	0.00217093867328453	0.00281279432389613	0.000995422414219479	0.0035459536339654	0.00205552560518207	0.00177785772137275
average.mix_11	0.0016237264842384	0.00183929561048917	0.00239929707590942	0.00254590862199658	0	0.000638823607418502
average.mix_12	0.000367102883062461	0.000181268484803419	0.00129049088587353	0	0.0012832102807668	0.00139609143416912
average.mix_13	0.00156581140769686	0.000311263769205507	0.00136402976754546	0.000270313081709143	0.00203737849476847	0.00185423114088826
average.mix_14	0.00138345146712296	0.00167802836813487	0.00193137992963795	0.00341025493770071	0.00100232482811908	0.00129701138646706
average.mix_15	0.000480007615340276	0	0.00116449203847327	0	0.000843524444890181	0.00105817054772293
average.mix_16	0.0010188007394094	0.00051863399373445	0	0	0.00205057206468441	0.00149835547769814
average.mix_17	0.000858369171181144	0.000239830086283439	0	0	0.00222049169374339	0.00154782070390812
average.mix_18	0.00250953179939405	0.00257146400690894	0.00075967492852005	0.00360833164864488	0.00251465411937583	0.00194750538264278
average.mix_19	0.000756753647333964	0.00205121662220483	0.000231048800385912	0.000405573132344627	0.000921327290556573	0.000749318313486504
average.mix_20	0.00174495542818579	0	0.00163963630616747	0	0.00168332904635662	0.00178264492562034
average.mix_21	0.00142028514805684	0.000496122966422997	0.000344928326724807	0	0.00280652809747321	0.00212703369107647
average.mix_22	0.000232425645581699	0.00207167040213383	0.00170862105389785	0.00525104949643802	0	8.51117917587997e-05
average.mix_23	0.00209697648671049	0.00117176837392661	0.00216489003965565	0.00109965765742246	0.0012861601145499	0.00161347908907015
average.mix_24	0.001036537184532	0	0.0011399269777549	0	0.00218325610997365	0.00202045075104786
average.mix_25	0.00166756121897802	0	0.00224229773122594	0	0.00184513929897244	0.00204864756708344
average.mix_26	0.00141291308966342	0.00197077217802922	0.000166526585695628	0.000717864476456701	0.00243407845467297	0.00174519738246741
average.mix_27	0.00098912137258641	0.000538058486116082	0.00201679990618854	0.000191992191672431	4.48374463440925e-05	0.000719835892927465
average.mix_28	0.000863650796689173	0	0.00139560873026627	0	0.00110090213987971	0.00130763059682721
average.mix_29	0.000646471197614101	0.00121967021376711	0.00183913224999104	0.00155107208753438	0	0.000370937700603723
average.mix_30	0.00099845269611212	0	0.00184700360029398	0	0.00139595855208689	0.00160861501558375
average.mix_31	0.00110598316010378	0.00135400203246394	0.00134536694640676	0.00190403838597556	0.00103276179206617	0.00116043676206107
average.mix_32	0.00161440890480463	0.00274297821829422	0.00200967743931833	0.00664934095612376	0.0010349801727504	0.00134619614562051
average.mix_33	0.00149437393393374	0.00203944509799181	0.00080621325565916	0.0024976709354206	0.00148533071059673	0.00126946905351566
average.mix_34	0.00175538195461864	0.00334234711567689	6.13901088363028e-05	0.00315919509669198	0.00143955431461367	0.00101208755674262
average.mix_35	0.000438027680963036	0.000553938289213099	0.00150218792392605	0.00090863008005311	0.00069222293214883	0.00102146583994265
average.mix_36	0.000699464479722339	0.00167528558666679	0.00126708940362678	0.00243334261817209	0.000782543163939198	0.00100126895584957
average.mix_37	0.000630595159873753	0.000474900249318643	0.000296841350193388	0	0.00148483690951409	0.00124384298390408
average.mix_38	0.000926232542611825	0.00128378062083236	0.00090350195938092	0	0.00105516830526023	0.00111897680788023
average.mix_39	0.000925527297954896	0	0.00159426074146411	0	0.00110385650210458	0.00137830970412755
