B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
stdev.Mix_22	0	0	0	0	0	0	0.000492505276900281	0.000219669482789181	2.57496959577211e-05	6.87244103944093e-05	0.000131886185316811
stdev.Mix_23	4.67903923724146e-05	2.60824814219003e-05	0	0	0	0	0	0.000858190428648159	0	0	0
stdev.Mix_24	0	0	5.51103825833347e-05	4.36740191179155e-05	3.82009797004136e-06	4.5719975672314e-05	0	0	0	0	0
stdev.Mix_25	0	0	0	0	0	0	0.000196462038563276	0	9.82995499811999e-05	8.33387766034222e-05	0
stdev.Mix_26	0	0	3.60332767440756e-05	4.52313479260455e-06	3.07576512754854e-05	2.79030155932541e-05	0.000262627946731896	0	4.13644463711498e-06	0	0
stdev.Mix_27	0.00014397982143594	0.000120959669919149	0	0	0	0	0	0.00063394641215428	0	0	0
stdev.Mix_28	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_29	9.00438486380711e-05	4.21519260484698e-05	0	2.3429644548468e-05	0	1.92596231228453e-05	0.000370429343772245	0	5.49331385673265e-05	0.000167249386148837	0.000771793379350552
stdev.Mix_30	0	0	0	0	0	1.19698182531359e-05	0.000104538864809562	0	1.72220422445446e-05	0	0
stdev.Mix_31	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_32	0	0	3.16244526632883e-05	1.92754645235474e-05	2.31669713303597e-05	1.17267243933481e-05	0	0	0	0	0
stdev.Mix_33	0	0	0	2.37493850022516e-05	3.20634767299294e-05	4.10934874693902e-05	0	0	0	0	0
stdev.Mix_34	0	0	0	0	0	0	0.000399763699138869	0	2.986480302708e-05	0.000139700402541265	0.000113527481058992
stdev.Mix_35	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_36	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_37	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_38	0	0	0	0	0	1.84952840120857e-05	0	0	0	0	0
stdev.Mix_39	6.06525484883616e-05	6.01834018465449e-05	0	0	0	0	0.000180021794535551	0	4.10419283785267e-05	0.000123580458627636	0
stdev.Mix_40	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_41	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_42	3.68470902424943e-05	1.65689325782045e-05	1.10575608780751e-05	2.84250097504156e-05	0	1.27303661375809e-05	0.000133202442245831	0	0	0.000105657245074968	0.000399138996932246
stdev.Mix_43	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_44	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_45	0	0	0	0	0	3.21281180901048e-05	0	0.000268794918948371	0	0	0
stdev.Mix_46	6.83467074836531e-05	2.31602739507458e-05	1.81864365194119e-05	3.56357627203737e-05	0	1.62245205178723e-05	0	0.00129401943543125	0	0	0
stdev.Mix_47	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_48	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_49	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_50	0	0	5.19718693058741e-05	6.01403780214396e-05	4.03265678648614e-05	3.91385578767274e-05	0	0.00020525339203401	0	0	0
stdev.Mix_51	0	0	0	0	0	0	0	0.000502093097779019	0	0	0
stdev.Mix_52	0	0	0	0	0	2.35028223785489e-05	0	0.000572815937617898	0	0	0
stdev.Mix_53	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_54	0	0	0	0	0	0	0	0	0	0	7.1044259896707e-05
stdev.Mix_55	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_56	0	0	0	1.28966878868003e-05	2.78619514072069e-05	3.75908213686069e-05	0	0.000701820544470129	0	0	0
stdev.Mix_57	2.72448997045917e-05	1.79022476804463e-05	0	0	0	0	0	0	0	0	0
stdev.Mix_58	0	0	0	5.66511293968808e-05	3.59760909343948e-05	3.01582451162604e-05	0	0	0	0	0
stdev.Mix_59	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_60	7.95924989870232e-05	2.77298458350649e-05	0	2.39739132435755e-05	0	8.66077479648915e-06	0.000207955767260053	0.000441379347104778	6.88322688875097e-06	6.33942838664956e-05	0.000673453661774758
stdev.Mix_61	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_62	0	0	0	0	0	0	0.000206538696349551	0	2.00913887893704e-05	8.41694013239277e-05	0
stdev.Mix_63	1.81400673721626e-06	4.41383420267762e-06	0	0	0	0	0	0	0	0	0.000224718943448783
stdev.Mix_64	0	0	0	0	0	0	0.000140182214109487	0.00123963785783218	7.15546032562798e-05	0	0
stdev.Mix_65	0	0	0	0	0	0	0	0.000908498880736904	0	0	0
stdev.Mix_66	0	0	0	0	0	0	0.000352945807417472	0	5.0905258991936e-05	0	0
stdev.Mix_67	8.42453443663394e-05	5.09279348379099e-05	0	0	0	0	0	0	0	0	0
stdev.Mix_68	0	0	5.56381471587443e-05	2.46894612897761e-05	0	2.68801701200984e-06	0	0.000995876059342783	0	0	0
stdev.Mix_69	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_70	0	0	8.51822491457956e-06	1.14185258692106e-05	2.52351497983623e-05	1.12249874253467e-05	0	0	0	0	0
stdev.Mix_71	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_72	0	0	7.65257243539823e-06	3.79920245028891e-05	0	2.0224272963737e-05	0	0	1.92104973702791e-05	0.00027517779713633	0
stdev.Mix_73	4.80006716686062e-06	0	0	0	0	0	0	0	0	0	0
stdev.Mix_74	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_75	0	0	0	0	0	0	0	0.000903868075697165	0	0	0
stdev.Mix_76	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_77	0	0	0	0	0	0	0	0	0	0	0.000151042118836453
stdev.Mix_78	0	0	0	0	1.32826832225802e-05	3.04971122513684e-05	4.87374330514358e-05	0	5.83699463029846e-05	0	0
stdev.Mix_79	9.24437911066761e-06	1.32796922768766e-05	0	0	0	0	0	0	0	0	0
stdev.Mix_80	0	0	0	0	0	0	0	0.00105144055788479	0	0	0
stdev.Mix_81	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_82	0	0	0	0	0	3.56847104211134e-06	0.000227984978971499	0	4.11340359050916e-05	4.4342712182739e-05	0
stdev.Mix_83	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_84	0	0	0	0	0	8.22424379363669e-06	0	0	0	0	0
stdev.Mix_85	0	0	0	0	0	0	0	0.00120313860254144	2.78733123262555e-05	0	0
stdev.Mix_86	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_87	9.54531914976297e-05	2.70168445747952e-05	0	0	0	0	0	0	0	0	0
stdev.Mix_88	3.50082704305438e-05	3.54372999487084e-05	2.84700034876896e-05	2.84436000720814e-05	0	0	0	0	0	0	0.000222523757614578
stdev.Mix_89	3.92248635736431e-05	1.6235717450927e-05	0	0	0	0	0	0	0	5.08438050544981e-05	8.40667786864878e-05
stdev.Mix_90	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_91	9.62987695935889e-05	6.74047219212904e-05	0	0	0	0	0.000172056095166871	0.0010959383363237	2.70575435170116e-05	0.000147642309106731	0
stdev.Mix_92	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_93	0	6.37688657851152e-05	5.60788380703175e-05	3.28697363082434e-05	8.9677164626352e-06	1.83766071910414e-05	0	0	0	8.1764566919183e-05	0
stdev.Mix_94	6.04121461012717e-05	4.71364515382937e-05	4.29170682623152e-05	6.62531154155625e-05	0	0	0	0.0005062151808629	0	0	0
stdev.Mix_95	0	0	0	0	0	0	0	0.000585744929715277	0	0	0
stdev.Mix_96	0	0	0	1.52950999910726e-05	4.91054873186701e-05	4.19930105557478e-05	0	0	0	0	0
stdev.Mix_97	0	0	0	0	0	0	0	0	0	0	0
stdev.Mix_98	0.000148785994208739	0.000104451409904259	0	0	0	0	0.000487048877476066	0	3.96516000415035e-05	7.27367715866907e-05	0.0002119178194704
stdev.Mix_99	0	0	1.76318171967246e-05	4.68258795365723e-05	1.58701165377627e-05	2.03624457420958e-05	0.000198462153689698	0.00135069246028508	1.12812949031647e-05	0	0
stdev.Mix_100	0	0	0	0	0	0	0	0	0	9.24062628826675e-05	0.000121717665773733
