B_cells,Blood_CD34._cells,Dendritic_cells,Eosinophils,Fibroblasts,Keratinocytes,Lymphatic_endothelial_cells,Macrophages,Monocytes,NK_cells,Neutrophils,Plasma_cells_CD138.,Platelets,Reticulocytes,Subcutaneous_Adipose,T_cells_CD3.,T_cells_CD4.,T_cells_CD8.,T_cells_Gamma_Delta,T_cells_Regulatory,Vascular_Endothelial_Cells
S10001,0.0838131021934238,0,0,0,0,0,0,0,0,0,0.499974024770724,0,0.0478596873854033,0.172154528594352,0,0.0394953961419149,0,0.105404142520453,0.0512991183937296,0,0
S10006,0.103665117204388,0,0,0,0,0,0,0,0,0,0.458839715870406,0,0.129617347927706,0.11182169512627,0.00218581501841798,0,0,0.0991877296924874,0.0946825791603241,0,0
S1001,0.106040068148562,0,0,0,0,0,0,0,0.0134203373134718,0,0.438743542881587,0,0.0978884680488258,0.0477731602122024,0.0236739742747508,0,0,0.147734233251954,0.124726215868646,0,0
S10010,0.0855889703495034,0,0,0,0,0,0,0,0.0212840821589089,0,0.540899672733163,0,0.0504489109577354,0.0684559599764961,0,0,0,0.139519372269878,0.0938030315543155,0,0
S10011,0.0754287957072913,0,0,0,0,0,0,0,0.0319018376761563,0,0.446800386791708,0,0.0261032964074106,0.139970496714466,0,0.12055238307909,0,0.12092641739047,0.0383163862334074,0,0
S10014,0.083331836418881,0,0,0,0,0,0,0,0,0,0.488695155237498,0,0.0890622995219498,0.0875392679440776,0.00534774455821755,0,0,0.157476958237696,0.088546738081679,0,0
S10026,0.16089456199483,0,0,0,0,0,0,0,0,0,0.473086372054734,0,0.0769614392268237,0.010593009454466,0.0300220689306697,0,0,0.141439402088916,0.10700314624956,0,0
S10032,0.152734644878246,0,0,0,0,0,0,0,0.0937183241167191,0,0.421657459592454,0,0.065694134089957,0.0616143136482407,0.00612975747897759,0,0,0.114755810978958,0.0836955552164471,0,0
S10036,0.0925885028107446,0,0,0,0,0,0,0,0,0,0.502015295903069,0,0.111423474356739,0.0424332341201374,0.0286936463868217,0,0,0.131720308125972,0.0911255382965144,0,0
S10042,0.109161055048795,0,0,0,0,0,0,0,0.0134045817687743,0,0.473425905491541,0,0.0837792460506315,0.0566809567718636,0.00542703756386854,0,0,0.154253884788054,0.103867332516472,0,0
S10044,0.143994320179,0,0,0,0,0,0,0,0,0,0.469084219470248,0,0.0899841607732463,0.0243963374318517,0.016526919146108,0,0,0.128726410680272,0.127287632319273,0,0
S10049,0.154754158621019,0,0,0,0,0,0,0,0,0,0.445397545205713,0,0.110756257844114,0.0406727245471128,0.0136443995725891,0,0,0.135237714124623,0.0995372000848287,0,0
S10057,0.028318227670779,0,0,0,0,0,0,0,0,0,0.412996794106895,0,0.0698163023305766,0.214962509287353,0,0,0,0.230092923161156,0.0438132434432401,0,0
S10062,0.126937025772889,0,0,0,0,0,0,0,0.0597919991935072,0,0.436526965597869,0,0.0621695629712554,0.0699955939742697,0.00369424263809955,0,0,0.159789713119945,0.0810948967321647,0,0
S10066,0.0547948783729958,0,0,0,0,0,0,0,0.0128030392512783,0,0.57058824314278,0,0.0639417622396132,0.111108323497356,0,0.0255805871545482,0,0.0896636197944112,0.0715195465470181,0,0
S10067,0.130794533375348,0,0,0,0,0,0,0,0,0,0.411559444616115,0,0.0828680884576558,0.0502340445642073,0.00613335539730434,0,0,0.22802989155254,0.0903806420368292,0,0
S1007,0.110696375590935,0,0,0,0,0,0,0,0.00233124093792032,0,0.457128366144272,0,0.0908466671930674,0.131665104328009,0,0,0,0.141197178627552,0.0661350671782451,0,0
